lemma,form,paradigm_slot
a'kowenteñets,a'kowenteñets,"V;NFIN"
a'kowenteñets,a'kowenteñet,"V;NO3P;FIN;REAL"
a'kowenteñets,a'kowenteñ,"V;NO3;FIN;REAL"
a'kowenteñets,na'kowenteñ,"V;NO1;FIN;REAL"
a'kowenteñets,pha'kowenteñ,"V;NO2;FIN;REAL"
a'kowenteñets,phakowenteñ,"V;NO2;FIN;REAL"
a'kowenteñets,sa'kowenteñ,"V;NO2P;FIN;REAL"
a'kowenteñets,ya'kowenteñ,"V;NO1P;FIN;REAL"
akreñets,akreñets,"V;NFIN"
akreñets,akreñet,"V;NO3P;FIN;REAL"
akreñets,akreñ,"V;NO3;FIN;REAL"
akreñets,nakreñ,"V;NO1;FIN;REAL"
akreñets,phakreñ,"V;NO2;FIN;REAL"
akreñets,sakreñ,"V;NO2P;FIN;REAL"
akreñets,yakreñ,"V;NO1P;FIN;REAL"
allokchame'teñets,allokchame'teñets,"V;NFIN"
allokchame'teñets,allokchame'teñet,"V;NO3P;FIN;REAL"
allokchame'teñets,allokchame'teñ,"V;NO3;FIN;REAL"
allokchame'teñets,nallokchame'teñ,"V;NO1;FIN;REAL"
allokchame'teñets,phallokchame'teñ,"V;NO2;FIN;REAL"
allokchame'teñets,sallokchame'teñ,"V;NO2P;FIN;REAL"
allokchame'teñets,yallokchame'teñ,"V;NO1P;FIN;REAL"
a'mareñets,a'mareñets,"V;NFIN"
a'mareñets,a'mareñet,"V;NO3P;FIN;REAL"
a'mareñets,a'mareñ,"V;NO3;FIN;REAL"
a'mareñets,na'mareñ,"V;NO1;FIN;REAL"
a'mareñets,pha'mareñ,"V;NO2;FIN;REAL"
a'mareñets,sa'mareñ,"V;NO2P;FIN;REAL"
a'mareñets,ya'mareñ,"V;NO1P;FIN;REAL"
a'mata'teñets,a'mata'teñets,"V;NFIN"
a'mata'teñets,a'mata'teñet,"V;NO3P;FIN;REAL"
a'mata'teñets,a'mata'teñ,"V;NO3;FIN;REAL"
a'mata'teñets,na'mata'teñ,"V;NO1;FIN;REAL"
a'mata'teñets,pha'mata'teñ,"V;NO2;FIN;REAL"
a'mata'teñets,sa'mata¡teñ,"V;NO2P;FIN;REAL"
a'mata'teñets,ya'mata'teñ,"V;NO1P;FIN;REAL"
ameseñets,ameseñets,"V;NFIN"
ameseñets,amesenet,"V;NO3P;FIN;REAL"
ameseñets,amesen,"V;NO3;FIN;REAL"
ameseñets,namesen,"V;NO1;FIN;REAL"
ameseñets,phamesen,"V;NO2;FIN;REAL"
ameseñets,samesen,"V;NO2P;FIN;REAL"
ameseñets,yamesen,"V;NO1P;FIN;REAL"
a'metheñets,a'metheñetapateñets,"V;NO3P;FIN;REAL"
a'metheñets,a'metheñets,"V;NFIN"
a'metheñets,a'metheñ,"V;NO3;FIN;REAL"
a'metheñets,a'meyheñet,"V;NO3P;FIN;REAL"
a'metheñets,na'metheñ,"V;NO1;FIN;REAL"
a'metheñets,pha'metheñ,"V;NO2;FIN;REAL"
a'metheñets,sa'metheñ,"V;NO2P;FIN;REAL"
a'metheñets,ya'metheñ,"V;NO1P;FIN;REAL"
amha'teñets,amha'teñets,"V;NFIN"
amha'teñets,amha'tenet,"V;NO3P;FIN;REAL"
amha'teñets,amha'ten,"V;NO3;FIN;REAL"
amha'teñets,na'mha'ten,"V;NO1;FIN;REAL"
amha'teñets,phamha'ten,"V;NO2;FIN;REAL"
amha'teñets,sa'mhaten,"V;NO2P;FIN;REAL"
amha'teñets,ya'mha'ten,"V;NO1P;FIN;REAL"
aneñets,aneñets,"V;NFIN"
aneñets,aneñet,"V;NO3P;FIN;REAL"
aneñets,aneñ,"V;NO3;FIN;REAL"
aneñets,naneñ,"V;NO1;FIN;REAL"
aneñets,phaneñ,"V;NO2;FIN;REAL"
aneñets,sanen,"V;NO2P;FIN;REAL"
aneñets,yaneñ,"V;NO1P;FIN;REAL"
añño'teñets,añño'teñets,"V;NFIN"
añño'teñets,añño'teñet,"V;NO3P;FIN;REAL"
añño'teñets,añño'teñ,"V;NO3;FIN;REAL"
añño'teñets,nañño'teñ,"V;NO1;FIN;REAL"
añño'teñets,phañño'teñ,"V;NO2;FIN;REAL"
añño'teñets,sañño'teñ,"V;NO2P;FIN;REAL"
añño'teñets,yañño'teñ,"V;NO1P;FIN;REAL"
anomoeñets,anomoena,"V;NO2;FIN;REAL"
anomoeñets,anomoeñets,"V;NFIN"
anomoeñets,anomoenet,"V;NO2P;FIN;REAL"
anomoeñets,phanomoena,"V;NO1;FIN;REAL"
anomoeñets,sanomoena,"V;NO1P;FIN;REAL"
anomoeñets,yanomoena,"V;NO3;FIN;REAL"
anoreñets,anoreñets,"V;NFIN"
anoreñets,anorrenet,"V;NO3P;FIN;REAL"
anoreñets,anorren,"V;NO3;FIN;REAL"
anoreñets,nanorren,"V;NO1;FIN;REAL"
anoreñets,phanorren,"V;NO2;FIN;REAL"
anoreñets,sanorren,"V;NO2P;FIN;REAL"
anoreñets,yanorren,"V;NO1P;FIN;REAL"
apateñets,apateñets,"V;NFIN"
apateñets,apateñet,"V;NO3P;FIN;REAL"
apateñets,apateñ,"V;NO3;FIN;REAL"
apateñets,napateñ,"V;NO1;FIN;REAL"
apateñets,phatateñ,"V;NO2;FIN;REAL"
apateñets,sapateñ,"V;NO2P;FIN;REAL"
apateñets,yapateñ,"V;NO1P;FIN;REAL"
a'phateñets,a'phateñets,"V;NFIN"
a'phateñets,aphateñet,"V;NO3P;FIN;REAL"
a'phateñets,a'phateñ,"V;NO3;FIN;REAL"
a'phateñets,na'phateñ,"V;NO1;FIN;REAL"
a'phateñets,pha'phateñ,"V;NO2;FIN;REAL"
a'phateñets,sa'phateñ,"V;NO2P;FIN;REAL"
a'phateñets,ya'phateñ,"V;NO1P;FIN;REAL"
a'poelleñets,a'poelleñets,"V;NFIN"
a'poelleñets,a'poelleñet,"V;NO3P;FIN;REAL"
a'poelleñets,a'poelleñ,"V;NO3;FIN;REAL"
a'poelleñets,na'poelleñ,"V;NO1;FIN;REAL"
a'poelleñets,pha'poelleñ,"V;NO2;FIN;REAL"
a'poelleñets,sa'poelleñ,"V;NO2P;FIN;REAL"
a'poelleñets,ya'poelleñ,"V;NO1P;FIN;REAL"
a'poeñets,a'poeñets,"V;NFIN"
apoeñets,apoeñets,"V;NFIN"
a'poeñets,a'poeñet,"V;NO3P;FIN;REAL"
apoeñets,apoeñet,"V;NO3P;FIN;REAL"
a'poeñets,a'poeñ,"V;NO3;FIN;REAL"
apoeñets,apoeñ,"V;NO3;FIN;REAL"
a'poeñets,na'poeñ,"V;NO1;FIN;REAL"
apoeñets,napoeñ,"V;NO1;FIN;REAL"
a'poeñets,phapoeñ,"V;NO2;FIN;REAL"
apoeñets,phapoeñ,"V;NO2;FIN;REAL"
a'poeñets,sa'poeñ,"V;NO2P;FIN;REAL"
apoeñets,sapoeñ,"V;NO2P;FIN;REAL"
a'poeñets,ya'poeñ,"V;NO1P;FIN;REAL"
apoeñets,yapoeñ,"V;NO1P;FIN;REAL"
a'po'poñe'cheñets,a'po'poñe'cheñets,"V;NFIN"
a'po'poñe'cheñets,a'po'poñe'cheñet,"V;NO3P;FIN;REAL"
a'po'poñe'cheñets,a'po'poñe'cheñ,"V;NO3;FIN;REAL"
a'po'poñe'cheñets,na'po'poñe'cheñ,"V;NO1;FIN;REAL"
a'po'poñe'cheñets,pha'po'poñecheñ,"V;NO2;FIN;REAL"
a'po'poñe'cheñets,sa'po'poñe'cheñ,"V;NO2P;FIN;REAL"
a'po'poñe'cheñets,ya'po'poñe'cheñ,"V;NO1P;FIN;REAL"
a'ptho'teñets,a'ptho'teñets,"V;NFIN"
a'ptho'teñets,a'ptho'teñet,"V;NO3P;FIN;REAL"
a'ptho'teñets,a'ptho'teñ,"V;NO3;FIN;REAL"
a'ptho'teñets,na'pthoteñ,"V;NO1;FIN;REAL"
a'ptho'teñets,pha'ptho'teñ,"V;NO2;FIN;REAL"
a'ptho'teñets,sa'ptho'teñ,"V;NO2P;FIN;REAL"
a'ptho'teñets,ya'ptho'teñ,"V;NO1P;FIN;REAL"
apxheñets,apxheñets,"V;NFIN"
apxheñets,apxheñet,"V;NO3P;FIN;REAL"
apxheñets,apxheñ,"V;NO3;FIN;REAL"
apxheñets,napxheñ,"V;NO1;FIN;REAL"
apxheñets,phapxheñ,"V;NO2;FIN;REAL"
apxheñets,sapxheñ,"V;NO2P;FIN;REAL"
apxheñets,yapxheñ,"V;NO1P;FIN;REAL"
a'rramhñats,a'rramhñats,"V;NFIN"
a'rramhñats,a'rramña'tenet,"V;NO3P;FIN;REAL"
a'rramhñats,arramña'ten,"V;NO3;FIN;REAL"
a'rramhñats,na'rramña'ten,"V;NO1;FIN;REAL"
a'rramhñats,pha'rramña'ten,"V;NO2;FIN;REAL"
a'rramhñats,sa'rramña'ten,"V;NO2P;FIN;REAL"
a'rramhñats,ya'rramña'ten,"V;NO1P;FIN;REAL"
a'rroyeñets,a'rroyeñets,"V;NFIN"
a'rroyeñets,a'rroyeñet,"V;NO3P;FIN;REAL"
a'rroyeñets,a'rroyeñ,"V;NO3;FIN;REAL"
a'rroyeñets,na'rroyeñ,"V;NO1;FIN;REAL"
a'rroyeñets,pha'rroyeñ,"V;NO2;FIN;REAL"
a'rroyeñets,sa'rroyeñ,"V;NO2P;FIN;REAL"
a'rroyeñets,ya'rroyeñ,"V;NO1P;FIN;REAL"
a'sosyateñets,a'sosyateñets,"V;NFIN"
a'sosyateñets,a'sosyateñet,"V;NO3P;FIN;REAL"
a'sosyateñets,a'sosyateñ,"V;NO3;FIN;REAL"
a'sosyateñets,na'sosyateñ,"V;NO1;FIN;REAL"
a'sosyateñets,pha'sosyateñ,"V;NO2;FIN;REAL"
a'sosyateñets,sa'sosyateñ,"V;NO2P;FIN;REAL"
a'sosyateñets,ya'sosyateñ,"V;NO1P;FIN;REAL"
assa'teñets,assa'teñets,"V;NFIN"
assa'teñets,assa'teñet,"V;NO3P;FIN;REAL"
assa'teñets,assa'teñ,"V;NO3;FIN;REAL"
assa'teñets,nassa'teñ,"V;NO1;FIN;REAL"
assa'teñets,phassa'teñ,"V;NO2;FIN;REAL"
assa'teñets,sassa'teñ,"V;NO2P;FIN;REAL"
assa'teñets,yassa'teñ,"V;NO1P;FIN;REAL"
a'tapo'cheñets,a'tapo'cheñets,"V;NFIN"
a'tapo'cheñets,a'tapo'chenet,"V;NO3P;FIN;REAL"
a'tapo'cheñets,a'tapo'chen,"V;NO3;FIN;REAL"
a'tapo'cheñets,na'tapo'chen,"V;NO1;FIN;REAL"
a'tapo'cheñets,pha'tapo'chen,"V;NO2;FIN;REAL"
a'tapo'cheñets,sa'tapo'chen,"V;NO2P;FIN;REAL"
a'tapo'cheñets,ya'tapo'chen,"V;NO1P;FIN;REAL"
a'tsepteñets,a'tsepteñets,"V;NFIN"
a'tsepteñets,a'tsepteñet,"V;NO3P;FIN;REAL"
a'tsepteñets,a'tsepteñ,"V;NO3;FIN;REAL"
a'tsepteñets,na'tsepteñ,"V;NO1;FIN;REAL"
a'tsepteñets,phatsepteñ,"V;NO2;FIN;REAL"
a'tsepteñets,sa'tsepteñ,"V;NO2P;FIN;REAL"
a'tsepteñets,ya'tsepteñ,"V;NO1P;FIN;REAL"
atsna'teñets,atsna'teñets,"V;NFIN"
atsna'teñets,atsna'tenet,"V;NO3P;FIN;REAL"
atsna'teñets,atsna'ten,"V;NO3;FIN;REAL"
atsna'teñets,natsna'ten,"V;NO1;FIN;REAL"
atsna'teñets,phatsna'ten,"V;NO2;FIN;REAL"
atsna'teñets,satsna'ten,"V;NO2P;FIN;REAL"
atsna'teñets,yatsna'ten,"V;NO1P;FIN;REAL"
atsrre'mateñets,atsrre'mateñets,"V;NFIN"
atsrre'mateñets,atsrre'mateñet,"V;NO3P;FIN;REAL"
atsrre'mateñets,atsrre'mateñ,"V;NO3;FIN;REAL"
atsrre'mateñets,natsrre'mateñ,"V;NO1;FIN;REAL"
atsrre'mateñets,phatsrre'mateñ,"V;NO2;FIN;REAL"
atsrre'mateñets,satsrre'mateñ,"V;NO2P;FIN;REAL"
atsrre'mateñets,yatsrre'mateñ,"V;NO1P;FIN;REAL"
atsrre'moeñets,atsrre'moena,"V;NO3;FIN;REAL"
atsrre'moeñets,atsrre'moeñets,"V;NFIN"
atsrre'moeñets,atsrre'moenet,"V;NO3P;FIN;REAL"
atsrre'moeñets,natsrre'moena,"V;NO1;FIN;REAL"
atsrre'moeñets,phatsrre'moena,"V;NO2;FIN;REAL"
atsrre'moeñets,satsrre'moena,"V;NO2P;FIN;REAL"
atsrre'moeñets,yatsrre'moena,"V;NO1P;FIN;REAL"
aweñets,awanenet,"V;NO3P;FIN;REAL"
aweñets,awenen,"V;NO1;FIN;REAL"
aweñets,aweneph,"V;NO2;FIN;REAL"
aweñets,aweñets,"V;NFIN"
aweñets,awen,"V;NO3;FIN;REAL"
aweñets,sawanena,"V;NO2P;FIN;REAL"
aweñets,yawanena,"V;NO1P;FIN;REAL"
axheñets,axheñets,"V;NFIN"
axheñets,axheñet,"V;NO3P;FIN;REAL"
axheñets,axheñyaxheñ,"V;NO3;FIN;REAL"
axheñets,naxheñ,"V;NO1;FIN;REAL"
axheñets,phaxheñ,"V;NO2;FIN;REAL"
axheñets,saxheñ,"V;NO2P;FIN;REAL"
axheñets,yaxheñ,"V;NO1P;FIN;REAL"
a'xhono'teñets,a'xhono'teñets,"V;NFIN"
a'xhono'teñets,axhono'teñet,"V;NO3P;FIN;REAL"
a'xhono'teñets,a'xhono'teñ,"V;NO3;FIN;REAL"
a'xhono'teñets,na'xhono'teñ,"V;NO1;FIN;REAL"
a'xhono'teñets,pha'xho'teñ,"V;NO2;FIN;REAL"
a'xhono'teñets,sa'xhono`ten,"V;NO2P;FIN;REAL"
a'xhono'teñets,ya'xhono'teñ,"V;NO1P;FIN;REAL"
a'xho'teñets,a'xho'teñets,"V;NFIN"
a'xho'teñets,a'xho'tenet,"V;NO3P;FIN;REAL"
a'xho'teñets,a'xho'ten,"V;NO3;FIN;REAL"
a'xho'teñets,na'xho'ten,"V;NO1;FIN;REAL"
a'xho'teñets,pha'xho'ten,"V;NO2;FIN;REAL"
a'xho'teñets,sa'xho'ten,"V;NO2P;FIN;REAL"
a'xho'teñets,ya'xho'ten,"V;NO1P;FIN;REAL"
ayateñet,ayateña,"V;NO3;FIN;REAL"
ayateñet,ayateñet,"V;NO3P;FIN;REAL"
ayateñet,ayateñet,"V;NFIN"
ayateñet,nayateña,"V;NO1;FIN;REAL"
ayateñet,phayateña,"V;NO2;FIN;REAL"
ayateñet,sayateña,"V;NO2P;FIN;REAL"
ayateñet,yayateña,"V;NO1P;FIN;REAL"
bhe'theñets,bhe'theñets,"V;NFIN"
bhe'theñets,bhe'thenet,"V;NO3P;FIN;REAL"
bhe'theñets,bhe'then,"V;NO3;FIN;REAL"
bhe'theñets,nebhe'then,"V;NO1;FIN;REAL"
bhe'theñets,pebhe'then,"V;NO2;FIN;REAL"
bhe'theñets,sebhe'then,"V;NO2P;FIN;REAL"
bhe'theñets,yebhe'then,"V;NO1P;FIN;REAL"
chakeñets,chakeñets,"V;NFIN"
chakeñets,chakeñet,"V;NO3P;FIN;REAL"
chakeñets,chakeñ,"V;NO3;FIN;REAL"
chakeñets,nechakeñ,"V;NO1;FIN;REAL"
chakeñets,pechakeñ,"V;NO2;FIN;REAL"
chakeñets,sechakeñ,"V;NO2P;FIN;REAL"
chakeñets,yechakeñ,"V;NO1P;FIN;REAL"
chamoeñets,chamoeñets,"V;NFIN"
chamoeñets,chamoeñet,"V;NO3P;FIN;REAL"
chamoeñets,chamoeñ,"V;NO3;FIN;REAL"
chamoeñets,nachamoeñ,"V;NO1;FIN;REAL"
chamoeñets,pechamoeñ,"V;NO2;FIN;REAL"
chamoeñets,sechamoeñ,"V;NO2P;FIN;REAL"
chamoeñets,yechamoeñ,"V;NO1P;FIN;REAL"
chemoeñets,chemet,"V;NO3P;FIN;REAL"
chemoeñets,chemoeñets,"V;NFIN"
chemoeñets,chem,"V;NO3;FIN;REAL"
chemoeñets,nechem,"V;NO1;FIN;REAL"
chemoeñets,pechem,"V;NO2;FIN;REAL"
chemoeñets,sechem,"V;NO2P;FIN;REAL"
chemoeñets,yechem,"V;NO1P;FIN;REAL"
chenkeñets,chenkena,"V;NO3;FIN;REAL"
chenkeñets,chenkeñets,"V;NFIN"
chenkeñets,chenkenet,"V;NO3P;FIN;REAL"
chenkeñets,nechenkena,"V;NO1;FIN;REAL"
chenkeñets,pechenkena,"V;NO2;FIN;REAL"
chenkeñets,sechenkena,"V;NO2P;FIN;REAL"
chenkeñets,yechenkena,"V;NO1P;FIN;REAL"
che'ptare'teñets,che'ptare'teñets,"V;NFIN"
che'ptare'teñets,che'ptare'teñet,"V;NO3P;FIN;REAL"
che'ptare'teñets,che'ptare'teñ,"V;NO3;FIN;REAL"
che'ptare'teñets,neche'ptare'teñ,"V;NO1;FIN;REAL"
che'ptare'teñets,peche'ptare¡teñ,"V;NO2;FIN;REAL"
che'ptare'teñets,seche'ptare¡teñ,"V;NO2P;FIN;REAL"
che'ptare'teñets,yeche'ptare'teñ,"V;NO1P;FIN;REAL"
chetanneñets,chetaannena,"V;NO3;FIN;REAL"
chetanneñets,chetanneñets,"V;NFIN"
chetanneñets,chetannenet,"V;NO3P;FIN;REAL"
chetanneñets,nechtannena,"V;NO1;FIN;REAL"
chetanneñets,pechtannena,"V;NO2;FIN;REAL"
chetanneñets,sechtannena,"V;NO2P;FIN;REAL"
chetanneñets,yechtannena,"V;NO1P;FIN;REAL"
cheteñets,chetanna'ta,"V;NO3;FIN;REAL"
cheteñets,chetanna'tet,"V;NO3P;FIN;REAL"
che'teñets,che'tena,"V;NO3;FIN;REAL"
che'teñets,che'teñets,"V;NFIN"
cheteñets,cheteñets,"V;NFIN"
che'teñets,che'tenet,"V;NO3P;FIN;REAL"
cheteñets,cheteñet,"V;NO3P;FIN;REAL"
cheteñets,cheteñ,"V;NO3;FIN;REAL"
che'teñets,neche'tena,"V;NO1;FIN;REAL"
cheteñets,necheteñ,"V;NO1;FIN;REAL"
cheteñets,nechtanna'ta,"V;NO1;FIN;REAL"
cheteñets,nechteñ,"V;NO1;FIN;REAL"
che'teñets,peche'tena,"V;NO2;FIN;REAL"
cheteñets,pecheteñ,"V;NO2;FIN;REAL"
cheteñets,pechtanna'ta,"V;NO2;FIN;REAL"
cheteñets,pechteñ,"V;NO2;FIN;REAL"
che'teñets,seche'tena,"V;NO2P;FIN;REAL"
cheteñets,secheteñ,"V;NO2P;FIN;REAL"
cheteñets,sechtanna'ta,"V;NO2P;FIN;REAL"
cheteñets,sechteñ,"V;NO2P;FIN;REAL"
che'teñets,yeche'tena,"V;NO1P;FIN;REAL"
cheteñets,yecheteñ,"V;NO1P;FIN;REAL"
cheteñets,yechtanna'ta,"V;NO1P;FIN;REAL"
cheteñets,yechteñ,"V;NO1P;FIN;REAL"
chope'cheñets,chope'cheñets,"V;NFIN"
chope'cheñets,chope'chet,"V;NO3P;FIN;REAL"
chope'cheñets,chope'ch,"V;NO3;FIN;REAL"
chope'cheñets,nechope'ch,"V;NO1;FIN;REAL"
chope'cheñets,phechope'ch,"V;NO2;FIN;REAL"
chope'cheñets,sechope'ch,"V;NO2P;FIN;REAL"
chope'cheñets,yechope'ch,"V;NO1P;FIN;REAL"
echeñets,echeñets,"V;NFIN"
echeñets,echeñet,"V;NO3P;FIN;REAL"
echeñets,echeñ,"V;NO3;FIN;REAL"
echeñets,necheñ,"V;NO1;FIN;REAL"
echeñets,pecheñ,"V;NO2;FIN;REAL"
echeñets,secheñ,"V;NO2P;FIN;REAL"
echeñets,yecheñ,"V;NO1P;FIN;REAL"
emhcha'teñets,emcha'teñet,"V;NO3P;FIN;REAL"
emhcha'teñets,emcha'teñ,"V;NO3;FIN;REAL"
emhcha'teñets,emhcha'teñets,"V;NFIN"
emhcha'teñets,nemcha'teñ,"V;NO1;FIN;REAL"
emhcha'teñets,pemcha'teñ,"V;NO2;FIN;REAL"
emhcha'teñets,semcha'teñ,"V;NO2P;FIN;REAL"
emhcha'teñets,yemcha'teñ,"V;NO1P;FIN;REAL"
e'moeñets,e'moeñets,"V;NFIN"
e'moeñets,e'moeñet,"V;NO3P;FIN;REAL"
e'moeñets,e'moeñ,"V;NO3;FIN;REAL"
e'moeñets,ne'moeñ,"V;NO1;FIN;REAL"
e'moeñets,pe'moeñ,"V;NO2;FIN;REAL"
e'moeñets,se'moeñ,"V;NO2P;FIN;REAL"
e'moeñets,ye'moeñ,"V;NO1P;FIN;REAL"
e'moñe'teñets,e'moñe'teñets,"V;NFIN"
e'moñe'teñets,e'moñe'teñet,"V;NO3P;FIN;REAL"
e'moñe'teñets,e'moñeteñ,"V;NO3;FIN;REAL"
e'moñe'teñets,ne'moñe'teñ,"V;NO1;FIN;REAL"
e'moñe'teñets,pe'moñe'teñ,"V;NO2;FIN;REAL"
e'moñe'teñets,se'moñe'teñ,"V;NO2P;FIN;REAL"
e'moñe'teñets,ye'moñe'teñ,"V;NO1P;FIN;REAL"
enamoeñets,enamoeñets,"V;NFIN"
enamoeñets,enamoenet,"V;NO3P;FIN;REAL"
enamoeñets,enamoen,"V;NO3;FIN;REAL"
enamoeñets,nenamoen,"V;NO1;FIN;REAL"
enamoeñets,penamoen,"V;NO2;FIN;REAL"
enamoeñets,senamoen,"V;NO2P;FIN;REAL"
enamoeñets,yenamoen,"V;NO1P;FIN;REAL"
eñcheñets,eñcheñets,"V;NFIN"
eñcheñets,eñcheñet,"V;NO3P;FIN;REAL"
eñcheñets,eñcheñ,"V;NO3;FIN;REAL"
eñcheñets,neñcheñ,"V;NO1;FIN;REAL"
eñcheñets,peñcheñ,"V;NO2;FIN;REAL"
eñcheñets,señcheñ,"V;NO2P;FIN;REAL"
eñcheñets,yeñcheñ,"V;NO1P;FIN;REAL"
e'neñets,e'neñets,"V;NFIN"
e'neñets,e'neñet,"V;NO3P;FIN;REAL"
e'neñets,e'neñ,"V;NO3;FIN;REAL"
e'neñets,ne'neñ,"V;NO1;FIN;REAL"
e'neñets,phe'neñ,"V;NO2;FIN;REAL"
e'neñets,se'neñ,"V;NO2P;FIN;REAL"
e'neñets,ye'neñ,"V;NO1P;FIN;REAL"
enopa¡rrteñets,enopa'rrtena,"V;NO3;FIN;REAL"
enopa¡rrteñets,enopa¡rrteñets,"V;NFIN"
enopa¡rrteñets,enopa'rrtenet,"V;NO3P;FIN;REAL"
enopa¡rrteñets,nenopa'rrtena,"V;NO1;FIN;REAL"
enopa¡rrteñets,penopa'rrtena,"V;NO2;FIN;REAL"
enopa¡rrteñets,senopa'rrtena,"V;NO2P;FIN;REAL"
enopa¡rrteñets,yenopa'rrtena,"V;NO1P;FIN;REAL"
eñoreñets,e'ñorena,"V;NO3;FIN;REAL"
eñoreñets,eñoreñets,"V;NFIN"
eñoreñets,e'ñorenet,"V;NO3P;FIN;REAL"
eñoreñets,ne'ñorena,"V;NO1;FIN;REAL"
eñoreñets,pe'ñorena,"V;NO2;FIN;REAL"
eñoreñets,se'ñorena,"V;NO2P;FIN;REAL"
eñoreñets,ye'ñorena,"V;NO1P;FIN;REAL"
eñoteñets,eñochet,"V;NO3P;FIN;REAL"
eñoteñets,eñoch,"V;NO3;FIN;REAL"
e'ñoteñets,e'ñoteñets,"V;NFIN"
eñoteñets,eñoteñets,"V;NFIN"
e'ñoteñets,e'ñoteñet,"V;NO3P;FIN;REAL"
eñoteñets,eñoteñet,"V;NO3P;FIN;REAL"
e'ñoteñets,e'ñoteñ,"V;NO3;FIN;REAL"
eñoteñets,eñoteñ,"V;NO3;FIN;REAL"
eñoteñets,neñoch,"V;NO1;FIN;REAL"
e'ñoteñets,ne'ñoteñ,"V;NO1;FIN;REAL"
eñoteñets,neñoteñ,"V;NO1;FIN;REAL"
eñoteñets,peñoch,"V;NO2;FIN;REAL"
eñoteñets,peñoten,"V;NO2;FIN;REAL"
e'ñoteñets,pe'ñoteñ,"V;NO2;FIN;REAL"
eñoteñets,señoch,"V;NO2P;FIN;REAL"
e'ñoteñets,se'ñoteñ,"V;NO2P;FIN;REAL"
eñoteñets,señoteñ,"V;NO2P;FIN;REAL"
eñoteñets,yeñoch,"V;NO1P;FIN;REAL"
e'ñoteñets,ye'ñoteñ,"V;NO1P;FIN;REAL"
eñoteñets,yeñoteñ,"V;NO1P;FIN;REAL"
enteñets,enteñets,"V;NFIN"
enteñets,enteñet,"V;NO3P;FIN;REAL"
enteñets,enteñ,"V;NO3;FIN;REAL"
enteñets,nenteñ,"V;NO1;FIN;REAL"
enteñets,penteñ,"V;NO2;FIN;REAL"
enteñets,senteñ,"V;NO2P;FIN;REAL"
enteñets,yenteñ,"V;NO1P;FIN;REAL"
e'pata'teñets,e'pata'teñets,"V;NFIN"
e'pata'teñets,e'pata'teñet,"V;NO3P;FIN;REAL"
e'pata'teñets,e'pata'teñ,"V;NO3;FIN;REAL"
e'pata'teñets,ne'pata'teñ,"V;NO1;FIN;REAL"
e'pata'teñets,phe'pata'teñ,"V;NO2;FIN;REAL"
