lemma,form,paradigm_slot
fliogan,fliogad,V;IMP;PRS;PL
fliogan,fliogen,V;SBJV;PRS;PL
fliogan,fliugis,V;IND;PRS;2;SG
fliogan,fliogan,V;NFIN
fliogan,flōg,V;IND;PST;1;SG
fliogan,flugi,V;SBJV;PST;1;SG
fliogan,flioge,V;SBJV;PRS;3;SG
fliogan,flugi,V;IND;PST;2;SG
fliogan,fliog,V;IMP;PRS;SG
fliogan,flugis,V;SBJV;PST;2;SG
fliogan,fliogad,V;IND;PRS;PL
fliogan,fliugu,V;IND;PRS;1;SG
fliogan,flōg,V;IND;PST;3;SG
fliogan,flugi,V;SBJV;PST;3;SG
fliohan,fliohes,V;SBJV;PRS;2;SG
fliohan,flugin,V;SBJV;PST;PL
fliohan,flugun,V;IND;PST;PL
fliohan,fliuhid,V;IND;PRS;3;SG
fliohan,fliohe,V;SBJV;PRS;1;SG
fliohan,fliohad,V;IMP;PRS;PL
fliohan,fliohen,V;SBJV;PRS;PL
fliohan,fliuhis,V;IND;PRS;2;SG
fliohan,fliohan,V;NFIN
fliohan,flōh,V;IND;PST;1;SG
fliohan,flugi,V;SBJV;PST;1;SG
fliohan,fliohe,V;SBJV;PRS;3;SG
fliohan,flugi,V;IND;PST;2;SG
fliohan,flioh,V;IMP;PRS;SG
fliohan,flugis,V;SBJV;PST;2;SG
fliohan,fliohad,V;IND;PRS;PL
fliohan,fliuhu,V;IND;PRS;1;SG
fliohan,flōh,V;IND;PST;3;SG
fliohan,flugi,V;SBJV;PST;3;SG
fliotan,fliotes,V;SBJV;PRS;2;SG
fliotan,flutin,V;SBJV;PST;PL
fliotan,flutun,V;IND;PST;PL
fliotan,fliutid,V;IND;PRS;3;SG
fliotan,fliote,V;SBJV;PRS;1;SG
fliotan,fliotad,V;IMP;PRS;PL
fliotan,flioten,V;SBJV;PRS;PL
fliotan,fliutis,V;IND;PRS;2;SG
fliotan,fliotan,V;NFIN
fliotan,flōt,V;IND;PST;1;SG
fliotan,fluti,V;SBJV;PST;1;SG
fliotan,fliote,V;SBJV;PRS;3;SG
fliotan,fluti,V;IND;PST;2;SG
fliotan,fliot,V;IMP;PRS;SG
fliotan,flutis,V;SBJV;PST;2;SG
fliotan,fliotad,V;IND;PRS;PL
fliotan,fliutu,V;IND;PRS;1;SG
fliotan,flōt,V;IND;PST;3;SG
fliotan,fluti,V;SBJV;PST;3;SG
flitan,flītes,V;SBJV;PRS;2;SG
flitan,flitin,V;SBJV;PST;PL
flitan,flitun,V;IND;PST;PL
flitan,flītid,V;IND;PRS;3;SG
flitan,flīte,V;SBJV;PRS;1;SG
flitan,flītad,V;IMP;PRS;PL
flitan,flīten,V;SBJV;PRS;PL
flitan,flītis,V;IND;PRS;2;SG
flitan,flītan,V;NFIN
flitan,flēt,V;IND;PST;1;SG
flitan,fliti,V;SBJV;PST;1;SG
flitan,flīte,V;SBJV;PRS;3;SG
flitan,fliti,V;IND;PST;2;SG
flitan,flīt,V;IMP;PRS;SG
flitan,flitis,V;SBJV;PST;2;SG
flitan,flītad,V;IND;PRS;PL
flitan,flītu,V;IND;PRS;1;SG
flitan,flēt,V;IND;PST;3;SG
flitan,fliti,V;SBJV;PST;3;SG
fodian,fōdies,V;SBJV;PRS;2;SG
fodian,fōddin,V;SBJV;PST;PL
fodian,fōddun,V;IND;PST;PL
fodian,fōdid,V;IND;PRS;3;SG
fodian,fōdie,V;SBJV;PRS;1;SG
fodian,fōdiad,V;IMP;PRS;PL
fodian,fōdien,V;SBJV;PRS;PL
fodian,fōdis,V;IND;PRS;2;SG
fodian,fōdian,V;NFIN
fodian,fōdda,V;IND;PST;1;SG
fodian,fōddi,V;SBJV;PST;1;SG
fodian,fōdie,V;SBJV;PRS;3;SG
fodian,fōddes,V;IND;PST;2;SG
fodian,fōdi,V;IMP;PRS;SG
fodian,fōddis,V;SBJV;PST;2;SG
fodian,fōdiad,V;IND;PRS;PL
fodian,fōdiu,V;IND;PRS;1;SG
fodian,fōdda,V;IND;PST;3;SG
fodian,fōddi,V;SBJV;PST;3;SG
fogian,fōgies,V;SBJV;PRS;2;SG
fogian,fōgdin,V;SBJV;PST;PL
fogian,fōgdun,V;IND;PST;PL
fogian,fōgid,V;IND;PRS;3;SG
fogian,fōgie,V;SBJV;PRS;1;SG
fogian,fōgiad,V;IMP;PRS;PL
fogian,fōgien,V;SBJV;PRS;PL
fogian,fōgis,V;IND;PRS;2;SG
fogian,fōgian,V;NFIN
fogian,fōgda,V;IND;PST;1;SG
fogian,fōgdi,V;SBJV;PST;1;SG
fogian,fōgie,V;SBJV;PRS;3;SG
fogian,fōgdes,V;IND;PST;2;SG
fogian,fōgi,V;IMP;PRS;SG
fogian,fōgdis,V;SBJV;PST;2;SG
fogian,fōgiad,V;IND;PRS;PL
fogian,fōgiu,V;IND;PRS;1;SG
fogian,fōgda,V;IND;PST;3;SG
fogian,fōgdi,V;SBJV;PST;3;SG
folgon,folgos,V;SBJV;PRS;2;SG
folgon,folgodin,V;SBJV;PST;PL
folgon,folgodun,V;IND;PST;PL
folgon,folgod,V;IND;PRS;3;SG
folgon,folgo,V;SBJV;PRS;1;SG
folgon,folgiod,V;IMP;PRS;PL
folgon,folgion,V;SBJV;PRS;PL
folgon,folgos,V;IND;PRS;2;SG
folgon,folgon,V;NFIN
folgon,folgoda,V;IND;PST;1;SG
folgon,folgodi,V;SBJV;PST;1;SG
folgon,folgo,V;SBJV;PRS;3;SG
folgon,folgodes,V;IND;PST;2;SG
folgon,folgo,V;IMP;PRS;SG
folgon,folgodis,V;SBJV;PST;2;SG
folgon,folgiod,V;IND;PRS;PL
folgon,folgon,V;IND;PRS;1;SG
folgon,folgoda,V;IND;PST;3;SG
folgon,folgodi,V;SBJV;PST;3;SG
forhtian,forhties,V;SBJV;PRS;2;SG
forhtian,forhtidin,V;SBJV;PST;PL
forhtian,forhtidun,V;IND;PST;PL
forhtian,forhtid,V;IND;PRS;3;SG
forhtian,forhtie,V;SBJV;PRS;1;SG
forhtian,forhtiad,V;IMP;PRS;PL
forhtian,forhtien,V;SBJV;PRS;PL
forhtian,forhtis,V;IND;PRS;2;SG
forhtian,forhtian,V;NFIN
forhtian,forhtida,V;IND;PST;1;SG
forhtian,forhtidi,V;SBJV;PST;1;SG
forhtian,forhtie,V;SBJV;PRS;3;SG
forhtian,forhtides,V;IND;PST;2;SG
forhtian,forhti,V;IMP;PRS;SG
forhtian,forhtidis,V;SBJV;PST;2;SG
forhtian,forhtiad,V;IND;PRS;PL
forhtian,forhtiu,V;IND;PRS;1;SG
forhtian,forhtida,V;IND;PST;3;SG
forhtian,forhtidi,V;SBJV;PST;3;SG
forian,fōries,V;SBJV;PRS;2;SG
forian,fōrdin,V;SBJV;PST;PL
forian,fōrdun,V;IND;PST;PL
forian,fōrid,V;IND;PRS;3;SG
forian,fōrie,V;SBJV;PRS;1;SG
forian,fōriad,V;IMP;PRS;PL
forian,fōrien,V;SBJV;PRS;PL
forian,fōris,V;IND;PRS;2;SG
forian,fōrian,V;NFIN
forian,fōrda,V;IND;PST;1;SG
forian,fōrdi,V;SBJV;PST;1;SG
forian,fōrie,V;SBJV;PRS;3;SG
forian,fōrdes,V;IND;PST;2;SG
forian,fōri,V;IMP;PRS;SG
forian,fōrdis,V;SBJV;PST;2;SG
forian,fōriad,V;IND;PRS;PL
forian,fōriu,V;IND;PRS;1;SG
forian,fōrda,V;IND;PST;3;SG
forian,fōrdi,V;SBJV;PST;3;SG
formon,formos,V;SBJV;PRS;2;SG
formon,formodin,V;SBJV;PST;PL
formon,formodun,V;IND;PST;PL
formon,formod,V;IND;PRS;3;SG
formon,formo,V;SBJV;PRS;1;SG
formon,formiod,V;IMP;PRS;PL
formon,formion,V;SBJV;PRS;PL
formon,formos,V;IND;PRS;2;SG
formon,formon,V;NFIN
formon,formoda,V;IND;PST;1;SG
formon,formodi,V;SBJV;PST;1;SG
formon,formo,V;SBJV;PRS;3;SG
formon,formodes,V;IND;PST;2;SG
formon,formo,V;IMP;PRS;SG
formon,formodis,V;SBJV;PST;2;SG
formon,formiod,V;IND;PRS;PL
formon,formon,V;IND;PRS;1;SG
formon,formoda,V;IND;PST;3;SG
formon,formodi,V;SBJV;PST;3;SG
fragon,fragos,V;SBJV;PRS;2;SG
fragon,fragodin,V;SBJV;PST;PL
fragon,fragodun,V;IND;PST;PL
fragon,fragod,V;IND;PRS;3;SG
fragon,frago,V;SBJV;PRS;1;SG
fragon,fragiod,V;IMP;PRS;PL
fragon,fragion,V;SBJV;PRS;PL
fragon,fragos,V;IND;PRS;2;SG
fragon,fragon,V;NFIN
fragon,fragoda,V;IND;PST;1;SG
fragon,fragodi,V;SBJV;PST;1;SG
fragon,frago,V;SBJV;PRS;3;SG
fragon,fragodes,V;IND;PST;2;SG
fragon,frago,V;IMP;PRS;SG
fragon,fragodis,V;SBJV;PST;2;SG
fragon,fragiod,V;IND;PRS;PL
fragon,fragon,V;IND;PRS;1;SG
fragon,fragoda,V;IND;PST;3;SG
fragon,fragodi,V;SBJV;PST;3;SG
fratahon,fratahos,V;SBJV;PRS;2;SG
fratahon,fratahodin,V;SBJV;PST;PL
fratahon,fratahodun,V;IND;PST;PL
fratahon,fratahod,V;IND;PRS;3;SG
fratahon,frataho,V;SBJV;PRS;1;SG
fratahon,fratahiod,V;IMP;PRS;PL
fratahon,fratahion,V;SBJV;PRS;PL
fratahon,fratahos,V;IND;PRS;2;SG
fratahon,fratahon,V;NFIN
fratahon,fratahoda,V;IND;PST;1;SG
fratahon,fratahodi,V;SBJV;PST;1;SG
fratahon,frataho,V;SBJV;PRS;3;SG
fratahon,fratahodes,V;IND;PST;2;SG
fratahon,frataho,V;IMP;PRS;SG
fratahon,fratahodis,V;SBJV;PST;2;SG
fratahon,fratahiod,V;IND;PRS;PL
fratahon,fratahon,V;IND;PRS;1;SG
fratahon,fratahoda,V;IND;PST;3;SG
fratahon,fratahodi,V;SBJV;PST;3;SG
fregnan,fregnes,V;SBJV;PRS;2;SG
fregnan,frugnin,V;SBJV;PST;PL
fregnan,frugnun,V;IND;PST;PL
fregnan,frignid,V;IND;PRS;3;SG
fregnan,fregne,V;SBJV;PRS;1;SG
fregnan,fregnad,V;IMP;PRS;PL
fregnan,fregnen,V;SBJV;PRS;PL
fregnan,frignis,V;IND;PRS;2;SG
fregnan,fregnan,V;NFIN
fregnan,fragn,V;IND;PST;1;SG
fregnan,frugni,V;SBJV;PST;1;SG
fregnan,fregne,V;SBJV;PRS;3;SG
fregnan,frugni,V;IND;PST;2;SG
fregnan,fregn,V;IMP;PRS;SG
fregnan,frugnis,V;SBJV;PST;2;SG
fregnan,fregnad,V;IND;PRS;PL
fregnan,frignu,V;IND;PRS;1;SG
fregnan,fragn,V;IND;PST;3;SG
fregnan,frugni,V;SBJV;PST;3;SG
fremmian,fremmies,V;SBJV;PRS;2;SG
fremmian,fremidin,V;SBJV;PST;PL
fremmian,fremidun,V;IND;PST;PL
fremmian,fremid,V;IND;PRS;3;SG
fremmian,fremmie,V;SBJV;PRS;1;SG
fremmian,fremmiad,V;IMP;PRS;PL
fremmian,fremmien,V;SBJV;PRS;PL
fremmian,fremis,V;IND;PRS;2;SG
fremmian,fremmian,V;NFIN
fremmian,fremida,V;IND;PST;1;SG
fremmian,fremidi,V;SBJV;PST;1;SG
fremmian,fremmie,V;SBJV;PRS;3;SG
fremmian,fremides,V;IND;PST;2;SG
fremmian,fremi,V;IMP;PRS;SG
fremmian,fremidis,V;SBJV;PST;2;SG
fremmian,fremmiad,V;IND;PRS;PL
fremmian,fremmiu,V;IND;PRS;1;SG
fremmian,fremida,V;IND;PST;3;SG
fremmian,fremidi,V;SBJV;PST;3;SG
fretan,fretes,V;SBJV;PRS;2;SG
fretan,frātin,V;SBJV;PST;PL
fretan,frātun,V;IND;PST;PL
fretan,fritid,V;IND;PRS;3;SG
fretan,frete,V;SBJV;PRS;1;SG
fretan,fretad,V;IMP;PRS;PL
fretan,freten,V;SBJV;PRS;PL
fretan,fritis,V;IND;PRS;2;SG
fretan,fretan,V;NFIN
fretan,frat,V;IND;PST;1;SG
fretan,frāti,V;SBJV;PST;1;SG
fretan,frete,V;SBJV;PRS;3;SG
fretan,frāti,V;IND;PST;2;SG
fretan,fret,V;IMP;PRS;SG
fretan,frātis,V;SBJV;PST;2;SG
fretan,fretad,V;IND;PRS;PL
fretan,fritu,V;IND;PRS;1;SG
fretan,frat,V;IND;PST;3;SG
fretan,frāti,V;SBJV;PST;3;SG
adelian,ādēlies,V;SBJV;PRS;2;SG
adelian,ādēldin,V;SBJV;PST;PL
adelian,ādēldun,V;IND;PST;PL
adelian,ādēlid,V;IND;PRS;3;SG
adelian,ādēlie,V;SBJV;PRS;1;SG
adelian,ādēliad,V;IMP;PRS;PL
adelian,ādēlien,V;SBJV;PRS;PL
adelian,ādēlis,V;IND;PRS;2;SG
adelian,ādēlian,V;NFIN
adelian,ādēlda,V;IND;PST;1;SG
adelian,ādēldi,V;SBJV;PST;1;SG
adelian,ādēlie,V;SBJV;PRS;3;SG
adelian,ādēldes,V;IND;PST;2;SG
adelian,ādēli,V;IMP;PRS;SG
adelian,ādēldis,V;SBJV;PST;2;SG
adelian,ādēliad,V;IND;PRS;PL
adelian,ādēliu,V;IND;PRS;1;SG
adelian,ādēlda,V;IND;PST;3;SG
adelian,ādēldi,V;SBJV;PST;3;SG
friohon,frīohos,V;SBJV;PRS;2;SG
friohon,frīohodin,V;SBJV;PST;PL
friohon,frīohodun,V;IND;PST;PL
friohon,frīohod,V;IND;PRS;3;SG
friohon,frīoho,V;SBJV;PRS;1;SG
friohon,frīohiod,V;IMP;PRS;PL
friohon,frīohion,V;SBJV;PRS;PL
friohon,frīohos,V;IND;PRS;2;SG
friohon,frīohon,V;NFIN
friohon,frīohoda,V;IND;PST;1;SG
friohon,frīohodi,V;SBJV;PST;1;SG
friohon,frīoho,V;SBJV;PRS;3;SG
friohon,frīohodes,V;IND;PST;2;SG
friohon,frīoho,V;IMP;PRS;SG
friohon,frīohodis,V;SBJV;PST;2;SG
friohon,frīohiod,V;IND;PRS;PL
friohon,frīohon,V;IND;PRS;1;SG
friohon,frīohoda,V;IND;PST;3;SG
friohon,frīohodi,V;SBJV;PST;3;SG
friosan,frioses,V;SBJV;PRS;2;SG
friosan,frurin,V;SBJV;PST;PL
friosan,frurun,V;IND;PST;PL
friosan,friusid,V;IND;PRS;3;SG
friosan,friose,V;SBJV;PRS;1;SG
friosan,friosad,V;IMP;PRS;PL
friosan,friosen,V;SBJV;PRS;PL
friosan,friusis,V;IND;PRS;2;SG
friosan,friosan,V;NFIN
friosan,frōs,V;IND;PST;1;SG
friosan,fruri,V;SBJV;PST;1;SG
friosan,friose,V;SBJV;PRS;3;SG
friosan,fruri,V;IND;PST;2;SG
friosan,frios,V;IMP;PRS;SG
friosan,fruris,V;SBJV;PST;2;SG
friosan,friosad,V;IND;PRS;PL
friosan,friusu,V;IND;PRS;1;SG
friosan,frōs,V;IND;PST;3;SG
friosan,fruri,V;SBJV;PST;3;SG
frummian,frummies,V;SBJV;PRS;2;SG
frummian,frumidin,V;SBJV;PST;PL
frummian,frumidun,V;IND;PST;PL
frummian,frumid,V;IND;PRS;3;SG
frummian,frummie,V;SBJV;PRS;1;SG
frummian,frummiad,V;IMP;PRS;PL
frummian,frummien,V;SBJV;PRS;PL
frummian,frumis,V;IND;PRS;2;SG
frummian,frummian,V;NFIN
frummian,frumida,V;IND;PST;1;SG
frummian,frumidi,V;SBJV;PST;1;SG
frummian,frummie,V;SBJV;PRS;3;SG
frummian,frumides,V;IND;PST;2;SG
frummian,frumi,V;IMP;PRS;SG
frummian,frumidis,V;SBJV;PST;2;SG
frummian,frummiad,V;IND;PRS;PL
frummian,frummiu,V;IND;PRS;1;SG
frummian,frumida,V;IND;PST;3;SG
frummian,frumidi,V;SBJV;PST;3;SG
fulgan,fulgengin,V;SBJV;PST;PL
fulgan,fulgengun,V;IND;PST;PL
fulgan,fulgēd,V;IND;PRS;3;SG
fulgan,fulgān,V;NFIN
fulgan,fulgeng,V;IND;PST;1;SG
fulgan,fulgengi,V;SBJV;PST;1;SG
fulgan,fulgengi,V;IND;PST;2;SG
fulgan,fulgengis,V;SBJV;PST;2;SG
fulgan,fulgeng,V;IND;PST;3;SG
fulgan,fulgengi,V;SBJV;PST;3;SG
fulgangan,fulganges,V;SBJV;PRS;2;SG
fulgangan,fulgēngin,V;SBJV;PST;PL
fulgangan,fulgēngun,V;IND;PST;PL
fulgangan,fulgengid,V;IND;PRS;3;SG
fulgangan,fulgange,V;SBJV;PRS;1;SG
fulgangan,fulgangad,V;IMP;PRS;PL
fulgangan,fulgangen,V;SBJV;PRS;PL
fulgangan,fulgengis,V;IND;PRS;2;SG
fulgangan,fulgangan,V;NFIN
fulgangan,fulgēng,V;IND;PST;1;SG
fulgangan,fulgēngi,V;SBJV;PST;1;SG
fulgangan,fulgange,V;SBJV;PRS;3;SG
fulgangan,fulgēngi,V;IND;PST;2;SG
fulgangan,fulgang,V;IMP;PRS;SG
fulgangan,fulgēngis,V;SBJV;PST;2;SG
fulgangan,fulgangad,V;IND;PRS;PL
fulgangan,fulgangu,V;IND;PRS;1;SG
fulgangan,fulgēng,V;IND;PST;3;SG
fulgangan,fulgēngi,V;SBJV;PST;3;SG
fulian,fūlies,V;SBJV;PRS;2;SG
fulian,fūldin,V;SBJV;PST;PL
fulian,fūldun,V;IND;PST;PL
fulian,fūlid,V;IND;PRS;3;SG
fulian,fūlie,V;SBJV;PRS;1;SG
fulian,fūliad,V;IMP;PRS;PL
fulian,fūlien,V;SBJV;PRS;PL
fulian,fūlis,V;IND;PRS;2;SG
fulian,fūlian,V;NFIN
fulian,fūlda,V;IND;PST;1;SG
fulian,fūldi,V;SBJV;PST;1;SG
fulian,fūlie,V;SBJV;PRS;3;SG
fulian,fūldes,V;IND;PST;2;SG
fulian,fūli,V;IMP;PRS;SG
fulian,fūldis,V;SBJV;PST;2;SG
fulian,fūliad,V;IND;PRS;PL
fulian,fūliu,V;IND;PRS;1;SG
fulian,fūlda,V;IND;PST;3;SG
fulian,fūldi,V;SBJV;PST;3;SG
fullestian,fullēsties,V;SBJV;PRS;2;SG
fullestian,fullēstidin,V;SBJV;PST;PL
fullestian,fullēstidun,V;IND;PST;PL
fullestian,fullēstid,V;IND;PRS;3;SG
fullestian,fullēstie,V;SBJV;PRS;1;SG
fullestian,fullēstiad,V;IMP;PRS;PL
fullestian,fullēstien,V;SBJV;PRS;PL
fullestian,fullēstis,V;IND;PRS;2;SG
fullestian,fullēstian,V;NFIN
fullestian,fullēstida,V;IND;PST;1;SG
fullestian,fullēstidi,V;SBJV;PST;1;SG
fullestian,fullēstie,V;SBJV;PRS;3;SG
fullestian,fullēstides,V;IND;PST;2;SG
fullestian,fullēsti,V;IMP;PRS;SG
fullestian,fullēstidis,V;SBJV;PST;2;SG
fullestian,fullēstiad,V;IND;PRS;PL
fullestian,fullēstiu,V;IND;PRS;1;SG
fullestian,fullēstida,V;IND;PST;3;SG
fullestian,fullēstidi,V;SBJV;PST;3;SG
fullian,fullies,V;SBJV;PRS;2;SG
fullian,fulidin,V;SBJV;PST;PL
fullian,fulidun,V;IND;PST;PL
fullian,fulid,V;IND;PRS;3;SG
fullian,fullie,V;SBJV;PRS;1;SG
fullian,fulliad,V;IMP;PRS;PL
fullian,fullien,V;SBJV;PRS;PL
fullian,fulis,V;IND;PRS;2;SG
fullian,fullian,V;NFIN
fullian,fulida,V;IND;PST;1;SG
fullian,fulidi,V;SBJV;PST;1;SG
fullian,fullie,V;SBJV;PRS;3;SG
fullian,fulides,V;IND;PST;2;SG
fullian,fuli,V;IMP;PRS;SG
fullian,fulidis,V;SBJV;PST;2;SG
fullian,fulliad,V;IND;PRS;PL
fullian,fulliu,V;IND;PRS;1;SG
fullian,fulida,V;IND;PST;3;SG
fullian,fulidi,V;SBJV;PST;3;SG
fundon,fundos,V;SBJV;PRS;2;SG
fundon,fundodin,V;SBJV;PST;PL
fundon,fundodun,V;IND;PST;PL
fundon,fundod,V;IND;PRS;3;SG
fundon,fundo,V;SBJV;PRS;1;SG
fundon,fundiod,V;IMP;PRS;PL
fundon,fundion,V;SBJV;PRS;PL
fundon,fundos,V;IND;PRS;2;SG
fundon,fundon,V;NFIN
fundon,fundoda,V;IND;PST;1;SG
fundon,fundodi,V;SBJV;PST;1;SG
fundon,fundo,V;SBJV;PRS;3;SG
fundon,fundodes,V;IND;PST;2;SG
fundon,fundo,V;IMP;PRS;SG
fundon,fundodis,V;SBJV;PST;2;SG
fundon,fundiod,V;IND;PRS;PL
fundon,fundon,V;IND;PRS;1;SG
fundon,fundoda,V;IND;PST;3;SG
fundon,fundodi,V;SBJV;PST;3;SG
adogian,ādōgies,V;SBJV;PRS;2;SG
adogian,ādōgdin,V;SBJV;PST;PL
adogian,ādōgdun,V;IND;PST;PL
adogian,ādōgid,V;IND;PRS;3;SG
adogian,ādōgie,V;SBJV;PRS;1;SG
adogian,ādōgiad,V;IMP;PRS;PL
adogian,ādōgien,V;SBJV;PRS;PL
adogian,ādōgis,V;IND;PRS;2;SG
adogian,ādōgian,V;NFIN
adogian,ādōgda,V;IND;PST;1;SG
adogian,ādōgdi,V;SBJV;PST;1;SG
adogian,ādōgie,V;SBJV;PRS;3;SG
adogian,ādōgdes,V;IND;PST;2;SG
adogian,ādōgi,V;IMP;PRS;SG
adogian,ādōgdis,V;SBJV;PST;2;SG
adogian,ādōgiad,V;IND;PRS;PL
adogian,ādōgiu,V;IND;PRS;1;SG
adogian,ādōgda,V;IND;PST;3;SG
adogian,ādōgdi,V;SBJV;PST;3;SG
adomian,ādōmies,V;SBJV;PRS;2;SG
adomian,ādōmdin,V;SBJV;PST;PL
adomian,ādōmdun,V;IND;PST;PL
adomian,ādōmid,V;IND;PRS;3;SG
adomian,ādōmie,V;SBJV;PRS;1;SG
adomian,ādōmiad,V;IMP;PRS;PL
adomian,ādōmien,V;SBJV;PRS;PL
adomian,ādōmis,V;IND;PRS;2;SG
adomian,ādōmian,V;NFIN
adomian,ādōmda,V;IND;PST;1;SG
adomian,ādōmdi,V;SBJV;PST;1;SG
adomian,ādōmie,V;SBJV;PRS;3;SG
adomian,ādōmdes,V;IND;PST;2;SG
adomian,ādōmi,V;IMP;PRS;SG
adomian,ādōmdis,V;SBJV;PST;2;SG
adomian,ādōmiad,V;IND;PRS;PL
adomian,ādōmiu,V;IND;PRS;1;SG
adomian,ādōmda,V;IND;PST;3;SG
adomian,ādōmdi,V;SBJV;PST;3;SG
galan,gales,V;SBJV;PRS;2;SG
galan,gōlin,V;SBJV;PST;PL
galan,gōlun,V;IND;PST;PL
galan,gelid,V;IND;PRS;3;SG
galan,gale,V;SBJV;PRS;1;SG
galan,galad,V;IMP;PRS;PL
galan,galen,V;SBJV;PRS;PL
galan,gelis,V;IND;PRS;2;SG
galan,galan,V;NFIN
galan,gōl,V;IND;PST;1;SG
galan,gōli,V;SBJV;PST;1;SG
galan,gale,V;SBJV;PRS;3;SG
galan,gōli,V;IND;PST;2;SG
galan,gal,V;IMP;PRS;SG
galan,gōlis,V;SBJV;PST;2;SG
galan,galad,V;IND;PRS;PL
galan,galu,V;IND;PRS;1;SG
galan,gōl,V;IND;PST;3;SG
galan,gōli,V;SBJV;PST;3;SG
galpon,galpos,V;SBJV;PRS;2;SG
galpon,galpodin,V;SBJV;PST;PL
galpon,galpodun,V;IND;PST;PL
galpon,galpod,V;IND;PRS;3;SG
galpon,galpo,V;SBJV;PRS;1;SG
galpon,galpiod,V;IMP;PRS;PL
galpon,galpion,V;SBJV;PRS;PL
galpon,galpos,V;IND;PRS;2;SG
galpon,galpon,V;NFIN
galpon,galpoda,V;IND;PST;1;SG
galpon,galpodi,V;SBJV;PST;1;SG
galpon,galpo,V;SBJV;PRS;3;SG
galpon,galpodes,V;IND;PST;2;SG
galpon,galpo,V;IMP;PRS;SG
galpon,galpodis,V;SBJV;PST;2;SG
galpon,galpiod,V;IND;PRS;PL
galpon,galpon,V;IND;PRS;1;SG
galpon,galpoda,V;IND;PST;3;SG
galpon,galpodi,V;SBJV;PST;3;SG
gan,gēngin,V;SBJV;PST;PL
