lemma,form,paradigm_slot
čʼŋel,čʼŋelesčeˀn,V;FIN;IND;PRS;3;PL
čʼŋel,čʼŋeleskineˀn,V;FIN;IND;PRS;ARGNO3P;ARGBE3S
čʼŋel,čʼŋelezen,V;FIN;IND;PRS;SG;3
čʼŋel,čʼŋelisč,V;FIN;IND;PRS;2;SG
čʼŋel,čʼŋelqzusč,V;FIN;IND;SG;3;PRS;IPFV
čʼŋi,qčʼŋixeˀn,V;FIN;IMP;ARGNO2S;ARGAB3P
čʼovel,әnčʼoveleɬ,V;NFIN;CAUS
čʼuf,čʼufskinen,V;FIN;IND;PRS;ARGNO3S;ARGBE3S
čʼuxɬa,čʼuxɬataskinen,V;FIN;IND;PRS;ARGNO3S;ARGBE3S;ITER
čxl,mənčxličen,V;FIN;IMP;ARGNO1S;ARGAB3S;CAUS
čxl,nečxlenoke,V;NFIN;PURP
dekova,xandekovaqzosxen,V;FIN;IMP;ARGNO1P;ARGAB3S;IPFV
e,exeŋesč,V;FIN;IND;PRS;SG;2
el’č,qʼel’čxč,V;FIN;IMP;SG;2
eɬč,eɬčaˀɬkzuskenan,V;FIN;OPT;PRS;ARGNO3S;ARGBE3S
eɬč,eɬčatasč,V;FIN;OPT;SG;3;PRS;ITER
eɬč,eɬčatesč,V;FIN;IND;PRS;SG;3;ITER
eɬč,meɬčkesxanˀin,V;FIN;IMP;ARGNO1S;ARGAB2P;FOC
eɬč,qʼeɬčxč,V;FIN;IMP;SG;2
əlfč,əlfčtesč,V;FIN;IND;SG;2;PRS;ITER
əlvesi,nəlvesik,V;FIN;IND;PST;PL;1
en,neneqzusč,V;FIN;IND;PRS;ARGNO1P;ARGAB3S;IPFV
ənkʼɬi,ənkʼɬixomnen,V;FIN;IND;PRS;ARGNO3S;ARGAB1S
ensč,tʼensčaxen,V;FIN;IND;PST;ARGNO1S;ARGAB2S
əntf,nəntfqesčen,V;FIN;IND;PST;ARGNO3P;ARGAB3S
əntxla,əntxlasčiŋnen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
ənx,nənxkičeˀn,V;FIN;IND;PST;ARGNO1P;ARGAB3P
enxt,menxtqzuk,V;FIN;IMP;SG;1;IPFV
eŋalel’a,eŋalel’atesč,V;FIN;IND;PRS;SG;3;ITER
eŋalel’a,eŋalel’atezen,V;FIN;IND;PRS;SG;3;ITER
əŋksx,əŋksxisin,V;FIN;IND;PRS;SG;3
eqel,eqelin,V;FIN;IND;PST;SG;3
erven,ervenitisčeˀn,V;FIN;IND;PL;3;PRS;ITER
es,esezen,V;FIN;IND;PRS;SG;3
es,esqzal’kinen,V;FIN;IND;FUT;ARGNO3S;ARGBE3S;IPFV
es,esqzaxen,V;FIN;IND;PRS;ARGNO1S;ARGAB2S;IPFV
es,qʼessx,V;FIN;IMP;PL;2
əss,kʼəssaɬmiŋ,V;FIN;IMP;FUT;ARGNO2S;ARGAB1S
esxɬ,esxɬatesč,V;FIN;IND;PRS;SG;3;ITER
esxɬa,esxɬatesčeˀn,V;FIN;IND;PL;3;PRS;ITER
esxɬi,qʼesxɬixč,V;FIN;IMP;SG;2
esxte,esxteskipnen,V;FIN;IND;PRS;ARGNO3S;ARGBE3P
even,nevenk,V;FIN;IND;PST;PL;1
even,nevenkičen,V;FIN;IND;PST;PL;1
eveˀn,neveˀnk,V;FIN;IND;PST;PL;1
eveŋe,eveŋesč,V;FIN;IND;PRS;SG;3
ez,ezateskinen,V;FIN;IND;PRS;ARGNO3S;ARGBE3S;ITER
ezu,ezuqzuzneˀn,V;FIN;IND;PRS;ARGNO3S;ARGAB3P;IPFV
ezzu,kezzuqzuzneˀn,V;FIN;IND;PRS;ARGNO3P;ARGBE3S
eχɬa,eχɬatisnin,V;FIN;IND;PRS;ARGNO3S;ARGAB3P;ITER
fajfa,fajfaqzozen,V;FIN;IND;SG;3;PRS;IPFV
fajfa,fajfasč,V;FIN;IND;PRS;SG;3
fajfa,fajfasčen,V;FIN;IND;PRS;SG;3
fajsfa,fajsfasč,V;FIN;IND;PRS;SG;3
fi,qfikes,V;FIN;IMP;SG;2
fiɬ,fiɬatezen,V;FIN;IND;PRS;SG;3;ITER
fiva,fivateskinen,V;FIN;IND;PRS;ARGNO3S;ARGBE3S;ITER
gorev,gorevasč,V;FIN;IND;PRS;SG;3
i,isčiŋnen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
i,qʼismiŋ,V;FIN;IMP;ARGNO2S;ARGBE1S
ikensf,ikensfsč,V;FIN;IND;SG;2;PRS
ikʼsxu,ikʼsxulesč,V;FIN;OPT;SG;2;PRS
il,kʼilazosč,V;FIN;COND;PRS;3;SG;ACTY
iɬ,iɬaɬmiŋ,V;FIN;IND;ARGNO3S;ARGAB1S;FUT
iɬ,iɬasč,V;FIN;OPT;PRS;SG;3
iɬ,iɬen,V;FIN;IND;PST;ARGNO3S;ARGAB3S
iɬ,iɬmiŋ,V;FIN;IND;PST;ARGNO2S;ARGAB1S
iɬ,iɬmiˀŋ,V;FIN;IND;ARGNO2S;ARGAB1P;PST
iɬ,iɬqsusč,V;FIN;IND;SG;2;PRS;IPFV
iɬ,iɬqsusnen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S;IPFV
iɬ,iɬqsuveˀn,V;FIN;IND;PL;3;IPFV
iɬ,iɬqzuznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S;IPFV
iɬ,kʼiɬmiŋ,V;FIN;IMP;ARGNO2S;ARGBE1S;IPFV
iɬ,kʼiɬqzumiŋ,V;FIN;IMP;ARGNO2S;ARGBE1S;IPFV
iɬ,kʼiɬqzumiŋsx,V;FIN;IMP;ARGNO2P;ARGBE1S;IPFV
iɬ,kʼiɬxč,V;FIN;IMP;SG;2
iɬ,miɬčen,V;FIN;IMP;ARGNO1S;ARGAB3S
iɬit,miɬitqsukičen,V;FIN;IMP;SG;1;IPFV
iɬ,miɬk,V;FIN;IMP;ARGNO1S;ARGAB3S
iɬ,miɬkičen,V;FIN;IMP;SG;1
iɬ,miɬkisxenˀin,V;FIN;IMP;ARGNO1S;ARGAB2P;FOC
iɬ,miɬqzuk,V;FIN;IMP;SG;1;IPFV
iɬ,miɬqzukisxenˀin,V;FIN;IMP;SG;1;IPFV;FOC
iɬ,miɬvin,V;FIN;IMP;ARGNO1S;ARGAB2S
iɬ,niɬmiŋ,V;FIN;IMP;ARGNO2S;ARGAB1S
iɬ,niɬxkmink,V;FIN;IND;PST;ARGNO3P;ARGAB1S
iɬ,nkiɬqzuven,V;FIN;COND;PST;ARGNO3P;ARGAB3S;IPFV
iɬ,qʼiɬmiŋ,V;FIN;IMP;ARGNO2S;ARGAB1S
iɬ,qʼiɬqzuxkmiŋ,V;FIN;IMP;ARGNO2S;ARGAB1S;IPFV
iɬ,qʼiɬsx,V;FIN;IMP;PL;2
iɬ,qʼiɬxč,V;FIN;IMP;SG;2
iɬ,tiɬaɬk,V;FIN;IND;FUT;SG;1
iɬ,tʼiɬaɬk,V;FIN;IND;FUT;SG;1
iɬ,tʼiɬaɬkičen,V;FIN;IND;FUT;SG;1
iɬ,tiɬpenin,V;FIN;IND;PST;ARGNO1S;ARGAB3P
iɬ,xaniɬk,V;FIN;IMP;ARGNO1P;ARGAB3S
iɬ,xniɬk,V;FIN;IMP;SG;3
iɬ,xniɬnen,V;FIN;IMP;ARGNO3S;ARGAB3S;IPFV
iˀɬ,qiˀɬsx,V;FIN;IMP;PL;2
ʼiɬ,tʼiɬaskičen,V;FIN;OPT;PRS;SG;1
il’a,nil’atezen,V;FIN;IND;PRS;SG;3;ITER
il’čkuviji,il’čkuvijimˀiŋ,V;FIN;IND;PRS;ARGNO3S;ARGAB1S
iɬa,iɬatesč,V;FIN;IND;PRS;SG;3;ITER
iɬa,iɬatezen,V;FIN;IND;PRS;SG;3;ITER
iɬč,iɬčqzaxen,V;FIN;IND;SG;3;FUT;IPFV
iɬč,qʼiɬčkas,V;FIN;IMP;SG;2
iɬčku,miɬčkun,V;FIN;IND;PST;ARGNO3S;ARGAB3S
ilfs,ilfsesnen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
ilfs,ilfseznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
ilfs,ilfskinen,V;FIN;IND;PST;ARGNO3S;ARGBE3S
ilfs,ilfsqzuznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S;IPFV
ilfs,qʼilfsmiŋ,V;FIN;IMP;ARGNO2S;ARGAB1S
ilfs,tʼilfsezen,V;FIN;IND;PRS;ARGNO1S;ARGAB3S
iɬiɲɬ,iɬiɲɬlatezen,V;FIN;IND;SG;3;PRS;ITER;FUT
ill,kettillaxen,V;FIN;COND;FUT;ARGNO1S;ARGAB2S
iˀlu,iˀluvatәzneˀn,V;FIN;IND;PRS;ARGNO3S;ARGAB1P
iluz,qʼiluzax,V;FIN;IMP;ARGNO2S;ARGAB3S
ilvizi,ilvizisx,V;FIN;IMP;PL;2
ilvizi,mnilviziskičen,V;FIN;IMP;PL;1
ilvizi,xnilvizissx,V;FIN;IMP;ARGNO1P;ARGAB2P
in,nineqzozen,V;FIN;IND;PRS;ARGNO3P;ARGAB3S;IPFV
in,ninizen,V;FIN;IND;PRS;ARGNO1P;ARGAB3S
iɲč,iɲčesč,V;FIN;IND;PRS;SG;3
infte,infteznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
iɲɬ,miɲɬven,V;FIN;IMP;ARGNO1S;ARGAB2S
iɲɬ,qʼiɲɬqzumiŋ,V;FIN;IMP;ARGNO2S;ARGBE1S;IPFV
iɲɬ,qʼiɲɬqzumiŋe,V;FIN;IMP;ARGNO2S;ARGBE1S;IPFV
inse,inseznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
insx,insxusč,V;FIN;IND;PRS;SG;3
insxu,ninsxuzven,V;FIN;IND;PRS;ARGNO1P;ARGAB2S
intɬxeˀs,qʼintɬxeˀsxč,V;FIN;IMP;SG;2
inx,ninxteznen,V;FIN;IND;PRS;ARGNO3P;ARGAB2S;ITER
is,isč,V;FIN;IND;SG;2;PRS
is,isen,V;FIN;IND;SG;2;PRS
is,isnen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
is,isneˀn,V;FIN;IND;ARGNO3S;ARGAB3P;PRS
is,issx,V;FIN;IND;PL;2;PST
is,isven,V;FIN;IND;PST;SG;3
is,qʼisx,V;FIN;IMP;ARGNO2S;ARGAB3S
is,qʼisxč,V;FIN;IMP;SG;2
is,qʼisxeˀn,V;FIN;IMP;ARGNO2S;ARGAB3P
is,tisaɬkičen,V;FIN;IND;FUT;SG;1
is,tʼisen,V;FIN;IND;PST;ARGNO1S;ARGAB2P
is,tʼisven,V;FIN;IND;PST;ARGNO1S;ARGAB2S
isiŋzi,qʼisiŋzisx,V;FIN;IMP;PL;2
isiŋzi,qʼisiŋzixč,V;FIN;IMP;SG;2
isli,kʼisličnin,V;FIN;COND;PST;SG;3
iss,xnissuxen,V;FIN;IMP;ARGNO3P;ARGAB3S
isx,misxkičen,V;FIN;IND;SG;1;PST
it,itesč,V;FIN;IND;PRS;SG;3
it,tʼiteski,V;FIN;IND;SG;1;PRS
iti,nitiqzaɬčjən,V;FIN;IND;FUT;ARGNO1P;ARGAB3S;IPFV
iˀtɬ,iˀtɬeskinen,V;FIN;IND;ARGNO3S;ARGBE3S;PRS
iˀtɬ,øiˀtɬasen,V;FIN;OPT;PRS;SG;3
iˀtɬ,øiˀtɬaxen,V;FIN;OPT;PST;SG;3
itɬqre,itɬqreznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
itɬqre,qʼitɬqrex,V;FIN;IMP;ARGNO2S;ARGAB3S
iz,izasč,V;FIN;OPT;PRS;SG;3
iz,izaxen,V;FIN;IND;PST;SG;3
iz,tʼizaɬk,V;FIN;OPT;PST;SG;1
izl,izlizen,V;FIN;IND;PRS;SG;3
kel,kelesč,V;FIN;IND;PRS;SG;3
kel,keleskineˀn,V;FIN;IND;PRS;ARGNO3P;ARGBE3S
kel,kelisč,V;FIN;IND;PRS;SG;3
kel,keliskinen,V;FIN;IND;PRS;ARGNO3P;ARGBE3S
kel,xkelikjəpnen,V;FIN;IND;PRS;ARGNO2S;ARGBE3P
keli,tkeliqsučen,V;FIN;IND;SG;1;PST;IPFV
kʼenesi,kʼenesiqsusč,V;FIN;IND;SG;2;PRS;IPFV
kʼenezi,kʼeneziznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
keˀɳɬ,tkeˀɳɬqsukičen,V;FIN;IND;SG;1;PST;IPFV
kʼesx,kʼesxskinen,V;FIN;IND;PRS;ARGNO3S;ARGBE3S
kʼezu,kʼezusčeˀn,V;FIN;IND;PRS;SG;3
kʼezu,kʼezuskineˀn,V;FIN;IND;PRS;ARGNO3P;ARGBE3S
kʼezu,qkʼezussx,V;FIN;IMP;PL;2;ACTY
kʼilek,kʼilekisen,V;FIN;IND;PRS;SG;3
kirviɬxet,kirviɬxetqzuzeˀn,V;FIN;IND;PRS;PL;3;IPFV
kkuliɬet,kkuliɬetqzusč,V;FIN;IND;SG;3;PRS;IPFV
kɬa,әnkɬaɬqzumiŋsx,V;FIN;IMP;PST;ARGNO2P;ARGAB1S;CAUS;IPFV
kɬul,kɬulezen,V;FIN;IND;PRS;2;SG
ko,kosč,V;FIN;IND;SG;2;PRS
kʼo,kʼoɬaxen,V;FIN;IND;FUT;SG;3
kʼo,kʼosč,V;FIN;IND;SG;2;PRS
kʼo,kʼosen,V;FIN;IND;PRS;SG;3
kʼo,kʼoseˀn,V;FIN;IND;PRS;3;PL
koka,qkokazosx,V;FIN;IMP;PL;2;ACTY
kokas,tkokasaɬk,V;FIN;IND;FUT;SG;1
koke,kukeq,V;NFIN;NEG
kol,kolqzusč,V;FIN;IND;SG;3;PRS;IPFV
kʼoɬ,kʼoɬaɬkinen,V;FIN;IND;FUT;ARGNO3S;ARGBE3S
kʼoɬ,kʼoɬaɬkisxen,V;FIN;IND;FUT;ARGNO3S;ARGBE2S
kʼoɬ,kʼoɬatesč,V;FIN;IND;SG;2;PRS
kʼoɬ,kʼoɬatesčen,V;FIN;IND;PRS;SG;3
kʼoɬ,kʼoɬateskenan,V;FIN;IND;PRS;ARGNO3S;ARGBE3S;ITER
kʼoɬ,kʼoɬč,V;FIN;IND;PST;ARGNO2S;ARGBE3S
kʼoɬ,kʼoɬqzaxen,V;FIN;IND;PST;SG;3;IPFV
kʼoɬ,kʼoɬqzoven,V;FIN;IND;PST;SG;3;IPFV
kʼoɬ,nkʼoɬk,V;FIN;IND;PST;PL;1
kʼoɬ,qkʼoɬsx,V;FIN;IMP;PL;2
kʼoɬ,qkʼoɬxč,V;FIN;IMP;SG;2
kʼoɬ,tkʼoɬkičen,V;FIN;IND;SG;1;PST;ITER
kʼoɬ,tkʼoɬqzokičen,V;FIN;IND;SG;1;PST;IPFV
kʼoɬ,xankʼoɬitxen,V;FIN;IMP;ARGNO3S;ARGAB1P;ITER
kʼoɬ,xkʼoɬqzusx,V;FIN;IMP;ARGNO2S;ARGAB3S;IPFV
kʼol’,kʼol’ateskinen,V;FIN;IND;PRS;ARGNO3S;ARGBE3S;ITER
kʼoɬi,kʼoɬitezen,V;FIN;IND;PRS;SG;3;ITER
krveɬxet,krveɬxetasčeˀn,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
ksxlit,ksxlitizviˀn,V;FIN;IND;PRS;3;PL
kuke,kukeč,V;FIN;IND;PST;SG;3
kʼzi,xkʼzixčik,V;FIN;IMP;ARGNO2S;ARGAB3S
kzu,kzuzmiŋ,V;FIN;IND;PRS;ARGNO3S;ARGAB1S
kәɬčfsate,kәɬčfsatesč,V;FIN;IND;SG;2;PRS
ɬ,kɬix,V;FIN;IMP;ARGNO2S;ARGAB3S
ɬ,ɬaɬiɬ,V;NFIN;OPT
ɬ,ɬaɬqzaɬnen,V;FIN;OPT;PRS;ARGNO3S;ARGBE3P;IPFV
ɬ,ɬqsuven,V;FIN;IND;PST;SG;3;IPFV
ɬ,ɬqsuveˀn,V;FIN;IND;PL;3;IPFV
ɬ,ɬqzaxeˀn,V;FIN;IND;PL;3;IPFV
ɬ,ɬqzuč,V;NFIN;DIM;IPFV
ɬ,ɬqzukisxenˀin,V;FIN;IND;PRS;ARGNO3S;ARGBE2P;IPFV;FOC
ɬ,ɬqzuven,V;FIN;IND;PST;SG;3;IPFV
ɬ,ɬven,V;FIN;IND;PST;SG;3
ɬ,mɬčen,V;FIN;IMP;ARGNO1S;ARGAB3S
ɬ,mɬin,V;FIN;IMP;ARGNO1S;ARGAB3S
ɬ,nɬčen,V;FIN;IND;PST;ARGNO1P;ARGAB3S
ɬ,nɬqsuk,V;FIN;IND;PST;PL;1;IPFV
ɬ,øɬqzuč,V;FIN;IND;PST;SG;3;IPFV
ɬ,qɬix,V;FIN;IMP;ARGNO2S;ARGAB3S
ɬ,tɬqzavaɬkičen,V;FIN;OPT;SG;1;IPFV
ɬ,tɬqzukičen,V;FIN;IND;SG;1;PST;IPFV
ɬ,tɬqzukisxenˀin,V;FIN;IND;PST;ARGNO1S;ARGBE2P;IPFV;FOC
ɬ,xanɬin,V;FIN;IMP;SG;3
l’ale,l’alezosč,V;FIN;IND;PRS;SG;3;ACTY
la,klakenan,V;FIN;IMP;ARGNO2S;ARGBE3S
la,klasxčik,V;FIN;IMP;ARGNO2S;ARGAB3S
la,lačiŋnen,V;FIN;IND;PST;ARGNO3S;ARGBE3S
la,lasčiŋnen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S
la,mlakenen,V;FIN;IMP;ARGNO1S;ARGBE3S
la,mlaxken,V;FIN;IMP;ARGNO1S;ARGAB2S
la,tlaskečan,V;FIN;IND;SG;1;PRS
ɬa,ɬaqzosč,V;FIN;IND;SG;3;PRS;IPFV
ɬa,ɬaqzusč,V;FIN;IND;SG;3;PRS;IPFV
ɬa,ɬasč,V;FIN;IND;PRS;SG;3
ɬa,ɬasčeˀn,V;FIN;IND;PRS;3;PL
ɬa,ɬasxonen,V;FIN;OPT;PRS;ARGNO3S;ARGAB1S
ɬa,ɬateznen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S;ITER
ɬa,nənɬaɬatesnen,V;FIN;IND;PRS;ARGNO3S;ARGAB3S;CAUS;ITER
ɬa,qәnɬaɬxeˀn,V;FIN;IMP;ARGNO2S;ARGAB3P;CAUS
ɬa,tɬasčen,V;FIN;IND;PRS;ARGNO1S;ARGAB3S
ɬa,tɬasxen,V;FIN;OPT;PRS;ARGNO1S;ARGAB2S
ɬa,әnɬaɬxeˀn,V;FIN;IND;PRS;PL;3;CAUS
lal,qlalesč,V;FIN;IMP;SG;2
ɬal,ɬalezeˀn,V;FIN;IND;PRS;3;PL
ɬaɬ,mәnɬaɬk,V;FIN;IMP;PL;1
ɬale,ɬaleqsosč,V;FIN;IND;SG;2;PRS;IPFV
ɬale,ɬaleqzusč,V;FIN;IND;SG;3;PRS;IPFV
ɬale,ɬaleqzuzeˀn,V;FIN;IND;PRS;PL;3;IPFV
ɬale,ɬalesčeˀn,V;FIN;IND;PRS;3;PL
ɬale,ɬaleskenan,V;FIN;IND;PRS;ARGNO3S;ARGBE3S
ɬale,ɬaletezen,V;FIN;IND;PRS;SG;3;ITER
ɬale,mɬalesok,V;FIN;IMP;SG;1;ACTY
ɬale,qʼɬalekas,V;FIN;IMP;SG;2
ɬale,tɬaleqzokičen,V;FIN;IND;SG;1;PST;IPFV
ɬale,tɬalezoqzaɬk,V;FIN;IND;PL;1;FUT;IPFV;ACTY
ɬanmaja,ɬanmajaqsumaŋ,V;FIN;IND;PRS;ARGNO2S;ARGAB1S;IPFV
ɬanmajam,ɬanmajamasvamnen,V;FIN;IND;PRS;ARGNO3S;ARGAB1S
lap,lapsxeneznen,V;FIN;IND;PRS;ARGNO1S;ARGAB3S
ɬapxačʼ,ɬapxačʼeqzosč,V;FIN;IND;PRS;SG;2;IPFV
lav,nlavaɬven,V;FIN;OPT;PST;ARGNO1P;ARGAB2P
lav,tlavaɬkičen,V;FIN;OPT;SG;1
ɬavul,kɬavulxč,V;FIN;IMP;SG;2
ɬavul,qɬavulxč,V;FIN;IMP;SG;2
ɬavul,xanɬavulen,V;FIN;IMP;ARGNO3S;ARGAB3S
ɬavula,ɬavulatesč,V;FIN;IND;PRS;SG;3;ITER
lax,tlaxaɬkečan,V;FIN;IND;FUT;SG;1
lax,tlaxaɬkenan,V;FIN;IND;FUT;ARGNO1S;ARGBE3S
laxɬe,laxɬeteskineˀn,V;FIN;IND;PRS;ARGNO3P;ARGBE3S;ITER
le,lesč,V;FIN;IND;PRS;SG;3
le,levin,V;FIN;IND;PST;SG;3
le,lezven,V;FIN;IND;PRS;SG;3
le,qʼlekas,V;FIN;IMP;SG;2
