lemma,form,paradigm_slot
jāgen,jāgedest,V;IND;SG;2;PST
jāgen,jāgen,V;SBJV;PL;PRS
jāgen,jāge,V;IMP;SG;2
jāgen,jāgede,V;SBJV;SG;1;PST
jāgen,jāgede,V;IND;SG;3;PST
krossen,krossest,V;IND;SG;2;PRS
krossen,krosseden,V;IND;PL;PST
krossen,krossedest,V;SBJV;SG;2;PST
krossen,krosset,V;SBJV;SG;3;PRS
krossen,krossede,V;SBJV;SG;3;PST
krossen,krosse,V;IND;SG;1;PRS
krossen,krossen,V;IND;PL;PRS
krossen,tô krossene,V;NFIN
krossen,tô krossende,V;NFIN
krossen,krosseden,V;SBJV;PL;PST
krossen,krossede,V;IND;SG;1;PST
krossen,krossest,V;SBJV;SG;2;PRS
krossen,krosset,V;IND;SG;3;PRS
krossen,krosset,V;IMP;PL;2
krossen,krossen,V;NFIN
krossen,krosse,V;SBJV;SG;1;PRS
krossen,krossedest,V;IND;SG;2;PST
krossen,krossen,V;SBJV;PL;PRS
krossen,krosse,V;IMP;SG;2
krossen,krossede,V;SBJV;SG;1;PST
krossen,krossede,V;IND;SG;3;PST
lēven,lēvest,V;IND;SG;2;PRS
lēven,lēveden,V;IND;PL;PST
lēven,lēvedest,V;SBJV;SG;2;PST
lēven,lēvet,V;SBJV;SG;3;PRS
lēven,lēvede,V;SBJV;SG;3;PST
lēven,lēve,V;IND;SG;1;PRS
lēven,lēven,V;IND;PL;PRS
lēven,tô lēvene,V;NFIN
lēven,tô lēvende,V;NFIN
lēven,lēveden,V;SBJV;PL;PST
lēven,lēvede,V;IND;SG;1;PST
lēven,lēvest,V;SBJV;SG;2;PRS
lēven,lēvet,V;IND;SG;3;PRS
lēven,lēvet,V;IMP;PL;2
lēven,lēven,V;NFIN
lēven,lēve,V;SBJV;SG;1;PRS
lēven,lēvedest,V;IND;SG;2;PST
lēven,lēven,V;SBJV;PL;PRS
lēven,lēve,V;IMP;SG;2
lēven,lēvede,V;SBJV;SG;1;PST
lēven,lēvede,V;IND;SG;3;PST
nēmen,nēmest,V;IND;SG;2;PRS
nēmen,nimst,V;IND;SG;2;PRS
nēmen,nâmen,V;IND;PL;PST
nēmen,nêmen,V;IND;PL;PST
nēmen,nêmest,V;SBJV;SG;2;PST
nēmen,nēmet,V;SBJV;SG;3;PRS
nēmen,nême,V;SBJV;SG;3;PST
nēmen,nēme,V;IND;SG;1;PRS
nēmen,nēmen,V;IND;PL;PRS
nēmen,tô nēmene,V;NFIN
nēmen,tô nēmende,V;NFIN
nēmen,nêmen,V;SBJV;PL;PST
nēmen,nam,V;IND;SG;1;PST
nēmen,nēmest,V;SBJV;SG;2;PRS
nēmen,nēmet,V;IND;SG;3;PRS
nēmen,nimt,V;IND;SG;3;PRS
nēmen,nēmet,V;IMP;PL;2
nēmen,nēmen,V;NFIN
nēmen,nēme,V;SBJV;SG;1;PRS
nēmen,nâmest,V;IND;SG;2;PST
nēmen,nêmest,V;IND;SG;2;PST
nēmen,nēmen,V;SBJV;PL;PRS
nēmen,nim,V;IMP;SG;2
nēmen,nême,V;SBJV;SG;1;PST
nēmen,nam,V;IND;SG;3;PST
andrêpen,drêpen,V;IND;PL;PRS
andrêpen,drêpe an,V;IND;SG;1;PRS
andrêpen,andrȫpe,V;SBJV;SG;1;PST
andrêpen,drôp an,V;IND;SG;3;PST
andrêpen,andrôp,V;IND;SG;3;PST
andrêpen,an tô drêpene,V;NFIN
andrêpen,an tô drêpende,V;NFIN
andrêpen,andrü̂̂pest,V;IND;SG;2;PRS
andrêpen,andrü̂̂pst,V;IND;SG;2;PRS
andrêpen,andrêpen,V;SBJV;PL;PRS
andrêpen,drȫpe an,V;SBJV;SG;1;PST
andrêpen,andrōpen,V;IND;PL;PST
andrêpen,andrȫpen,V;IND;PL;PST
andrêpen,drêpest an,V;SBJV;SG;2;PRS
andrêpen,drōpen,V;IND;PL;PST
andrêpen,drȫpen an,V;IND;PL;PST
andrêpen,andrêpet,V;SBJV;SG;3;PRS
andrêpen,drêpet an,V;IMP;PL;2
andrêpen,andrêpe,V;IND;SG;1;PRS
andrêpen,drü̂pet,V;IND;SG;3;PRS
andrêpen,drü̂̂pt an,V;IND;SG;3;PRS
andrêpen,andrȫpest,V;SBJV;SG;2;PST
andrêpen,andrêpen,V;NFIN
andrêpen,drêpen an,V;SBJV;PL;PRS
andrêpen,drȫpe an,V;SBJV;SG;3;PST
andrêpen,drȫpest an,V;SBJV;SG;2;PST
andrêpen,andrȫpe,V;SBJV;SG;3;PST
andrêpen,andrêpest,V;SBJV;SG;2;PRS
andrêpen,drêpe an,V;SBJV;SG;1;PRS
andrêpen,andrêpen,V;IND;PL;PRS
andrêpen,drü̂pest,V;IND;SG;2;PRS
andrêpen,drü̂̂pst an,V;IND;SG;2;PRS
andrêpen,andrôp,V;IND;SG;1;PST
andrêpen,andrȫpen,V;SBJV;PL;PST
andrêpen,drêp an,V;IMP;SG;2
andrêpen,andrōpest,V;IND;SG;2;PST
andrêpen,andrȫpest,V;IND;SG;2;PST
andrêpen,drôp an,V;IND;SG;1;PST
andrêpen,drêpet an,V;SBJV;SG;3;PRS
andrêpen,andrü̂̂pet,V;IND;SG;3;PRS
andrêpen,andrü̂̂pt,V;IND;SG;3;PRS
andrêpen,drȫpen an,V;SBJV;PL;PST
andrêpen,andrêpe,V;SBJV;SG;1;PRS
andrêpen,drōpest,V;IND;SG;2;PST
andrêpen,drȫpest an,V;IND;SG;2;PST
andrücken,drücken,V;IND;PL;PRS
andrücken,drücke an,V;IND;SG;1;PRS
andrücken,andrückede,V;SBJV;SG;1;PST
andrücken,drückede an,V;IND;SG;3;PST
andrücken,andrückede,V;IND;SG;3;PST
andrücken,an tô drückene,V;NFIN
andrücken,an tô drückende,V;NFIN
andrücken,andrückest,V;IND;SG;2;PRS
andrücken,andrücken,V;SBJV;PL;PRS
andrücken,drückede an,V;SBJV;SG;1;PST
andrücken,andrückeden,V;IND;PL;PST
andrücken,drückest an,V;SBJV;SG;2;PRS
andrücken,drückeden an,V;IND;PL;PST
andrücken,andrücket,V;SBJV;SG;3;PRS
andrücken,drücket an,V;IMP;PL;2
andrücken,andrücke,V;IND;SG;1;PRS
andrücken,drücket an,V;IND;SG;3;PRS
andrücken,andrückedest,V;SBJV;SG;2;PST
andrücken,andrücken,V;NFIN
andrücken,drücken an,V;SBJV;PL;PRS
andrücken,drückede an,V;SBJV;SG;3;PST
andrücken,drückedest an,V;SBJV;SG;2;PST
andrücken,andrückede,V;SBJV;SG;3;PST
andrücken,andrückest,V;SBJV;SG;2;PRS
andrücken,drücke an,V;SBJV;SG;1;PRS
andrücken,andrücken,V;IND;PL;PRS
andrücken,drückest an,V;IND;SG;2;PRS
andrücken,andrückede,V;IND;SG;1;PST
andrücken,andrückeden,V;SBJV;PL;PST
andrücken,drücke an,V;IMP;SG;2
andrücken,andrückedest,V;IND;SG;2;PST
andrücken,drückede an,V;IND;SG;1;PST
andrücken,drücket an,V;SBJV;SG;3;PRS
andrücken,andrücket,V;IND;SG;3;PRS
andrücken,drückeden an,V;SBJV;PL;PST
andrücken,andrücke,V;SBJV;SG;1;PRS
andrücken,drückedest an,V;IND;SG;2;PST
anvechten,vechten,V;IND;PL;PRS
anvechten,vechte an,V;IND;SG;1;PRS
anvechten,anvüchte,V;SBJV;SG;1;PST
anvechten,vacht an,V;IND;SG;3;PST
anvechten,anvacht,V;IND;SG;3;PST
anvechten,an tô vechtene,V;NFIN
anvechten,an tô vechtende,V;NFIN
anvechten,anvechtest,V;IND;SG;2;PRS
anvechten,anvechtst,V;IND;SG;2;PRS
anvechten,anvechten,V;SBJV;PL;PRS
anvechten,vüchte an,V;SBJV;SG;1;PST
anvechten,anvuchten,V;IND;PL;PST
anvechten,anvüchten,V;IND;PL;PST
anvechten,vechtest an,V;SBJV;SG;2;PRS
anvechten,vuchten,V;IND;PL;PST
anvechten,vüchten an,V;IND;PL;PST
anvechten,anvechtet,V;SBJV;SG;3;PRS
anvechten,vechtet an,V;IMP;PL;2
anvechten,anvechte,V;IND;SG;1;PRS
anvechten,vechtet,V;IND;SG;3;PRS
anvechten,vecht an,V;IND;SG;3;PRS
anvechten,anvüchtest,V;SBJV;SG;2;PST
anvechten,anvechten,V;NFIN
anvechten,vechten an,V;SBJV;PL;PRS
anvechten,vüchte an,V;SBJV;SG;3;PST
anvechten,vüchtest an,V;SBJV;SG;2;PST
anvechten,anvüchte,V;SBJV;SG;3;PST
anvechten,anvechtest,V;SBJV;SG;2;PRS
anvechten,vechte an,V;SBJV;SG;1;PRS
anvechten,anvechten,V;IND;PL;PRS
anvechten,vechtest,V;IND;SG;2;PRS
anvechten,vechtst an,V;IND;SG;2;PRS
anvechten,anvacht,V;IND;SG;1;PST
anvechten,anvüchten,V;SBJV;PL;PST
anvechten,vecht an,V;IMP;SG;2
anvechten,anvuchtest,V;IND;SG;2;PST
anvechten,anvüchtest,V;IND;SG;2;PST
anvechten,vacht an,V;IND;SG;1;PST
anvechten,vechtet an,V;SBJV;SG;3;PRS
anvechten,anvechtet,V;IND;SG;3;PRS
anvechten,anvecht,V;IND;SG;3;PRS
anvechten,vüchten an,V;SBJV;PL;PST
anvechten,anvechte,V;SBJV;SG;1;PRS
anvechten,vuchtest,V;IND;SG;2;PST
anvechten,vüchtest an,V;IND;SG;2;PST
rîden,rîdest,V;IND;SG;2;PRS
rîden,rîtst,V;IND;SG;2;PRS
rîden,rēden,V;IND;PL;PST
rîden,rēdest,V;SBJV;SG;2;PST
rîden,rîdet,V;SBJV;SG;3;PRS
rîden,rēde,V;SBJV;SG;3;PST
rîden,rîde,V;IND;SG;1;PRS
rîden,rîden,V;IND;PL;PRS
rîden,tô rîdene,V;NFIN
rîden,tô rîdende,V;NFIN
rîden,rēden,V;SBJV;PL;PST
rîden,rêt,V;IND;SG;1;PST
rîden,rîdest,V;SBJV;SG;2;PRS
rîden,rîdet,V;IND;SG;3;PRS
rîden,rît,V;IND;SG;3;PRS
rîden,rîdet,V;IMP;PL;2
rîden,rîden,V;NFIN
rîden,rîde,V;SBJV;SG;1;PRS
rîden,rēdest,V;IND;SG;2;PST
rîden,rîden,V;SBJV;PL;PRS
rîden,rît,V;IMP;SG;2
rîden,rēde,V;SBJV;SG;1;PST
rîden,rêt,V;IND;SG;3;PST
schrîven,schrîvest,V;IND;SG;2;PRS
schrîven,schrîfst,V;IND;SG;2;PRS
schrîven,schrēven,V;IND;PL;PST
schrîven,schrēvest,V;SBJV;SG;2;PST
schrîven,schrîvet,V;SBJV;SG;3;PRS
schrîven,schrēve,V;SBJV;SG;3;PST
schrîven,schrîve,V;IND;SG;1;PRS
schrîven,schrîven,V;IND;PL;PRS
schrîven,tô schrîvene,V;NFIN
schrîven,tô schrîvende,V;NFIN
schrîven,schrēven,V;SBJV;PL;PST
schrîven,schrêf,V;IND;SG;1;PST
schrîven,schrîvest,V;SBJV;SG;2;PRS
schrîven,schrîvet,V;IND;SG;3;PRS
schrîven,schrîft,V;IND;SG;3;PRS
schrîven,schrîvet,V;IMP;PL;2
schrîven,schrîven,V;NFIN
schrîven,schrîve,V;SBJV;SG;1;PRS
schrîven,schrēvest,V;IND;SG;2;PST
schrîven,schrîven,V;SBJV;PL;PRS
schrîven,schrîf,V;IMP;SG;2
schrîven,schrēve,V;SBJV;SG;1;PST
schrîven,schrêf,V;IND;SG;3;PST
snîden,snîdest,V;IND;SG;2;PRS
snîden,snîtst,V;IND;SG;2;PRS
snîden,snēden,V;IND;PL;PST
snîden,snēdest,V;SBJV;SG;2;PST
snîden,snîdet,V;SBJV;SG;3;PRS
snîden,snēde,V;SBJV;SG;3;PST
snîden,snîde,V;IND;SG;1;PRS
snîden,snîden,V;IND;PL;PRS
snîden,tô snîdene,V;NFIN
snîden,tô snîdende,V;NFIN
snîden,snēden,V;SBJV;PL;PST
snîden,snêt,V;IND;SG;1;PST
snîden,snîdest,V;SBJV;SG;2;PRS
snîden,snîdet,V;IND;SG;3;PRS
snîden,snît,V;IND;SG;3;PRS
snîden,snîdet,V;IMP;PL;2
snîden,snîden,V;NFIN
snîden,snîde,V;SBJV;SG;1;PRS
snîden,snēdest,V;IND;SG;2;PST
snîden,snîden,V;SBJV;PL;PRS
snîden,snît,V;IMP;SG;2
snîden,snēde,V;SBJV;SG;1;PST
snîden,snêt,V;IND;SG;3;PST
snorren,snorrest,V;IND;SG;2;PRS
snorren,snorreden,V;IND;PL;PST
snorren,snorredest,V;SBJV;SG;2;PST
snorren,snorret,V;SBJV;SG;3;PRS
snorren,snorrede,V;SBJV;SG;3;PST
snorren,snorre,V;IND;SG;1;PRS
snorren,snorren,V;IND;PL;PRS
snorren,tô snorrene,V;NFIN
snorren,tô snorrende,V;NFIN
snorren,snorreden,V;SBJV;PL;PST
snorren,snorrede,V;IND;SG;1;PST
snorren,snorrest,V;SBJV;SG;2;PRS
snorren,snorret,V;IND;SG;3;PRS
snorren,snorret,V;IMP;PL;2
snorren,snorren,V;NFIN
snorren,snorre,V;SBJV;SG;1;PRS
snorren,snorredest,V;IND;SG;2;PST
snorren,snorren,V;SBJV;PL;PRS
snorren,snorre,V;IMP;SG;2
snorren,snorrede,V;SBJV;SG;1;PST
snorren,snorrede,V;IND;SG;3;PST
spö̂den,spö̂dest,V;IND;SG;2;PRS
spö̂den,spö̂deden,V;IND;PL;PST
spö̂den,spö̂dedest,V;SBJV;SG;2;PST
spö̂den,spö̂det,V;SBJV;SG;3;PRS
spö̂den,spö̂dede,V;SBJV;SG;3;PST
spö̂den,spö̂de,V;IND;SG;1;PRS
spö̂den,spö̂den,V;IND;PL;PRS
spö̂den,tô spö̂dene,V;NFIN
spö̂den,tô spö̂dende,V;NFIN
spö̂den,spö̂deden,V;SBJV;PL;PST
spö̂den,spö̂dede,V;IND;SG;1;PST
spö̂den,spö̂dest,V;SBJV;SG;2;PRS
spö̂den,spö̂det,V;IND;SG;3;PRS
spö̂den,spö̂det,V;IMP;PL;2
spö̂den,spö̂den,V;NFIN
spö̂den,spö̂de,V;SBJV;SG;1;PRS
spö̂den,spö̂dedest,V;IND;SG;2;PST
spö̂den,spö̂den,V;SBJV;PL;PRS
spö̂den,spö̂de,V;IMP;SG;2
spö̂den,spö̂dede,V;SBJV;SG;1;PST
spö̂den,spö̂dede,V;IND;SG;3;PST
stîgen,stîgest,V;IND;SG;2;PRS
stîgen,stîchst,V;IND;SG;2;PRS
stîgen,stēgen,V;IND;PL;PST
stîgen,stēgest,V;SBJV;SG;2;PST
stîgen,stîget,V;SBJV;SG;3;PRS
stîgen,stēge,V;SBJV;SG;3;PST
stîgen,stîge,V;IND;SG;1;PRS
stîgen,stîgen,V;IND;PL;PRS
stîgen,tô stîgene,V;NFIN
stîgen,tô stîgende,V;NFIN
stîgen,stēgen,V;SBJV;PL;PST
stîgen,stêch,V;IND;SG;1;PST
stîgen,stîgest,V;SBJV;SG;2;PRS
stîgen,stîget,V;IND;SG;3;PRS
stîgen,stîcht,V;IND;SG;3;PRS
stîgen,stîget,V;IMP;PL;2
stîgen,stîgen,V;NFIN
stîgen,stîge,V;SBJV;SG;1;PRS
stîgen,stēgest,V;IND;SG;2;PST
stîgen,stîgen,V;SBJV;PL;PRS
stîgen,stîch,V;IMP;SG;2
stîgen,stēge,V;SBJV;SG;1;PST
stîgen,stêch,V;IND;SG;3;PST
sûgen,sü̂gest,V;IND;SG;2;PRS
sûgen,sü̂̂chst,V;IND;SG;2;PRS
sûgen,sōgen,V;IND;PL;PST
sûgen,sȫgen,V;IND;PL;PST
sûgen,sȫgest,V;SBJV;SG;2;PST
sûgen,sûget,V;SBJV;SG;3;PRS
sûgen,sȫge,V;SBJV;SG;3;PST
sûgen,sûge,V;IND;SG;1;PRS
sûgen,sûgen,V;IND;PL;PRS
sûgen,tô sûgene,V;NFIN
sûgen,tô sûgende,V;NFIN
sûgen,sȫgen,V;SBJV;PL;PST
sûgen,sôch,V;IND;SG;1;PST
sûgen,sûgest,V;SBJV;SG;2;PRS
sûgen,sü̂get,V;IND;SG;3;PRS
sûgen,sü̂̂cht,V;IND;SG;3;PRS
sûgen,sûget,V;IMP;PL;2
sûgen,sûgen,V;NFIN
sûgen,sûge,V;SBJV;SG;1;PRS
sûgen,sōgest,V;IND;SG;2;PST
sûgen,sȫgest,V;IND;SG;2;PST
sûgen,sûgen,V;SBJV;PL;PRS
sûgen,sûch,V;IMP;SG;2
sûgen,sȫge,V;SBJV;SG;1;PST
sûgen,sôch,V;IND;SG;3;PST
sûpen,sü̂pest,V;IND;SG;2;PRS
sûpen,sü̂̂pst,V;IND;SG;2;PRS
sûpen,sōpen,V;IND;PL;PST
sûpen,sȫpen,V;IND;PL;PST
sûpen,sȫpest,V;SBJV;SG;2;PST
sûpen,sûpet,V;SBJV;SG;3;PRS
sûpen,sȫpe,V;SBJV;SG;3;PST
sûpen,sûpe,V;IND;SG;1;PRS
sûpen,sûpen,V;IND;PL;PRS
sûpen,tô sûpene,V;NFIN
sûpen,tô sûpende,V;NFIN
sûpen,sȫpen,V;SBJV;PL;PST
sûpen,sôp,V;IND;SG;1;PST
sûpen,sûpest,V;SBJV;SG;2;PRS
sûpen,sü̂pet,V;IND;SG;3;PRS
sûpen,sü̂̂pt,V;IND;SG;3;PRS
sûpen,sûpet,V;IMP;PL;2
sûpen,sûpen,V;NFIN
sûpen,sûpe,V;SBJV;SG;1;PRS
sûpen,sōpest,V;IND;SG;2;PST
sûpen,sȫpest,V;IND;SG;2;PST
sûpen,sûpen,V;SBJV;PL;PRS
sûpen,sûp,V;IMP;SG;2
sûpen,sȫpe,V;SBJV;SG;1;PST
sûpen,sôp,V;IND;SG;3;PST
tellen,tellest,V;IND;SG;2;PRS
tellen,telleden,V;IND;PL;PST
tellen,telledest,V;SBJV;SG;2;PST
tellen,tellet,V;SBJV;SG;3;PRS
tellen,tellede,V;SBJV;SG;3;PST
tellen,telle,V;IND;SG;1;PRS
tellen,tellen,V;IND;PL;PRS
tellen,tô tellene,V;NFIN
tellen,tô tellende,V;NFIN
tellen,telleden,V;SBJV;PL;PST
tellen,tellede,V;IND;SG;1;PST
tellen,tellest,V;SBJV;SG;2;PRS
tellen,tellet,V;IND;SG;3;PRS
tellen,tellet,V;IMP;PL;2
tellen,tellen,V;NFIN
tellen,telle,V;SBJV;SG;1;PRS
tellen,telledest,V;IND;SG;2;PST
tellen,tellen,V;SBJV;PL;PRS
tellen,telle,V;IMP;SG;2
tellen,tellede,V;SBJV;SG;1;PST
tellen,tellede,V;IND;SG;3;PST
vâren,vērest,V;IND;SG;2;PRS
vâren,vârest,V;IND;SG;2;PRS
vâren,vôren,V;IND;PL;PST
vâren,vö̂ren,V;IND;PL;PST
vâren,vö̂rest,V;SBJV;SG;2;PST
vâren,vâret,V;SBJV;SG;3;PRS
vâren,vö̂re,V;SBJV;SG;3;PST
vâren,vâre,V;IND;SG;1;PRS
vâren,vâren,V;IND;PL;PRS
vâren,tô vârene,V;NFIN
vâren,tô vârende,V;NFIN
vâren,vö̂ren,V;SBJV;PL;PST
vâren,vôr,V;IND;SG;1;PST
vâren,vârest,V;SBJV;SG;2;PRS
vâren,vēret,V;IND;SG;3;PRS
vâren,vâret,V;IND;SG;3;PRS
vâren,vâret,V;IMP;PL;2
vâren,vâren,V;NFIN
vâren,vâre,V;SBJV;SG;1;PRS
vâren,vôrest,V;IND;SG;2;PST
vâren,vö̂rest,V;IND;SG;2;PST
vâren,vâren,V;SBJV;PL;PRS
vâren,vâr,V;IMP;SG;2
vâren,vö̂re,V;SBJV;SG;1;PST
vâren,vôr,V;IND;SG;3;PST
vechten,vechtest,V;IND;SG;2;PRS
vechten,vechtst,V;IND;SG;2;PRS
vechten,vuchten,V;IND;PL;PST
vechten,vüchten,V;IND;PL;PST
