lemma,form,paradigm_slot
ᠠᡞᠰᡞᠯᠠᠮᠪᡞ,ᠠᡞᠰᡞᠯᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠠᡞᠰᡞᠯᠠᠮᠪᡞ,ᠠᡞᠰᡞᠯᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠠᡣᠠᠮᠪᡞ,ᠠᡣᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠠᡣᡡ,ᠠᡣᡡᠴᡞᠪᡝ,V;ACT;FIN;IND;NEG
ᠠᡣᡡᠮᠪᡠᠮᠪᡞ,ᠠᡣᡡᠮᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠠᡣᡩᠠᠮᠪᡞ,ᠠᡣᡩᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠠᡣᡩᠠᠮᠪᡞ,ᠠᡣᡩᠠᠮᠪᡞᡥᡝ,V;ACT;FIN;IND;PST
ᠠᡣᡩᡠᠯᠠᠮᠪᡞ,ᠠᡣᡩᡠᠯᠠᡥᠠ,V;ACT;FIN;IND;PST
ᠠᡣᡩᡠᠯᠠᠮᠪᡞ,ᠠᡣᡩᡠᠯᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠠᡤᠠᠮᠪᡞ,ᠠᡤᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠠᡧᡧᠠᠨᡩᡠᠮᠪᡞ,ᠠᡧᡧᠠᠨᡩᡠᠪᡠᡣᡞ,V;CAUS;FIN;IMP;PRS
ᠠᡧᡧᠠᠨᡩᡠᠮᠪᡞ,ᠠᡧᡧᠠᠨᡩᡠᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠠᡩᠠᠨᠠᠮᠪᡞ,ᠠᡩᠠᠨᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠠᡩᠠᠨᠠᠮᠪᡞ,ᠠᡩᠠᠨᠠᡥᠠᠪᡞ,V;ACT;FIN;IND;PST
ᠠᡩᠠᠨᠠᠮᠪᡞ,ᠠᡩᠠᠨᠠᡥᠠ,V;ACT;FIN;IND;PST
ᠠᡩᠠᠯᡞᡧᠠᠮᠪᡞ,ᠠᡩᠠᠯᡞᡧᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠠᡫᠠᠪᡠᠮᠪᡞ,ᠠᡫᠠᠪᡠᡥᠠ,V;ACT;FIN;IND;PST
ᠠᡫᠠᠪᡠᠮᠪᡞ,ᠠᡫᠠᠪᡠᡣᡞᠨᡞ,V;ACT;FIN;IMP;PRS
ᠠᡫᠠᠪᡠᠮᠪᡞ,ᠠᡫᠠᠪᡠ,V;ACT;FIN;IMP;PRS
ᠣᠮᠪᡞ,ᠣᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠣᠮᠪᡞ,ᠣᡥᠣ,V;ACT;FIN;IND;PST
ᠣᠮᠪᡞ,ᠣᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠣᠮᠪᡞ,ᠣᠮᠪᡞᡠ,V;ACT;FIN;IND;PRS
ᠣᠮᠪᡞ,ᠣᡪᠣᠷᠠᡣᡡᠨ,V;ACT;FIN;IND;NEG;PRS
ᠣᠮᠪᡞ,ᠣᡪᠣᠷᠠᡥᡡ,V;ACT;FIN;PRS;SBJV
ᠣᠮᠪᡞ,ᠣᡥᠣᠪᡞ,V;ACT;FIN;IND;PST
ᠣᠮᠪᡞ,ᠣᡣᡞᠨᡞ,V;ACT;FIN;IMP;PRS
ᠣᠮᠪᡞ,ᠣᡪᠣᠷᠠᡣᡡ,V;ACT;NEG
ᠣᠮᠪᡞ,ᠣᠮᠪᡞᠣ,V;ACT;FIN;IND
ᠣᠮᠪᡞ,ᠣᠰᠣ,V;ACT;FIN;IMP;PRS
ᠣᠮᠪᡞ,ᠣᡪᠣᠷᠠᡣᡡ,V;ACT;FIN;IND;IPFV;NEG
ᠣᠮᠪᡞ,ᠣᡣᡞ,V;ACT;FIN;IMP
ᠣᠮᠪᡞ,ᠣᡪᠣᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠣᠮᠪᡞ,ᠣᡪᠣᠷᡣᡡ,V;ACT;FIN;IND;IPFV;NEG
ᠣᠮᡞᠮᠪᡞ,ᠣᠮᡞ,V;ACT;FIN;IMP;PRS
ᠣᠯᡥᠣᠮᠪᡞ,ᠣᠯᡥᠣᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠣᡢᡤᠣᠮᠪᡞ,ᠣᡢᡤᠣᡥᠣᡣᡡ,V;ACT;FIN;IND;NEG;PST
ᠣᡣᠰᠣᠮᠪᡞ,ᠣᡣᠰᠣᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠣᡣᡩᠣᠮᠪᡞ,ᠣᡣᡩᠣᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠨᠠᡣᠠᠮᠪᡞ,ᠨᠠᡣᠠᠴᡞᠨᠠ,V;ACT;FIN;IMP;PRS
ᠨᠠᡣᠠᠮᠪᡞ,ᠨᠠᡣᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠨᡝᠮᡧᡝᠮᠪᡞ,ᠨᡝᠮᡧᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠨᡝᡞᠮᠪᡞ,ᠨᡝᡞᠮᠠᡥᠠᡣᡡ,V;ACT;FIN;IND;NEG;PROG
ᠨᡝᡞᠮᠪᡞ,ᠨᡝᡞᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠨᡝᡞᠮᠪᡞ,ᠨᡝᡞᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠨᡞᠴᡠᠮᠪᡞ,ᠨᡞᠴᡠᡥᡝ,V;ACT;FIN;IND;PST
ᠪᠠᠨᡞᡥᠠᠯᠠᠮᠪᡞ,ᠪᠠᠨᡞᡥᠠᠯᠠᡥᠠ,V;ACT;FIN;IND;PST
ᠪᠠᠨᡞᡥᠠᠯᠠᠮᠪᡞ,ᠪᠠᠨᡞᡥᠠᠯᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᠠᠨᡪᡞᠮᠪᡞ,ᠪᠠᠨᡪᡞᠮᠪᡞᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠪᠠᠨᡪᡞᠮᠪᡞ,ᠪᠠᠨᡪᡞᡥᠠᡢᡤᡝ,V;ACT;FIN;IND;PST
ᠪᠠᠨᡪᡞᠮᠪᡞ,ᠪᠠᠨᡪᡞᡣᡞ,V;ACT;FIN;IMP;PRS
ᠪᠠᠨᡪᡞᠮᠪᡞ,ᠪᠠᠨᡪᡞᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᠠᠨᡪᡞᠮᠪᡞ,ᠪᠠᠨᡪᡞᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠪᠠᠮᠪᡞ,ᠪᠠᡥᠠ,V;ACT;FIN;IND;PST
ᠪᠠᠰᡠᠮᠪᡞ,ᠪᠠᠰᡠᠪᡠᠷᡝ,V;FIN;IMP;PASS;PRS
ᠪᠠᡞᠮᠪᡞ,ᠪᠠᡞᠰᡠ,V;ACT;FIN;IMP;PRS
ᠪᠠᡞᠮᠪᡞ,ᠪᠠᡞᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠪᠠᡞᠮᠪᡞ,ᠪᠠᡞᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᠠᡞᠮᠪᡞ,ᠪᠠᡞᡥᠠ,V;ACT;FIN;IND;PST
ᠪᠠᡞᡥᠠᠨᠠᠮᠪᡞ,ᠪᠠᡞᡥᠠᠨᠠᡥᠠᠪᡞ,V;ACT;FIN;IND;PST
ᠪᠠᡞᡨᠠᠯᠠᠮᠪᡞ,ᠪᠠᡞᡨᠠᠯᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠪᠠᡞᡨᠠᠯᠠᠮᠪᡞ,ᠪᠠᡞᡨᠠᠯᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᠠᡥᠠᠨᠠᠮᠪᡞ,ᠪᠠᡥᠠᠨᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᠠᡥᠠᠨᠠᠮᠪᡞ,ᠪᠠᡥᠠᠨᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠪᠠᡥᠠᠮᠪᡞ,ᠪᠠᡥᠠᡥᠠᡣᡡ,V;ACT;FIN;IND;NEG;PST
ᠪᠠᡥᠠᠮᠪᡞ,ᠪᠠᡥᠠᡥᠠᠪᡞ,V;ACT;FIN;IND;PST
ᠪᠠᡩᠠᠷᠠᠪᡠᠮᠪᡞ,ᠪᠠᡩᠠᠷᠠᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠪᠣᡠᠯᠠᠮᠪᡞ,ᠪᠣᡠᠯᠠᠨᡪᡞᡥᡝ,V;ACT;FIN;IND;PST
ᠪᠣᡧᠣᠮᠪᡞ,ᠪᠣᡧᠣᡥᠣ,V;ACT;FIN;IND;PST
ᠪᠣᡩᠣᠮᠪᡞ,ᠪᠣᡩᠣᡥᠣᡢᡤᡝ,V;ACT;FIN;IND;PST
ᠪᠣᡩᠣᠮᠪᡞ,ᠪᠣᡩᠣ,V;ACT;FIN;IMP;PRS
ᠪᠣᡩᠣᠮᠪᡞ,ᠪᠣᡩᠣᠷᠣᡠ,V;ACT;FIN;IMP;PRS
ᠪᠣᡩᠣᠮᠪᡞ,ᠪᠣᡩᠣᡥᠣᡠ,V;ACT;FIN;IND;PST
ᠪᠣᡩᠣᠮᠪᡞ,ᠪᠣᡩᠣᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠪᡝᠨᡝᠮᠪᡞ,ᠪᡝᠨᡝᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠪᡝᠨᡪᡞᠮᠪᡞ,ᠪᡝᠨᡪᡞᡥᡝ,V;ACT;FIN;IND;PST
ᠪᡝᠨᡪᡞᠮᠪᡞ,ᠪᡝᠨᡪᡞᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡝᠯᡝᠮᠪᡞ,ᠪᡝᠯᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡝᠯᡥᡝᠮᠪᡞ,ᠪᡝᠯᡥᡝ,V;ACT;FIN;IMP;PRS
ᠪᡝᡣᡞᠯᡝᠮᠪᡞ,ᠪᡝᡣᡞᠯᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡝᡣᡞᠯᡝᠮᠪᡞ,ᠪᡝᡣᡞᠯᡝᡣᡞ,V;ACT;FIN;IMP
ᠪᡝᡩᡝᠷᡝᠪᡠᠮᠪᡞ,ᠪᡝᡩᡝᠷᡝᠪᡠᠷᡝ,V;ACT
ᠪᡝᡩᡝᠷᡝᠮᠪᡞ,ᠪᡝᡩᡝᠷᡝᡣᡞ,V;ACT;FIN;IMP;PRS
ᠪᡝᡩᡝᠷᡝᠮᠪᡞ,ᠪᡝᡩᡝᠷᡝᠨᡪᡞᡥᡝ,V;ACT;FIN;IND;PST
ᠪᡝᡩᡝᠷᡝᠮᠪᡞ,ᠪᡝᡩᡝᠷᡝᡥᡝᡣᡡ,V;ACT;FIN;IND;NEG;PST
ᠪᡝᡩᡝᠷᡝᠮᠪᡞ,ᠪᡝᡩᡝᠷᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡝᡩᡝᠷᡝᠮᠪᡞ,ᠪᡝᡩᡝᠷᡝᠷᠠᡣᡡᠴᡞ,V;ACT;COND;FIN;NEG;PRS
ᠪᡞᠪᡠᠮᠪᡞ,ᠪᡞᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠪᡞᠮᠪᡞ,ᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡞᠮᠪᡞ,ᠪᡞᠴᡞ,V;ACT;COND;FIN;PRS
ᠪᡞᠮᠪᡞ,ᠪᡞ,V;ACT
ᠪᡞᠮᠪᡞ,ᠪᡞᠴᡞᠪᡝ,V;ACT;COND;FIN
ᠪᡞᠮᠪᡞ,ᠪᡞᠨᡞ,V;ACT;FIN;IND
ᠪᡞᠮᠪᡞ,ᠪᡞᡠ,V;ACT;FIN;IND
ᠪᡞᠮᠪᡞ,ᠪᡞᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡞᠮᠪᡞ,ᠪᡞᡥᡝ,V;ACT;FIN;IND;PST
ᠪᡞᠮᠪᡞ,ᠪᡞᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠪᡞᠯᡠᠮᠪᡞ,ᠪᡞᠯᡠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡠᠮᠪᡞ,ᠪᡠᠷᡝ,V;ACT;FIN;IMP;PRS
ᠪᡠᠮᠪᡞ,ᠪᡠᠷᡝᡠ,V;ACT;FIN;IMP;PRS
ᠪᡠᠮᠪᡞ,ᠪᡠᡣᡞ,V;ACT;FIN;IMP;PRS
ᠪᡠᠮᠪᡞ,ᠪᡠᡥᡝ,V;ACT;FIN;IND;PST
ᠪᡠᠮᠪᡞ,ᠪᡠ,V;ACT;FIN;IMP;PRS
ᠪᡠᠮᠪᡞ,ᠪᡠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡠᠮᠪᡞ,ᠪᡠᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠪᡠᠯᠴᠠᠮᠪᡞ,ᠪᡠᠯᠴᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡠᠶᡝᠷᡧᡝᠮᠪᡞ,ᠪᡠᠶᡝᠷᡧᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠪᡠᠷᡣᡞᠮᠪᡞ,ᠪᡠᠷᡣᡞᡥᡝ,V;ACT;FIN;IND;PST
ᠮᠠᡢᡤᠠᡧᠠᠮᠪᡞ,ᠮᠠᡢᡤᠠᡧᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠮᠠᡢᡤᠠᡧᠠᠮᠪᡞ,ᠮᠠᡢᡤᠠᡧᠠᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠮᠠᡣᠰᡞᠮᠪᡞ,ᠮᠠᡣᠰᡞᠮᠠᡥᠠᠪᡞ,V;ACT;FIN;IND;PROG;PRS
ᠮᡝᡞᡥᡝᠷᡝᠮᠪᡞ,ᠮᡝᡞᡥᡝᠷᡝᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᡥᡝᡣᡡ,V;ACT;FIN;IND;NEG;PST
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᠷᠠᡣᡡ,V;ACT;FIN;NEG;PRS;SBJV
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᠷᡝᡞ,V;ACT
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᠷᠠᡥᡡ,V;ACT;FIN;IND;NEG;PRS
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᠮᠪᡞ,V;ACT
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠮᡠᡨᡝᠮᠪᡞ,ᠮᡠᡨᡝᡥᡝ,V;ACT;FIN;IND;PST
ᠯᠠᠰᡞᡥᡞᠪᡠᠮᠪᡞ,ᠯᠠᠰᡞᡥᡞᠪᡠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠯᠠᡣᠴᠠᠮᠪᡞ,ᠯᠠᡣᠴᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;IPFV;NEG;PRS
ᠯᠠᡣᠴᠠᠮᠪᡞ,ᠯᠠᡣᠴᠠᠪᡠᡥᠠᠪᡞ,V;FIN;IND;PASS;PST
ᠯᠣᡧᡞᠯᡝᠮᠪᡞ,ᠯᠣᡧᡞᠯᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠯᠣᡧᡞᠯᡝᠮᠪᡞ,ᠯᠣᡧᡞᠯᡝᡣᡞ,V;ACT;FIN;IMP
ᠯᡝᠣᠯᡝᠴᡝᠮᠪᡞ,ᠯᡝᠣᠯᡝᠴᡝᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠰᠠᠪᡠᠮᠪᡞ,ᠰᠠᠪᡠᡥᠠᡣᡡ,V;ACT;FIN;IND;NEG;PST
ᠰᠠᠪᡠᠮᠪᡞ,ᠰᠠᠪᡠᠴᡞ,V;ACT;COND;FIN;PRS
ᠰᠠᠪᡠᠮᠪᡞ,ᠰᠠᠪᡠᠮᠪᡞᡠ,V;ACT;FIN;IND;PRS
ᠰᠠᠪᡠᠮᠪᡞ,ᠰᠠᠪᡠᡥᠠᡠ,V;ACT;FIN;IND;PST
ᠰᠠᠪᡠᠮᠪᡞ,ᠰᠠᠪᡠᡥᠠᡣᡡᠨ,V;ACT;FIN;IND;NEG;PST
ᠰᠠᠪᡠᠮᠪᡞ,ᠰᠠᠪᡠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᠠᠮᠪᡞ,ᠰᠠᠷᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠰᠠᠮᠪᡞ,ᠰᠠᡥᠠ,V;ACT;FIN;IND;PST
ᠰᠠᠮᠪᡞ,ᠰᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᠠᠮᠪᡞ,ᠰᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠰᠠᠮᠪᡞ,ᠰᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG
ᠰᠠᠮᠪᡞ,ᠰᠠᠷᠠ,V;ACT;FIN;IND;PRS
ᠰᠠᠮᠪᡞ,ᠰᠠᡥᠠᠪᡞ,V;ACT;FIN;IND;PST
ᠰᠠᠷᡞᠮᠪᡞ,ᠰᠠᠷᡞᠪᡠᡥᠠᠪᡞ,V;CAUS;FIN;IND;PST
ᠰᠠᠷᡨᠠᠪᡠᠮᠪᡞ,ᠰᠠᠷᡨᠠᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠰᠠᠷᡨᠠᠪᡠᠮᠪᡞ,ᠰᠠᠷᡨᠠᠪᡠᡥᠠ,V;CAUS;FIN;IND;PST
ᠰᠠᡞᠯᠠᠮᠪᡞ,ᠰᠠᡞᠯᠠᠪᡠᡥᠠ,V;CAUS;FIN;IND;PST
ᠰᠠᡞᠯᠠᠮᠪᡞ,ᠰᠠᡞᠯᠠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᠣᠨᡪᠣᠮᠪᡞ,ᠰᠣᠨᡪᠣᠪᡠᡥᠠ,V;CAUS;FIN;IND;PST
ᠰᠣᠯᡞᠨᡪᡞᠮᠪᡞ,ᠰᠣᠯᡞᠨᡪᡞᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᠣᠯᡞᠮᠪᡞ,ᠰᠣᠯᡞᡥᠠ,V;ACT;FIN;IND;PST
ᠰᠣᠷᠣᠮᠪᡞ,ᠰᠣᠷᠣᡣᠣ,V;ACT;FIN;IND;PST
ᠰᠣᡢᡤᠣᠮᠪᡞ,ᠰᠣᡢᡤᠣᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᡝᠮᠪᡞ,ᠰᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᡝᠮᠪᡞ,ᠰᡝᡥᡝᡣᡡ,V;ACT;FIN;IND;NEG;PST
ᠰᡝᠮᠪᡞ,ᠰᡝᠮᠪᡞ,V;ACT;FIN;IND
ᠰᡝᠮᠪᡞ,ᠰᡝᡥᡝ,V;ACT;FIN;IND;PST
ᠰᡝᠮᠪᡞ,ᠰᡝ,V;ACT;FIN;IMP
ᠰᡝᠮᠪᡞ,ᠰᡝᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠰᡝᠮᠪᡞ,ᠰᡝᡣᡞ,V;ACT;FIN;IMP
ᠰᡝᠯᡤᡞᠶᡝᠮᠪᡞ,ᠰᡝᠯᡤᡞᠶᡝᠪᡠᡥᡝᠪᡞ,V;CAUS;FIN;IND;PST
ᠰᡝᠯᡤᡞᠶᡝᠮᠪᡞ,ᠰᡝᠯᡤᡞᠶᡝᡥᡝ,V;ACT;FIN;IND;PST
ᠰᡝᠯᡤᡞᠶᡝᠮᠪᡞ,ᠰᡝᠯᡤᡞᠶᡝᡥᡝᠪᡞ,V;ACT;FIN;IND;PST
ᠰᡝᠷᡝᠪᡠᠮᠪᡞ,ᠰᡝᠷᡝᠪᡠᡥᡝ,V;ACT;FIN;IND;PST
ᠰᡝᠷᡝᠪᡠᠮᠪᡞ,ᠰᡝᠷᡝᠪᡠᡥᡝᠪᡞ,V;CAUS;FIN;IND;PST
ᠰᡝᠷᡝᠮᡧᡝᠮᠪᡞ,ᠰᡝᠷᡝᠮᡧᡝᡣᡞ,V;ACT;FIN;IMP
ᠰᡞᠨᡩᠠᠮᠪᡞ,ᠰᡞᠨᡩᠠᠮᠪᡞ,V;ACT;FIN;FUT;IND
ᠰᡞᠨᡩᠠᠮᠪᡞ,ᠰᡞᠨᡩᠠᡣᡞᠨᡞ,V;ACT;FIN;IMP;PRS
ᠰᡞᠨᡩᠠᠮᠪᡞ,ᠰᡞᠨᡩᠠ,V;ACT;FIN;IMP;PRS
ᠰᡞᠨᡩᠠᠮᠪᡞ,ᠰᡞᠨᡩᠠᠷᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠰᡞᠮᠨᡝᠮᠪᡞ,ᠰᡞᠮᠨᡝᠪᡠᠮᠪᡞ,V;CAUS;FIN;IND;PRS
ᠰᡞᠷᠠᠪᡠᠮᠪᡞ,ᠰᡞᠷᠠᠪᡠᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᡞᡥᡝᡧᡝᠮᠪᡞ,ᠰᡞᡥᡝᡧᡝᠮᠪᡞ,V;ACT;FIN;IND;PRS
ᠰᡠᠨᡨᡝᠮᠪᡞ,ᠰᡠᠨᡨᡝᡥᡝ,V;ACT;FIN;IND;PST
ᠰᡠᠷᡝᠮᠪᡞ,ᠰᡠᠷᡝᠷᡝ,V;ACT;FIN;IMP;PRS
ᠴᡞᡥᠠᠯᠠᠮᠪᡞ,ᠴᡞᡥᠠᠯᠠᠷᠠᡣᡡ,V;ACT;FIN;IND;NEG;PRS
ᠶᠠᠪᡠᠮᠪᡞ,ᠶᠠᠪᡠᡥᠠ,V;ACT;FIN;IND;PST
ᠶᠠᠪᡠᠮᠪᡞ,ᠶᠠᠪᡠᡣᡞᠨᡞ,V;ACT;FIN;IMP;PRS
