lemma,form,paradigm_slot,form_freq,lemma_freq,form_freq,lemma_freq
آبتنی کردن,آبتنی کرده بودند,V;3;PL;PST;PRF,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنی,V;2;SG;PFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنی,V;2;SG;PFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنید,V;2;PL;PFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کند,V;3;SG;PFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنیم,V;1;PL;PFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنیم,V;1;PL;PFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنم,V;1;SG;PFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنم,V;1;SG;PFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنین,V;2;PL;PFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنن,V;3;PL;PFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنند,V;3;PL;PFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کننده,V;V.PTCP;PRS,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کننده,V;V.PTCP;PRS;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی کنه,V;3;SG;PFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردی,V;2;SG;PST;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردی,V;2;SG;PST;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکرد,V;3;SG;PST;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکرد,V;3;SG;PST;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردید,V;2;PL;PST;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردیم,V;1;PL;PST;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردیم,V;1;PL;PST;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردم,V;1;SG;PST;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردم,V;1;SG;PST;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردین,V;2;PL;PST;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردن,V;3;PL;PST;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکردند,V;3;PL;PST;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنی,V;2;SG;PRS;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنی,V;2;SG;PRS;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنید,V;2;PL;PRS;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکند,V;3;SG;PRS;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنیم,V;1;PL;PRS;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنیم,V;1;PL;PRS;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنم,V;1;SG;PRS;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنم,V;1;SG;PRS;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنین,V;2;PL;PRS;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنن,V;3;PL;PRS;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنند,V;3;PL;PRS;IPFV,0.0,0.0,0.0,0.0
آبتنی کردن,آبتنی میکنه,V;3;SG;PRS;IPFV;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داری آبتنی میکنی,V;2;SG;PRS;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داری آبتنی میکنی,V;2;SG;PRS;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,دارید آبتنی میکنید,V;2;PL;PRS;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,دارد آبتنی میکند,V;3;SG;PRS;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داریم آبتنی میکنیم,V;1;PL;PRS;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داریم آبتنی میکنیم,V;1;PL;PRS;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,دارم آبتنی میکنم,V;1;SG;PRS;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,دارم آبتنی میکنم,V;1;SG;PRS;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,دارین آبتنی میکنین,V;2;PL;PRS;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,دارن آبتنی میکنن,V;3;PL;PRS;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,دارند آبتنی میکنند,V;3;PL;PRS;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داره آبتنی میکنه,V;3;SG;PRS;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داشتی آبتنی میکردی,V;2;SG;PST;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داشتی آبتنی میکردی,V;2;SG;PST;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داشت آبتنی میکرد,V;3;SG;PST;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داشت آبتنی میکرد,V;3;SG;PST;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داشتید آبتنی میکردید,V;2;PL;PST;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داشتیم آبتنی میکردیم,V;1;PL;PST;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داشتیم آبتنی میکردیم,V;1;PL;PST;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داشتم آبتنی میکردم,V;1;SG;PST;PROG,0.0,0.0,0.0,0.0
آبتنی کردن,داشتم آبتنی میکردم,V;1;SG;PST;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داشتین آبتنی میکردین,V;2;PL;PST;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داشتن آبتنی میکردن,V;3;PL;PST;PROG;COL,0.0,0.0,0.0,0.0
آبتنی کردن,داشتند آبتنی میکردند,V;3;PL;PST;PROG,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکن,V;2;SG;IMP,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکن,V;2;SG;IMP;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنی,V;2;SG;SBJV;PRS,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنی,V;2;SG;SBJV;PRS;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنید,V;2;PL;IMP,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنید,V;2;PL;SBJV;PRS,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکند,V;3;SG;SBJV;PRS,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنیم,V;1;PL;SBJV;PRS,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنیم,V;1;PL;SBJV;PRS;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنم,V;1;SG;SBJV;PRS,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنم,V;1;SG;SBJV;PRS;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنین,V;2;PL;IMP;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنین,V;2;PL;SBJV;PRS;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنن,V;3;PL;SBJV;PRS;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنند,V;3;PL;SBJV;PRS,0.0,0.0,0.0,0.0
اتراق کردن,اتراق بکنه,V;3;SG;SBJV;PRS;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق خواهید کرد,V;2;PL;FUT,0.0,0.0,0.0,0.0
اتراق کردن,اتراق خواهد کرد,V;3;SG;FUT,0.0,0.0,0.0,0.0
اتراق کردن,اتراق خواهی کرد,V;2;SG;FUT,0.0,0.0,0.0,0.0
اتراق کردن,اتراق خواهیم کرد,V;1;PL;FUT,0.0,0.0,0.0,0.0
اتراق کردن,اتراق خواهم کرد,V;1;SG;FUT,0.0,0.0,0.0,0.0
اتراق کردن,اتراق خواهند کرد,V;3;PL;FUT,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردی,V;2;SG;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردی,V;2;SG;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرد,V;3;SG;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرد,V;3;SG;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردید,V;2;PL;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردیم,V;1;PL;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردیم,V;1;PL;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردم,V;1;SG;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردم,V;1;SG;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردین,V;2;PL;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردن,V;3;PL;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردن,V;NFIN,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردن,V;NFIN;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردند,V;3;PL;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده,V;3;SG;PRS;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده,V;V.PTCP;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده,V;V.PTCP;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهای,V;2;SG;PRS;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهای,V;2;SG;PRS;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهاید,V;2;PL;PRS;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده است,V;3;SG;PRS;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهایم,V;1;PL;PRS;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهایم,V;1;PL;PRS;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهام,V;1;SG;PRS;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهام,V;1;SG;PRS;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهاین,V;2;PL;PRS;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهان,V;3;PL;PRS;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کردهاند,V;3;PL;PRS;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشی,V;2;SG;SBJV;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشی,V;2;SG;SBJV;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشید,V;2;PL;SBJV;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشد,V;3;SG;SBJV;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشیم,V;1;PL;SBJV;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشیم,V;1;PL;SBJV;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشم,V;1;SG;SBJV;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشم,V;1;SG;SBJV;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشین,V;2;PL;SBJV;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشن,V;3;PL;SBJV;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشند,V;3;PL;SBJV;PST,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده باشه,V;3;SG;SBJV;PST;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودی,V;2;SG;PST;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودی,V;2;SG;PST;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بود,V;3;SG;PST;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بود,V;3;SG;PST;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودید,V;2;PL;PST;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودیم,V;1;PL;PST;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودیم,V;1;PL;PST;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودم,V;1;SG;PST;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودم,V;1;SG;PST;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودین,V;2;PL;PST;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودن,V;3;PL;PST;PRF;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کرده بودند,V;3;PL;PST;PRF,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنی,V;2;SG;PFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنی,V;2;SG;PFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنید,V;2;PL;PFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کند,V;3;SG;PFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنیم,V;1;PL;PFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنیم,V;1;PL;PFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنم,V;1;SG;PFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنم,V;1;SG;PFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنین,V;2;PL;PFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنن,V;3;PL;PFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنند,V;3;PL;PFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کننده,V;V.PTCP;PRS,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کننده,V;V.PTCP;PRS;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق کنه,V;3;SG;PFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردی,V;2;SG;PST;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردی,V;2;SG;PST;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکرد,V;3;SG;PST;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکرد,V;3;SG;PST;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردید,V;2;PL;PST;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردیم,V;1;PL;PST;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردیم,V;1;PL;PST;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردم,V;1;SG;PST;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردم,V;1;SG;PST;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردین,V;2;PL;PST;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردن,V;3;PL;PST;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکردند,V;3;PL;PST;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنی,V;2;SG;PRS;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنی,V;2;SG;PRS;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنید,V;2;PL;PRS;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکند,V;3;SG;PRS;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنیم,V;1;PL;PRS;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنیم,V;1;PL;PRS;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنم,V;1;SG;PRS;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنم,V;1;SG;PRS;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنین,V;2;PL;PRS;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنن,V;3;PL;PRS;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنند,V;3;PL;PRS;IPFV,0.0,0.0,0.0,0.0
اتراق کردن,اتراق میکنه,V;3;SG;PRS;IPFV;COL,0.0,0.0,0.0,0.0
اتراق کردن,داری اتراق میکنی,V;2;SG;PRS;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داری اتراق میکنی,V;2;SG;PRS;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,دارید اتراق میکنید,V;2;PL;PRS;PROG,0.0,0.0,0.0,0.0
اتراق کردن,دارد اتراق میکند,V;3;SG;PRS;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داریم اتراق میکنیم,V;1;PL;PRS;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داریم اتراق میکنیم,V;1;PL;PRS;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,دارم اتراق میکنم,V;1;SG;PRS;PROG,0.0,0.0,0.0,0.0
اتراق کردن,دارم اتراق میکنم,V;1;SG;PRS;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,دارین اتراق میکنین,V;2;PL;PRS;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,دارن اتراق میکنن,V;3;PL;PRS;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,دارند اتراق میکنند,V;3;PL;PRS;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داره اتراق میکنه,V;3;SG;PRS;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,داشتی اتراق میکردی,V;2;SG;PST;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داشتی اتراق میکردی,V;2;SG;PST;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,داشت اتراق میکرد,V;3;SG;PST;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داشت اتراق میکرد,V;3;SG;PST;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,داشتید اتراق میکردید,V;2;PL;PST;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داشتیم اتراق میکردیم,V;1;PL;PST;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داشتیم اتراق میکردیم,V;1;PL;PST;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,داشتم اتراق میکردم,V;1;SG;PST;PROG,0.0,0.0,0.0,0.0
اتراق کردن,داشتم اتراق میکردم,V;1;SG;PST;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,داشتین اتراق میکردین,V;2;PL;PST;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,داشتن اتراق میکردن,V;3;PL;PST;PROG;COL,0.0,0.0,0.0,0.0
اتراق کردن,داشتند اتراق میکردند,V;3;PL;PST;PROG,0.0,0.0,0.0,0.0
اجرا کردن,اجرا بکن,V;2;SG;IMP,0.0,0.0,0.0,0.0
اجرا کردن,اجرا بکن,V;2;SG;IMP;COL,0.0,0.0,0.0,0.0
اجرا کردن,اجرا بکنی,V;2;SG;SBJV;PRS,0.0,0.0,0.0,0.0
اجرا کردن,اجرا بکنی,V;2;SG;SBJV;PRS;COL,0.0,0.0,0.0,0.0
اجرا کردن,اجرا بکنید,V;2;PL;IMP,0.0,0.0,0.0,0.0
اجرا کردن,اجرا بکنید,V;2;PL;SBJV;PRS,0.0,0.0,0.0,0.0
