lemma,form,paradigm_slot,form_freq,lemma_freq
ahigą́,daʼahiigą́,V;REAL;IPFV/PROG;1;PL,0.0,0.0
ahigą́,daʼahijigą́,V;REAL;IPFV/PROG;4;PL,0.0,0.0
ahigą́,daʼahijoogą́ą́ʼ,V;REAL;PFV/PRF;4;PL,0.0,0.0
ahigą́,daʼahohgą́,V;REAL;IPFV/PROG;2;PL,0.0,0.0
ahigą́,daʼahoogą́ą́ʼ,V;REAL;PFV/PRF;3;PL,0.0,0.0
ahigą́,daʼahoohgą́ą́ʼ,V;REAL;PFV/PRF;2;PL,0.0,0.0
akʼeʼelchí,akʼedaʼajishchį́,V;REAL;PFV/PRF;4;PL,0.0,0.0
akʼeʼelchí,akʼedaʼałchí,V;REAL;IPFV/PROG;3;PL,0.0,0.0
akʼeʼelchí,akʼedaʼashchį́,V;REAL;PFV/PRF;3;PL,0.0,0.0
akʼeʼelchí,akʼedaʼdiilchííł,V;REAL;PROSP;1;PL,0.0,0.0
akʼeʼelchí,akʼedaʼdoołchííł,V;REAL;PROSP;2;PL,0.0,0.0
akʼeʼelchí,akʼedaʼdoołchííł,V;REAL;PROSP;3;PL,0.0,0.0
akʼeʼelchí,akʼedaʼiilchí,V;REAL;IPFV/PROG;1;PL,0.0,0.0
akʼeʼelchí,akʼedaʼjiłchí,V;REAL;IPFV/PROG;4;PL,0.0,0.0
akʼeʼelchí,akʼedaʼołchí,V;REAL;IPFV/PROG;2;PL,0.0,0.0
akʼeʼelchí,akʼedaʼshiilchį́,V;REAL;PFV/PRF;1;PL,0.0,0.0
akʼeʼelchí,akʼedaʼshoołchį́,V;REAL;PFV/PRF;2;PL,0.0,0.0
akʼeʼelchí,akʼedazhʼdoołchííł,V;REAL;PROSP;4;PL,0.0,0.0
akʼeʼelchí,akʼeʼdeeshchííł,V;REAL;PROSP;1;SG,0.0,0.0
akʼeʼelchí,akʼeʼdiilchííł,V;REAL;PROSP;1;DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼdííłchííł,V;REAL;PROSP;2;SG,0.0,0.0
akʼeʼelchí,akʼeʼdoołchííł,V;REAL;PROSP;2;DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼdoołchííł,V;REAL;PROSP;3;SG/DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼeeshchį́,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼełchí,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼeshchí,V;REAL;IPFV/PROG;1;SG,0.0,0.0
akʼeʼelchí,akʼeʼiilchí,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼíłchí,V;REAL;IPFV/PROG;2;SG,0.0,0.0
akʼeʼelchí,akʼeʼjiłchí,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼjishchį́,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼołchí,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼshéłchį́,V;REAL;PFV/PRF;1;SG,0.0,0.0
akʼeʼelchí,akʼeʼshiilchį́,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0
akʼeʼelchí,akʼeʼshíníłchį́,V;REAL;PFV/PRF;2;SG,0.0,0.0
akʼeʼelchí,akʼeʼshoołchį́,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0
akʼeʼelchí,akʼezhʼdoołchííł,V;REAL;PROSP;4;SG/DU/PL,0.0,0.0
ákótʼé,ákódaatʼé,V;REAL;PFV/PRF;3;PL,0.0,1e-05
ákótʼé,ákódajítʼé,V;REAL;PFV/PRF;4;PL,0.0,1e-05
ákótʼé,ákódaniitʼé,V;REAL;PFV/PRF;1;PL,0.0,1e-05
ákótʼé,ákódanohtʼé,V;REAL;PFV/PRF;2;PL,0.0,1e-05
ákótʼé,ákójítʼé,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,1e-05
ákótʼé,ákóniitʼé,V;REAL;PFV/PRF;1;DU/PL,0.0,1e-05
ákótʼé,ákóníshtʼé,V;REAL;PFV/PRF;1;SG,0.0,1e-05
ákótʼé,ákónítʼé,V;REAL;PFV/PRF;2;SG,0.0,1e-05
ákótʼé,ákónóhtʼé,V;REAL;PFV/PRF;2;DU/PL,0.0,1e-05
ákótʼé,ákótʼé,V;REAL;PFV/PRF;3;SG/DU/PL,0.0001,1e-05
ałchin,ajiłchin,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0
ałchin,ajischą́ą́ʼ,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0
ałchin,ałchin,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0
ałchin,aschą́ą́ʼ,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0
ałchin,aséłchą́ą́ʼ,V;REAL;PFV/PRF;1;SG,0.0,0.0
ałchin,ashchin,V;REAL;IPFV/PROG;1;SG,0.0,0.0
ałchin,asiilchą́ą́ʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0
ałchin,asíníłchą́ą́ʼ,V;REAL;PFV/PRF;2;SG,0.0,0.0
ałchin,asoołchą́ą́ʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0
ałchin,daʼałchin,V;REAL;IPFV/PROG;3;PL,0.0,0.0
ałchin,daʼaschą́ą́ʼ,V;REAL;PFV/PRF;3;PL,0.0,0.0
ałchin,daʼiilchin,V;REAL;IPFV/PROG;1;PL,0.0,0.0
ałchin,daʼjiłchin,V;REAL;IPFV/PROG;4;PL,0.0,0.0
ałchin,daʼjischą́ą́ʼ,V;REAL;PFV/PRF;4;PL,0.0,0.0
ałchin,daʼołchin,V;REAL;IPFV/PROG;2;PL,0.0,0.0
ałchin,daʼsiilchą́ą́ʼ,V;REAL;PFV/PRF;1;PL,0.0,0.0
ałchin,daʼsoołchą́ą́ʼ,V;REAL;PFV/PRF;2;PL,0.0,0.0
ałchin,iilchin,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0
ałchin,íłchin,V;REAL;IPFV/PROG;2;SG,0.0,0.0
ałchin,ołchin,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0
ałeeh,ajiłeeh,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0
ałeeh,ajiłį́į́ʼ,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0
ałeeh,ałeeh,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0
ałeeh,aséłį́į́ʼ,V;REAL;PFV/PRF;1;SG,0.0,0.0
ałeeh,ashłeeh,V;REAL;IPFV/PROG;1;SG,0.0,0.0
ałeeh,asiilį́į́ʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0
ałeeh,asíníłį́į́ʼ,V;REAL;PFV/PRF;2;SG,0.0,0.0
ałeeh,asłį́į́ʼ,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0
ałeeh,asoołį́į́ʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0
ałeeh,daʼałeeh,V;REAL;IPFV/PROG;3;PL,0.0,0.0
ałeeh,daʼasłį́į́ʼ,V;REAL;PFV/PRF;3;PL,0.0,0.0
ałeeh,daʼiileeh,V;REAL;IPFV/PROG;1;PL,0.0,0.0
ałeeh,daʼjiłeeh,V;REAL;IPFV/PROG;4;PL,0.0,0.0
ałeeh,daʼjisłį́į́ʼ,V;REAL;PFV/PRF;4;PL,0.0,0.0
ałeeh,daʼołeeh,V;REAL;IPFV/PROG;2;PL,0.0,0.0
ałeeh,daʼsiilį́į́ʼ,V;REAL;PFV/PRF;1;PL,0.0,0.0
ałeeh,daʼsoołį́į́ʼ,V;REAL;PFV/PRF;2;PL,0.0,0.0
ałeeh,iileeh,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0
ałeeh,íłeeh,V;REAL;IPFV/PROG;2;SG,0.0,0.0
ałeeh,ołeeh,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0
ałhą́ą́ʼ,ajííłhą́ą́ʼ,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0
ałhą́ą́ʼ,ajiłhą́ą́ʼ,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0
ałhą́ą́ʼ,ałhą́ą́ʼ,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0
ałhą́ą́ʼ,ashhą́ą́ʼ,V;REAL;IPFV/PROG;1;SG,0.0,0.0
ałhą́ą́ʼ,daʼałhą́ą́ʼ,V;REAL;IPFV/PROG;3;PL,0.0,0.0
ałhą́ą́ʼ,daʼiilghą́ą́ʼ,V;REAL;IPFV/PROG;1;PL,0.0,0.0
ałhą́ą́ʼ,daʼiilghą́ą́ʼ,V;REAL;PFV/PRF;1;PL,0.0,0.0
ałhą́ą́ʼ,daʼííłhą́ą́ʼ,V;REAL;PFV/PRF;3;PL,0.0,0.0
ałhą́ą́ʼ,daʼjííłhą́ą́ʼ,V;REAL;PFV/PRF;4;PL,0.0,0.0
ałhą́ą́ʼ,daʼjiłhą́ą́ʼ,V;REAL;IPFV/PROG;4;PL,0.0,0.0
ałhą́ą́ʼ,daʼołhą́ą́ʼ,V;REAL;IPFV/PROG;2;PL,0.0,0.0
ałhą́ą́ʼ,daʼoołhą́ą́ʼ,V;REAL;PFV/PRF;2;PL,0.0,0.0
ałhą́ą́ʼ,iilghą́ą́ʼ,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0
ałhą́ą́ʼ,iilghą́ą́ʼ,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0
ałhą́ą́ʼ,ííłhą́ą́ʼ,V;REAL;PFV/PRF;1;SG,0.0,0.0
ałhą́ą́ʼ,ííłhą́ą́ʼ,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0
ałhą́ą́ʼ,ííníłhą́ą́ʼ,V;REAL;PFV/PRF;2;SG,0.0,0.0
ałhą́ą́ʼ,íłhą́ą́ʼ,V;REAL;IPFV/PROG;2;SG,0.0,0.0
ałhą́ą́ʼ,ołhą́ą́ʼ,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0
ałhą́ą́ʼ,oołhą́ą́ʼ,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0
ałhosh,ajiiłhaazh,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,6.666666666666667e-05
ałhosh,ajiłhosh,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,6.666666666666667e-05
ałhosh,ałhosh,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0007,6.666666666666667e-05
ałhosh,ashxosh,V;REAL;IPFV/PROG;1;SG,0.0,6.666666666666667e-05
ałhosh,daʼałhosh,V;REAL;IPFV/PROG;3;PL,0.0013,6.666666666666667e-05
ałhosh,daʼiidiilwosh,V;REAL;PROSP;1;PL,0.0,6.666666666666667e-05
ałhosh,daʼiidoołhosh,V;REAL;PROSP;2;PL,0.0,6.666666666666667e-05
ałhosh,daʼiidoołhosh,V;REAL;PROSP;3;PL,0.0,6.666666666666667e-05
ałhosh,daʼiilghaazh,V;REAL;PFV/PRF;1;PL,0.0,6.666666666666667e-05
ałhosh,daʼiiłhaazh,V;REAL;PFV/PRF;3;PL,0.0,6.666666666666667e-05
ałhosh,daʼiilwosh,V;REAL;IPFV/PROG;1;PL,0.0,6.666666666666667e-05
ałhosh,daʼiizhdoołhosh,V;REAL;PROSP;4;PL,0.0,6.666666666666667e-05
ałhosh,daʼjiiłhaazh,V;REAL;PFV/PRF;4;PL,0.0,6.666666666666667e-05
ałhosh,daʼjiłhosh,V;REAL;IPFV/PROG;4;PL,0.0,6.666666666666667e-05
ałhosh,daʼołhosh,V;REAL;IPFV/PROG;2;PL,0.0,6.666666666666667e-05
ałhosh,daʼoołhaazh,V;REAL;PFV/PRF;2;PL,0.0,6.666666666666667e-05
ałhosh,iideeshxosh,V;REAL;PROSP;1;SG,0.0,6.666666666666667e-05
ałhosh,iidííłhosh,V;REAL;PROSP;2;SG,0.0,6.666666666666667e-05
ałhosh,iidiilwosh,V;REAL;PROSP;1;DU/PL,0.0,6.666666666666667e-05
ałhosh,iidoołhosh,V;REAL;PROSP;2;DU/PL,0.0,6.666666666666667e-05
ałhosh,iidoołhosh,V;REAL;PROSP;3;SG/DU/PL,0.0,6.666666666666667e-05
ałhosh,iilghaazh,V;REAL;PFV/PRF;1;DU/PL,0.0,6.666666666666667e-05
ałhosh,iiłhaazh,V;REAL;PFV/PRF;1;SG,0.0,6.666666666666667e-05
ałhosh,iiłhaazh,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,6.666666666666667e-05
ałhosh,iilwosh,V;REAL;IPFV/PROG;1;DU/PL,0.0,6.666666666666667e-05
ałhosh,iiniłhaazh,V;REAL;PFV/PRF;2;SG,0.0,6.666666666666667e-05
ałhosh,iizhdoołhosh,V;REAL;PROSP;4;SG/DU/PL,0.0,6.666666666666667e-05
ałhosh,íłhosh,V;REAL;IPFV/PROG;2;SG,0.0,6.666666666666667e-05
ałhosh,ołhosh,V;REAL;IPFV/PROG;2;DU/PL,0.0,6.666666666666667e-05
ałhosh,oołhaazh,V;REAL;PFV/PRF;2;DU/PL,0.0,6.666666666666667e-05
alizh,ajilizh,V;REAL;IPFV/PROG;4;SG/DU/PL,0.0,0.0
alizh,ajizhlizh,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.0
alizh,alizh,V;REAL;IPFV/PROG;3;SG/DU/PL,0.0,0.0
alizh,ashélizh,V;REAL;PFV/PRF;1;SG,0.0,0.0
alizh,ashiidlizh,V;REAL;PFV/PRF;1;DU/PL,0.0,0.0
alizh,ashínílizh,V;REAL;PFV/PRF;2;SG,0.0,0.0
alizh,ashłizh,V;REAL;IPFV/PROG;1;SG,0.0,0.0
alizh,ashoolizh,V;REAL;PFV/PRF;2;DU/PL,0.0,0.0
alizh,azhlizh,V;REAL;PFV/PRF;3;SG/DU/PL,0.0,0.0
alizh,daʼalizh,V;REAL;IPFV/PROG;3;PL,0.0,0.0
alizh,daʼazhlizh,V;REAL;PFV/PRF;3;PL,0.0,0.0
alizh,daʼiidlizh,V;REAL;IPFV/PROG;1;PL,0.0,0.0
alizh,daʼjilizh,V;REAL;IPFV/PROG;4;PL,0.0,0.0
alizh,daʼjizhlizh,V;REAL;PFV/PRF;4;PL,0.0,0.0
alizh,daʼohłizh,V;REAL;IPFV/PROG;2;PL,0.0,0.0
alizh,daʼshiidlizh,V;REAL;PFV/PRF;1;PL,0.0,0.0
alizh,daʼshoolizh,V;REAL;PFV/PRF;2;PL,0.0,0.0
alizh,iidlizh,V;REAL;IPFV/PROG;1;DU/PL,0.0,0.0
alizh,ílizh,V;REAL;IPFV/PROG;2;SG,0.0,0.0
alizh,ohłizh,V;REAL;IPFV/PROG;2;DU/PL,0.0,0.0
áłtsʼíísí,ádaałtsʼíísí,V;REAL;PFV/PRF;3;PL,0.0027,0.00116
áłtsʼíísí,ádajíłtsʼíísí,V;REAL;PFV/PRF;4;PL,0.0,0.00116
áłtsʼíísí,ádaniiltsʼíísí,V;REAL;PFV/PRF;1;PL,0.0,0.00116
áłtsʼíísí,ádanołtsʼíísí,V;REAL;PFV/PRF;2;PL,0.0,0.00116
áłtsʼíísí,ájíłtsʼíísí,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.00116
áłtsʼíísí,áłtsʼíísí,V;REAL;PFV/PRF;3;SG/DU/PL,0.0089,0.00116
áłtsʼíísí,ániiltsʼíísí,V;REAL;PFV/PRF;1;DU/PL,0.0,0.00116
áłtsʼíísí,áníłtsʼíísí,V;REAL;PFV/PRF;2;SG,0.0,0.00116
áłtsʼíísí,ánístsʼíísí,V;REAL;PFV/PRF;1;SG,0.0,0.00116
áłtsʼíísí,ánółtsʼíísí,V;REAL;PFV/PRF;2;DU/PL,0.0,0.00116
áłtsʼóózí,ádaałtsʼóózí,V;REAL;PFV/PRF;3;PL,0.0001,0.00047000000000000004
áłtsʼóózí,ádajíłtsʼóózí,V;REAL;PFV/PRF;4;PL,0.0,0.00047000000000000004
áłtsʼóózí,ádaniiltsʼóózí,V;REAL;PFV/PRF;1;PL,0.0,0.00047000000000000004
áłtsʼóózí,ádanołtsʼóózí,V;REAL;PFV/PRF;2;PL,0.0,0.00047000000000000004
áłtsʼóózí,ájíłtsʼóózí,V;REAL;PFV/PRF;4;SG/DU/PL,0.0,0.00047000000000000004
áłtsʼóózí,áłtsʼóózí,V;REAL;PFV/PRF;3;SG/DU/PL,0.0046,0.00047000000000000004
