lemma,form,paradigm_slot
aːli,aːliːmɛː,"V;PURP"
aːli,aːlimɛː,"V;PURP"
aːli,aːlimoː,"V;IMP;RMT"
aːli,ˈalisɪˈɡija,"V;TOP"
aːli,aːlisɪnɪjoːboː,"V;HAB;INF"
aːli,ˈalitadɪna,"V;TEL;PROG"
aːli,aːliːta,"V;TEL"
aːli,aliː tɛɾaː,"V;PROG"
aːli,aːlɪsi,"V;PFV;MED"
aːli,aːlɪsɪːnɪ,"V;NOM"
ɡali,gaːlijɛːlaː,"V;PROG"
ɡali,goːliːjaː,"V;TOP"
aːnɛː,aːnɛjata,"V;TOP"
aːnɛː,anɛjataː,"V;TOP"
aːnɛː,aˈnɛja,"V;ABS"
aːnɛː,anɛɪja,"V;ABS"
aːnɛː,aːnɛːjaː,"V;INT;non{PRS}"
aːnɛː,aˈnɛːja,"V;SUB"
aːnɛː,anɛja,"V;SUB"
aːnɛː,ˈanɛja,"V;TOP"
aːnɛː,aːnɛːjaː,"V;TOP"
aːnɛː,aˈnɛːja,"V;TOP"
aːnɛː,aˈnɛja,"V;TOP"
aːnɛː,anɛːjaː,"V;TOP"
aːnɛː,anɛːja,"V;TOP"
aːnɛː,anɛja,"V;TOP"
aːnɛː,aˈnɛːjaːː,"V;DUR;TOP"
aːnɛː,aˈnɛjaːː,"V;DUR;TOP"
aːnɛː,anɛjaːː,"V;DUR;TOP"
aːnɛː,ˈaːnɛˈobo,"V;INF"
aːnɛː,aːnɛːː,"V;DUR"
aːnɛː,aːnɛːːː,"V;DUR"
aːnɛː,anɪɛ,"V;TOP"
aːnɛː,anija,"V;TOP"
aːnɛː,aːniːjoːboː,"V;INF"
aːnɛː,anɪja,"V;INT;non{PRS}"
aːnɛː,aːnɪːjaː,"V;TOP"
aːnɛː,aːnɪjaː,"V;TOP"
aːnɛː,anɪja,"V;TOP"
aːnɛː,aːnɪːjɛːmiː,"V;LOC+APPRX"
aːnɛː,aːnɪːː,"V;DUR"
aːnɛː,aːnɪːːː,"V;DUR"
asɪ,aːsiboː,"V;INF"
aːsi,asɪɸɛja,"V;PRF"
aːsi,aːsĭɸɛiːjaː,"V;PRF"
aːsi,aːsijɛː,"V;LOC"
aːsi,aːsiobo,"V;INF"
aːsi,aːsitaːluːwaː,"V;TEL;TOP;INTR"
aːsi,ˈasɪˈta,"V;TEL"
asɪ,sɪdɪ,"V;PFV"
baːbaːlɛ,babaːlɪ,"V;SIMMA"
baː,baːsi,"V;PFV;MED;POT"
baː,baːsɪːjaː,"V;PFV;MED;TOP"
baːlaː,baːlaːsi,"V;PFV;MED"
baːlɛ,ˈbaː,"V;COM"
baːnɛ,bajaː,"V;PST"
baːnɛ,baːnɪtaː,"V;TEL"
baːnɛ,baːntaː,"V;TEL"
baːtɛ,baːdɪtaː,"V;TEL"
baːtɛ,ˈbaːnɛsɪnasi,"V;PFV;MED"
baːtɛ,baːtɪːjaː,"V;PST"
baːtɛ,baːtɪmɛːnaː,"V;1;FUT"
baːtɛ,baːtɪːnɪː,"V;IPFV;MED"
bɪdɪː,bɪdoːboː,"V;INF"
bɪdɪ,bɪdɪsiː,"V;PFV;MED"
bɪdɪː,bɪdɪsɪnɪjaː,"V;HAB;INT;non{PRS}"
bɪdɪ,biːdijaː,"V;TOP"
bɪdɛː,bɪdɛːkɛː,"V;ITER"
bɪdɛbs,bɪdɛbˈsɛɪ,"V;IRR"
bɛːɸ,bɛːɸɛɪ,"V;IRR"
bɛː,bɛitaː,"V;TEL"
bɛː,bɛːmɛːnaː,"V;FUT"
bɛ,bɛmɪna,"V;3;FUT"
bɛbɛːnaː,bɪbɛnija,"V;ABS"
bɛbɛːnaː,bɪbɪnataja,"V;TEL;TOP"
bɛː,bɛːtaː,"V;TEL"
bɛdaː,bɪbɛmi,"V;1;FUT"
bɛdaː,bɪˈbɛnata,"V;TEL;1;FUT"
bɛdaː,ˈbɪbɪˈmɛnaˈta,"V;TEL;1;FUT"
bɛdaː,bɪdaːbi,"V;DS"
bɛdaː,bɪdaːbɪkiː,"V;PROG;DS"
bɛdaː,bɪdaːbɪː,"V;DS"
bɛdaː,bɪdaːbɪ,"V;DS"
bɛdaː,bɪdaːjaː,"V;TOP"
bɛdaː,bɪdaːloːluːwaː,"V;ABS;INTR"
bɛdaː,bɪdaːloːluːwaː,"V;TOP;INTR"
bɛdaː,bɪdaːloː,"V;INTR"
bɛdaː,bɪdaːluːwaː,"V;ABS;INTR"
bɛdaː,bɪdaːluːwaː,"V;TOP;INTR"
bɛdaː,ˌbɪˈdanɪɡɛ,"V;IPFV;MED"
bɛdaː,bɪdaːnɪgə,"V;IPFV;MED"
bɛdaː,bˈdanigɛ,"V;IPFV;MED"
bɛdaː,bɪdɛbsɪnaː,"V;DUR;OBLIG"
bɛdaː,bɪdɛkija,"V;PROG;SUB"
bɛdaː,bɪdɪsɪːgiː,"V;PFV;MED"
bɛdaː,bɪdɪsijaː,"V;PFV;MED;TOP"
bɛdaː,bɛdadosɪki,"V;STAT;PFV;MED"
bɛdaː,ˈbɛdaloluga,"V;INTR"
bɛdaː,bɛˈdaloˈluwa,"V;INTR"
bɛdaː,bɛdaluga,"V;INTR"
bɛdaː,bɛ̆daːlŭwaː,"V;TOP;INTR"
bɛdaː,bɛˈdanɪgɛ,"V;IPFV;MED"
bɛdaː,bɛdɛdɪnɛkɛ,"V;PROG"
bɛdaː,bɛdɪna,"V;DUR"
bɛdaː,bidaginɛ,"V;IPFV;MED"
bɛdaː,bidaːloː,"V;INTR"
bɛdaː,biˈdaluwa,"V;INTR"
bɛːdɪ,ˈbɛːdɪsi,"V;PFV;MED"
bɛːlɪ,bɛlɛːliːː,"V;DUR;SIMMA"
bɛːlɪ,bɛːliːsiː,"V;PFV;MED"
bɛːlɪ,bɛːlɪsi,"V;PFV;MED"
boːboː,bɛdalo lua,"V;TOP;INTR"
boːboː,bɛˈdaloluˈka,"V;INTR"
boːboː,bɛdaloluwa,"V;INTR"
boːboː,bɛdaloluwa,"V;TOP;INTR"
boːboː,bɛˈdalɪ,"V;SIMMA"
boːboː,bɔbɔmã,"V;IMP"
boːboː,boːboːwaː,"V;INT;non{PRS}"
boːboː,boːbowaː,"V;TOP"
bobolaː,bobolaːjɛ,"V;LOC"
boːboloː,bobolɛːbsoːkoːnoː,"V;DUR;OBLIG"
boːboloː,boːbolomɛi,"V;2+3;FUT"
boːboloː,boːboloːmɛi,"V;IRR"
boːboloː,boːbolomɛi,"V;IRR"
boːboloː,boːboloːwaːjaː,"V;TOP;PST"
boːlaː,boːlaːjoːboː,"V;INF"
bɪsɪ,bɪːsɪsiːjaː,"V;PFV;MED;TOP"
bɪːsɪ̆jɛː,bɪːsɛːliː,"V;SIMMA"
bɪːsɪ̆jɛː,bɪsɪːjɛː,"V;MED"
bɪːsɪ̆jɛː,bɪːsɪːmɛnaː,"V;PURP"
bubɛː,bubɛːli,"V;SIMMA"
budu,budusiːjaː,"V;PFV;MED;TOP"
budu,buˈduwa,"V;TOP"
bulu,ˈbudukoluta,"V;TEL"
bulu,buludia,"V;PFV;TOP"
bulu,bŭluːdiː djoːmoː,"V;PFV;INF"
bulu,buluːdiːɛjoːmoː,"V;MED;INF"
bulu,ˈbuludija,"V;PFV;TOP"
bulu,buluːdiːjɛjoːmoː,"V;PFV;MED;INF"
bulu,bulumɛːnaː,"V;PURP"
bulu,bulumɛː,"V;PURP"
bulu,bulumɛ,"V;SUB"
bulu,bulutaː,"V;TEL"
bulu,buluwɛ,"V;MED"
bulu,butɪmɛɪ,"V;2+3;FUT"
bulu,butɪˈmɛɪ,"V;PROG"
butaː,butama,"V;IMP"
butaː,ˈbutɪˈɾataˈɸɛɪja,"V;PRF"
butaː,butɪmɛna,"V;1;FUT"
butaː,buːtɪmɛːnaː,"V;PURP"
dabɪ,dabɪtɪmɛɪ,"V;PROG;2+3;FUT"
da,dabɪki,"V;PROG;DS"
da,ˈdaːnɪɡɛ,"V;IPFV;MED"
da,ˈdanɪɡɛ,"V;IPFV;MED"
da,daːnɪɡɛ,"V;IPFV;MED"
da,danɪɡɛ,"V;IPFV;MED"
ɡɪda,gɪdajoɸa,"V;ABS"
daːli,daːlijaːtaːb,"V;IMP;NEG"
daːli,daːlijɛbsɛːjaː,"V;DUR;TOP;IMP"
daːli,daːlijɛtaːɸo,"V;IMP;NEG"
daːli,daːlijɛː,"V;LOC"
daːsɛ,daːsiːtaː,"V;TEL"
daːsɛ,daːsitaː,"V;TEL"
dɪba,dɪˈbalɪsi,"V;PFV;MED;SIMMA"
dɪbo,dɪbomɛɪ,"V;IRR"
dɪbo,dɪboːtɾaːbɪ,"V;TEL;PROG"
dɪbo,diːboːjaː,"V;TOP"
dɪbo,diːboːtaːbiːjaː,"V;TEL;TOP;DS"
dɪbo,diːboːtaː,"V;TEL"
dɪdɪ,dɪˈdɪnɛ,"V;IPFV;MED"
dɪdɛbɪs,dɪdɛbˈsɛɪ,"V;IRR"
dɪ,ˈdɛla,"V;PROG"
dɪ,demɛnalɛki,"V;PROG;1;FUT"
dɪ,dɪlɛ,"V;RPRT"
dɪ,ˈdɪli,"V;SIMMA"
dɪ,dɪˈmɛnɪˈkija,"V;PROG;NFIN;TOP;FUT"
dɛːɡaːlɛ,digaːlɪtaː,"V;TEL"
dɛba,debamã,"V;IMP"
dɛːbaːjaː,dɛːbaːjaːtaːboː,"V;IMP;NEG"
dɛ,dɾɪːbi,"V;IMP;FUT"
dɛ,dɾɪbiː,"V;IMP;FUT"
dɛdɪ,ˈdɛdɪnɛ,"V;IPFV;MED"
dɛdɛ,dɪdanigɛ,"V;IPFV;MED"
dɛdɛ,dɪdɛːbiːjoː,"V;IMP;EXCL;FUT"
dɛdɛ,dɪdɪsɪːnɪː,"V;HAB"
dɛː,dɛˈɛ,"V;ALL"
dɛ,dɛːjaː,"V;PST"
dɛ,dɛːja,"V;TOP"
dɛdɛ,ndɪdɛːliː,"V;SIMMA"
dɛː,ˈdɛˈɪsɛliˈtaˈtaːɪsi,"V;TEL;PFV;MED"
dɛ,dɪjɛːsi,"V;PFV;MED"
dɛː,dɪːlɪsi,"V;PFV;MED;SIMMA"
dɛː,dɪlɪsiː,"V;PFV;MED;SIMMA"
dɛ,dɪlɪsɪnɪjɛː,"V;HAB;LOC"
dɛ,ˈdɪlɪ,"V;SIMMA"
dɛ,dɪlɪ,"V;SIMMA"
dɛ,dɾɪmɛːnaːjaː,"V;TOP;FUT"
dɛ,dɾɪmɛːnaːtaː,"V;TEL;PURP"
dɛ,dɾɪmɛnaː,"V;FUT"
dɛ,dɾɪmɛːnaː,"V;SIMMA;FUT"
dɛ,dɾɪmɛːnaː,"V;1;SIMMA;FUT"
dɛ,dɾɪmɛːnaː,"V;PURP;SIMMA"
dɛ,dɾɪmɛːniː,"V;NFIN;PURP"
dɛ,dɾɪmɛː,"V;PURP"
dɛ,dɪɪsi,"V;PFV;MED"
dɛː,dɾɪːsiː,"V;PFV;MED;SIMMA"
dɛːɸɛ,dɛɸɛɪja,"V;PST"
dɛːɸɛ,dɛˈɸɛɪja,"V;TOP"
dɛɾɛ,dɛɾɛmɛnataːnɛ,"V;1;FUT"
dɛːɸɛ,dɛɸɪmɛna,"V;1;FUT"
dɛːɡɛ,dɪˈɡɛta,"V;TEL"
dɪgɪ,dɪgɪlɪː,"V;SIMMA"
di,dɾɪbõja,"V;ABS;SIMMA"
di,dɪˈɸɛːja,"V;PRF"
di,dɛlɛnɛ,"V;IPFV;MED"
di,dɛˈnaˈsija,"V;DUR;PFV;ABS;MED"
di,dɛsiː,"V;PFV;MED"
di,dɛsɪnɛ,"V;HAB"
di,dɛtanɪgɛ,"V;TEL;IPFV;MED"
di,dɪːgɪ̆lɪ,"V;SIMMA"
di,dɪhɛːtaː,"V;TEL"
di,dianɪɡɛ,"V;IPFV;MED"
di,diːbaːbiː,"V;CF"
di,diɸɛijaːjaː,"V;PRF;TOP"
di,diɸɛɪja,"V;PRF"
di,diɛliɸɛɪja,"V;PRF;SIMMA"
di,diɛli,"V;SIMMA"
di,diɛli,"V;ITER;SIMMA"
di,ˈdiɛ,"V;TOP"
di,dijaː aːnɪː,"V;COM;TOP"
di,dijaː aːnɪː,"V;PFV;TOP"
di,dijaː aːnɪː,"V;TOP"
di,dijaːbikiː,"V;PROG;DS"
di,dijabiki,"V;PROG;DS"
di,diˈjabi,"V;PST"
di,dijaːbɪkiː,"V;PROG;DS"
di,dijabɪki,"V;PROG;DS;PST"
di,diːjaːgɪnɛː,"V;IPFV;MED"
di,dĭjaːgɪ̆nɪː,"V;IPFV;MED"
di,dijamija,"V;ABS;PST"
di,ˈdijanɪɡɛ,"V;IPFV;MED"
di,ˈdijaːnɛ,"V;IPFV;MED;PST"
di,dijaɡɪnɛ,"V;IPFV;MED;PST"
di,dijaːnɪgɛː,"V;IPFV;MED"
di,diˈjaːnɪgɛ,"V;IPFV;MED;PST"
di,dijaːnɪgɛ,"V;IPFV;MED;PST"
di,dijanɪgɛ,"V;IPFV;MED;PST"
di,dijaːnɪ,"V;PST"
di,diːjaːsɛ̆,"V;AC3P"
di,dijasi,"V;PFV;MED"
di,dijaːsĭ,"V;PFV;MED"
di,dijaːsiː,"V;PFV;MED"
di,dijaso,"V;ABS"
di,ˈdija,"V;PFV;PST"
di,dijaː,"V;PFV;TOP"
di,ˈdiːja,"V;PST"
di,ˈdija,"V;PST"
di,diːjaː,"V;PST"
di,dijaː,"V;PST"
di,dija,"V;PST"
di,ˈdija,"V;SUB"
di,ˈdija,"V;TOP"
di,diːjaː,"V;TOP"
di,diˈja,"V;TOP"
di,dijaː,"V;TOP"
di,dija,"V;TOP"
di,dijɛbi,"V;IMP;FUT"
di,dijɛːbsɛː,"V;DUR;IMP"
di,diˈjɛbɪ,"V;IMP;FUT"
di,dijɛbɪ,"V;IMP;FUT"
di,dijɛːkɛː,"V;ITER"
di,dijɛːlaː,"V;PROG"
di,dijɛːliːbiː,"V;IMP;SIMMA;FUT"
di,dijɛːliːkiː,"V;PROG;SIMMA"
di,dijɛːlɪːsiː,"V;PFV;MED;SIMMA"
di,dijɛlɪ,"V;SIMMA"
di,diːjɛmi,"V;LOC+APPRX"
di,dijɛːtaːboː,"V;IMP;NEG"
di,ˈdijɛ,"V;LOC"
di,dijɛ,"V;LOC"
di,diːjɛː,"V;MED"
di,diːjɛ,"V;PFV;MED"
di,ˈdiːjɛ,"V;SUB"
di,dijɛ,"V;SUB"
di,ˈdijɛ,"V;TOP"
di,dijɛ,"V;TOP"
di,diˈjobo,"V;INF"
di,dijoːboː,"V;INF"
di,dijobo,"V;INF"
di,dijoːboː,"V;PFV;INF"
di,dikɛɸɛja,"V;PRF"
di,dikɛi,"V;INS"
di,dimaː,"V;IMP"
di,dimɛi,"V;2+3;FUT"
di,diːmɛi,"V;IRR"
di,dimɛnaːtaː,"V;TEL;1;FUT"
di,dimɛːnaː,"V;FUT"
di,dimɛːnaː,"V;1;FUT"
di,dimɛːniːoːguː,"V;INCH;NFIN;FUT"
di,dimɛːniː,"V;NFIN;FUT"
di,dimɛːni,"V;NFIN;FUT"
di,dimɛː,"V;PURP"
di,dimɛ,"V;PURP"
di,diːmoːkoːnoː,"V;DEO"
di,diːmoː,"V;IMP;RMT"
di,diobo,"V;INF"
di,ˈdiˈsija,"V;PFV;MED;TOP"
di,disijaː,"V;PFV;MED;TOP"
di,disiːjaː,"V;PFV;MED;TOP"
di,disijaː,"V;PFV;MED;TOP"
di,disija,"V;PFV;MED;TOP"
di,dĭsiːjaː,"V;PFV;MED;TOP"
di,disijɛːmiː,"V;PFV;LOC+APPRX;MED"
di,ˈdisijɛ,"V;PFV;MED;TOP"
di,disi,"V;PFV;COM;MED"
di,disi,"V;PFV;MED"
di,disiː,"V;PFV;MED"
di,disi,"V;PFV;MED"
di,diːtaː,"V;TEL"
di,ditaː,"V;TEL"
di,diːː,"V;DUR;COM"
di,dɪˈjaɡɪnɛ,"V;IPFV;MED"
di,dɪˈjasɪ,"V;PFV;MED"
di,dɪˈja,"V;TOP"
di,dɪja,"V;TOP"
di,dɪlɪboɪjagɪ,"V;SIMMA"
di,ˈdɪˈmɛɪb,"V;IRR"
di,dɪˈmɛib,"V;IRR"
di,ˈdɪˈmɛnaja,"V;TOP;1;FUT"
di,dɪmɛnata,"V;TEL;1;FUT"
di,dɪmɛːnaː,"V;FUT"
di,dɪˈmɛɪ,"V;IRR"
di,dɪmɛ,"V;SUB"
di,dɪˈsɛja,"V;PFV;SUB;MED"
di,ˈdɪˈɪsɛli,"V;SIMMA"
di,dɪˈsija,"V;PFV;ABS;MED"
di,dɪˈsija,"V;PFV;MED;PST"
di,dɪ̆siːjaː,"V;PFV;MED;TOP"
di,dɪːsiːjaː,"V;PFV;MED;TOP"
di,dɪˈsija,"V;PFV;MED;TOP"
di,dɪsiːjaː,"V;PFV;MED;TOP"
di,dɪsiːja,"V;PFV;MED;TOP"
di,dɪsijaː,"V;PFV;MED;TOP"
di,dɪsija,"V;PFV;MED;TOP"
di,dɪsiːjɛːmiː,"V;PFV;LOC+APPRX;MED"
di,ˈdɪsi,"V;PFV;MED"
di,dɪsi,"V;PFV;MED"
di,dɪsɪɡi,"V;PFV;MED"
di,ˈdɪsi,"V;PFV;MED"
di,dɪ̆siː,"V;PFV;MED"
di,dɪːsiː,"V;PFV;MED"
di,dɪsiː,"V;PFV;MED"
di,dɪsi,"V;PFV;MED"
di,dɪsĭ,"V;PFV;MED"
di,ˈdɪsɪˈnɛː,"V;HAB"
di,dɪsɪ,"V;PFV;MED"
di,dɪta,"V;TEL"
di,dɪtɛː,"V;TEL"
di,ˈdɪt,"V;PROG"
dijo,diˈjoˈdosi,"V;STAT;PFV;MED"
dijo,dijoˈɸɛna,"V;1;FUT"
dijo,dijoːɸɛː,"V;PURP"
dijo,dijoːtaːbiː,"V;TEL;DS"
dijo,ˈdijoˈtabɪja,"V;TEL;TOP"
dijo,dijoːtaːbɪmiːjaː,"V;TEL;APPRX;TOP;DS"
dijo,dĭjoːtaːbɪ̆,"V;TEL;DS"
dijo,dijotaja,"V;ABS"
dijo,dijoːtaːliːjaː,"V;TEL;TOP;SIMMA"
dijo,ˈdioˈɸɛɪˌjaˈjobu,"V;PRF;INF"
dijo,ˈdioˈɸɛja,"V;PRF"
dijo,dioɸɛɪja,"V;PRF"
dijo,diˈota,"V;TEL"
dijo,dɪotasɪ,"V;TEL;PFV;MED"
dijoːtɛː,dijoːtɛːbiː,"V;IMP;FUT"
dijoːtɛː,dijoːtɛːliluːwaː,"V;TOP;SIMMA;INTR"
dimi,dimaːdibɪːsiːjoːmaː,"V;DUR;IMP;EXCL"
dimi,dimidaːjaː,"V;TOP"
dimiː,dimijaːbiːjaː,"V;TOP;DS"
dimiː,dimijaː,"V;TOP"
dimiː,diːmiːjɛːbiː,"V;IMP;FUT"
dimiː,dimijɛːb,"V;DS"
dimiː,dimijɛːnaː,"V;1;FUT"
dimiː,dimijɛːniː,"V;NFIN;FUT"
dimiː,ˈdimiˈobo,"V;INF"
dimiː,dimitaː,"V;TEL"
dimi,dɪmɪdɪsɪnɛ,"V;HAB"
dimiː,ˈdɪmiˈjab,"V;DS;PST"
dimiː,dɪmija,"V;PST"
dimiː,dɪmijɛːliː,"V;SIMMA"
dimiː,dɪmiːjɛːnaː,"V;1;FUT"
dimiː,ˈdɪmiˈobo,"V;INF"
dimiː,dɪmiobo,"V;INF"
dimi,dɪmiobo,"V;INF"
dimiː,ˈdɪmiˈoːbu,"V;INF"
dimiː,dɪmisi,"V;AC3P"
dimiː,mijajaː,"V;TOP;PST"
dimiː,mijaja,"V;TOP;PST"
dimiː,ˈmijajaːː,"V;DUR;TOP;PST"
dimiː,mijaːjɛː,"V;TOP;PST"
dimiː,mijaː,"V;PST"
dimiː,mija,"V;TOP"
dimiː,mijɛɪ,"V;COND"
dimiː,mijɛ,"V;TOP"
dimiː,mɪjɛɪ,"V;COND"
dinaːɸɛː,diˈnaˈɸɛɪbuː,"V;INF"
dinaːɸɛː,diːnaːɸɛijaːboːwaː,"V;PRF;TOP;INF"
dinaːɸɛː,dinaːɸɛijaːtaːli,"V;TEL;PRF;SIMMA"
dinaːɸɛː,diːnaːɸɛijaː,"V;PRF"
dinaːɸɛː,dinaɸɛijaː,"V;PRF"
dinaːɸɛː,dɪˈnaɸɛɪja,"V;PST"
disaː,disaːtaːliː,"V;TEL;SIMMA"
djɛ,djɛːlɛːkɛː,"V;ITER"
djɛ,djɛːlɛtaː,"V;IMP;NEG"
djɛ,ˈdjɛlɪ,"V;SIMMA"
djɛ,jɛijaː,"V;TOP"
djɛ,jɛːlaː,"V;PROG"
djɛ,jɛːlɪbɪː,"V;DS"
djɛ,jɛːlɛtaːboː,"V;IMP;NEG"
djɛ,jɛːlɪsiː,"V;PFV;MED;SIMMA"
djɛ,jɛːlɪsi,"V;PFV;MED;SIMMA"
djɛ,jɛːlɪtaː,"V;TEL"
dɪˈkɪlɪ,dɪkɪlimɛna,"V;1;FUT"
dɪˈkɪlɪ,dɪˈkɪlɪ,"V;SIMMA"
dɪnɪ,ˈdɛˈnaːsi,"V;PFV;MED"
dɪnɪ,dɛˈnobu,"V;INF"
dɪnɪ,ˈdɛnɪ,"V;PROG"
dɪnɪ,dɪnaː,"V;PROG"
dɪnɪ,dɪnɛli,"V;PROG;SIMMA"
dɪnɪ,dɪnɛːmi,"V;APPRX"
dɪnɪ,dɪnɛːmiː,"V;PROG;APPRX"
dɪnɪ,dɪˈnə,"V;PROG"
dɪnɪ,dɪnɛː,"V;PROG"
dɪnɪ,dɪnɛ,"V;PROG"
dɪnɪ,dɪnɪːjɛːmiːjaː,"V;LOC+APPRX;TOP"
dɪnɪ,dɪnɪkɛːmɪ,"V;ITER;APPRX"
dɪnɪ,ˈdɪnɪˌkɛ,"V;PROG"
dɪnɪ,dɪnɪkɛː,"V;PROG"
dɪnɪ,dɪnɪkɛ,"V;PROG"
dɪnɪ,dɪˈnoba,"V;PROG;INF"
dɪnɪ,dɪnoːboː,"V;PROG;INF"
dɪnɪ,dɪnobo,"V;PROG;INF"
dɪnɪ,dɪˈnoːbu,"V;INF"
dɪnɪ,dɪnˈoːbu,"V;INF"
dɪnɪ,dɪnoːbuː,"V;INF"
dɪnɪ,dɪˈnobu,"V;PROG;INF"
dɪnɪ,dɪnoːbuː,"V;PROG;INF"
dɪnɪ,dɪnoː,"V;PROG"
dɪnɪ,ˈdɪːnɪ,"V;PROG"
dɪnɪ,ˈdɪnɪ,"V;PROG"
dɪnɪ,dɪ̆nɪː,"V;PROG"
dɪnɪ,dɪːnɪː,"V;PROG"
dɪnɪ,dɪnɪː,"V;PROG"
dɪnɪ,dɪnɪ,"V;PROG"
dɪnɪ,dɪn,"V;PROG"
dɪnɛː,diːnɛmiː,"V;APPRX"
dɪnɛː,ˈdɪnɛːja,"V;TOP"
dɪnɪ,nɛ,"V;PROG"
dɪnɪ,nɪ,"V;PROG"
doɡaː,doˈɡaːsɪ,"V;PL"
do.a,doˈwatɪ,"V;PROG"
dobaː,dobaːnɪ,"V;IPFV;MED"
dobɛni,dobɛnijaː,"V;TOP"
doː,dobaːbi,"V;STAT;CF"
doː,doˈbija,"V;STAT;PST"
doː,ˈdobi,"V;STAT"
doː,dobi,"V;STAT"
doː,doːbiː,"V;STAT;IMP;FUT"
doː,doˈbi,"V;STAT;DS"
doː,dobiː,"V;STAT;DS"
doː,dobi,"V;STAT;DS"
dodo,dodosɪːgiː,"V;PFV;MED"
dodo,dodosigɪ,"V;PRF"
dodo,dodosija,"V;PFV;MED;TOP"
dodo,dodosila,"V;PFV;MED"
dodo,ˈdoˈdosi,"V;PFV;MED"
dodo,ˈdodosi,"V;PFV;MED"
dodo,dodosi,"V;PFV;MED"
dodo,dodosɪki,"V;PFV;MED"
doː,doːɸɛijaːboː,"V;PRF;INF"
doː,doɸɛija,"V;PRF"
doː,doːɸɛiːjaː,"V;STAT;PRF"
