lemma,form,paradigm_slot
कुल,कुलबुलाई,"V;PFV;FEM;SG;INFM;PST"
खड़ौ,खड़े,"V;PFV;MASC;PL;FORM;PST"
खरीद,खरीद,"V;PROG;MASC;SG;PRS"
खरीद,खरीदौं,"V;PROG;MASC;PL;FORM;PRS"
खलास,खलास,"V;PROG;MASC;SG;PRS"
खा,खाय,"V;HAB;SG;FORM;PRS"
खींच,खींच,"V;MASC;SG;FORM;PRS"
खुद,खुदाइबे,"V;PROG;MASC;SG;FORM;PRS"
खैल,खैली,"V;PFV;FEM;SG;PST"
खो,खोयो,"V;PFV;MASC;SG;INFM;PST"
खोल,खोलकैं,"V;PROG;MASC;PRS"
खोंयो,खोंयो,"V;PROG;MASC;FORM;PRS"
गऔ,गई,"V;PFV;FEM;SG;INFM;PST"
गऔ,गईयै,"V;PFV;FEM;SG;PRS"
गऔ,गयौ,"V;PFV;MASC;SG;INFM;PRS"
गऔ,गए,"V;PFV;MASC;PL;FORM;PST"
गा,गाइबौ,"V;PROG;MASC;SG;INFM;PRS"
गा,गामती,"V;PFV;FEM;SG;INFM;PST"
गा,गाय,"V;PROG;MASC;SG;PRS"
गायब,गायब,"V;MASC"
गिने,गिने,"V;PFV;MASC;PL;PRS"
गिर,गिर,"V;PFV;MASC;SG;PRS"
गुजरि,गुजरि,"V;PFV;MASC;SG;PRS"
ग्रहन,ग्रहन,"V;HAB;SG;FORM;PRS"
घबरा,घबराती,"V;HAB;FEM;SG;INFM;PRS"
घुस,घुसत,"V;PROG;MASC;SG;PRS"
घूम,घूम,"V;PROG;MASC;SG;PRS;LGSPEC1"
घूम,घूमबे,"V;PFV;MASC;PL;FORM;PRS"
घूम,घूमि,"V;PROG;MASC;SG;PRS;LGSPEC2"
घेर,घेरे,"V;PFV;MASC;PL;PST"
चल,चल,"V;PROG;PRS"
चल,चलतौ,"V;1;PROG;SG;PRS"
चल,चलामिते,"V;3;PROG;MASC;PL;FORM;PRS"
चल,चलिबे,"V;PFV;MASC;PST"
चल,चलियौ,"V;2;PROSP;MASC;FORM;FUT"
चल,चली,"V;PFV;FEM;SG;INFM;PST"
चल,चले,"V;PFV;MASC;PL;FORM;PST"
चल,चलौ,"V;PROG;MASC;SG;INFM;PRS"
चल,चल्यौ,"V;PROG;MASC;SG;FORM;PRS"
चाह,चहिए,"V;PROG;MASC;SG;FORM;PRS;LGSPEC1"
चाह,चइयै,"V;PROG;MASC;SG;FORM;PRS;LGSPEC2"
चाह,चाहिए,"V;PROG;MASC;SG;FORM;PRS;LGSPEC3"
चाह,चाह,"V;MASC;SG"
चाह,चाहूं,"V;1;PROG;MASC;SG;PRS"
चाह,चाहौ,"V;PROG;MASC;SG;INFM;PRS"
चिपक,चिपकावे,"V;MASC;PL"
चूस,चूसंगे,"V;PROSP;MASC;PL;FORM;FUT"
छान,छान,"V;MASC;SG"
छान,छानबे,"V;HAB;MASC;PL;PRS"
छाय,छाय,"V;MASC;SG"
छिप,छिपाव,"V;MASC;SG"
छूट,छूट,"V;MASC;SG"
छोड़,छोड़ियों,"V;PROG;MASC;PL;FORM;PRS"
जग,जगाय,"V;HAB;MASC;SG;PRS"
जड़,जड़,"V;MASC;SG"
जप,जपते,"V;PFV;MASC;PL;FORM;PST"
जम,जमाबन,"V;MASC;SG"
जम,जमी,"V;PFV;FEM;SG;PST"
जम,जमे,"V;PFV;MASC;PL;PST"
जमाइ,जमाइ,"V;PROG;MASC;SG;PRS"
जा,जा,"V;2;PROG;SG;INFM;PRS"
जा,जइयौं,"V;2;PROSP;MASC;SG;FORM;FUT"
जा,जाइ,"V;2;PROG;MASC;SG;INFM;PRS;LGSPEC1"
जा,जाएँ,"V;PROG;MASC;FORM;PRS;LGSPEC1"
जा,जाइकें,"V;PROG;MASC;SG;FORM;PRS;LGSPEC1"
जा,जाइगौ,"V;PROSP;MASC;SG;INFM;FUT;LGSPEC1"
जा,जाइबे,"V;PROG;FORM;PRS;LGSPEC1"
जा,जाऊँ,"V;1;PROG;SG;PRS"
जा,जाऔ,"V;3;PROG;MASC;SG;INFM;PRS"
जा,जाती,"V;PFV;FEM;SG;INFM;PST"
जा,जाते,"V;PFV;MASC;PL;FORM;PST;LGSPEC1"
जा,जाबे,"V;PROG;FORM;PRS;LGSPEC2"
जा,जामते,"V;PFV;MASC;PL;FORM;PST;LGSPEC2"
जा,जाय,"V;2;PROG;MASC;SG;INFM;PRS;LGSPEC2"
जा,जायकें,"V;PROG;MASC;SG;FORM;PRS;LGSPEC2"
जा,जायगौ,"V;PROSP;MASC;SG;INFM;FUT;LGSPEC2"
जा,जावै,"V;PFV;MASC;PL;INFM;PST"
जा,जावैगौ,"V;PROSP;MASC;SG;INFM;FUT;LGSPEC3"
जा,जांगे,"V;PROSP;MASC;PL;FORM;FUT"
जा,जातौ,"V;3;PFV;MASC;SG;INFM;PST"
जान,जान,"V;PROG;MASC;PRS"
जान,जानौ,"V;PFV;MASC;SG;PST"
जान,जानते,"V;PFV;MASC;SG;FORM;PRS"
जान,जाने,"V;PFV;MASC;PL;PST"
जान,जानै,"V;PFV;MASC;SG;INFM;PRS"
जान,जानत,"V;PROG;MASC;SG;PRS"
जान,जानी,"V;PFV;FEM;SG;PST"
जान,जानें,"V;PFV;MASC;PL;FORM;PST"
जा,जायै,"V;2;PROG;MASC;SG;INFM;PRS;LGSPEC3"
जा,जायँ,"V;PROG;MASC;FORM;PRS;LGSPEC2"
जीव,जीवित,"V;MASC"
जुट,जुटाऊँगी,"V;1;PROSP;FEM;SG;FUT"
जुट,जुटाय,"V;PROG;MASC;SG;PRS"
जुर,जुर,"V;MASC;SG"
जुर,जुरी,"V;PFV;FEM;SG;PST"
झलक,झलकनी,"V;PROG;FEM;SG;PRS"
झाँक,झाँक,"V;MASC;SG"
टूट,टूट,"V;PROG;MASC;SG;PRS"
टेक,टेकती,"V;PROG;FEM;SG;PRS"
टोक,टोक,"V;PROG;MASC;SG;PRS"
टँग,टँगे,"V;PFV;MASC;PL;FORM;PRS"
ठन,ठनी,"V;PFV;FEM;SG;PST"
ठहर,ठहरते,"V;PFV;MASC;PL;FORM;PST"
ठहर,ठहरिबौ,"V;PROG;MASC;PL;FORM;PRS"
ठाड़ौ,ठाड़ौ,"V;PFV;MASC;SG;PRS"
ठुरक,ठुरकते,"V;PFV;MASC;PL;FORM;PST"
डर,डरपि,"V;PROG;MASC;SG;PRS"
डार,डार,"V;MASC;SG"
डोल,डोलबे,"V;MASC;PL;FORM"
ढूँढ़,ढूँढ़ेऊ,"V;PROG;MASC;SG;PRS"
ढँगेर,ढँगेर,"V;PROG;MASC;SG;PRS"
दऔ,दई,"V;3;PFV;FEM;SG;PRS"
दऔ,दऊँ,"V;PROG;MASC;SG;INFM;PRS"
दऔ,दिए,"V;PFV;MASC;PL;FORM;PST;LGSPEC1"
दऔ,दीनी,"V;PFV;FEM;SG;FORM;PST"
दऔ,दये,"V;PFV;MASC;PL;FORM;PST;LGSPEC2"
दऔ,दिये,"V;PFV;MASC;PL;FORM;PST;LGSPEC3"
दऔ,दियौ,"V;PFV;MASC;SG;INFM;PRS"
दऔ,दिंगे,"V;PROSP;MASC;PL;FORM;FUT"
दऔ,दीजौ,"V;3;PROSP;MASC;SG;FUT"
दऔ,दीनौ,"V;PFV;MASC;SG;INFM;PST"
दऔ,दीनौं,"V;1;PFV;MASC;SG;FORM;PST"
दऔ,देती,"V;PFV;FEM;SG;INFM;PST"
दऔ,दै,"V;2;PROG;MASC;SG;PRS"
दऔ,दैकैं,"V;PFV;MASC;SG;FORM;PRS"
दऔ,दैबौ,"V;PFV;MASC;SG;PRS"
दऔ,दैं,"V;PROG;MASC;SG;FORM;PRS"
दऔ,देबै,"V;PROSP;MASC;SG;INFM;PRS"
दऔ,देय,"V;3;PROG;MASC;SG;PRS"
दब,दबाई,"V;PFV;MASC;SG;INFM;PST"
दिख,दिखाई,"V;PROG;MASC;PL;INFM;PRS"
दिख,दिखायौ,"V;PFV;MASC;SG;PST"
दुख,दुखी,"V;PFV;FEM;SG;PRS"
दुहरा,दुहरा,"V;PROG;MASC;SG;INFM;PRS"
दुहरा,दोहरायू,"V;PFV;MASC;SG;PST"
देख,देख,"V;MASC;SG;LGSPEC1"
देख,देखकें,"V;PFV;MASC;PL;FORM;PRS"
देख,देखकैं,"V;PFV;MASC;SG;FORM;PRS;LGSPEC1"
देख,देखि,"V;MASC;SG;LGSPEC2"
देख,देखिकै,"V;PROG;MASC;SG;INFM;PRS"
देख,देखिकैं,"V;PROG;MASC;SG;FORM;PRS;LGSPEC2"
देख,देखिबे,"V;PROG;MASC;PL;PRS   "
देख,देखी,"V;PFV;FEM;SG;PST"
देख,देखें,"V;PROG;MASC;PL;FORM;PRS"
देख,देखौ,"V;PROG;MASC;SG;FORM;PST;LGSPEC1"
देख,देख्यौ,"V;PROG;MASC;SG;FORM;PST;LGSPEC2"
दंग,दंग,"V;PROG;MASC;PRS"
धज,धजिकैं,"V;PROG;MASC;SG;PRS"
धमक,धमकी,"V;PFV;FEM;SG;INFM;PRS"
धर,धरी,"V;FEM;SG"
धुब,धुबै,"V;PROG;MASC;SG;FORM;PRS"
धुब,धोइबे,"V;PROG;MASC;PL;PRS"
धुब,धो,"V;PROG;MASC;SG;INFM;PRS"
धुब,धोये,"V;PFV;MASC;PL;FORM;PST"
ध्यान,ध्यान,"V;PROG;MASC;SG;PRS"
नजर,नजर,"V;PFV;FEM;SG;PST"
न,नांऔ,"V;PFV;MASC;SG;NEG;PST"
नहा,नवहाय,"V;MASC;SG"
नहा,नहाय,"V;MASC;SG;FORM"
न्हा,न्हा,"V;PROG;MASC;SG;PRS"
निकर,निकर,"V;PFV;MASC;SG;PRS;LGSPEC1"
निकर,निकरी,"V;PFV;FEM;SG;INFM;PRS;LGSPEC1"
निकर,निकरे,"V;PFV;MASC;PL;FORM;PST"
निकर,निकारते,"V;PROG;MASC;PL;FORM;PRS"
निकर,निकरि,"V;PFV;MASC;SG;PRS;LGSPEC2"
निकस,निकस,"V;PFV;MASC;SG;PRS;LGSPEC3"
निकस,निकसते,"V;PFV;MASC;PL;FORM;PRS"
निकस,निकसी,"V;PFV;FEM;SG;INFM;PRS;LGSPEC2"
निकर,निकारी,"V;PFV;FEM;SG;INFM;PST"
निकस,निकास,"V;3;MASC;SG;PRS"
निबट,निबटबे,"V;PROG;MASC;SG;FORM;PRS;LGSPEC1"
निबट,निबटवे,"V;PROG;MASC;SG;FORM;PRS;LGSPEC2"
पकर,पकरि,"V;PFV;MASC;SG;PRS"
पढ़,पढ़,"V;PROG;MASC;SG;PRS"
पढ़,पढ़बे,"V;PROG;MASC;PL;PRS"
पढ़,पढ़वाइए,"V;2;PROG;FEM;SG;FORM;PRS"
पढ़,पढ़ा,"V;PFV;MASC;SG;PRS;LGSPEC1"
पढ़,पढ़ौ,"V;PFV;MASC;SG;PRS;LGSPEC2"
पढ़,पढ़ाते,"V;PROG;MASC;PL;FORM;PST"
पढ़,पढ़ी,"V;PFV;FEM;SG;PST"
पढ़,पढ़े,"V;PFV;MASC;PL;FORM;PST"
पढ़,पढ़ै,"V;PROG;MASC;SG;INFM;PRS"
पढ़,पढ़ैऔ,"V;PROSP;MASC;SG;INFM;FUT"
पतौ,पतौ,"V;PFV;MASC;SG;INFM;PRS"
परास,परास,"V;MASC;SG"
पर,पर,"V;PROG;MASC;SG;PRS;LGSPEC1"
पर,परि,"V;PROG;MASC;SG;PRS;LGSPEC2"
पर,परौ,"V;PFV;MASC;SG;INFM;PRS;LGSPEC1"
पर,पर्यौ,"V;PFV;MASC;SG;INFM;PRS;LGSPEC2"
पर,परे,"V;PFV;MASC;PL;PST"
पर,परै,"V;PROG;MASC;SG;INFM;PRS"
पर,परी,"V;PFV;FEM;SG;INFM;PST"
परोस,परोस,"V;PROG;MASC;SG;PRS"
परोंद,परोंद,"V;HAB;MASC;SG;PRS"
परौंद,परौंद,"V;HAB;MASC;SG;PRS"
पलट,पलट,"V;MASC;SG"
पल,पलकैं,"V;PFV;MASC;SG;PST"
पर,परगौ,"V;PFV;MASC;SG;PRS"
पसन्द,पसन्द,"V;MASC;SG"
पसार,पसारे,"V;PROG;MASC;PL;PRS"
पहचान,पहचानवे,"V;PROG;MASC;SG;PRS"
पहर,पहरबे,"V;HAB;MASC;PL"
पहराइ,पहराइवे,"V;HAB;MASC;PL,FUTS"
पहुच,पहुच्यौ,"V;PFV;MASC;SG;INFM;PST"
पहुच,पहुंच,"V;PROG;MASC;SG;PRS"
पहुच,पहुंचते,"V;PFV;MASC;PL;PST"
पहुच,पहुंचबे,"V;PROG;MASC;PL;PRS"
पहुच,पौहचनौ,"V;PROSP;MASC;SG;INFM;FUT"
पहुच,पौंहच,"V;PROG;MASC;SG;FORM;PRS"
पहुच,पौंहचनौ,"V;PROSP;MASC;SG;FORM;FUT"
पाइ,पामेंगे,"V;PROSP;MASC;SG;FORM;FUT"
पाइ,पाऊँ,"V;1;PROG;MASC;SG;PRS"
पाठ,पाठ,"V;PROG;MASC;SG;PRS"
पायौ,पायौ,"V;PFV;MASC;SG;PST"
पार,पारे,"V;PFV;MASC;PL;PST"
पिछानौ,पिछानी,"V;PFV;FEM;SG;PST"
पीट,पीट,"V;PROG;MASC;SG;PRS"
पीट,पीटकैं,"V;PROG;MASC;SG;FORM;PRS"
पी,पी,"V;HAB;MASC;PL;PRS"
पी,पीकैं,"V;HAB;MASC;PL;FORM;PRS"
पीस,पीसती,"V;PFV;MASC;SG;INFM;PST"
पूछ,पूछकैं,"V;PFV;MASC;SG;FORM;PRS"
पूछ,पूछि,"V;PROG;MASC;SG;PRS"
पूछ,पूछन,"V;PROG;MASC;SG;FORM;PRS"
पूछ,पूछते,"V;PFV;MASC;FORM;PST"
पूछ,पूछबे,"V;PFV;MASC;PL;FORM;PST"
पूछ,पूछी,"V;PFV;FEM;SG;PST"
पूछ,पूछे,"V;PFV;MASC;PL;PST"
पूरौ,पूरौ,"V;MASC;SG"
पेल,पेल,"V;MASC;SG;INFM"
पौंच,पौंच,"V;MASC;SG"
प्रकासित,प्रकासित,"V;PROG;MASC;SG;PRS"
प्राप्त,प्राप्त,"V;PROG;MASC;SG;PRS"
प्रार्थना,प्रार्थना,"V;FEM;SG"
फार,फारई,"V;PFV;FEM;SG;INFM;PRS"
फारि,फारि,"V;PFV;FEM;SG;PRS"
फुदक,फुदकै,"V;PROG;MASC;SG;INFM;PRS"
फूट,फूट,"V;PROG;MASC;SG;PRS"
फेर,फेर,"V;PFV;MASC;SG;PRS"
बच,बच,"V;PROG;MASC;SG;PRS"
बच,बची,"V;PFV;FEM;SG;INFM;PRS"
बज,बजाइबौ,"V;PROG;MASC;SG;PRS"
बज,बजि,"V;MASC;SG"
बटोर,बटोरती,"V;PFV;FEM;SG;INFM;PST"
बढ़,बढ़,"V;PROG;MASC;SG;PRS"
बढ़,बढ़ाई,"V;PFV;FEM;SG;INFM;PST"
बढ़,बढ़ावत,"V;PROG;MASC;PL;PRS"
बढ़,बढ़ा,"V;PFV;MASC;SG;PST"
बढ़,बढ़ाय,"V;PROG;FEM;SG;PRS"
बतराइ,बतरायबे,"V;MASC;PL"
बता,बताओ,"V;PFV;MASC;SG;PST"
बता,बताए,"V;PFV;MASC;PL;PST"
बता,बताय,"V;PROG;MASC;SG;FORM;PRS"
बता,बतायौ,"V;PROG;MASC;SG;INFM;PRS"
बदल,बदलतौ,"V;PFV;MASC;SG;INFM;PRS"
बन,बन,"V;PROG;MASC;SG;PRS"
बन,बनतेइए,"V;PFV;MASC;PL;PST"
बन,बनबौ,"V;PROG;MASC;SG;INFM;PRS"
बन,बनाइबे,"V;PROG;MASC;PL;PRS;LGSPEC1"
बन,बनामन,"V;PROG;MASC;PL;PRS;LGSPEC2"
बन,बनाई,"V;PFV;FEM;SG;INFM;PST"
बन,बनाइ,"V;PROG;MASC;SG;FORM;PRS;LGSPEC1"
बन,बनाय,"V;PROG;MASC;SG;FORM;PRS;LGSPEC2"
बन,बनी,"V;PFV;FEM;SG;PST"
बन,बनै,"V;PROG;FEM;PL;PRS"
बन,बनौ,"V;PFV;MASC;SG;INFM;PRS"
बन,बना,"V;2;PROG;MASC;SG;INFM;PRS"
बन,बनाये,"V;PFV;MASC;PL;FORM;PRS"
बन,बनें,"V;PFV;MASC;PL;FORM;PST"
बरती,बरती,"V;PFV;FEM;SG;INFM;PST"
बहरा,बहराये,"V;PFV;MASC;PL;PST"
बाच,बाचिबे,"V;HAB;FEM;SG;FORM;PRS"
बिचार,बिचार,"V;SG;"
बिछ,बिछा,"V;PROG;MASC;SG;PRS"
बिठा,बिठायौ,"V;PFV;MASC;SG;PRS"
बिता,बितायौ,"V;PFV;MASC;SG;PRS"
बिदा,बिदा,"V;PROG;FEM;SG;PRS"
बिलोय,बिलोय,"V;PROG;MASC;SG;PRS"
बिलोय,बिलोयवे,"V;PROG;MASC;PL;PRS"
बीत,बीततौ,"V;PFV;MASC;SG;PRS"
बुल,बुलाइ,"V;PROG;MASC;SG;PST"
बुला,बुलाकैं,"V;MASC;SG"
बुला,बुलायौ,"V;PFV;MASC;SG;PST"
बेचैन,बेचैन,"V;MASC;SG"
बैठ,बैठ,"V;PROG;SG;PRS;LGSPEC1"
बैठ,बैठि,"V;PROG;SG;PRS;LGSPEC2"
बैठ,बैठवौ,"V;PROG;MASC;INFM;PRS"
बैठ,बैठिकैई,"V;PROSP;FEM;SG;INFM;FUT"
बैठ,बैठिबे,"V;PROG;MASC;PL;PRS"
बैठ,बैठौ,"V;PFV;MASC;SG;INFM;PRS;LGSPEC1"
बैठ,बैठुयौ,"V;PFV;MASC;SG;INFM;PRS;LGSPEC2"
बैठ,बैठे,"V;PFV;MASC;PL;PST"
बैठ,बैठें,"V;PFV;MASC;PL;FORM;PST"
बोल,बोलबे,"V;HAB;MASC;PL;PST"
बोल,बोली,"V;HAB;FEM;SG;PST"
बोल,बोले,"V;HAB;MASC;PL;FORM;PST"
बोल,बोलौ,"V;HAB;MASC;SG;PRS;LGSPEC1"
बोल,बोल्यौ,"V;HAB;MASC;SG;PRS;LGSPEC2"
भर,भर,"V;PROG;MASC;SG;PRS;LGSPEC1"
भर,भरि,"V;PROG;MASC;SG;PRS;LGSPEC2"
भर,भरौ,"V;PFV;MASC;SG;PRS"
भर,भरै,"V;PROG;MASC;SG;PRS "
भाग,भाग,"V;PROG;MASC;SG;PRS"
भुल,भुलाईऊ,"V;PFV;FEM;SG;PRS"
भूख,भूखेई,"V;HAB;MASC;SG;INFM;PRS"
भऔ,भई,"V;PFV;FEM;SG;PST"
भऔ,भए,"V;PFV;MASC;PL;PST;LGSPEC1"
भऔ,भये,"V;PFV;MASC;PL;PST;LGSPEC2"
भऔ,भयो,"V;PFV;SG;INFM;PST"
भऔ,भयौ,"V;PROG;MASC;SG;PRS"
भऔ,हुंगे,"V;PROG;MASC;PL;FORM;PRS"
भऔ,हुंगी,"V;PROG;FEM;PL;FORM;PRS"
भूल,भूल,"V;PROG;MASC;SG;PRS;LGSPEC1"
भूल,भूलन,"V;PROG;MASC;SG;FORM;PRS"
भूल,भूल्यौ,"V;PROG;MASC;SG;INFM;PRS"
भूल,भूलि,"V;PROG;MASC;SG;PRS;LGSPEC2"
भोग,भोगत,"V;PROG;MASC;SG;PRS"
भोग,भोगनौ,"V;PROSP;MASC;SG;FUT"
भोग,भोगैं,"V;PROSP;MASC;PL;FORM;FUT"
भोग,भोगौ,"V;PFV;MASC;SG;PRS"
मच,मचाइकै,"V;PROG;MASC;SG;PRS"
मढ़,मढ़,"V;PROG;MASC;SG;PRS"
मतभेद,मतभेद,"V;PROG;MASC;SG;PRS"
मर,मरगौ,"V;PFV;MASC;SG;PST"
मरि,मरि,"V;PFV;FEM;SG;INFM;PST"
मलूम,मलूम,"V;FEM;SG"
मान,मानती,"V;PFV;FEM;SG;INFM;PST"
मान,मानते,"V;PFV;MASC;PL;FORM;PST;LGSPEC1"
मान,मानतौ,"V;PFV;MASC;SG;INFM;PST"
मान,मानूँ,"V;1;PFV;MASC;SG;PRS"
मान,माने,"V;PFV;MASC;PL;FORM;PST;LGSPEC2"
मान,मानै,"V;MASC;SG"
मान,मानैनौ,"V;PROG;MASC;SG;PRS"
मानी,मानी,"V;PFV;FEM;SG;PST"
मान,मानैं,"V;PFV;MASC;SG;FORM;PST"
मार,मारि,"V;PFV;FEM;SG;PRS"
मालूम,मालूम,"V;PROG;MASC;SG;PRS"
मांग,मांगी,"V;PFV;FEM;SG;PST"
माँग,माँगती,"V;PFV;FEM;SG;INFM;PST"
माँग,माँगतौं,"V;PFV;MASC;SG;INFM;PST"
मिल,मिल,"V;PROG;SG;PRS;LGSPEC1"
मिल,मिलि,"V;PROG;SG;PRS;LGSPEC2"
मिल,मिलतौ,"V;PFV;MASC;SG;INFM;PST"
मिल,मिलनी,"V;PFV;FEM;SG;INFM;PST"
मिल,मिलबे,"V;PROG;MASC;PL;PRS"
मिल,मिलायौ,"V;PFV;MASC;SG;INFM;PRS"
मिल,मिलियौं,"V;PFV;MASC;SG;FORM;PRS"
मिल,मिलिंगे,"V;PROSP;MASC;PL;FORM;FUT"
मिल,मिले,"V;PFV;MASC;PL;FORM;PST"
मिल,मिलै,"V;PROG;MASC;SG;INFM;PRS"
मिल,मिलैगी,"V;PROSP;FEM;SG;INFM;FUT"
मिल,मिलैं,"V;PROG;MASC;PL;FORM;PRS"
मिल,मिंलावैं,"V;PROG;MASC;SG;FORM;PRS"
मुसिकाइ,मुसिकाइकें,"V;PROG;MASC;SG;FROM;PRS"
मुस्करा,मुस्कराये,"V;PFV;MASC;PL;FORM;PST"
मुस्काय,मुस्काय,"V;PROG;MASC;SG;PRS"
मोह,मोह,"V;MASC;SG"
याद,याद,"V;PFV;MASC;SG;PRS"
रक्ख,रक्खबे,"V;PROG;MASC;SG;PRS"
रक्ख,रक्खे,"V;PROG;MASC;PL;FORM;PRS"
रख,रख,"V;MASC;SG"
रच,रचतो,"V;PFV;MASC;SG;INFM;PST"
रच,रचना,"V;PROG;MASC;SG;PRS"
रह,रह,"V;PROG;MASC;SG;PRS;LGSPEC1"
रह,रहि,"V;PROG;MASC;SG;PRS;LGSPEC2"
रह,रहती,"V;PFV;FEM;SG;INFM;PST"
रह,रहतीं,"V;PFV;FEM;FORM;PST"
रह,रहते,"V;PFV;MASC;PL;FORM;PST;LGSPEC1"
रह,रहे,"V;PFV;MASC;PL;FORM;PST;LGSPEC2"
रह,रहबे,"V;PFV;MASC;PL;LGSPEC1"
रह,रहिबे,"V;PFV;MASC;PL;LGSPEC2"
