lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
athbhreithnigh,athbhreithníonn sibh,V;2;PL;PRS;IND,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ i ə n̪ˠ ʃ iː,0,V,2,PL,PRS,IND,,,,,
athbhreithnigh,d'athbhreithneoidís,V;3;PL;COND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ oː dʲ iː ʃ,1,V,3,PL,COND,,,,,,
athbhreithnigh,dá n-athbhreithníteá,V;2;SG;SBJV;PST,0.0,4.724867724867725e-05,d̪ˠ aː n̪ˠ ə h vʲ ɾʲ ɛ h nʲ iː tʲ aː,2,V,2,SG,SBJV,PST,,,,,
athbhreithnigh,d'athbhreithníodh sibh,V;2;PL;PST;HAB;IND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ iː ʃ i vʲ,3,V,2,PL,PST,HAB,IND,,,,
athbhreithnigh,go n-athbhreithnítear,V;AUTO;SBJV;PRS,0.0,4.724867724867725e-05,ɡ ɔ nˠ ə h vʲ ɾʲ ɛ h nʲ iː tʲ ə ɾˠ,0,V,AUTO,SBJV,PRS,,,,,,
athbhreithnigh,athbhreithníodh sé,V;3;SG;IMP,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ iː ə ʃ eː,3,V,3,SG,IMP,,,,,,
athbhreithnigh,athbhreithneoidh sibh,V;2;PL;FUT;IND,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ oː ʃ iː,2,V,2,PL,FUT,IND,,,,,
athbhreithnigh,go n-athbhreithní siad,V;3;PL;SBJV;PRS,0.0,4.724867724867725e-05,ɡ ə nˠ ə h vʲ ɾʲ ɛ h nʲ iː ʃ i ə d̪ˠ,0,V,3,PL,SBJV,PRS,,,,,
athbhreithnigh,go n-athbhreithnímid,V;1;PL;SBJV;PRS,0.0,4.724867724867725e-05,ɡ ə nˠ ə h vʲ ɾʲ ɛ h nʲ iː mʲ ə dʲ,2,V,1,PL,SBJV,PRS,,,,,
athbhreithnigh,athbhreithníonn tú,V;2;SG;PRS;IND,0.0,4.724867724867725e-05,a h vʲ ɾʲ ɛ h nʲ i ə n̪ˠ t̪ˠ uː,4,V,2,SG,PRS,IND,,,,,
athbhreithnigh,athbhreithniú,V;V.MSDR,0.0025633333333333,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ u,4,V,V.MSDR,,,,,,,,
athbhreithnigh,d'athbhreithneofaí,V;AUTO;COND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ oː fˠ iː,0,V,AUTO,COND,,,,,,,
athbhreithnigh,d'athbhreithníteá,V;2;SG;PST;HAB;IND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ iː tʲ aː,0,V,2,SG,PST,HAB,IND,,,,
athbhreithnigh,athbhreithnídís,V;3;PL;IMP,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ iː dʲ iː ʃ,4,V,3,PL,IMP,,,,,,
athbhreithnigh,d'athbhreithneodh sibh,V;2;PL;COND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ oː ʃ iː,1,V,2,PL,COND,,,,,,
athbhreithnigh,d'athbhreithnigh sibh,V;2;PL;PST;IND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ iː ʃ ə vʲ,2,V,2,PL,PST,IND,,,,,
athbhreithnigh,athbhreithníonn siad,V;3;PL;PRS;IND,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ i ə d̪ˠ,3,V,3,PL,PRS,IND,,,,,
athbhreithnigh,dá n-athbhreithníodh sé,V;3;SG;SBJV;PST,0.0,4.724867724867725e-05,d̪ˠ aː n̪ˠ ə h vʲ ɾʲ ɛ h nʲ iː ʃ eː,1,V,3,SG,SBJV,PST,,,,,
athbhreithnigh,d'athbhreithnídís,V;3;PL;PST;HAB;IND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ iː dʲ iː ʃ,3,V,3,PL,PST,HAB,IND,,,,
athbhreithnigh,athbhreithnigh,V;2;SG;IMP,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ i,4,V,2,SG,IMP,,,,,,
athbhreithnigh,athbhreithneoidh tú,V;2;SG;FUT;IND,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ oː tʲ uː,3,V,2,SG,FUT,IND,,,,,
athbhreithnigh,d'athbhreithneoinn,V;1;SG;COND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ oː n̠ʲ,1,V,1,SG,COND,,,,,,
athbhreithnigh,d'athbhreithnigh mé,V;1;SG;PST;IND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ iː mʲ eː,1,V,1,SG,PST,IND,,,,,
athbhreithnigh,athbhreithníodh,V;AUTO;PST;IND,6.666666666666667e-06,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ iː ə,2,V,AUTO,PST,IND,,,,,,
athbhreithnigh,dá n-athbhreithnítí,V;AUTO;SBJV;PST,0.0,4.724867724867725e-05,d̪ˠ aː n̪ˠ ə h vʲ ɾʲ ɛ h nʲ iː tʲ i,0,V,AUTO,SBJV,PST,,,,,,
athbhreithnigh,d'athbhreithníodh sé,V;3;SG;PST;HAB;IND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ iː ʃ eː,0,V,3,SG,PST,HAB,IND,,,,
athbhreithnigh,athbhreithnígí,V;2;PL;IMP,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ iː ɟ iː,3,V,2,PL,IMP,,,,,,
athbhreithnigh,d'athbhreithníomar,V;1;PL;PST;IND,0.0,4.724867724867725e-05,d̪ˠ a h vʲ ɾʲ ɛ h nʲ iː mˠ ə ɾˠ,1,V,1,PL,PST,IND,,,,,
athbhreithnigh,athbhreithníonn sé,V;3;SG;PRS;IND,0.0,4.724867724867725e-05,a vʲ ɾʲ ɛ h nʲ iː n̪ˠ ʃ eː,4,V,3,SG,PRS,IND,,,,,
athbhreithnigh,dá n-athbhreithnímis,V;1;PL;SBJV;PST,0.0,4.724867724867725e-05,d̪ˠ aː n̪ˠ ə h vʲ ɾʲ ɛ h nʲ iː mʲ ə ʃ,0,V,1,PL,SBJV,PST,,,,,
brúigh,go mbrú tú,V;2;SG;SBJV;PRS,0.0,3.904761904761905e-05,ɡ ɔ mˠ ɾˠ uː t̪ˠ uː,4,V,2,SG,SBJV,PRS,,,,,
brúigh,a bhrúdh,V;REL;PST;HAB;IND,0.0,3.904761904761905e-05,ə vˠ ɾˠ uː,2,V,REL,PST,HAB,IND,,,,,
brúigh,a bhrúfaidh,V;REL;FUT;IND,0.0,3.904761904761905e-05,ə vˠ ɾˠ uː h ə,1,V,REL,FUT,IND,,,,,,
brúigh,brúim,V;1;SG;IMP,0.0,3.904761904761905e-05,bˠ ɾˠ uː mʲ,2,V,1,SG,IMP,,,,,,
brúigh,bhrúití,V;AUTO;PST;HAB;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː tʲ i,3,V,AUTO,PST,HAB,IND,,,,,
brúigh,brúfaidh siad,V;3;PL;FUT;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː h ə ʃ i ə d̪ˠ,2,V,3,PL,FUT,IND,,,,,
brúigh,a bhrúnn,V;REL;PRS;IND,0.0,3.904761904761905e-05,ə vˠ ɾˠ uː n̪ˠ,4,V,REL,PRS,IND,,,,,,
brúigh,brúitear,V;AUTO;IMP,1e-05,3.904761904761905e-05,bˠ ɾˠ uː tʲ ə ɾˠ,4,V,AUTO,IMP,,,,,,,
brúigh,brúfaimid,V;1;PL;FUT;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː fˠ ə mʲ ə dʲ,4,V,1,PL,FUT,IND,,,,,
brúigh,bhrúfá,V;2;SG;COND,0.0,3.904761904761905e-05,vˠ ɾˠ uː fˠ ɑː,1,V,2,SG,COND,,,,,,
brúigh,brúimis,V;1;PL;IMP,0.0,3.904761904761905e-05,bˠ ɾˠ uː mʲ ə ʃ,3,V,1,PL,IMP,,,,,,
brúigh,brúfaidh mé,V;1;SG;FUT;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː h ə mʲ eː,1,V,1,SG,FUT,IND,,,,,
brúigh,a bhrúigh,V;REL;PST;IND,0.0,3.904761904761905e-05,ə vˠ ɾˠ uː,1,V,REL,PST,IND,,,,,,
brúigh,brúimid,V;1;PL;PRS;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː mʲ ə dʲ,3,V,1,PL,PRS,IND,,,,,
brúigh,dá mbrúdh sibh,V;2;PL;SBJV;PST,0.0,3.904761904761905e-05,d̪ˠ aː mˠ ɾˠ uː ʃ ə vʲ,4,V,2,PL,SBJV,PST,,,,,
brúigh,brúfar,V;AUTO;FUT;IND,3.3333333333333333e-06,3.904761904761905e-05,bˠ ɾˠ uː fˠ ə ɾˠ,2,V,AUTO,FUT,IND,,,,,,
brúigh,go mbrú sé,V;3;SG;SBJV;PRS,0.0,3.904761904761905e-05,ɡ ɔ mˠ ɾˠ uː ʃ eː,0,V,3,SG,SBJV,PRS,,,,,
brúigh,a bhrúfadh,V;REL;COND,0.0,3.904761904761905e-05,ə vˠ ɾˠ uː h u,3,V,REL,COND,,,,,,,
brúigh,bhrúigh sé,V;3;SG;PST;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː ʃ eː,1,V,3,SG,PST,IND,,,,,
brúigh,brúitear,V;AUTO;PRS;IND,1e-05,3.904761904761905e-05,bˠ ɾˠ uː tʲ ə ɾˠ,0,V,AUTO,PRS,IND,,,,,,
brúigh,dá mbrúinn,V;1;SG;SBJV;PST,0.0,3.904761904761905e-05,d̪ˠ aː mˠ bˠ ɾˠ uː n̠ʲ,1,V,1,SG,SBJV,PST,,,,,
brúigh,go mbrú sibh,V;2;PL;SBJV;PRS,0.0,3.904761904761905e-05,ɡ ɔ mˠ ɾˠ uː ʃ ə vʲ,4,V,2,PL,SBJV,PRS,,,,,
brúigh,bhrúimis,V;1;PL;PST;HAB;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː mʲ ə ʃ,4,V,1,PL,PST,HAB,IND,,,,
brúigh,bhrúfadh sé,V;3;SG;COND,0.0,3.904761904761905e-05,vˠ ɾˠ uː h u ʃ eː,0,V,3,SG,COND,,,,,,
brúigh,brúite,V;V.PTCP;PST,0.00013,3.904761904761905e-05,bˠ ɾˠ uː tʲ ə,2,V,V.PTCP,PST,,,,,,,
brúigh,go mbrú mé,V;1;SG;SBJV;PRS,0.0,3.904761904761905e-05,ɡ ɔ mˠ ɾˠ uː mʲ eː,3,V,1,SG,SBJV,PRS,,,,,
brúigh,bhrúigh siad,V;3;PL;PST;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː ʃ i ə d̪ˠ,1,V,3,PL,PST,IND,,,,,
brúigh,brúim,V;1;SG;PRS;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː mʲ,0,V,1,SG,PRS,IND,,,,,
brúigh,dá mbrúidís,V;3;PL;SBJV;PST,0.0,3.904761904761905e-05,d̪ˠ aː mˠ bˠ ɾˠ uː dʲ iː ʃ,2,V,3,PL,SBJV,PST,,,,,
brúigh,brúfaidh sé,V;3;SG;FUT;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː h ə ʃ eː,3,V,3,SG,FUT,IND,,,,,
brúigh,bhrúinn,V;1;SG;PST;HAB;IND,3.3333333333333333e-06,3.904761904761905e-05,vˠ ɾˠ uː n̠ʲ,1,V,1,SG,PST,HAB,IND,,,,
brúigh,bhrúfaimis,V;1;PL;COND,0.0,3.904761904761905e-05,vˠ ɾˠ uː h ə mʲ ə ʃ,0,V,1,PL,COND,,,,,,
brúigh,bhrúigh tú,V;2;SG;PST;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː t̪ˠ uː,4,V,2,SG,PST,IND,,,,,
brúigh,brúnn sibh,V;2;PL;PRS;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː n̠ʲ ʃ ɪ vʲ,4,V,2,PL,PRS,IND,,,,,
brúigh,bhrúfaidís,V;3;PL;COND,0.0,3.904761904761905e-05,vˠ ɾˠ uː fˠ ə dʲ iː ʃ,4,V,3,PL,COND,,,,,,
brúigh,dá mbrúiteá,V;2;SG;SBJV;PST,0.0,3.904761904761905e-05,d̪ˠ aː mˠ bˠ ɾˠ uː tʲ aː,0,V,2,SG,SBJV,PST,,,,,
brúigh,bhrúdh sibh,V;2;PL;PST;HAB;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː ʃ ə vʲ,0,V,2,PL,PST,HAB,IND,,,,
brúigh,go mbrúitear,V;AUTO;SBJV;PRS,0.0,3.904761904761905e-05,ɡ ə mˠ ɾˠ uː tʲ ə ɾˠ,0,V,AUTO,SBJV,PRS,,,,,,
brúigh,brúdh sé,V;3;SG;IMP,0.0,3.904761904761905e-05,bˠ ɾˠ uː ʃ eː,1,V,3,SG,IMP,,,,,,
brúigh,brúfaidh sibh,V;2;PL;FUT;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː h ə ʃ ɪ vʲ,0,V,2,PL,FUT,IND,,,,,
brúigh,go mbrú siad,V;3;PL;SBJV;PRS,0.0,3.904761904761905e-05,ɡ ɔ mˠ ɾˠ uː ʃ i ə d̪ˠ,2,V,3,PL,SBJV,PRS,,,,,
brúigh,go mbrúimid,V;1;PL;SBJV;PRS,0.0,3.904761904761905e-05,ɡ ə mˠ ɾˠ uː mʲ ə dʲ,1,V,1,PL,SBJV,PRS,,,,,
brúigh,brúnn tú,V;2;SG;PRS;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː n̪ˠ t̪ˠ uː,4,V,2,SG,PRS,IND,,,,,
brúigh,brú,V;V.MSDR,0.0022466666666666,3.904761904761905e-05,bˠ ɾˠ uː,2,V,V.MSDR,,,,,,,,
brúigh,bhrúfaí,V;AUTO;COND,3.3333333333333333e-06,3.904761904761905e-05,vˠ ɾˠ uː fˠ i,0,V,AUTO,COND,,,,,,,
brúigh,bhrúiteá,V;2;SG;PST;HAB;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː tʲ ɑː,0,V,2,SG,PST,HAB,IND,,,,
brúigh,brúidís,V;3;PL;IMP,0.0,3.904761904761905e-05,bˠ ɾˠ uː dʲ iː ʃ,4,V,3,PL,IMP,,,,,,
brúigh,bhrúfadh sibh,V;2;PL;COND,0.0,3.904761904761905e-05,vˠ ɾˠ uː h u ʃ iː,1,V,2,PL,COND,,,,,,
brúigh,bhrúigh sibh,V;2;PL;PST;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː ʃ ə vʲ,0,V,2,PL,PST,IND,,,,,
brúigh,brúnn siad,V;3;PL;PRS;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː n̪ˠ ʃ i ə d̪ˠ,3,V,3,PL,PRS,IND,,,,,
brúigh,dá mbrúdh sé,V;3;SG;SBJV;PST,0.0,3.904761904761905e-05,d̪ˠ aː mˠ ɾˠ uː ʃ eː,2,V,3,SG,SBJV,PST,,,,,
brúigh,bhrúidís,V;3;PL;PST;HAB;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː dʲ iː ʃ,4,V,3,PL,PST,HAB,IND,,,,
brúigh,brúigh,V;2;SG;IMP,1.6666666666666667e-05,3.904761904761905e-05,bˠ ɾˠ uː,1,V,2,SG,IMP,,,,,,
brúigh,brúfaidh tú,V;2;SG;FUT;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː h ə t̪ˠ uː,3,V,2,SG,FUT,IND,,,,,
brúigh,bhrúfainn,V;1;SG;COND,0.0,3.904761904761905e-05,vˠ ɾˠ uː h ə n̠ʲ,4,V,1,SG,COND,,,,,,
brúigh,bhrúigh mé,V;1;SG;PST;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː mʲ eː,4,V,1,SG,PST,IND,,,,,
brúigh,brúdh,V;AUTO;PST;IND,3.6666666666666666e-05,3.904761904761905e-05,bˠ ɾˠ uː,0,V,AUTO,PST,IND,,,,,,
brúigh,dá mbrúití,V;AUTO;SBJV;PST,0.0,3.904761904761905e-05,d̪ˠ aː mˠ bˠ ɾˠ uː tʲ iː,0,V,AUTO,SBJV,PST,,,,,,
brúigh,bhrúdh sé,V;3;SG;PST;HAB;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː ʃ eː,4,V,3,SG,PST,HAB,IND,,,,
brúigh,brúigí,V;2;PL;IMP,0.0,3.904761904761905e-05,bˠ ɾˠ uː ɟ iː,2,V,2,PL,IMP,,,,,,
brúigh,bhrúmar,V;1;PL;PST;IND,0.0,3.904761904761905e-05,vˠ ɾˠ uː mˠ ə ɾˠ,0,V,1,PL,PST,IND,,,,,
brúigh,brúnn sé,V;3;SG;PRS;IND,0.0,3.904761904761905e-05,bˠ ɾˠ uː n̪ˠ ʃ eː,2,V,3,SG,PRS,IND,,,,,
brúigh,dá mbrúimis,V;1;PL;SBJV;PST,0.0,3.904761904761905e-05,d̪ˠ aː mˠ bˠ ɾˠ uː mʲ ə ʃ,1,V,1,PL,SBJV,PST,,,,,
lean,go leana tú,V;2;SG;SBJV;PRS,0.0,8.984126984126988e-05,ɡ ɔ lʲ ə nˠ ə t̪ˠ uː,0,V,2,SG,SBJV,PRS,,,,,
lean,a leanadh,V;REL;PST;HAB;IND,0.0,8.984126984126988e-05,ə lʲ a nˠ u,4,V,REL,PST,HAB,IND,,,,,
lean,a leanfaidh,V;REL;FUT;IND,0.0,8.984126984126988e-05,ə lʲ a nˠ h ə,0,V,REL,FUT,IND,,,,,,
lean,leanaim,V;1;SG;IMP,3e-05,8.984126984126988e-05,l̠ʲ a nˠ ə mʲ,2,V,1,SG,IMP,,,,,,
lean,leantaí,V;AUTO;PST;HAB;IND,3.3333333333333333e-06,8.984126984126988e-05,l̠ʲ a n̪ˠ t̪ˠ iː,1,V,AUTO,PST,HAB,IND,,,,,
lean,leanfaidh siad,V;3;PL;FUT;IND,0.0,8.984126984126988e-05,l̠ʲ a nˠ h ə ʃ i ə d̪ˠ,4,V,3,PL,FUT,IND,,,,,
lean,a leanann,V;REL;PRS;IND,0.0,8.984126984126988e-05,ə lʲ a nˠ ə n̪ˠ,2,V,REL,PRS,IND,,,,,,
lean,leantar,V;AUTO;IMP,0.0002466666666666,8.984126984126988e-05,l̠ʲ a n̪ˠ t̪ˠ ə ɾˠ,0,V,AUTO,IMP,,,,,,,
lean,leanfaimid,V;1;PL;FUT;IND,3e-05,8.984126984126988e-05,l̠ʲ a nˠ ə mʲ ə dʲ,0,V,1,PL,FUT,IND,,,,,
lean,leanfá,V;2;SG;COND,2.333333333333333e-05,8.984126984126988e-05,l̠ʲ a nˠ h aː,3,V,2,SG,COND,,,,,,
lean,leanaimis,V;1;PL;IMP,3.3333333333333333e-06,8.984126984126988e-05,l̠ʲ a nˠ ə mʲ ə ʃ,0,V,1,PL,IMP,,,,,,
lean,leanfaidh mé,V;1;SG;FUT;IND,0.0,8.984126984126988e-05,l̠ʲ a nˠ h ə mʲ eː,2,V,1,SG,FUT,IND,,,,,
lean,a lean,V;REL;PST;IND,0.0,8.984126984126988e-05,ə lʲ a nˠ,1,V,REL,PST,IND,,,,,,
lean,leanaimid,V;1;PL;PRS;IND,1.6666666666666667e-05,8.984126984126988e-05,l̠ʲ a nˠ ə mʲ ə dʲ,3,V,1,PL,PRS,IND,,,,,
lean,dá leanadh sibh,V;2;PL;SBJV;PST,0.0,8.984126984126988e-05,d̪ˠ aː lʲ a nˠ u ʃ iː,3,V,2,PL,SBJV,PST,,,,,
lean,leanfar,V;AUTO;FUT;IND,0.0003066666666666,8.984126984126988e-05,l̠ʲ a nˠ h ə ɾˠ,1,V,AUTO,FUT,IND,,,,,,
lean,go leana sé,V;3;SG;SBJV;PRS,0.0,8.984126984126988e-05,ɡ ɔ lʲ ə nˠ ə ʃ eː,3,V,3,SG,SBJV,PRS,,,,,
lean,a leanfadh,V;REL;COND,0.0,8.984126984126988e-05,ə lʲ a nˠ u,4,V,REL,COND,,,,,,,
lean,lean sé,V;3;SG;PST;IND,0.0,8.984126984126988e-05,l̠ʲ a nˠ ʃ eː,4,V,3,SG,PST,IND,,,,,
