lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form
leer,leer,V;PRS,0.0077733333333333,0.0077733333333333,l ɪ ə̯ r
lees,lees,V;INF,0.0101533333333333,0.0101533333333333,l ɪ ə̯ s
lees,lees,V;PRS,0.0101533333333333,0.0101533333333333,l ɪ ə̯ s
lewe,lewe,V;INF,0.02024,0.02024,l ɪ ə̯ v ə
lewe,lewe,V;PRS,0.02024,0.02024,l ɪ ə̯ v ə
loop,loop,V;INF,0.0063233333333333,0.0063233333333333,l ʊ ə̯ p
loop,loop,V;PRS,0.0063233333333333,0.0063233333333333,l ʊ ə̯ p
lyk,lyk,V;INF,0.00792,0.00792,l ə i̯ k
lyk,lyk,V;PRS,0.00792,0.00792,l ə i̯ k
maak,maak,V;INF,0.0346233333333333,0.0346233333333333,m ɑː k
maak,maak,V;PRS,0.0346233333333333,0.0346233333333333,m ɑː k
mag,mag,V;INF,0.0088466666666666,0.0059099999999999,m a χ
mag,mag,V;PRS,0.0088466666666666,0.0059099999999999,m a χ
meer,meer,V;INF,0.0358133333333333,0.0358133333333333,m ɪ ə̯ r
meer,meer,V;PRS,0.0358133333333333,0.0358133333333333,m ɪ ə̯ r
moes,moes,V;PST,0.0089166666666666,0.0089166666666666,m u s
moet,moet,V;INF,0.0453133333333333,0.0228099999999999,m u t
moet,moet,V;PRS,0.0453133333333333,0.0228099999999999,m u t
moet,móét,V;INF,0.0003066666666666,0.0228099999999999,m ʊ ə̯ ə t
moet,móét,V;PRS,0.0003066666666666,0.0228099999999999,m ʊ ə̯ ə t
mag,mog,V;PST,3.6666666666666666e-05,0.0059099999999999,m ɔ χ
my,my,V;INF,0.0943933333333333,0.0943933333333333,m ə i̯
my,my,V;PRS,0.0943933333333333,0.0943933333333333,m ə i̯
neem,neem,V;INF,0.0102366666666666,0.0102366666666666,n ɪ ə̯ m
neem,neem,V;PRS,0.0102366666666666,0.0102366666666666,n ɪ ə̯ m
ontvang,ontvang,V;INF,0.0056766666666666,0.0056766666666666,ɔ n t f a ŋ
ontvang,ontvang,V;PRS,0.0056766666666666,0.0056766666666666,ɔ n t f a ŋ
paar,paar,V;INF,0.0084966666666666,0.0084966666666666,p ɑː r
paar,paar,V;PRS,0.0084966666666666,0.0084966666666666,p ɑː r
plaas,plaas,V;INF,0.0085066666666666,0.0085066666666666,p l ɑː s
plaas,plaas,V;PRS,0.0085066666666666,0.0085066666666666,p l ɑː s
praat,praat,V;INF,0.00916,0.00916,p r ɑː t
praat,praat,V;PRS,0.00916,0.00916,p r ɑː t
probeer,probeer,V;INF,0.0092833333333333,0.0092833333333333,p r ʊ ə̯ b ɪ ə̯ r
probeer,probeer,V;PRS,0.0092833333333333,0.0092833333333333,p r ʊ ə̯ b ɪ ə̯ r
raak,raak,V;INF,0.0098566666666666,0.0098566666666666,r ɑː k
raak,raak,V;PRS,0.0098566666666666,0.0098566666666666,r ɑː k
sal,sal,V;INF,0.06432,0.0481855555555555,s a l
sal,sal,V;PRS,0.06432,0.0481855555555555,s a l
sê,sê,V;INF,0.0363166666666666,0.0363166666666666,s ɛː
sê,sê,V;PRS,0.0363166666666666,0.0363166666666666,s ɛː
sien,sien,V;INF,0.0249766666666666,0.0249766666666666,s i n
sien,sien,V;PRS,0.0249766666666666,0.0249766666666666,s i n
sit,sit,V;INF,0.0112533333333333,0.0112533333333333,s ə t
sit,sit,V;PRS,0.0112533333333333,0.0112533333333333,s ə t
skryf,skryf,V;INF,0.0101466666666666,0.0101466666666666,s k r ə i̯ f
skryf,skryf,V;PRS,0.0101466666666666,0.0101466666666666,s k r ə i̯ f
soek,soek,V;INF,0.00637,0.00637,s u k
soek,soek,V;PRS,0.00637,0.00637,s u k
sal,sou,V;PST,0.0159166666666666,0.0481855555555555,s œ u̯
speel,speel,V;INF,0.0069366666666666,0.0069366666666666,s p ɪ ə̯ l
speel,speel,V;PRS,0.0069366666666666,0.0069366666666666,s p ɪ ə̯ l
staan,staan,V;INF,0.0124,0.0124,s t ɑː n
staan,staan,V;PRS,0.0124,0.0124,s t ɑː n
stel,stel,V;INF,0.00615,0.00615,s t ɛ l
stel,stel,V;PRS,0.00615,0.00615,s t ɛ l
wees,sy,V;PRS,0.1196166666666666,0.1156459259259259,s ə i̯
uit,uit,V;INF,0.0444933333333333,0.0444933333333333,œ i̯ t
uit,uit,V;PRS,0.0444933333333333,0.0444933333333333,œ i̯ t
vertel,vertel,V;INF,0.00828,0.00828,f ə r t ɛ l
vertel,vertel,V;PRS,0.00828,0.00828,f ə r t ɛ l
vind,vind,V;INF,0.0068033333333333,0.0068033333333333,f ə n t
vind,vind,V;PRS,0.0068033333333333,0.0068033333333333,f ə n t
voel,voel,V;INF,0.0112933333333333,0.0112933333333333,f u l
voel,voel,V;PRS,0.0112933333333333,0.0112933333333333,f u l
vra,vra,V;INF,0.0113166666666666,0.0113166666666666,f r ɑː
vra,vra,V;PRS,0.0113166666666666,0.0113166666666666,f r ɑː
was,was,V;INF,0.0763366666666666,0.0763366666666666,v a s
was,was,V;PRS,0.0763366666666666,0.0763366666666666,v a s
wees,was,V;PST,0.0763366666666666,0.1156459259259259,v a s
wees,was,V;PST,0.0763366666666666,0.1156459259259259,v a s
wees,wàs,V;PST,0.0,0.1156459259259259,v aː s
water,water,V;INF,0.00694,0.00694,v ɑː t ə r
water,water,V;PRS,0.00694,0.00694,v ɑː t ə r
weer,weer,V;INF,0.0236766666666666,0.0236766666666666,v ɪ ə̯ r
weer,weer,V;PRS,0.0236766666666666,0.0236766666666666,v ɪ ə̯ r
wees,wees,V;INF,0.03388,0.1156459259259259,v ɪ ə̯ s
wees,wees,V;INF,0.03388,0.1156459259259259,v ɪ ə̯ s
weet,weet,V;INF,0.01514,0.006172,v ɪ ə̯ t
weet,weet,V;PRS,0.01514,0.006172,v ɪ ə̯ t
weet,wéét,V;INF,0.0002066666666666,0.006172,v ə j ə t
weet,wéét,V;PRS,0.0002066666666666,0.006172,v ə j ə t
wel,wel,V;INF,0.0060566666666666,0.0060566666666666,v ɛ l
wel,wel,V;PRS,0.0060566666666666,0.0060566666666666,v ɛ l
werk,werk,V;INF,0.0192766666666666,0.0192766666666666,v ɛ r k
werk,werk,V;PRS,0.0192766666666666,0.0192766666666666,v ɛ r k
wil,wil,V;INF,0.03185,0.0175916666666666,v ə l
wil,wil,V;PRS,0.03185,0.0175916666666666,v ə l
weet,wis,V;PST,0.0001666666666666,0.006172,v ə s
word,word,V;INF,0.1272233333333333,0.1272233333333333,v ɔ r t
word,word,V;PRS,0.1272233333333333,0.1272233333333333,v ɔ r t
word,word,V;INF,0.1272233333333333,0.1272233333333333,v ɔ r t
word,word,V;PRS,0.1272233333333333,0.1272233333333333,v ɔ r t
wil,wou,V;PST,0.0066533333333333,0.0175916666666666,v œ u̯
wil,wóú,V;PST,1.3333333333333332e-05,0.0175916666666666,v ɔː u
