lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
चुनना,चुनती हूँगी,V;1;SG;HAB;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ uː ŋ ɡ iː,4,V,1,SG,HAB,LGSPEC3,FEM,,,,
चुनना,चुनती है,V;2;SG;HAB;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ ɛː,0,V,2,SG,HAB,PRS,FEM,,,,
चुनना,चुनती है,V;3;SG;HAB;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ ɛː,4,V,3,SG,HAB,PRS,FEM,,,,
चुनना,चुनती हैं,V;1;PL;HAB;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ ɛ̃ː,4,V,1,PL,HAB,PRS,FEM,,,,
चुनना,चुनती हैं,V;3;PL;HAB;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ ɛ̃ː,4,V,3,PL,HAB,PRS,FEM,,,,
चुनना,चुनती हो,V;2;PL;HAB;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː,0,V,2,PL,HAB,PRS,FEM,,,,
चुनना,चुनती हो,V;2;PL;HAB;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː,2,V,2,PL,HAB,SBJV,FEM,,,,
चुनना,चुनती हो,V;2;SG;HAB;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː,2,V,2,SG,HAB,SBJV,FEM,,,,
चुनना,चुनती हो,V;3;SG;HAB;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː,0,V,3,SG,HAB,SBJV,FEM,,,,
चुनना,चुनती होगी,V;2;PL;HAB;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː ɡ iː,1,V,2,PL,HAB,LGSPEC3,FEM,,,,
चुनना,चुनती होगी,V;2;SG;HAB;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː ɡ iː,2,V,2,SG,HAB,LGSPEC3,FEM,,,,
चुनना,चुनती होगी,V;3;SG;HAB;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː ɡ iː,0,V,3,SG,HAB,LGSPEC3,FEM,,,,
चुनना,चुनती होती,V;1;PL;HAB;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː t̪ iː,2,V,1,PL,HAB,LGSPEC4,FEM,,,,
चुनना,चुनती होती,V;1;SG;HAB;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː t̪ iː,2,V,1,SG,HAB,LGSPEC4,FEM,,,,
चुनना,चुनती होती,V;2;PL;HAB;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː t̪ iː,3,V,2,PL,HAB,LGSPEC4,FEM,,,,
चुनना,चुनती होती,V;2;SG;HAB;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː t̪ iː,4,V,2,SG,HAB,LGSPEC4,FEM,,,,
चुनना,चुनती होती,V;3;PL;HAB;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː t̪ iː,1,V,3,PL,HAB,LGSPEC4,FEM,,,,
चुनना,चुनती होती,V;3;SG;HAB;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː t̪ iː,1,V,3,SG,HAB,LGSPEC4,FEM,,,,
चुनना,चुनती हों,V;1;PL;HAB;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ õː,1,V,1,PL,HAB,SBJV,FEM,,,,
चुनना,चुनती हों,V;3;PL;HAB;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ õː,2,V,3,PL,HAB,SBJV,FEM,,,,
चुनना,चुनती होंगी,V;1;PL;HAB;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː ŋ ɡ iː,3,V,1,PL,HAB,LGSPEC3,FEM,,,,
चुनना,चुनती होंगी,V;3;PL;HAB;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ iː ɦ oː ŋ ɡ iː,2,V,3,PL,HAB,LGSPEC3,FEM,,,,
चुनना,चुनते,V;V.PTCP;MASC;PL;IPFV,0.000124,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː,3,V,V.PTCP,MASC,PL,IPFV,,,,,
चुनना,चुनते थे,V;1;PL;HAB;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː t̪ʰ eː,2,V,1,PL,HAB,PST,MASC,,,,
चुनना,चुनते थे,V;2;PL;HAB;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː t̪ʰ eː,4,V,2,PL,HAB,PST,MASC,,,,
चुनना,चुनते थे,V;3;PL;HAB;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː t̪ʰ eː,4,V,3,PL,HAB,PST,MASC,,,,
चुनना,चुनते हैं,V;1;PL;HAB;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ ɛ̃ː,4,V,1,PL,HAB,PRS,MASC,,,,
चुनना,चुनते हैं,V;3;PL;HAB;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ ɛ̃ː,2,V,3,PL,HAB,PRS,MASC,,,,
चुनना,चुनते हो,V;2;PL;HAB;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː,3,V,2,PL,HAB,PRS,MASC,,,,
चुनना,चुनते हो,V;2;PL;HAB;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː,4,V,2,PL,HAB,SBJV,MASC,,,,
चुनना,चुनते होगे,V;2;PL;HAB;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː ɡ eː,0,V,2,PL,HAB,LGSPEC3,MASC,,,,
चुनना,चुनते होते,V;1;PL;HAB;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː t̪ eː,1,V,1,PL,HAB,LGSPEC4,MASC,,,,
चुनना,चुनते होते,V;2;PL;HAB;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː t̪ eː,4,V,2,PL,HAB,LGSPEC4,MASC,,,,
चुनना,चुनते होते,V;3;PL;HAB;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː t̪ eː,2,V,3,PL,HAB,LGSPEC4,MASC,,,,
चुनना,चुनते हों,V;1;PL;HAB;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ õː,4,V,1,PL,HAB,SBJV,MASC,,,,
चुनना,चुनते हों,V;3;PL;HAB;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ õː,2,V,3,PL,HAB,SBJV,MASC,,,,
चुनना,चुनते होंगे,V;1;PL;HAB;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː ŋ ɡ eː,0,V,1,PL,HAB,LGSPEC3,MASC,,,,
चुनना,चुनते होंगे,V;3;PL;HAB;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n t̪ eː ɦ oː ŋ ɡ eː,3,V,3,PL,HAB,LGSPEC3,MASC,,,,
चुनना,चुनना,V;NFIN;LGSPEC1,0.00013,1.1559241706161138e-05,t͡ʃ ʊ n n ɑː,1,V,NFIN,LGSPEC1,,,,,,,
चुनना,चुनने,V;NFIN;LGSPEC2,0.00027,1.1559241706161138e-05,t͡ʃ ʊ n n eː,2,V,NFIN,LGSPEC2,,,,,,,
चुनना,चुन रहा था,V;1;SG;PROG;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː t̪ʰ ɑː,2,V,1,SG,PROG,PST,MASC,,,,
चुनना,चुन रहा था,V;2;SG;PROG;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː t̪ʰ ɑː,3,V,2,SG,PROG,PST,MASC,,,,
चुनना,चुन रहा था,V;3;SG;PROG;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː t̪ʰ ɑː,4,V,3,SG,PROG,PST,MASC,,,,
चुनना,चुन रहा हूँ,V;1;SG;PROG;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ ũː,1,V,1,SG,PROG,PRS,MASC,,,,
चुनना,चुन रहा हूँ,V;1;SG;PROG;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ ũː,4,V,1,SG,PROG,SBJV,MASC,,,,
चुनना,चुन रहा हूँगा,V;1;SG;PROG;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ uː ŋ ɡ ɑː,0,V,1,SG,PROG,LGSPEC3,MASC,,,,
चुनना,चुन रहा है,V;2;SG;PROG;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ ɛː,4,V,2,SG,PROG,PRS,MASC,,,,
चुनना,चुन रहा है,V;3;SG;PROG;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ ɛː,0,V,3,SG,PROG,PRS,MASC,,,,
चुनना,चुन रहा हो,V;2;SG;PROG;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ oː,3,V,2,SG,PROG,SBJV,MASC,,,,
चुनना,चुन रहा हो,V;3;SG;PROG;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ oː,4,V,3,SG,PROG,SBJV,MASC,,,,
चुनना,चुन रहा होगा,V;2;SG;PROG;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ oː ɡ ɑː,4,V,2,SG,PROG,LGSPEC3,MASC,,,,
चुनना,चुन रहा होगा,V;3;SG;PROG;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ oː ɡ ɑː,3,V,3,SG,PROG,LGSPEC3,MASC,,,,
चुनना,चुन रहा होता,V;1;SG;PROG;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ oː t̪ ɑː,0,V,1,SG,PROG,LGSPEC4,MASC,,,,
चुनना,चुन रहा होता,V;2;SG;PROG;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ oː t̪ ɑː,4,V,2,SG,PROG,LGSPEC4,MASC,,,,
चुनना,चुन रहा होता,V;3;SG;PROG;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ ɑː ɦ oː t̪ ɑː,0,V,3,SG,PROG,LGSPEC4,MASC,,,,
चुनना,चुन रही थी,V;1;SG;PROG;PST;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː t̪ʰ iː,0,V,1,SG,PROG,PST,FEM,,,,
चुनना,चुन रही थी,V;2;SG;PROG;PST;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː t̪ʰ iː,2,V,2,SG,PROG,PST,FEM,,,,
चुनना,चुन रही थी,V;3;SG;PROG;PST;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː t̪ʰ iː,4,V,3,SG,PROG,PST,FEM,,,,
चुनना,चुन रही थीं,V;1;PL;PROG;PST;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː t̪ʰ ĩː,0,V,1,PL,PROG,PST,FEM,,,,
चुनना,चुन रही थीं,V;2;PL;PROG;PST;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː t̪ʰ ĩː,2,V,2,PL,PROG,PST,FEM,,,,
चुनना,चुन रही थीं,V;3;PL;PROG;PST;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː t̪ʰ ĩː,2,V,3,PL,PROG,PST,FEM,,,,
चुनना,चुन रही हूँ,V;1;SG;PROG;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ ũː,4,V,1,SG,PROG,PRS,FEM,,,,
चुनना,चुन रही हूँ,V;1;SG;PROG;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ ũː,2,V,1,SG,PROG,SBJV,FEM,,,,
चुनना,चुन रही हूँगी,V;1;SG;PROG;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ uː ŋ ɡ iː,1,V,1,SG,PROG,LGSPEC3,FEM,,,,
चुनना,चुन रही है,V;2;SG;PROG;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ ɛː,0,V,2,SG,PROG,PRS,FEM,,,,
चुनना,चुन रही है,V;3;SG;PROG;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ ɛː,0,V,3,SG,PROG,PRS,FEM,,,,
चुनना,चुन रही हैं,V;1;PL;PROG;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ ɛ̃ː,3,V,1,PL,PROG,PRS,FEM,,,,
चुनना,चुन रही हैं,V;3;PL;PROG;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ ɛ̃ː,2,V,3,PL,PROG,PRS,FEM,,,,
चुनना,चुन रही हो,V;2;PL;PROG;PRS;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː,4,V,2,PL,PROG,PRS,FEM,,,,
चुनना,चुन रही हो,V;2;PL;PROG;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː,2,V,2,PL,PROG,SBJV,FEM,,,,
चुनना,चुन रही हो,V;2;SG;PROG;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː,3,V,2,SG,PROG,SBJV,FEM,,,,
चुनना,चुन रही हो,V;3;SG;PROG;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː,1,V,3,SG,PROG,SBJV,FEM,,,,
चुनना,चुन रही होगी,V;2;PL;PROG;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː ɡ iː,0,V,2,PL,PROG,LGSPEC3,FEM,,,,
चुनना,चुन रही होगी,V;2;SG;PROG;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː ɡ iː,2,V,2,SG,PROG,LGSPEC3,FEM,,,,
चुनना,चुन रही होगी,V;3;SG;PROG;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː ɡ iː,2,V,3,SG,PROG,LGSPEC3,FEM,,,,
चुनना,चुन रही होती,V;1;PL;PROG;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː t̪ iː,2,V,1,PL,PROG,LGSPEC4,FEM,,,,
चुनना,चुन रही होती,V;1;SG;PROG;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː t̪ iː,1,V,1,SG,PROG,LGSPEC4,FEM,,,,
चुनना,चुन रही होती,V;2;PL;PROG;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː t̪ iː,0,V,2,PL,PROG,LGSPEC4,FEM,,,,
चुनना,चुन रही होती,V;2;SG;PROG;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː t̪ iː,1,V,2,SG,PROG,LGSPEC4,FEM,,,,
चुनना,चुन रही होती,V;3;PL;PROG;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː t̪ iː,0,V,3,PL,PROG,LGSPEC4,FEM,,,,
चुनना,चुन रही होती,V;3;SG;PROG;LGSPEC4;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː t̪ iː,0,V,3,SG,PROG,LGSPEC4,FEM,,,,
चुनना,चुन रही हों,V;1;PL;PROG;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ õː,0,V,1,PL,PROG,SBJV,FEM,,,,
चुनना,चुन रही हों,V;3;PL;PROG;SBJV;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ õː,0,V,3,PL,PROG,SBJV,FEM,,,,
चुनना,चुन रही होंगी,V;1;PL;PROG;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː ŋ ɡ iː,0,V,1,PL,PROG,LGSPEC3,FEM,,,,
चुनना,चुन रही होंगी,V;3;PL;PROG;LGSPEC3;FEM,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ iː ɦ oː ŋ ɡ iː,2,V,3,PL,PROG,LGSPEC3,FEM,,,,
चुनना,चुन रहे थे,V;1;PL;PROG;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː t̪ʰ eː,0,V,1,PL,PROG,PST,MASC,,,,
चुनना,चुन रहे थे,V;2;PL;PROG;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː t̪ʰ eː,4,V,2,PL,PROG,PST,MASC,,,,
चुनना,चुन रहे थे,V;3;PL;PROG;PST;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː t̪ʰ eː,4,V,3,PL,PROG,PST,MASC,,,,
चुनना,चुन रहे हैं,V;1;PL;PROG;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ ɛ̃ː,0,V,1,PL,PROG,PRS,MASC,,,,
चुनना,चुन रहे हैं,V;3;PL;PROG;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ ɛ̃ː,2,V,3,PL,PROG,PRS,MASC,,,,
चुनना,चुन रहे हो,V;2;PL;PROG;PRS;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː,2,V,2,PL,PROG,PRS,MASC,,,,
चुनना,चुन रहे हो,V;2;PL;PROG;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː,2,V,2,PL,PROG,SBJV,MASC,,,,
चुनना,चुन रहे होगे,V;2;PL;PROG;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː ɡ eː,1,V,2,PL,PROG,LGSPEC3,MASC,,,,
चुनना,चुन रहे होते,V;1;PL;PROG;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː t̪ eː,2,V,1,PL,PROG,LGSPEC4,MASC,,,,
चुनना,चुन रहे होते,V;2;PL;PROG;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː t̪ eː,2,V,2,PL,PROG,LGSPEC4,MASC,,,,
चुनना,चुन रहे होते,V;3;PL;PROG;LGSPEC4;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː t̪ eː,2,V,3,PL,PROG,LGSPEC4,MASC,,,,
चुनना,चुन रहे हों,V;1;PL;PROG;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ õː,3,V,1,PL,PROG,SBJV,MASC,,,,
चुनना,चुन रहे हों,V;3;PL;PROG;SBJV;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ õː,4,V,3,PL,PROG,SBJV,MASC,,,,
चुनना,चुन रहे होंगे,V;1;PL;PROG;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː ŋ ɡ eː,2,V,1,PL,PROG,LGSPEC3,MASC,,,,
चुनना,चुन रहे होंगे,V;3;PL;PROG;LGSPEC3;MASC,0.0,1.1559241706161138e-05,t͡ʃ ʊ n ɾ ə ɦ eː ɦ oː ŋ ɡ eː,2,V,3,PL,PROG,LGSPEC3,MASC,,,,
चुनना,चुना,V;V.PTCP;MASC;SG;PFV,0.000583,1.1559241706161138e-05,t͡ʃ ʊ n ɑː,4,V,V.PTCP,MASC,SG,PFV,,,,,
