lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
ሞተ,ሞተናል,V;PRF;1;PL,0.0,4.583333333333334e-05,m ə t ə nː a l,3,V,PRF,1,PL,,,,,,
ሞተ,ሞተዋል,V;PRF;3;PL,3.3333333333333335e-05,4.583333333333334e-05,m ə t ə w a l,1,V,PRF,3,PL,,,,,,
ሞተ,ሞቱ,V;PFV;3;PL,0.0002,4.583333333333334e-05,m ə t u,4,V,PFV,3,PL,,,,,,
ሞተ,ሞታለች,V;PRF;3;SG;FEM,3.3333333333333335e-05,4.583333333333334e-05,m ə t a l ə t͡ʃː,4,V,PRF,3,SG,FEM,,,,,
ሞተ,ሞታችሁ,V;PFV;2;PL,0.0,4.583333333333334e-05,m ə t a t͡ʃː a h u,1,V,PFV,2,PL,,,,,,
ሞተ,ሞታችኋል,V;PRF;2;PL,0.0,4.583333333333334e-05,m ə t a t͡ʃː ɨ nː a l,3,V,PRF,2,PL,,,,,,
ሞተ,ሞትሽ,V;PFV;2;SG;FEM,0.0,4.583333333333334e-05,m ə t ʃː a,4,V,PFV,2,SG,FEM,,,,,
ሞተ,ሞትን,V;PFV;1;PL,0.0001333333333333,4.583333333333334e-05,m ə t ɨ n,4,V,PFV,1,PL,,,,,,
ሞተ,ሞትኩ,V;PFV;1;SG,3.3333333333333335e-05,4.583333333333334e-05,m ə t ɨ ʔ o,2,V,PFV,1,SG,,,,,,
ሞተ,ሞትክ,V;PFV;2;SG;MASC,0.0,4.583333333333334e-05,m ə t k,1,V,PFV,2,SG,MASC,,,,,
ሞተ,ሞቷል,V;PRF;3;SG;MASC,3.3333333333333335e-05,4.583333333333334e-05,m ə t i l,3,V,PRF,3,SG,MASC,,,,,
ሞተ,ሞቻለሁ,V;PRF;1;SG,0.0,4.583333333333334e-05,m ə t͡ʃ ə l l ə h,3,V,PRF,1,SG,,,,,,
ሞተ,ትሙት,V;IMP;3;SG;FEM,0.0,4.583333333333334e-05,t ɨ m u t,1,V,IMP,3,SG,FEM,,,,,
ሞተ,ትሞቱ,V;IPFV;NFIN;2;PL,0.0,4.583333333333334e-05,t ɨ m ə t u,3,V,IPFV,NFIN,2,PL,,,,,
ሞተ,ትሞታለህ,V;IPFV;2;SG;MASC,0.0,4.583333333333334e-05,t ɨ m ə t a l ə h,2,V,IPFV,2,SG,MASC,,,,,
ሞተ,ትሞታለች,V;IPFV;3;SG;FEM,0.0,4.583333333333334e-05,t ɨ m ə t a l ə t͡ʃː,3,V,IPFV,3,SG,FEM,,,,,
ሞተ,ትሞታላችሁ,V;IPFV;2;PL,0.0,4.583333333333334e-05,t ɨ m ə t ə l t͡ʃː a h w a,2,V,IPFV,2,PL,,,,,,
ሞተ,ትሞት,V;IPFV;NFIN;2;SG;MASC,0.0,4.583333333333334e-05,t ɨ m ə t,2,V,IPFV,NFIN,2,SG,MASC,,,,
ሞተ,ትሞት,V;IPFV;NFIN;3;SG;FEM,0.0,4.583333333333334e-05,t ɨ m ə t,3,V,IPFV,NFIN,3,SG,FEM,,,,
ሞተ,ትሞቺ,V;IPFV;NFIN;2;SG;FEM,0.0,4.583333333333334e-05,t ɨ m ə t͡ʃː i,0,V,IPFV,NFIN,2,SG,FEM,,,,
ሞተ,ትሞቻለሽ,V;IPFV;2;SG;FEM,0.0,4.583333333333334e-05,t ɨ m ə t͡ʃ ə l ə ʃ,3,V,IPFV,2,SG,FEM,,,,,
ሞተ,እሞታለሁ,V;IPFV;1;SG,0.0,4.583333333333334e-05,ʔ ɨ m ə t a l l a h,1,V,IPFV,1,SG,,,,,,
ሞተ,እሞት,V;IPFV;NFIN;1;SG,0.0,4.583333333333334e-05,ʔ ɨ m ə t,1,V,IPFV,NFIN,1,SG,,,,,
ሞተ,እንሙት,V;IMP;1;PL,0.0,4.583333333333334e-05,ʔ ɨ nː ɨ mː ɨ t,2,V,IMP,1,PL,,,,,,
ሞተ,እንሞታለን,V;IPFV;1;PL,0.0,4.583333333333334e-05,ʔ ɨ n m ə t a l ə n,3,V,IPFV,1,PL,,,,,,
ሞተ,እንሞት,V;IPFV;NFIN;1;PL,0.0,4.583333333333334e-05,ʔ ɨ n m ə t,4,V,IPFV,NFIN,1,PL,,,,,
ሞተ,ይሙቱ,V;IMP;3;PL,3.3333333333333335e-05,4.583333333333334e-05,j ɨ m u t u,4,V,IMP,3,PL,,,,,,
ሞተ,ይሙት,V;IMP;3;SG;MASC,0.0004333333333333,4.583333333333334e-05,j ɨ m u t,1,V,IMP,3,SG,MASC,,,,,
ሞተ,ይሞቱ,V;IPFV;NFIN;3;PL,0.0,4.583333333333334e-05,j ɨ m ə t u,3,V,IPFV,NFIN,3,PL,,,,,
ሞተ,ይሞታሉ,V;IPFV;3;PL,0.0,4.583333333333334e-05,j ɨ m ə t a l o,0,V,IPFV,3,PL,,,,,,
ሞተ,ይሞታል,V;IPFV;3;SG;MASC,0.0001,4.583333333333334e-05,j ɨ m ə t ə l,0,V,IPFV,3,SG,MASC,,,,,
ሞተ,ይሞት,V;IPFV;NFIN;3;SG;MASC,0.0,4.583333333333334e-05,j ɨ m ə t,0,V,IPFV,NFIN,3,SG,MASC,,,,
ተናገረ,ልናገር,V;IMP;1;SG,0.0,3.333333333333334e-05,l ɨ nː a ɡ ɨ ɾ,1,V,IMP,1,SG,,,,,,
ተናገረ,ተናገረ,V;PFV;3;SG;MASC,0.0001333333333333,3.333333333333334e-05,t ə n ə ɡ ə ɾ ə,1,V,PFV,3,SG,MASC,,,,,
ተናገረ,ተናገረች,V;PFV;3;SG;FEM,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ ə t͡ʃː,3,V,PFV,3,SG,FEM,,,,,
ተናገረ,ተናገሩ,V;IMP;2;PL,3.3333333333333335e-05,3.333333333333334e-05,t ə n ə d͡ʒ ə r u,0,V,IMP,2,PL,,,,,,
ተናገረ,ተናገሩ,V;PFV;3;PL,3.3333333333333335e-05,3.333333333333334e-05,t ə n ə d͡ʒ ə r u,1,V,PFV,3,PL,,,,,,
ተናገረ,ተናገሪ,V;IMP;2;SG;FEM,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ u,4,V,IMP,2,SG,FEM,,,,,
ተናገረ,ተናገራችሁ,V;PFV;2;PL,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ a t͡ʃː u,0,V,PFV,2,PL,,,,,,
ተናገረ,ተናገር,V;IMP;2;SG;MASC,3.3333333333333335e-05,3.333333333333334e-05,t ə n a d͡ʒ ə ɾ,3,V,IMP,2,SG,MASC,,,,,
ተናገረ,ተናገርሽ,V;PFV;2;SG;FEM,0.0,3.333333333333334e-05,t ə n ə d͡ʒ ə ɾ ʃ,1,V,PFV,2,SG,FEM,,,,,
ተናገረ,ተናገርን,V;PFV;1;PL,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ n,2,V,PFV,1,PL,,,,,,
ተናገረ,ተናገርኩ,V;PFV;1;SG,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ ɨ ɡ o,0,V,PFV,1,SG,,,,,,
ተናገረ,ተናገርክ,V;PFV;2;SG;MASC,0.0,3.333333333333334e-05,t ə n ə d͡ʒ ə ɾ k,3,V,PFV,2,SG,MASC,,,,,
ተናገረ,ተናግረሀል,V;PRF;2;SG;MASC,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ ə h ə l,1,V,PRF,2,SG,MASC,,,,,
ተናገረ,ተናግረሻል,V;PRF;2;SG;FEM,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ ə ʃ a l,4,V,PRF,2,SG,FEM,,,,,
ተናገረ,ተናግረናል,V;PRF;1;PL,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ ə nː a l,2,V,PRF,1,PL,,,,,,
ተናገረ,ተናግረዋል,V;PRF;3;PL,0.0001,3.333333333333334e-05,t ə n ə ɡ ə ɾ ə w a l,0,V,PRF,3,PL,,,,,,
ተናገረ,ተናግራለች,V;PRF;3;SG;FEM,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ a l ə t͡ʃː,3,V,PRF,3,SG,FEM,,,,,
ተናገረ,ተናግራችኋል,V;PRF;2;PL,0.0,3.333333333333334e-05,t ə n ə ɡ ə ɾ a t͡ʃː ɨ nː a l,2,V,PRF,2,PL,,,,,,
ተናገረ,ተናግሬያለሁ,V;PRF;1;SG,3.3333333333333335e-05,3.333333333333334e-05,t ə n ə ɡ ə r i j a l ə h,3,V,PRF,1,SG,,,,,,
ተናገረ,ተናግሯል,V;PRF;3;SG;MASC,0.0,3.333333333333334e-05,t ə n ə ɡ ə s u l,3,V,PRF,3,SG,MASC,,,,,
ተናገረ,ትናገሩ,V;IPFV;NFIN;2;PL,0.0,3.333333333333334e-05,t ɨ nː a ɡ ə r u,3,V,IPFV,NFIN,2,PL,,,,,
ተናገረ,ትናገሪ,V;IPFV;NFIN;2;SG;FEM,0.0,3.333333333333334e-05,t ɨ nː a ɡ ə ɾ u,3,V,IPFV,NFIN,2,SG,FEM,,,,
ተናገረ,ትናገሪያለሽ,V;IPFV;2;SG;FEM,0.0,3.333333333333334e-05,t ɨ n ə ɡ ə ɾ i j a l ə ʃ,2,V,IPFV,2,SG,FEM,,,,,
ተናገረ,ትናገራለህ,V;IPFV;2;SG;MASC,0.0,3.333333333333334e-05,t ɨ n ə ɡ ə ɾ a l ə h,1,V,IPFV,2,SG,MASC,,,,,
ተናገረ,ትናገራለች,V;IPFV;3;SG;FEM,0.0,3.333333333333334e-05,t ɨ nː a ɡ ə ɾ a l ə t͡ʃː,2,V,IPFV,3,SG,FEM,,,,,
ተናገረ,ትናገራላችሁ,V;IPFV;2;PL,0.0,3.333333333333334e-05,t ɨ n ə ɡ ə ɾ a l t͡ʃː a h a,0,V,IPFV,2,PL,,,,,,
ተናገረ,ትናገር,V;IMP;3;SG;FEM,0.0,3.333333333333334e-05,t ɨ nː a ɡ ɨ ɾ,2,V,IMP,3,SG,FEM,,,,,
ተናገረ,ትናገር,V;IPFV;NFIN;2;SG;MASC,0.0,3.333333333333334e-05,t ɨ nː a ɡ ɨ ɾ,4,V,IPFV,NFIN,2,SG,MASC,,,,
ተናገረ,ትናገር,V;IPFV;NFIN;3;SG;FEM,0.0,3.333333333333334e-05,t ɨ nː a ɡ ɨ ɾ,1,V,IPFV,NFIN,3,SG,FEM,,,,
ተናገረ,እናገራለሁ,V;IPFV;1;SG,6.666666666666667e-05,3.333333333333334e-05,ʔ ɨ nː a ɡ ə ɾ l ə h a,4,V,IPFV,1,SG,,,,,,
ተናገረ,እናገር,V;IPFV;NFIN;1;SG,0.0,3.333333333333334e-05,ʔ ɨ nː a ɡ ɨ ɾ,1,V,IPFV,NFIN,1,SG,,,,,
ተናገረ,እንናገራለን,V;IPFV;1;PL,3.3333333333333335e-05,3.333333333333334e-05,ʔ ɨ n n a ɡ ə ɾ a l ə n,1,V,IPFV,1,PL,,,,,,
ተናገረ,እንናገር,V;IMP;1;PL,3.3333333333333335e-05,3.333333333333334e-05,ʔ ɨ n n a ɡ ɨ ɾ,0,V,IMP,1,PL,,,,,,
ተናገረ,እንናገር,V;IPFV;NFIN;1;PL,3.3333333333333335e-05,3.333333333333334e-05,ʔ ɨ n n a ɡ ɨ ɾ,1,V,IPFV,NFIN,1,PL,,,,,
ተናገረ,ይናገሩ,V;IMP;3;PL,0.0001333333333333,3.333333333333334e-05,j ɨ nː a ɡ ə r u,2,V,IMP,3,PL,,,,,,
ተናገረ,ይናገሩ,V;IPFV;NFIN;3;PL,0.0001333333333333,3.333333333333334e-05,j ɨ nː a ɡ ə r u,2,V,IPFV,NFIN,3,PL,,,,,
ተናገረ,ይናገራሉ,V;IPFV;3;PL,6.666666666666667e-05,3.333333333333334e-05,j ɨ n ə ɡ ə ɾ a l o,4,V,IPFV,3,PL,,,,,,
ተናገረ,ይናገራል,V;IPFV;3;SG;MASC,0.0001333333333333,3.333333333333334e-05,j ɨ n ə ɡ ə ɾ a l,0,V,IPFV,3,SG,MASC,,,,,
ተናገረ,ይናገር,V;IMP;3;SG;MASC,0.0001666666666666,3.333333333333334e-05,j ɨ nː a ɡ ɨ ɾ,1,V,IMP,3,SG,MASC,,,,,
ተናገረ,ይናገር,V;IPFV;NFIN;3;SG;MASC,0.0001666666666666,3.333333333333334e-05,j ɨ nː a ɡ ɨ ɾ,2,V,IPFV,NFIN,3,SG,MASC,,,,
በቃ,ልብቃ,V;IMP;1;SG,0.0,3.166666666666667e-05,l b ɨ tʼ,1,V,IMP,1,SG,,,,,,
በቃ,በቁ,V;PFV;3;PL,0.0,3.166666666666667e-05,b ə kʼ u,0,V,PFV,3,PL,,,,,,
በቃ,በቃ,V;PFV;3;SG;MASC,0.0007,3.166666666666667e-05,b ə tʼ,3,V,PFV,3,SG,MASC,,,,,
በቃ,በቃሁ,V;PFV;1;SG,0.0,3.166666666666667e-05,b ə tʼ a h u,3,V,PFV,1,SG,,,,,,
በቃ,በቃህ,V;PFV;2;SG;MASC,0.0,3.166666666666667e-05,b ə tʼ a h,1,V,PFV,2,SG,MASC,,,,,
በቃ,በቃሽ,V;PFV;2;SG;FEM,0.0,3.166666666666667e-05,b ə tʼ ə ʃ,3,V,PFV,2,SG,FEM,,,,,
በቃ,በቃች,V;PFV;3;SG;FEM,0.0,3.166666666666667e-05,b ə tʼ ə t͡ʃː,4,V,PFV,3,SG,FEM,,,,,
በቃ,በቃችሁ,V;PFV;2;PL,0.0,3.166666666666667e-05,b ə tʼ ə t͡ʃʼ h u,2,V,PFV,2,PL,,,,,,
በቃ,በቃን,V;PFV;1;PL,0.0,3.166666666666667e-05,b ə tʼ ə n,0,V,PFV,1,PL,,,,,,
በቃ,በቅተሀል,V;PRF;2;SG;MASC,0.0,3.166666666666667e-05,b ə k t ə h a l,2,V,PRF,2,SG,MASC,,,,,
በቃ,በቅተሻል,V;PRF;2;SG;FEM,0.0,3.166666666666667e-05,b ə k t ə ʃ a l,4,V,PRF,2,SG,FEM,,,,,
በቃ,በቅተናል,V;PRF;1;PL,0.0,3.166666666666667e-05,b ə k t ə n a l,1,V,PRF,1,PL,,,,,,
በቃ,በቅተዋል,V;PRF;3;PL,6.666666666666667e-05,3.166666666666667e-05,b ə kʼ t ə w a l,0,V,PRF,3,PL,,,,,,
በቃ,በቅታለች,V;PRF;3;SG;FEM,0.0,3.166666666666667e-05,b ə k t ə l ə t͡ʃː,2,V,PRF,3,SG,FEM,,,,,
በቃ,በቅታችኋል,V;PRF;2;PL,0.0,3.166666666666667e-05,b ə k t ə t tʼ ə n a l,0,V,PRF,2,PL,,,,,,
በቃ,በቅቷል,V;PRF;3;SG;MASC,6.666666666666667e-05,3.166666666666667e-05,b ə k tʼ i l,3,V,PRF,3,SG,MASC,,,,,
በቃ,በቅቻለሁ,V;PRF;1;SG,0.0,3.166666666666667e-05,b ə k t͡ʃ ə t͡ʃ ə l l ə h,3,V,PRF,1,SG,,,,,,
በቃ,ብቁ,V;IMP;2;PL,0.0002333333333333,3.166666666666667e-05,b ɨ k u,0,V,IMP,2,PL,,,,,,
በቃ,ብቂ,V;IMP;2;SG;FEM,0.0,3.166666666666667e-05,b ɨ k i,0,V,IMP,2,SG,FEM,,,,,
በቃ,ብቃ,V;IMP;2;SG;MASC,3.3333333333333335e-05,3.166666666666667e-05,b ɨ tʼ,4,V,IMP,2,SG,MASC,,,,,
በቃ,ትበቁ,V;IPFV;NFIN;2;PL,0.0,3.166666666666667e-05,t ɨ b ə kʼ u,1,V,IPFV,NFIN,2,PL,,,,,
በቃ,ትበቂ,V;IPFV;NFIN;2;SG;FEM,0.0,3.166666666666667e-05,t ə b ə kʼ,0,V,IPFV,NFIN,2,SG,FEM,,,,
በቃ,ትበቂያለሽ,V;IPFV;2;SG;FEM,0.0,3.166666666666667e-05,t ə b ə k i j a l ə ʃ,3,V,IPFV,2,SG,FEM,,,,,
በቃ,ትበቃ,V;IPFV;NFIN;2;SG;MASC,0.0,3.166666666666667e-05,t ɨ b ə tʼ,3,V,IPFV,NFIN,2,SG,MASC,,,,
በቃ,ትበቃ,V;IPFV;NFIN;3;SG;FEM,0.0,3.166666666666667e-05,t ɨ b ə tʼ,3,V,IPFV,NFIN,3,SG,FEM,,,,
በቃ,ትበቃለህ,V;IPFV;2;SG;MASC,0.0,3.166666666666667e-05,t ɨ b ə kʼ a l l ə h,1,V,IPFV,2,SG,MASC,,,,,
በቃ,ትበቃለች,V;IPFV;3;SG;FEM,0.0,3.166666666666667e-05,t ə b ə kʼ a l ə t͡ʃː,3,V,IPFV,3,SG,FEM,,,,,
በቃ,ትበቃላችሁ,V;IPFV;2;PL,0.0,3.166666666666667e-05,t ə b ə tʼ ə l t͡ʃʼ a h,2,V,IPFV,2,PL,,,,,,
በቃ,ትብቃ,V;IMP;3;SG;FEM,0.0,3.166666666666667e-05,t ɨ b tʼ,3,V,IMP,3,SG,FEM,,,,,
በቃ,እበቃ,V;IPFV;NFIN;1;SG,0.0,3.166666666666667e-05,ʔ ɨ b ə tʼ,0,V,IPFV,NFIN,1,SG,,,,,
በቃ,እበቃለሁ,V;IPFV;1;SG,0.0,3.166666666666667e-05,ʔ ɨ b ə tʼ a l l ə h,0,V,IPFV,1,SG,,,,,,
በቃ,እንበቃ,V;IPFV;NFIN;1;PL,0.0,3.166666666666667e-05,ʔ ɨ n b ə tʼ,2,V,IPFV,NFIN,1,PL,,,,,
በቃ,እንበቃለን,V;IPFV;1;PL,0.0,3.166666666666667e-05,ʔ ɨ n b ə tʼ a l ə n,3,V,IPFV,1,PL,,,,,,
በቃ,እንብቃ,V;IMP;1;PL,0.0,3.166666666666667e-05,ʔ ɨ n b ɨ tʼ,4,V,IMP,1,PL,,,,,,
በቃ,ይበቁ,V;IPFV;NFIN;3;PL,0.0,3.166666666666667e-05,j ɨ b ə t͡ʃː u,3,V,IPFV,NFIN,3,PL,,,,,
በቃ,ይበቃ,V;IPFV;NFIN;3;SG;MASC,3.3333333333333335e-05,3.166666666666667e-05,j i b ə tʼ,2,V,IPFV,NFIN,3,SG,MASC,,,,
በቃ,ይበቃሉ,V;IPFV;3;PL,3.3333333333333335e-05,3.166666666666667e-05,j ɨ b ə tʼ ə lʷ,0,V,IPFV,3,PL,,,,,,
በቃ,ይበቃል,V;IPFV;3;SG;MASC,6.666666666666667e-05,3.166666666666667e-05,j ɨ b ə tʼ ə l,2,V,IPFV,3,SG,MASC,,,,,
በቃ,ይብቁ,V;IMP;3;PL,0.0,3.166666666666667e-05,j ɨ b ɨ t͡ʃː u,3,V,IMP,3,PL,,,,,,
በቃ,ይብቃ,V;IMP;3;SG;MASC,3.3333333333333335e-05,3.166666666666667e-05,j ɨ b tʼ,4,V,IMP,3,SG,MASC,,,,,
አስተዳደረ,አስተዳደረ,V;PFV;3;SG;MASC,0.0,5.333333333333333e-05,ʔ a s t ə d a d ə ɾ ə,4,V,PFV,3,SG,MASC,,,,,
አስተዳደረ,አስተዳድሯል,V;PRF;3;SG;MASC,0.0,5.333333333333333e-05,ʔ a s t ə d a d ə s u l,1,V,PRF,3,SG,MASC,,,,,
አስተዳደረ,ያስተዳድራል,V;IPFV;3;SG;MASC,0.0,5.333333333333333e-05,j a s t ə d a d ɾ a l,3,V,IPFV,3,SG,MASC,,,,,
አስተዳደረ,ያስተዳድር,V;IMP;3;SG;MASC,0.0001333333333333,5.333333333333333e-05,j a s t ə d a d ə ɾ,0,V,IMP,3,SG,MASC,,,,,
አስተዳደረ,ያስተዳድር,V;IPFV;NFIN;3;SG;MASC,0.0001333333333333,5.333333333333333e-05,j a s t ə d a d ə ɾ,2,V,IPFV,NFIN,3,SG,MASC,,,,
ኖረ,ልኑር,V;IMP;1;SG,0.0,9.5e-05,l ɨ nː ɨ ɾ,1,V,IMP,1,SG,,,,,,
ኖረ,ትኑር,V;IMP;3;SG;FEM,6.666666666666667e-05,9.5e-05,t ɨ nː ɨ ɾ,1,V,IMP,3,SG,FEM,,,,,
ኖረ,ትኖሩ,V;IPFV;NFIN;2;PL,0.0,9.5e-05,t ɨ nː ɨ r u,0,V,IPFV,NFIN,2,PL,,,,,
ኖረ,ትኖሪ,V;IPFV;NFIN;2;SG;FEM,0.0,9.5e-05,t ɨ nː ɨ ɾ u,4,V,IPFV,NFIN,2,SG,FEM,,,,
ኖረ,ትኖሪያለሽ,V;IPFV;2;SG;FEM,0.0,9.5e-05,t ɨ n ɨ ɾ i j a l ə ʃ,2,V,IPFV,2,SG,FEM,,,,,
ኖረ,ትኖራለህ,V;IPFV;2;SG;MASC,0.0,9.5e-05,t ɨ n ɨ ɾ a l ə h,0,V,IPFV,2,SG,MASC,,,,,
ኖረ,ትኖራለች,V;IPFV;3;SG;FEM,0.0,9.5e-05,t ɨ n ɨ ɾ a l ə t͡ʃː,4,V,IPFV,3,SG,FEM,,,,,
ኖረ,ትኖራላችሁ,V;IPFV;2;PL,0.0,9.5e-05,t ɨ n ɨ ɾ ə l t͡ʃː a h a,1,V,IPFV,2,PL,,,,,,
ኖረ,ትኖር,V;IPFV;NFIN;2;SG;MASC,0.0,9.5e-05,t ɨ nː ɨ ɾ,4,V,IPFV,NFIN,2,SG,MASC,,,,
ኖረ,ትኖር,V;IPFV;NFIN;3;SG;FEM,0.0,9.5e-05,t ɨ nː ɨ ɾ,4,V,IPFV,NFIN,3,SG,FEM,,,,
ኖረ,ኑሩ,V;IMP;2;PL,3.3333333333333335e-05,9.5e-05,n ɨ r u,4,V,IMP,2,PL,,,,,,
ኖረ,ኑሪ,V;IMP;2;SG;FEM,0.0,9.5e-05,n ɨ ɾ ɨ,1,V,IMP,2,SG,FEM,,,,,
ኖረ,ኑር,V;IMP;2;SG;MASC,0.0003666666666666,9.5e-05,n ɨ ɾ,3,V,IMP,2,SG,MASC,,,,,
ኖረ,ኖረ,V;PFV;3;SG;MASC,0.0004,9.5e-05,n o ɾ ə,1,V,PFV,3,SG,MASC,,,,,
ኖረ,ኖረሀል,V;PRF;2;SG;MASC,0.0,9.5e-05,n o ɾ ə h a l,4,V,PRF,2,SG,MASC,,,,,
ኖረ,ኖረሻል,V;PRF;2;SG;FEM,0.0,9.5e-05,n o ɾ ə ʃ a l,4,V,PRF,2,SG,FEM,,,,,
ኖረ,ኖረች,V;PFV;3;SG;FEM,0.0,9.5e-05,n o ɾ ə t͡ʃː,2,V,PFV,3,SG,FEM,,,,,
ኖረ,ኖረናል,V;PRF;1;PL,0.0,9.5e-05,n o ɾ ə nː a l,4,V,PRF,1,PL,,,,,,
ኖረ,ኖረዋል,V;PRF;3;PL,0.0,9.5e-05,n o ɾ ə w a l,3,V,PRF,3,PL,,,,,,
ኖረ,ኖሩ,V;PFV;3;PL,0.0001333333333333,9.5e-05,n o r u,1,V,PFV,3,PL,,,,,,
ኖረ,ኖራለች,V;PRF;3;SG;FEM,0.0,9.5e-05,n o ɾ a l ə t͡ʃː,4,V,PRF,3,SG,FEM,,,,,
ኖረ,ኖራችሁ,V;PFV;2;PL,0.0,9.5e-05,n ɨ ɾ a t͡ʃː a h u,2,V,PFV,2,PL,,,,,,
ኖረ,ኖራችኋል,V;PRF;2;PL,0.0,9.5e-05,n ɨ ɾ a t͡ʃː a nː a l,3,V,PRF,2,PL,,,,,,
ኖረ,ኖሬያለሁ,V;PRF;1;SG,0.0,9.5e-05,n ɨ ɾ u j a l l e h,0,V,PRF,1,SG,,,,,,
ኖረ,ኖርሽ,V;PFV;2;SG;FEM,3.3333333333333335e-05,9.5e-05,n ɨ ɾ ʃ,1,V,PFV,2,SG,FEM,,,,,
ኖረ,ኖርን,V;PFV;1;PL,0.0,9.5e-05,n o ɾ n,1,V,PFV,1,PL,,,,,,
ኖረ,ኖርኩ,V;PFV;1;SG,0.0,9.5e-05,n o ɾ ɨ ɡ o,0,V,PFV,1,SG,,,,,,
ኖረ,ኖርክ,V;PFV;2;SG;MASC,0.0,9.5e-05,n o ɾ k,3,V,PFV,2,SG,MASC,,,,,
ኖረ,ኖሯል,V;PRF;3;SG;MASC,0.0001666666666666,9.5e-05,n ɨ s u l,1,V,PRF,3,SG,MASC,,,,,
ኖረ,እንኑር,V;IMP;1;PL,0.0,9.5e-05,ʔ ɨ n n ɨ ɾ,2,V,IMP,1,PL,,,,,,
ኖረ,እንኖራለን,V;IPFV;1;PL,3.3333333333333335e-05,9.5e-05,ʔ ɨ n n ɨ ɾ a l ə n,0,V,IPFV,1,PL,,,,,,
ኖረ,እንኖር,V;IPFV;NFIN;1;PL,0.0,9.5e-05,ʔ ɨ n n ɨ ɾ,4,V,IPFV,NFIN,1,PL,,,,,
ኖረ,እኖራለሁ,V;IPFV;1;SG,0.0,9.5e-05,ʔ ɨ n ə ɾ a l l e h,0,V,IPFV,1,SG,,,,,,
