lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
ζω,να έχουμε ζήσει,V;1;PL;PRF;SBJV,0.0,5.140277777777778e-05,n a e x u m e z i s i,2,V,1,PL,PRF,SBJV,,,,,
ζω,έχετε ζήσει,V;2;PL;PRF;PRS,0.0,5.140277777777778e-05,e ç e t e z i s i,3,V,2,PL,PRF,PRS,,,,,
ζω,είχατε ζήσει,V;2;PL;PRF;PST,0.0,5.140277777777778e-05,i x a t e z i s i,4,V,2,PL,PRF,PST,,,,,
ζω,θα έχετε ζήσει,V;2;PL;PRF;FUT,0.0,5.140277777777778e-05,θ a e ç e t e z i s i,0,V,2,PL,PRF,FUT,,,,,
ζω,να έχετε ζήσει,V;2;PL;PRF;SBJV,0.0,5.140277777777778e-05,n a e ç e t e z i s i,3,V,2,PL,PRF,SBJV,,,,,
ζω,έχουν ζήσει,V;3;PL;PRF;PRS,0.0,5.140277777777778e-05,e x u n z i s i,2,V,3,PL,PRF,PRS,,,,,
ζω,είχαν ζήσει,V;3;PL;PRF;PST,0.0,5.140277777777778e-05,i x a n z i s i,4,V,3,PL,PRF,PST,,,,,
ζω,θα έχουν ζήσει,V;3;PL;PRF;FUT,0.0,5.140277777777778e-05,θ a e x u n z i s i,1,V,3,PL,PRF,FUT,,,,,
ζω,να έχουν ζήσει,V;3;PL;PRF;SBJV,0.0,5.140277777777778e-05,n a e x u n z i s i,1,V,3,PL,PRF,SBJV,,,,,
ζω,ζώντας,V;PTCP,5.8e-05,5.140277777777778e-05,z o n d a s,0,V,PTCP,,,,,,,,
ζω,ζήσει,V;NFIN,0.000461,5.140277777777778e-05,z i s i,0,V,NFIN,,,,,,,,
είστε,είμαι,V;1;SG;IPFV;PRS,0.002492,0.0126266666666666,i m e,2,V,1,SG,IPFV,PRS,,,,,
είστε,ήμουν / ήμουνα2,V;1;SG;IPFV;PST,0.0,0.0126266666666666,i m u n a n,3,V,1,SG,IPFV,PST,,,,,
είστε,θα είμαι,V;1;SG;IPFV;FUT,0.0,0.0126266666666666,θ a i m e,3,V,1,SG,IPFV,FUT,,,,,
είστε,να είμαι,V;1;SG;IPFV;SBJV,0.0,0.0126266666666666,n a i m e,3,V,1,SG,IPFV,SBJV,,,,,
είστε,είσαι,V;2;SG;IPFV;PRS,0.001644,0.0126266666666666,i s e,1,V,2,SG,IPFV,PRS,,,,,
είστε,ήσουν / ήσουνα2,V;2;SG;IPFV;PST,0.0,0.0126266666666666,i s u n a s u n a n,2,V,2,SG,IPFV,PST,,,,,
είστε,θα είσαι,V;2;SG;IPFV;FUT,0.0,0.0126266666666666,θ a i s e,3,V,2,SG,IPFV,FUT,,,,,
είστε,να είσαι,V;2;SG;IPFV;SBJV,0.0,0.0126266666666666,n a i s e,3,V,2,SG,IPFV,SBJV,,,,,
είστε,—,V;2;SG;IMP,6.5e-05,0.0126266666666666,d e,2,V,2,SG,IMP,,,,,,
είστε,είναι,V;3;SG;IPFV;PRS,0.168231,0.0126266666666666,i n e,3,V,3,SG,IPFV,PRS,,,,,
είστε,ήταν / ήτανε2,V;3;SG;IPFV;PST,0.0,0.0126266666666666,i t a n e n,2,V,3,SG,IPFV,PST,,,,,
είστε,θα είναι,V;3;SG;IPFV;FUT,0.0,0.0126266666666666,θ a i n e,3,V,3,SG,IPFV,FUT,,,,,
είστε,να είναι,V;3;SG;IPFV;SBJV,0.0,0.0126266666666666,n a i n e,4,V,3,SG,IPFV,SBJV,,,,,
είστε,είμαστε1,V;1;PL;IPFV;PRS,0.0,0.0126266666666666,i m a s t e n,2,V,1,PL,IPFV,PRS,,,,,
είστε,ήμαστε / ήμασταν3,V;1;PL;IPFV;PST,0.0,0.0126266666666666,i m a s t e,4,V,1,PL,IPFV,PST,,,,,
είστε,θα είμαστε,V;1;PL;IPFV;FUT,0.0,0.0126266666666666,θ a i m a s t e,2,V,1,PL,IPFV,FUT,,,,,
είστε,να είμαστε,V;1;PL;IPFV;SBJV,0.0,0.0126266666666666,n a i m a s t e,1,V,1,PL,IPFV,SBJV,,,,,
είστε,είστε / είσαστε,V;2;PL;IPFV;PRS,0.0,0.0126266666666666,i s t e,2,V,2,PL,IPFV,PRS,,,,,
είστε,ήσαστε / ήσασταν3,V;2;PL;IPFV;PST,0.0,0.0126266666666666,i s a s t e,3,V,2,PL,IPFV,PST,,,,,
είστε,θα είστε /είσαστε,V;2;PL;IPFV;FUT,0.0,0.0126266666666666,θ a i s t e i s a s t e,4,V,2,PL,IPFV,FUT,,,,,
είστε,να είστε /είσαστε,V;2;PL;IPFV;SBJV,0.0,0.0126266666666666,n a i s t e i s a s t e,0,V,2,PL,IPFV,SBJV,,,,,
είστε,—,V;2;PL;IMP,6.5e-05,0.0126266666666666,d e,4,V,2,PL,IMP,,,,,,
είστε,είναι,V;3;PL;IPFV;PRS,0.168231,0.0126266666666666,i n e,4,V,3,PL,IPFV,PRS,,,,,
είστε,ήταν / ήτανε2 / ήσαν / ήσανε4,V;3;PL;IPFV;PST,0.0,0.0126266666666666,i t a n e s a n e l,3,V,3,PL,IPFV,PST,,,,,
είστε,θα είναι,V;3;PL;IPFV;FUT,0.0,0.0126266666666666,θ a i n e,3,V,3,PL,IPFV,FUT,,,,,
είστε,να είναι,V;3;PL;IPFV;SBJV,0.0,0.0126266666666666,n a i n e,2,V,3,PL,IPFV,SBJV,,,,,
είστε,όντας,V;PTCP,0.000192,0.0126266666666666,o n d a s,1,V,PTCP,,,,,,,,
θα είσαστε,είμαι,V;1;SG;IPFV;PRS,0.002492,0.0126266666666666,i m e,4,V,1,SG,IPFV,PRS,,,,,
θα είσαστε,ήμουν / ήμουνα2,V;1;SG;IPFV;PST,0.0,0.0126266666666666,i m u n a n,4,V,1,SG,IPFV,PST,,,,,
θα είσαστε,θα είμαι,V;1;SG;IPFV;FUT,0.0,0.0126266666666666,θ a i m e,2,V,1,SG,IPFV,FUT,,,,,
θα είσαστε,να είμαι,V;1;SG;IPFV;SBJV,0.0,0.0126266666666666,n a i m e,2,V,1,SG,IPFV,SBJV,,,,,
θα είσαστε,είσαι,V;2;SG;IPFV;PRS,0.001644,0.0126266666666666,i s e,3,V,2,SG,IPFV,PRS,,,,,
θα είσαστε,ήσουν / ήσουνα2,V;2;SG;IPFV;PST,0.0,0.0126266666666666,i s u n a s u n a n,0,V,2,SG,IPFV,PST,,,,,
θα είσαστε,θα είσαι,V;2;SG;IPFV;FUT,0.0,0.0126266666666666,θ a i s e,3,V,2,SG,IPFV,FUT,,,,,
θα είσαστε,να είσαι,V;2;SG;IPFV;SBJV,0.0,0.0126266666666666,n a i s e,2,V,2,SG,IPFV,SBJV,,,,,
θα είσαστε,—,V;2;SG;IMP,6.5e-05,0.0126266666666666,d e,1,V,2,SG,IMP,,,,,,
θα είσαστε,είναι,V;3;SG;IPFV;PRS,0.168231,0.0126266666666666,i n e,2,V,3,SG,IPFV,PRS,,,,,
θα είσαστε,ήταν / ήτανε2,V;3;SG;IPFV;PST,0.0,0.0126266666666666,i t a n e n,0,V,3,SG,IPFV,PST,,,,,
θα είσαστε,θα είναι,V;3;SG;IPFV;FUT,0.0,0.0126266666666666,θ a i n e,3,V,3,SG,IPFV,FUT,,,,,
θα είσαστε,να είναι,V;3;SG;IPFV;SBJV,0.0,0.0126266666666666,n a i n e,3,V,3,SG,IPFV,SBJV,,,,,
θα είσαστε,είμαστε1,V;1;PL;IPFV;PRS,0.0,0.0126266666666666,i m a s t e n,4,V,1,PL,IPFV,PRS,,,,,
θα είσαστε,ήμαστε / ήμασταν3,V;1;PL;IPFV;PST,0.0,0.0126266666666666,i m a s t e,1,V,1,PL,IPFV,PST,,,,,
θα είσαστε,θα είμαστε,V;1;PL;IPFV;FUT,0.0,0.0126266666666666,θ a i m a s t e,3,V,1,PL,IPFV,FUT,,,,,
θα είσαστε,να είμαστε,V;1;PL;IPFV;SBJV,0.0,0.0126266666666666,n a i m a s t e,3,V,1,PL,IPFV,SBJV,,,,,
θα είσαστε,είστε / είσαστε,V;2;PL;IPFV;PRS,0.0,0.0126266666666666,i s t e,3,V,2,PL,IPFV,PRS,,,,,
θα είσαστε,ήσαστε / ήσασταν3,V;2;PL;IPFV;PST,0.0,0.0126266666666666,i s a s t e,0,V,2,PL,IPFV,PST,,,,,
θα είσαστε,θα είστε /είσαστε,V;2;PL;IPFV;FUT,0.0,0.0126266666666666,θ a i s t e i s a s t e,0,V,2,PL,IPFV,FUT,,,,,
θα είσαστε,να είστε /είσαστε,V;2;PL;IPFV;SBJV,0.0,0.0126266666666666,n a i s t e i s a s t e,1,V,2,PL,IPFV,SBJV,,,,,
θα είσαστε,—,V;2;PL;IMP,6.5e-05,0.0126266666666666,d e,3,V,2,PL,IMP,,,,,,
θα είσαστε,είναι,V;3;PL;IPFV;PRS,0.168231,0.0126266666666666,i n e,1,V,3,PL,IPFV,PRS,,,,,
θα είσαστε,ήταν / ήτανε2 / ήσαν / ήσανε4,V;3;PL;IPFV;PST,0.0,0.0126266666666666,i t a n e s a n e l,2,V,3,PL,IPFV,PST,,,,,
θα είσαστε,θα είναι,V;3;PL;IPFV;FUT,0.0,0.0126266666666666,θ a i n e,3,V,3,PL,IPFV,FUT,,,,,
θα είσαστε,να είναι,V;3;PL;IPFV;SBJV,0.0,0.0126266666666666,n a i n e,0,V,3,PL,IPFV,SBJV,,,,,
θα είσαστε,όντας,V;PTCP,0.000192,0.0126266666666666,o n d a s,1,V,PTCP,,,,,,,,
πηγαίνω,"""πάω"," πηγαίνω""",V;1;SG;IPFV;PRS,0.0,5.230555555555556e-05,4," πηγαίνω""",,,,,,,,,
πηγαίνω,πήγαινα,V;1;SG;IPFV;PST,7.2e-05,5.230555555555556e-05,p i ʝ e n a,3,V,1,SG,IPFV,PST,,,,,
πηγαίνω,"""θα πάω"," πηγαίνω""",V;1;SG;IPFV;FUT,0.0,5.230555555555556e-05,2," πηγαίνω""",,,,,,,,,
πηγαίνω,"""να πάω"," πηγαίνω""",V;1;SG;IPFV;SBJV,0.0,5.230555555555556e-05,3," πηγαίνω""",,,,,,,,,
πηγαίνω,"""πας"," πηγαίνεις""",V;2;SG;IPFV;PRS,0.0,5.230555555555556e-05,4," πηγαίνεις""",,,,,,,,,
πηγαίνω,πήγαινες,V;2;SG;IPFV;PST,1.5e-05,5.230555555555556e-05,p i ʝ e n e s,3,V,2,SG,IPFV,PST,,,,,
πηγαίνω,"""θα πας"," πηγαίνεις""",V;2;SG;IPFV;FUT,0.0,5.230555555555556e-05,1," πηγαίνεις""",,,,,,,,,
πηγαίνω,"""να πας"," πηγαίνεις""",V;2;SG;IPFV;SBJV,0.0,5.230555555555556e-05,2," πηγαίνεις""",,,,,,,,,
πηγαίνω,πήγαινε,V;2;SG;IMP,0.000298,5.230555555555556e-05,p i ʝ e n e,0,V,2,SG,IMP,,,,,,
πηγαίνω,"""πάει"," πηγαίνει""",V;3;SG;IPFV;PRS,0.0,5.230555555555556e-05,1," πηγαίνει""",,,,,,,,,
πηγαίνω,πήγαινε,V;3;SG;IPFV;PST,0.000298,5.230555555555556e-05,p i ʝ e n e,4,V,3,SG,IPFV,PST,,,,,
πηγαίνω,"""θα πάει"," πηγαίνει""",V;3;SG;IPFV;FUT,0.0,5.230555555555556e-05,1," πηγαίνει""",,,,,,,,,
πηγαίνω,"""να πάει"," πηγαίνει""",V;3;SG;IPFV;SBJV,0.0,5.230555555555556e-05,0," πηγαίνει""",,,,,,,,,
πηγαίνω,"""πάμε"," πηγαίνουμε""",V;1;PL;IPFV;PRS,0.0,5.230555555555556e-05,2," πηγαίνουμε""",,,,,,,,,
πηγαίνω,πηγαίναμε,V;1;PL;IPFV;PST,5.4e-05,5.230555555555556e-05,p i ʝ e n a m e,2,V,1,PL,IPFV,PST,,,,,
πηγαίνω,"""θα πάμε"," πηγαίνουμε""",V;1;PL;IPFV;FUT,0.0,5.230555555555556e-05,1," πηγαίνουμε""",,,,,,,,,
πηγαίνω,"""να πάμε"," πηγαίνουμε""",V;1;PL;IPFV;SBJV,0.0,5.230555555555556e-05,2," πηγαίνουμε""",,,,,,,,,
πηγαίνω,"""πάτε"," πηγαίνετε""",V;2;PL;IPFV;PRS,0.0,5.230555555555556e-05,3," πηγαίνετε""",,,,,,,,,
πηγαίνω,πηγαίνατε,V;2;PL;IPFV;PST,3e-06,5.230555555555556e-05,p i ʝ e n a t e,1,V,2,PL,IPFV,PST,,,,,
πηγαίνω,"""θα πάτε"," πηγαίνετε""",V;2;PL;IPFV;FUT,0.0,5.230555555555556e-05,1," πηγαίνετε""",,,,,,,,,
πηγαίνω,"""να πάτε"," πηγαίνετε""",V;2;PL;IPFV;SBJV,0.0,5.230555555555556e-05,4," πηγαίνετε""",,,,,,,,,
πηγαίνω,πηγαίνετε,V;2;PL;IMP,0.000113,5.230555555555556e-05,p i ʝ e n e t e,2,V,2,PL,IMP,,,,,,
πηγαίνω,"""πάνε", παν, πηγαίνουν," πηγαίνουνε""",V;3;PL;IPFV;PRS,0, παν,,,,,,,,,
πηγαίνω,"""πήγαιναν", πηγαίναν," πηγαίνανε""",V;3;PL;IPFV;PST,0.0,1, πηγαίναν,,,,,,,,,
πηγαίνω,"""θα πάνε", παν, πηγαίνουν," πηγαίνουνε""",V;3;PL;IPFV;FUT,3, παν,,,,,,,,,
πηγαίνω,"""να πάνε", παν, πηγαίνουν," πηγαίνουνε""",V;3;PL;IPFV;SBJV,4, παν,,,,,,,,,
πηγαίνω,πήγα,V;1;SG;PFV;PST,0.000226,5.230555555555556e-05,p i ɣ a,2,V,1,SG,PFV,PST,,,,,
πηγαίνω,θα πάω,V;1;SG;PFV;FUT,0.0,5.230555555555556e-05,θ a p a o,4,V,1,SG,PFV,FUT,,,,,
πηγαίνω,να πάω,V;1;SG;PFV;SBJV,0.0,5.230555555555556e-05,n a p a o,0,V,1,SG,PFV,SBJV,,,,,
πηγαίνω,πήγες,V;2;SG;PFV;PST,2.1e-05,5.230555555555556e-05,p i ʝ e s,3,V,2,SG,PFV,PST,,,,,
πηγαίνω,θα πας,V;2;SG;PFV;FUT,0.0,5.230555555555556e-05,θ a p a s,0,V,2,SG,PFV,FUT,,,,,
πηγαίνω,να πας,V;2;SG;PFV;SBJV,0.0,5.230555555555556e-05,n a p a s,2,V,2,SG,PFV,SBJV,,,,,
πηγαίνω,"""πήγαινε"," πάνε""",V;2;SG;IMP,0.0,5.230555555555556e-05,2," πάνε""",,,,,,,,,
πηγαίνω,πήγε,V;3;SG;PFV;PST,0.000712,5.230555555555556e-05,p i ʝ e,0,V,3,SG,PFV,PST,,,,,
πηγαίνω,θα πάει,V;3;SG;PFV;FUT,0.0,5.230555555555556e-05,θ a p a i,4,V,3,SG,PFV,FUT,,,,,
πηγαίνω,να πάει,V;3;SG;PFV;SBJV,0.0,5.230555555555556e-05,n a p a i,2,V,3,SG,PFV,SBJV,,,,,
πηγαίνω,πήγαμε,V;1;PL;PFV;PST,0.000154,5.230555555555556e-05,p i ɣ a m e,1,V,1,PL,PFV,PST,,,,,
πηγαίνω,θα πάμε,V;1;PL;PFV;FUT,0.0,5.230555555555556e-05,θ a p a m e,4,V,1,PL,PFV,FUT,,,,,
πηγαίνω,να πάμε,V;1;PL;PFV;SBJV,0.0,5.230555555555556e-05,n a p a m e,4,V,1,PL,PFV,SBJV,,,,,
πηγαίνω,πήγατε,V;2;PL;PFV;PST,8e-06,5.230555555555556e-05,p i ɣ a t e,3,V,2,PL,PFV,PST,,,,,
πηγαίνω,θα πάτε,V;2;PL;PFV;FUT,0.0,5.230555555555556e-05,θ a p a t e,4,V,2,PL,PFV,FUT,,,,,
πηγαίνω,να πάτε,V;2;PL;PFV;SBJV,0.0,5.230555555555556e-05,n a p a t e,3,V,2,PL,PFV,SBJV,,,,,
πηγαίνω,"""πάτε", πηγαίνετε," πηγαίντε""",V;2;PL;IMP,0.0,4, πηγαίνετε,,,,,,,,,
πηγαίνω,"""πήγαν"," πήγανε""",V;3;PL;PFV;PST,0.0,5.230555555555556e-05,0," πήγανε""",,,,,,,,,
πηγαίνω,"""θα πάνε"," παν""",V;3;PL;PFV;FUT,0.0,5.230555555555556e-05,0," παν""",,,,,,,,,
πηγαίνω,"""να πάνε"," παν""",V;3;PL;PFV;SBJV,0.0,5.230555555555556e-05,3," παν""",,,,,,,,,
πηγαίνω,έχω πάει,V;1;SG;PRF;PRS,0.0,5.230555555555556e-05,e x o p a i,3,V,1,SG,PRF,PRS,,,,,
πηγαίνω,είχα πάει,V;1;SG;PRF;PST,0.0,5.230555555555556e-05,i x a p a i,2,V,1,SG,PRF,PST,,,,,
πηγαίνω,θα έχω πάει,V;1;SG;PRF;FUT,0.0,5.230555555555556e-05,θ a e x o p a i,4,V,1,SG,PRF,FUT,,,,,
πηγαίνω,να έχω πάει,V;1;SG;PRF;SBJV,0.0,5.230555555555556e-05,n a e x o p a i,1,V,1,SG,PRF,SBJV,,,,,
πηγαίνω,έχεις πάει,V;2;SG;PRF;PRS,0.0,5.230555555555556e-05,e ç i s p a i,4,V,2,SG,PRF,PRS,,,,,
πηγαίνω,είχες πάει,V;2;SG;PRF;PST,0.0,5.230555555555556e-05,i ç e s p a i,0,V,2,SG,PRF,PST,,,,,
πηγαίνω,θα έχεις πάει,V;2;SG;PRF;FUT,0.0,5.230555555555556e-05,θ a e ç i s p a i,3,V,2,SG,PRF,FUT,,,,,
πηγαίνω,να έχεις πάει,V;2;SG;PRF;SBJV,0.0,5.230555555555556e-05,n a e ç i s p a i,0,V,2,SG,PRF,SBJV,,,,,
πηγαίνω,έχει πάει,V;3;SG;PRF;PRS,0.0,5.230555555555556e-05,e ç i p a i,4,V,3,SG,PRF,PRS,,,,,
πηγαίνω,είχε πάει,V;3;SG;PRF;PST,0.0,5.230555555555556e-05,i ç e p a i,3,V,3,SG,PRF,PST,,,,,
πηγαίνω,θα έχει πάει,V;3;SG;PRF;FUT,0.0,5.230555555555556e-05,θ a e ç i p a i,0,V,3,SG,PRF,FUT,,,,,
πηγαίνω,να έχει πάει,V;3;SG;PRF;SBJV,0.0,5.230555555555556e-05,n a e ç i p a i,3,V,3,SG,PRF,SBJV,,,,,
πηγαίνω,έχουμε πάει,V;1;PL;PRF;PRS,0.0,5.230555555555556e-05,e x u m e p a i,3,V,1,PL,PRF,PRS,,,,,
πηγαίνω,είχαμε πάει,V;1;PL;PRF;PST,0.0,5.230555555555556e-05,i x a m e p a i,2,V,1,PL,PRF,PST,,,,,
πηγαίνω,θα έχουμε πάει,V;1;PL;PRF;FUT,0.0,5.230555555555556e-05,θ a e x u m e p a i,3,V,1,PL,PRF,FUT,,,,,
πηγαίνω,να έχουμε πάει,V;1;PL;PRF;SBJV,0.0,5.230555555555556e-05,n a e x u m e p a i,2,V,1,PL,PRF,SBJV,,,,,
