lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
leczyć,leczyliby,V;COND;3;PL;MASC;HUM,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ l i b ɨ,0,V,COND,3,PL,MASC,HUM,,,,
leczyć,leczyliście,V;PST;2;PL;MASC;HUM,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ l i ɕ t͡ɕ ɛ,1,V,PST,2,PL,MASC,HUM,,,,
leczyć,leczyliśmy,V;PST;1;PL;MASC;HUM,2e-06,6.068627450980392e-05,l ɛ t͡ʂ ɨ l i ɕ m ɨ,3,V,PST,1,PL,MASC,HUM,,,,
leczyć,leczyli,V;PST;3;PL;MASC;HUM,2e-06,6.068627450980392e-05,l ɛ t͡ʂ ɨ l i,0,V,PST,3,PL,MASC,HUM,,,,
leczyć,leczyłoby,V;COND;3;SG;NEUT,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɔ b ɨ,1,V,COND,3,SG,NEUT,,,,,
leczyć,leczyło,V;PST;3;SG;NEUT,1e-06,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɔ,2,V,PST,3,SG,NEUT,,,,,
leczyć,leczył,V;PST;3;SG;MASC,1.2e-05,6.068627450980392e-05,l ɛ t͡ʂ ɨ w,0,V,PST,3,SG,MASC,,,,,
leczyć,leczyłybyście,V;COND;2;PL,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɨ b ɨ ɕ t͡ɕ ɛ,1,V,COND,2,PL,,,,,,
leczyć,leczyłybyśmy,V;COND;1;PL,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɨ b ɨ ɕ m ɨ,1,V,COND,1,PL,,,,,,
leczyć,leczyłyby,V;COND;3;PL,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɨ b ɨ,2,V,COND,3,PL,,,,,,
leczyć,leczyłyście,V;PST;2;PL,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɨ ɕ t͡ɕ ɛ,2,V,PST,2,PL,,,,,,
leczyć,leczyłyśmy,V;PST;1;PL,0.0,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɨ ɕ m ɨ,1,V,PST,1,PL,,,,,,
leczyć,leczyły,V;PST;3;PL,1e-06,6.068627450980392e-05,l ɛ t͡ʂ ɨ w ɨ,0,V,PST,3,PL,,,,,,
leczyć,leczymy,V;PRS;1;PL,1e-05,6.068627450980392e-05,l ɛ t͡ʂ ɨ m ɨ,4,V,PRS,1,PL,,,,,,
leczyć,leczysz,V;PRS;2;SG,1e-06,6.068627450980392e-05,l ɛ t͡ʂ ɨ ʂ,2,V,PRS,2,SG,,,,,,
leczyć,leczy,V;PRS;3;SG,8.6e-05,6.068627450980392e-05,l ɛ t͡ʂ ɨ,2,V,PRS,3,SG,,,,,,
leczyć,niech leczą,V;IMP;3;PL,0.0,6.068627450980392e-05,ɲ ɛ x l ɛ t͡ʂ ɔ w̃,0,V,IMP,3,PL,,,,,,
leczyć,niech leczy,V;IMP;3;SG,0.0,6.068627450980392e-05,ɲ ɛ x l ɛ t͡ʂ ɨ,0,V,IMP,3,SG,,,,,,
zmieniać,będą zmieniali,V;FUT;3;PL;MASC;HUM,0.0,5.294117647058824e-05,b ɛ n d ɔ w̃ z m j ɛ ɲ a l i,3,V,FUT,3,PL,MASC,HUM,,,,
zmieniać,będą zmieniały,V;FUT;3;PL,0.0,5.294117647058824e-05,b ɛ n d ɔ w̃ z m j ɛ ɲ a w ɨ,2,V,FUT,3,PL,,,,,,
zmieniać,będę zmieniała,V;FUT;1;SG;FEM,0.0,5.294117647058824e-05,b ɛ n d ɛ z m j ɛ ɲ a w a,1,V,FUT,1,SG,FEM,,,,,
zmieniać,będę zmieniał,V;FUT;1;SG;MASC,0.0,5.294117647058824e-05,b ɛ n d ɛ z m j ɛ ɲ a w,2,V,FUT,1,SG,MASC,,,,,
zmieniać,będziecie zmieniali,V;FUT;2;PL;MASC;HUM,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ t͡ɕ ɛ z m j ɛ ɲ a l i,2,V,FUT,2,PL,MASC,HUM,,,,
zmieniać,będziecie zmieniały,V;FUT;2;PL,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ t͡ɕ ɛ z m j ɛ ɲ a w ɨ,3,V,FUT,2,PL,,,,,,
zmieniać,będziemy zmieniali,V;FUT;1;PL;MASC;HUM,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ m ɨ z m j ɛ ɲ a l i,0,V,FUT,1,PL,MASC,HUM,,,,
zmieniać,będziemy zmieniały,V;FUT;1;PL,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ m ɨ z m j ɛ ɲ a w ɨ,2,V,FUT,1,PL,,,,,,
zmieniać,będziesz zmieniała,V;FUT;2;SG;FEM,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ ʂ z m j ɛ ɲ a w a,1,V,FUT,2,SG,FEM,,,,,
zmieniać,będziesz zmieniał,V;FUT;2;SG;MASC,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ ʂ z m j ɛ ɲ a w,3,V,FUT,2,SG,MASC,,,,,
zmieniać,będzie zmieniała,V;FUT;3;SG;FEM,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ z m j ɛ ɲ a w a,2,V,FUT,3,SG,FEM,,,,,
zmieniać,będzie zmieniało,V;FUT;3;SG;NEUT,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ z m j ɛ ɲ a w ɔ,3,V,FUT,3,SG,NEUT,,,,,
zmieniać,będzie zmieniał,V;FUT;3;SG;MASC,0.0,5.294117647058824e-05,b ɛ ɲ d͡ʑ ɛ z m j ɛ ɲ a w,4,V,FUT,3,SG,MASC,,,,,
zmieniać,niech zmieniają,V;IMP;3;PL,0.0,5.294117647058824e-05,ɲ ɛ x z m j ɛ ɲ a j ɔ w̃,0,V,IMP,3,PL,,,,,,
zmieniać,niech zmienia,V;IMP;3;SG,0.0,5.294117647058824e-05,ɲ ɛ x z m j ɛ ɲ a,3,V,IMP,3,SG,,,,,,
zmieniać,zmieniacie,V;PRS;2;PL,1e-06,5.294117647058824e-05,z m j ɛ ɲ a t͡ɕ ɛ,0,V,PRS,2,PL,,,,,,
zmieniać,zmieniać,V;NFIN,0.000776,5.294117647058824e-05,z m j ɛ ɲ a t͡ɕ,4,V,NFIN,,,,,,,,
zmieniać,zmieniają,V;PRS;3;PL,0.000333,5.294117647058824e-05,z m j ɛ ɲ a j ɔ w̃,1,V,PRS,3,PL,,,,,,
zmieniać,zmieniajcie,V;IMP;2;PL,3e-06,5.294117647058824e-05,z m j ɛ ɲ a j t͡ɕ ɛ,1,V,IMP,2,PL,,,,,,
zmieniać,zmieniajmy,V;IMP;1;PL,0.0,5.294117647058824e-05,z m j ɛ ɲ a j m ɨ,1,V,IMP,1,PL,,,,,,
zmieniać,zmieniaj,V;IMP;2;SG,8.1e-05,5.294117647058824e-05,z m j ɛ ɲ a j,0,V,IMP,2,SG,,,,,,
zmieniać,zmieniałabym,V;COND;1;SG;FEM,0.0,5.294117647058824e-05,z m j ɛ ɲ a w a b ɨ m,2,V,COND,1,SG,FEM,,,,,
zmieniać,zmieniałabyś,V;COND;2;SG;FEM,0.0,5.294117647058824e-05,z m j ɛ ɲ a w a b ɨ ɕ,3,V,COND,2,SG,FEM,,,,,
zmieniać,zmieniałaby,V;COND;3;SG;FEM,0.0,5.294117647058824e-05,z m j ɛ ɲ a w a b ɨ,3,V,COND,3,SG,FEM,,,,,
zmieniać,zmieniałam,V;PST;1;SG;FEM,7e-06,5.294117647058824e-05,z m j ɛ ɲ a w a m,3,V,PST,1,SG,FEM,,,,,
zmieniać,zmieniałaś,V;PST;2;SG;FEM,0.0,5.294117647058824e-05,z m j ɛ ɲ a w a ɕ,1,V,PST,2,SG,FEM,,,,,
zmieniać,zmieniała,V;PST;3;SG;FEM,4.3e-05,5.294117647058824e-05,z m j ɛ ɲ a w a,2,V,PST,3,SG,FEM,,,,,
zmieniać,zmieniałbym,V;COND;1;SG;MASC,0.0,5.294117647058824e-05,z m j ɛ ɲ a w b ɨ m,3,V,COND,1,SG,MASC,,,,,
zmieniać,zmieniałbyś,V;COND;2;SG;MASC,0.0,5.294117647058824e-05,z m j ɛ ɲ a w b ɨ ɕ,3,V,COND,2,SG,MASC,,,,,
zmieniać,zmieniałby,V;COND;3;SG;MASC,0.0,5.294117647058824e-05,z m j ɛ ɲ a w b ɨ,2,V,COND,3,SG,MASC,,,,,
zmieniać,zmieniałem,V;PST;1;SG;MASC,4e-06,5.294117647058824e-05,z m j ɛ ɲ a w ɛ m,3,V,PST,1,SG,MASC,,,,,
zmieniać,zmieniałeś,V;PST;2;SG;MASC,3e-06,5.294117647058824e-05,z m j ɛ ɲ a w ɛ ɕ,1,V,PST,2,SG,MASC,,,,,
zmieniać,zmienialibyście,V;COND;2;PL;MASC;HUM,0.0,5.294117647058824e-05,z m j ɛ ɲ a l i b ɨ ɕ t͡ɕ ɛ,3,V,COND,2,PL,MASC,HUM,,,,
zmieniać,zmienialibyśmy,V;COND;1;PL;MASC;HUM,0.0,5.294117647058824e-05,z m j ɛ ɲ a l i b ɨ ɕ m ɨ,4,V,COND,1,PL,MASC,HUM,,,,
zmieniać,zmienialiby,V;COND;3;PL;MASC;HUM,0.0,5.294117647058824e-05,z m j ɛ ɲ a l i b ɨ,2,V,COND,3,PL,MASC,HUM,,,,
zmieniać,zmienialiście,V;PST;2;PL;MASC;HUM,0.0,5.294117647058824e-05,z m j ɛ ɲ a l i ɕ t͡ɕ ɛ,4,V,PST,2,PL,MASC,HUM,,,,
zmieniać,zmienialiśmy,V;PST;1;PL;MASC;HUM,1e-06,5.294117647058824e-05,z m j ɛ ɲ a l i ɕ m ɨ,2,V,PST,1,PL,MASC,HUM,,,,
zmieniać,zmieniali,V;PST;3;PL;MASC;HUM,1e-05,5.294117647058824e-05,z m j ɛ ɲ a l i,0,V,PST,3,PL,MASC,HUM,,,,
zmieniać,zmieniałoby,V;COND;3;SG;NEUT,0.0,5.294117647058824e-05,z m j ɛ ɲ a w ɔ b ɨ,3,V,COND,3,SG,NEUT,,,,,
zmieniać,zmieniało,V;PST;3;SG;NEUT,2.3e-05,5.294117647058824e-05,z m j ɛ ɲ a w ɔ,3,V,PST,3,SG,NEUT,,,,,
zmieniać,zmieniał,V;PST;3;SG;MASC,5.4e-05,5.294117647058824e-05,z m j ɛ ɲ a w,4,V,PST,3,SG,MASC,,,,,
zmieniać,zmieniałybyście,V;COND;2;PL,0.0,5.294117647058824e-05,z m j ɛ ɲ a w ɨ b ɨ ɕ t͡ɕ ɛ,0,V,COND,2,PL,,,,,,
zmieniać,zmieniałybyśmy,V;COND;1;PL,0.0,5.294117647058824e-05,z m j ɛ ɲ a w ɨ b ɨ ɕ m ɨ,4,V,COND,1,PL,,,,,,
zmieniać,zmieniałyby,V;COND;3;PL,0.0,5.294117647058824e-05,z m j ɛ ɲ a w ɨ b ɨ,4,V,COND,3,PL,,,,,,
zmieniać,zmieniałyście,V;PST;2;PL,0.0,5.294117647058824e-05,z m j ɛ ɲ a w ɨ ɕ t͡ɕ ɛ,3,V,PST,2,PL,,,,,,
zmieniać,zmieniałyśmy,V;PST;1;PL,0.0,5.294117647058824e-05,z m j ɛ ɲ a w ɨ ɕ m ɨ,3,V,PST,1,PL,,,,,,
zmieniać,zmieniały,V;PST;3;PL,3.6e-05,5.294117647058824e-05,z m j ɛ ɲ a w ɨ,2,V,PST,3,PL,,,,,,
zmieniać,zmieniam,V;PRS;1;SG,4.6e-05,5.294117647058824e-05,z m j ɛ ɲ a m,1,V,PRS,1,SG,,,,,,
zmieniać,zmieniamy,V;PRS;1;PL,6.7e-05,5.294117647058824e-05,z m j ɛ ɲ a m ɨ,4,V,PRS,1,PL,,,,,,
zmieniać,zmieniasz,V;PRS;2;SG,2.6e-05,5.294117647058824e-05,z m j ɛ ɲ a ʂ,4,V,PRS,2,SG,,,,,,
zmieniać,zmienia,V;PRS;3;SG,0.001186,5.294117647058824e-05,z m j ɛ ɲ a,2,V,PRS,3,SG,,,,,,
dodawać,będą dodawali,V;FUT;3;PL;MASC;HUM,0.0,8.38823529411765e-05,b ɛ n d ɔ w̃ d ɔ d a v a l i,2,V,FUT,3,PL,MASC,HUM,,,,
dodawać,będą dodawały,V;FUT;3;PL,0.0,8.38823529411765e-05,b ɛ n d ɔ w̃ d ɔ d a v a w ɨ,3,V,FUT,3,PL,,,,,,
dodawać,będę dodawała,V;FUT;1;SG;FEM,0.0,8.38823529411765e-05,b ɛ n d ɛ d ɔ d a v a w a,0,V,FUT,1,SG,FEM,,,,,
dodawać,będę dodawał,V;FUT;1;SG;MASC,0.0,8.38823529411765e-05,b ɛ n d ɛ d ɔ d a v a w,3,V,FUT,1,SG,MASC,,,,,
dodawać,będziecie dodawali,V;FUT;2;PL;MASC;HUM,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ t͡ɕ ɛ d ɔ d a v a l i,2,V,FUT,2,PL,MASC,HUM,,,,
dodawać,będziecie dodawały,V;FUT;2;PL,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ t͡ɕ ɛ d ɔ d a v a w ɨ,1,V,FUT,2,PL,,,,,,
dodawać,będzie dodawała,V;FUT;3;SG;FEM,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ d ɔ d a v a w a,1,V,FUT,3,SG,FEM,,,,,
dodawać,będzie dodawało,V;FUT;3;SG;NEUT,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ d ɔ d a v a w ɔ,1,V,FUT,3,SG,NEUT,,,,,
dodawać,będzie dodawał,V;FUT;3;SG;MASC,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ d ɔ d a v a w,3,V,FUT,3,SG,MASC,,,,,
dodawać,będziemy dodawali,V;FUT;1;PL;MASC;HUM,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ m ɨ d ɔ d a v a l i,3,V,FUT,1,PL,MASC,HUM,,,,
dodawać,będziemy dodawały,V;FUT;1;PL,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ m ɨ d ɔ d a v a w ɨ,4,V,FUT,1,PL,,,,,,
dodawać,będziesz dodawała,V;FUT;2;SG;FEM,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ ʂ d ɔ d a v a w a,1,V,FUT,2,SG,FEM,,,,,
dodawać,będziesz dodawał,V;FUT;2;SG;MASC,0.0,8.38823529411765e-05,b ɛ ɲ d͡ʑ ɛ ʂ d ɔ d a v a w,3,V,FUT,2,SG,MASC,,,,,
dodawać,dodają,V;PRS;3;PL,0.000177,8.38823529411765e-05,d ɔ d a j ɔ w̃,4,V,PRS,3,PL,,,,,,
dodawać,dodajecie,V;PRS;2;PL,4e-06,8.38823529411765e-05,d ɔ d a j ɛ t͡ɕ ɛ,3,V,PRS,2,PL,,,,,,
dodawać,dodajemy,V;PRS;1;PL,0.001786,8.38823529411765e-05,d ɔ d a j ɛ m ɨ,0,V,PRS,1,PL,,,,,,
dodawać,dodajesz,V;PRS;2;SG,6e-05,8.38823529411765e-05,d ɔ d a j ɛ ʂ,0,V,PRS,2,SG,,,,,,
dodawać,dodaję,V;PRS;1;SG,0.000394,8.38823529411765e-05,d ɔ d a j ɛ,1,V,PRS,1,SG,,,,,,
dodawać,dodaje,V;PRS;3;SG,0.000765,8.38823529411765e-05,d ɔ d a j ɛ,3,V,PRS,3,SG,,,,,,
dodawać,dodawać,V;NFIN,0.000817,8.38823529411765e-05,d ɔ d a v a t͡ɕ,1,V,NFIN,,,,,,,,
dodawać,dodawajcie,V;IMP;2;PL,7e-06,8.38823529411765e-05,d ɔ d a v a j t͡ɕ ɛ,1,V,IMP,2,PL,,,,,,
dodawać,dodawajmy,V;IMP;1;PL,0.0,8.38823529411765e-05,d ɔ d a v a j m ɨ,3,V,IMP,1,PL,,,,,,
dodawać,dodawaj,V;IMP;2;SG,0.000146,8.38823529411765e-05,d ɔ d a v a j,0,V,IMP,2,SG,,,,,,
dodawać,dodawałabym,V;COND;1;SG;FEM,2e-06,8.38823529411765e-05,d ɔ d a v a w a b ɨ m,2,V,COND,1,SG,FEM,,,,,
dodawać,dodawałabyś,V;COND;2;SG;FEM,0.0,8.38823529411765e-05,d ɔ d a v a w a b ɨ ɕ,4,V,COND,2,SG,FEM,,,,,
dodawać,dodawałaby,V;COND;3;SG;FEM,0.0,8.38823529411765e-05,d ɔ d a v a w a b ɨ,3,V,COND,3,SG,FEM,,,,,
dodawać,dodawałam,V;PST;1;SG;FEM,5.7e-05,8.38823529411765e-05,d ɔ d a v a w a m,2,V,PST,1,SG,FEM,,,,,
dodawać,dodawałaś,V;PST;2;SG;FEM,1e-06,8.38823529411765e-05,d ɔ d a v a w a ɕ,3,V,PST,2,SG,FEM,,,,,
dodawać,dodawała,V;PST;3;SG;FEM,1.3e-05,8.38823529411765e-05,d ɔ d a v a w a,4,V,PST,3,SG,FEM,,,,,
dodawać,dodawałbym,V;COND;1;SG;MASC,0.0,8.38823529411765e-05,d ɔ d a v a w b ɨ m,3,V,COND,1,SG,MASC,,,,,
dodawać,dodawałbyś,V;COND;2;SG;MASC,0.0,8.38823529411765e-05,d ɔ d a v a w b ɨ ɕ,1,V,COND,2,SG,MASC,,,,,
dodawać,dodawałby,V;COND;3;SG;MASC,0.0,8.38823529411765e-05,d ɔ d a v a w b ɨ,2,V,COND,3,SG,MASC,,,,,
dodawać,dodawałem,V;PST;1;SG;MASC,3e-06,8.38823529411765e-05,d ɔ d a v a w ɛ m,0,V,PST,1,SG,MASC,,,,,
dodawać,dodawałeś,V;PST;2;SG;MASC,0.0,8.38823529411765e-05,d ɔ d a v a w ɛ ɕ,1,V,PST,2,SG,MASC,,,,,
dodawać,dodawalibyście,V;COND;2;PL;MASC;HUM,0.0,8.38823529411765e-05,d ɔ d a v a l i b ɨ ɕ t͡ɕ ɛ,4,V,COND,2,PL,MASC,HUM,,,,
dodawać,dodawalibyśmy,V;COND;1;PL;MASC;HUM,0.0,8.38823529411765e-05,d ɔ d a v a l i b ɨ ɕ m ɨ,1,V,COND,1,PL,MASC,HUM,,,,
dodawać,dodawaliby,V;COND;3;PL;MASC;HUM,0.0,8.38823529411765e-05,d ɔ d a v a l i b ɨ,0,V,COND,3,PL,MASC,HUM,,,,
dodawać,dodawaliście,V;PST;2;PL;MASC;HUM,0.0,8.38823529411765e-05,d ɔ d a v a l i ɕ t͡ɕ ɛ,2,V,PST,2,PL,MASC,HUM,,,,
dodawać,dodawaliśmy,V;PST;1;PL;MASC;HUM,2e-06,8.38823529411765e-05,d ɔ d a v a l i ɕ m ɨ,2,V,PST,1,PL,MASC,HUM,,,,
dodawać,dodawali,V;PST;3;PL;MASC;HUM,5e-06,8.38823529411765e-05,d ɔ d a v a l i,1,V,PST,3,PL,MASC,HUM,,,,
dodawać,dodawałoby,V;COND;3;SG;NEUT,0.0,8.38823529411765e-05,d ɔ d a v a w ɔ b ɨ,0,V,COND,3,SG,NEUT,,,,,
dodawać,dodawało,V;PST;3;SG;NEUT,9e-06,8.38823529411765e-05,d ɔ d a v a w ɔ,3,V,PST,3,SG,NEUT,,,,,
dodawać,dodawał,V;PST;3;SG;MASC,1.1e-05,8.38823529411765e-05,d ɔ d a v a w,1,V,PST,3,SG,MASC,,,,,
dodawać,dodawałybyście,V;COND;2;PL,0.0,8.38823529411765e-05,d ɔ d a v a w ɨ b ɨ ɕ t͡ɕ ɛ,1,V,COND,2,PL,,,,,,
dodawać,dodawałybyśmy,V;COND;1;PL,0.0,8.38823529411765e-05,d ɔ d a v a w ɨ b ɨ ɕ m ɨ,4,V,COND,1,PL,,,,,,
dodawać,dodawałyby,V;COND;3;PL,2e-06,8.38823529411765e-05,d ɔ d a v a w ɨ b ɨ,2,V,COND,3,PL,,,,,,
dodawać,dodawałyście,V;PST;2;PL,0.0,8.38823529411765e-05,d ɔ d a v a w ɨ ɕ t͡ɕ ɛ,0,V,PST,2,PL,,,,,,
dodawać,dodawałyśmy,V;PST;1;PL,3e-06,8.38823529411765e-05,d ɔ d a v a w ɨ ɕ m ɨ,1,V,PST,1,PL,,,,,,
dodawać,dodawały,V;PST;3;PL,1.4e-05,8.38823529411765e-05,d ɔ d a v a w ɨ,3,V,PST,3,PL,,,,,,
dodawać,niech dodają,V;IMP;3;PL,0.0,8.38823529411765e-05,ɲ ɛ x d ɔ d a j ɔ w̃,4,V,IMP,3,PL,,,,,,
dodawać,niech dodaje,V;IMP;3;SG,0.0,8.38823529411765e-05,ɲ ɛ x d ɔ d a j ɛ,2,V,IMP,3,SG,,,,,,
pojawiać się,będą pojawiali,V;FUT;3;PL;MASC;HUM,0.0,5.292156862745099e-05,b ɛ n d ɔ w̃ p ɔ j a v j a l i,4,V,FUT,3,PL,MASC,HUM,,,,
pojawiać się,będą pojawiały,V;FUT;3;PL,0.0,5.292156862745099e-05,b ɛ n d ɔ w̃ p ɔ j a v j a w ɨ,1,V,FUT,3,PL,,,,,,
pojawiać się,będę pojawiała,V;FUT;1;SG;FEM,0.0,5.292156862745099e-05,b ɛ n d ɛ,3,V,FUT,1,SG,FEM,,,,,
