lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
sida,sides,V;SBJV;PASS;PRS,0.0,0.0005956842105263,s iː d ɛ s,3,V,SBJV,PASS,PRS,,,,,,
sida,sidades,V;SBJV;PASS;PST,0.0,0.0005956842105263,s iː d a d eː s,3,V,SBJV,PASS,PST,,,,,,
sida,sidande,V;V.PTCP;PRS,0.0,0.0005956842105263,² s iː d a n d ɛ,1,V,V.PTCP,PRS,,,,,,,
sida,sidad,V;V.PTCP;PST,0.0,0.0005956842105263,s iː d a d,0,V,V.PTCP,PST,,,,,,,
behöva,behöva,V;NFIN;ACT,0.000988,0.0007058,b ɛ h øː v a,0,V,NFIN,ACT,,,,,,,
behöva,behövas,V;NFIN;PASS,0.000247,0.0007058,b ə h øː v a s,2,V,NFIN,PASS,,,,,,,
behöva,behövt,V;V.CVB;ACT,9.8e-05,0.0007058,b ə h øː v t,0,V,V.CVB,ACT,,,,,,,
behöva,behövts,V;V.CVB;PASS,3.3e-05,0.0007058,b ə h øː v t s,3,V,V.CVB,PASS,,,,,,,
behöva,behöv,V;IMP;ACT,5e-06,0.0007058,b ə h øː v,0,V,IMP,ACT,,,,,,,
behöva,behöver,V;IND;SG;ACT;PRS,0.007053,0.0007058,b ə h øː v ɛ r,2,V,IND,SG,ACT,PRS,,,,,
behöva,behövde,V;IND;SG;ACT;PST,0.000439,0.0007058,b ə h øː v d ɛ,4,V,IND,SG,ACT,PST,,,,,
behöva,behövs,V;IND;SG;PASS;PRS,0.002644,0.0007058,b ə h øː v s,0,V,IND,SG,PASS,PRS,,,,,
behöva,behöves,V;IND;SG;PASS;PRS,0.0,0.0007058,b ə h øː v ɛ s,2,V,IND,SG,PASS,PRS,,,,,
behöva,behövdes,V;IND;SG;PASS;PST,0.000149,0.0007058,b ə h øː v d ɛ s,1,V,IND,SG,PASS,PST,,,,,
behöva,behöva,V;IND;PL;ACT;PRS,0.000988,0.0007058,b ɛ h øː v a,2,V,IND,PL,ACT,PRS,,,,,
behöva,behövde,V;IND;PL;ACT;PST,0.000439,0.0007058,b ə h øː v d ɛ,0,V,IND,PL,ACT,PST,,,,,
behöva,behövas,V;IND;PL;PASS;PRS,0.000247,0.0007058,b ə h øː v a s,2,V,IND,PL,PASS,PRS,,,,,
behöva,behövdes,V;IND;PL;PASS;PST,0.000149,0.0007058,b ə h øː v d ɛ s,1,V,IND,PL,PASS,PST,,,,,
behöva,behöve,V;SBJV;ACT;PRS,2e-06,0.0007058,b ə h øː v ɛ,4,V,SBJV,ACT,PRS,,,,,,
behöva,behövde,V;SBJV;ACT;PST,0.000439,0.0007058,b ə h øː v d ɛ,2,V,SBJV,ACT,PST,,,,,,
behöva,behöves,V;SBJV;PASS;PRS,0.0,0.0007058,b ə h øː v ɛ s,0,V,SBJV,PASS,PRS,,,,,,
behöva,behövdes,V;SBJV;PASS;PST,0.000149,0.0007058,b ə h øː v d ɛ s,3,V,SBJV,PASS,PST,,,,,,
behöva,behövande,V;V.PTCP;PRS,4.3e-05,0.0007058,b ə h øː v a n d ɛ,1,V,V.PTCP,PRS,,,,,,,
behöva,behövd,V;V.PTCP;PST,4e-06,0.0007058,b ə h øː v d,3,V,V.PTCP,PST,,,,,,,
ingå,ingå,V;NFIN;ACT,0.000874,0.0005047894736842,ɪ n ɡ oː,2,V,NFIN,ACT,,,,,,,
ingå,ingås,V;NFIN;PASS,1.7e-05,0.0005047894736842,ɪ n ɡ oː s,3,V,NFIN,PASS,,,,,,,
ingå,ingått,V;V.CVB;ACT,0.000144,0.0005047894736842,ɪ n ɡ ɔ t,3,V,V.CVB,ACT,,,,,,,
ingå,ingåtts,V;V.CVB;PASS,1.4e-05,0.0005047894736842,ɪ n ɡ ɔ t s,2,V,V.CVB,PASS,,,,,,,
ingå,ingå,V;IMP;ACT,0.000874,0.0005047894736842,ɪ n ɡ oː,1,V,IMP,ACT,,,,,,,
ingå,ingår,V;IND;SG;ACT;PRS,0.004871,0.0005047894736842,ɪ ŋ ɡ oː r,2,V,IND,SG,ACT,PRS,,,,,
ingå,ingick,V;IND;SG;ACT;PST,0.000342,0.0005047894736842,ɪ ŋ ɪ k,0,V,IND,SG,ACT,PST,,,,,
ingå,ingås,V;IND;SG;PASS;PRS,1.7e-05,0.0005047894736842,ɪ n ɡ oː s,1,V,IND,SG,PASS,PRS,,,,,
ingå,ingicks,V;IND;SG;PASS;PST,1e-05,0.0005047894736842,ɪ ŋ ɪ k s,4,V,IND,SG,PASS,PST,,,,,
ingå,ingå,V;IND;PL;ACT;PRS,0.000874,0.0005047894736842,ɪ n ɡ oː,1,V,IND,PL,ACT,PRS,,,,,
ingå,ingingo,V;IND;PL;ACT;PST,0.0,0.0005047894736842,ɪ ŋ ɪ ŋ ʊ,4,V,IND,PL,ACT,PST,,,,,
ingå,ingås,V;IND;PL;PASS;PRS,1.7e-05,0.0005047894736842,ɪ n ɡ oː s,0,V,IND,PL,PASS,PRS,,,,,
ingå,ingingos,V;IND;PL;PASS;PST,0.0,0.0005047894736842,ɪ ŋ ɪ ŋ ɡ ʊ s,1,V,IND,PL,PASS,PST,,,,,
ingå,ingå,V;SBJV;ACT;PRS,0.000874,0.0005047894736842,ɪ n ɡ oː,1,V,SBJV,ACT,PRS,,,,,,
ingå,inginge,V;SBJV;ACT;PST,0.0,0.0005047894736842,ɪ ŋ ɪ ŋ ɛ,1,V,SBJV,ACT,PST,,,,,,
ingå,ingås,V;SBJV;PASS;PRS,1.7e-05,0.0005047894736842,ɪ n ɡ oː s,2,V,SBJV,PASS,PRS,,,,,,
ingå,inginges,V;SBJV;PASS;PST,0.0,0.0005047894736842,ɪ ŋ ɪ ŋ ɛ s,1,V,SBJV,PASS,PST,,,,,,
ingå,ingående,V;V.PTCP;PRS,0.000527,0.0005047894736842,ɪ n ɡ oː ɛ n d ɛ,4,V,V.PTCP,PRS,,,,,,,
ingå,ingången,V;V.PTCP;PST,0.000119,0.0005047894736842,ɪ n ɡ ɔ ŋ ɛ n,1,V,V.PTCP,PST,,,,,,,
stå,stå,V;NFIN;ACT,0.001532,0.0010095384615384,s t oː,0,V,NFIN,ACT,,,,,,,
stå,stått,V;V.CVB;ACT,0.000252,0.0010095384615384,s t ɔ t,2,V,V.CVB,ACT,,,,,,,
stå,ståndit,V;V.CVB;ACT,0.0,0.0010095384615384,s t ɔ n d iː t,1,V,V.CVB,ACT,,,,,,,
stå,stå,V;IMP;ACT,0.001532,0.0010095384615384,s t oː,0,V,IMP,ACT,,,,,,,
stå,statt,V;IMP;ACT,5e-06,0.0010095384615384,s t a t,3,V,IMP,ACT,,,,,,,
stå,står,V;IND;SG;ACT;PRS,0.005,0.0010095384615384,s t oː r,3,V,IND,SG,ACT,PRS,,,,,
stå,stod,V;IND;SG;ACT;PST,0.001467,0.0010095384615384,s t uː d,0,V,IND,SG,ACT,PST,,,,,
stå,stå,V;IND;PL;ACT;PRS,0.001532,0.0010095384615384,s t oː,3,V,IND,PL,ACT,PRS,,,,,
stå,stodo,V;IND;PL;ACT;PST,4e-06,0.0010095384615384,s t uː d ʊ,4,V,IND,PL,ACT,PST,,,,,
stå,stå,V;SBJV;ACT;PRS,0.001532,0.0010095384615384,s t oː,2,V,SBJV,ACT,PRS,,,,,,
stå,stode,V;SBJV;ACT;PST,3e-06,0.0010095384615384,s t uː d ɛ,1,V,SBJV,ACT,PST,,,,,,
stå,stående,V;V.PTCP;PRS,0.000256,0.0010095384615384,² s t oː ɛ n d ɛ,1,V,V.PTCP,PRS,,,,,,,
stå,stånden,V;V.PTCP;PST,9e-06,0.0010095384615384,s t ɔ n d ɛ n,4,V,V.PTCP,PST,,,,,,,
nå,nå,V;NFIN;ACT,0.001745,0.0005626842105263,n oː,0,V,NFIN,ACT,,,,,,,
nå,nås,V;NFIN;PASS,0.000402,0.0005626842105263,n oː s,0,V,NFIN,PASS,,,,,,,
nå,nått,V;V.CVB;ACT,0.000401,0.0005626842105263,n ɔ tː,2,V,V.CVB,ACT,,,,,,,
nå,nåtts,V;V.CVB;PASS,2.5e-05,0.0005626842105263,n ɔ t s,0,V,V.CVB,PASS,,,,,,,
nå,nå,V;IMP;ACT,0.001745,0.0005626842105263,n oː,3,V,IMP,ACT,,,,,,,
nå,når,V;IND;SG;ACT;PRS,0.000831,0.0005626842105263,n oː r,2,V,IND,SG,ACT,PRS,,,,,
nå,nådde,V;IND;SG;ACT;PST,0.000239,0.0005626842105263,² n oː d ɛ,0,V,IND,SG,ACT,PST,,,,,
nå,nås,V;IND;SG;PASS;PRS,0.000402,0.0005626842105263,n oː s,0,V,IND,SG,PASS,PRS,,,,,
nå,nåddes,V;IND;SG;PASS;PST,3.8e-05,0.0005626842105263,n oː d ɛ s,4,V,IND,SG,PASS,PST,,,,,
nå,nå,V;IND;PL;ACT;PRS,0.001745,0.0005626842105263,n oː,2,V,IND,PL,ACT,PRS,,,,,
nå,nådde,V;IND;PL;ACT;PST,0.000239,0.0005626842105263,² n oː d ɛ,0,V,IND,PL,ACT,PST,,,,,
nå,nås,V;IND;PL;PASS;PRS,0.000402,0.0005626842105263,n oː s,3,V,IND,PL,PASS,PRS,,,,,
nå,nåddes,V;IND;PL;PASS;PST,3.8e-05,0.0005626842105263,n oː d ɛ s,3,V,IND,PL,PASS,PST,,,,,
nå,nå,V;SBJV;ACT;PRS,0.001745,0.0005626842105263,n oː,3,V,SBJV,ACT,PRS,,,,,,
nå,nådde,V;SBJV;ACT;PST,0.000239,0.0005626842105263,² n oː d ɛ,0,V,SBJV,ACT,PST,,,,,,
nå,nås,V;SBJV;PASS;PRS,0.000402,0.0005626842105263,n oː s,3,V,SBJV,PASS,PRS,,,,,,
nå,nåddes,V;SBJV;PASS;PST,3.8e-05,0.0005626842105263,n oː d ɛ s,2,V,SBJV,PASS,PST,,,,,,
nå,nående,V;V.PTCP;PRS,1e-06,0.0005626842105263,² n oː ɛ n d ɛ,3,V,V.PTCP,PRS,,,,,,,
nå,nådd,V;V.PTCP;PST,1.4e-05,0.0005626842105263,n oː d,0,V,V.PTCP,PST,,,,,,,
söka,söka,V;NFIN;ACT,0.002557,0.0005286999999999,² s øː k a,1,V,NFIN,ACT,,,,,,,
söka,sökas,V;NFIN;PASS,0.000238,0.0005286999999999,² s øː k a s,2,V,NFIN,PASS,,,,,,,
söka,sökt,V;V.CVB;ACT,0.000317,0.0005286999999999,s øː k t,3,V,V.CVB,ACT,,,,,,,
söka,sökts,V;V.CVB;PASS,3.1e-05,0.0005286999999999,s øː k t s,4,V,V.CVB,PASS,,,,,,,
söka,sök,V;IMP;ACT,0.000157,0.0005286999999999,s øː k,3,V,IMP,ACT,,,,,,,
söka,söker,V;IND;SG;ACT;PRS,0.002227,0.0005286999999999,² s øː k ɛ r,2,V,IND,SG,ACT,PRS,,,,,
söka,sökte,V;IND;SG;ACT;PST,0.000294,0.0005286999999999,² s øː k t ɛ,1,V,IND,SG,ACT,PST,,,,,
söka,söks,V;IND;SG;PASS;PRS,0.000129,0.0005286999999999,s øː k s,2,V,IND,SG,PASS,PRS,,,,,
söka,sökes,V;IND;SG;PASS;PRS,6.5e-05,0.0005286999999999,² s øː k ɛ s,3,V,IND,SG,PASS,PRS,,,,,
söka,söktes,V;IND;SG;PASS;PST,1.5e-05,0.0005286999999999,² s øː k t ɛ s,4,V,IND,SG,PASS,PST,,,,,
söka,söka,V;IND;PL;ACT;PRS,0.002557,0.0005286999999999,² s øː k a,4,V,IND,PL,ACT,PRS,,,,,
söka,sökte,V;IND;PL;ACT;PST,0.000294,0.0005286999999999,² s øː k t ɛ,1,V,IND,PL,ACT,PST,,,,,
söka,sökas,V;IND;PL;PASS;PRS,0.000238,0.0005286999999999,² s øː k a s,3,V,IND,PL,PASS,PRS,,,,,
söka,söktes,V;IND;PL;PASS;PST,1.5e-05,0.0005286999999999,² s øː k t ɛ s,1,V,IND,PL,PASS,PST,,,,,
söka,söke,V;SBJV;ACT;PRS,0.0,0.0005286999999999,² s øː k ɛ,1,V,SBJV,ACT,PRS,,,,,,
söka,sökte,V;SBJV;ACT;PST,0.000294,0.0005286999999999,² s øː k t ɛ,1,V,SBJV,ACT,PST,,,,,,
söka,sökes,V;SBJV;PASS;PRS,6.5e-05,0.0005286999999999,² s øː k ɛ s,2,V,SBJV,PASS,PRS,,,,,,
söka,söktes,V;SBJV;PASS;PST,1.5e-05,0.0005286999999999,² s øː k t ɛ s,2,V,SBJV,PASS,PST,,,,,,
söka,sökande,V;V.PTCP;PRS,0.000749,0.0005286999999999,² s øː k a n d ɛ,4,V,V.PTCP,PRS,,,,,,,
söka,sökt,V;V.PTCP;PST,0.000317,0.0005286999999999,s øː k t,2,V,V.PTCP,PST,,,,,,,
tycka,tycka,V;NFIN;ACT,0.00028,0.0004687,² t ʏ kː a,0,V,NFIN,ACT,,,,,,,
tycka,tyckas,V;NFIN;PASS,0.000109,0.0004687,² t ʏ kː a s,4,V,NFIN,PASS,,,,,,,
tycka,tyckt,V;V.CVB;ACT,6.8e-05,0.0004687,t ʏ k t,1,V,V.CVB,ACT,,,,,,,
tycka,tyckts,V;V.CVB;PASS,4e-06,0.0004687,t ʏ k t s,4,V,V.CVB,PASS,,,,,,,
tycka,tyck,V;IMP;ACT,1.5e-05,0.0004687,t ʏ kː,4,V,IMP,ACT,,,,,,,
tycka,tycker,V;IND;SG;ACT;PRS,0.004123,0.0004687,² t ʏ kː ɛ r,4,V,IND,SG,ACT,PRS,,,,,
tycka,tyckte,V;IND;SG;ACT;PST,0.00098,0.0004687,² t ʏ k t ɛ,0,V,IND,SG,ACT,PST,,,,,
tycka,tycks,V;IND;SG;PASS;PRS,0.000985,0.0004687,t ʏ k s,3,V,IND,SG,PASS,PRS,,,,,
tycka,tyckes,V;IND;SG;PASS;PRS,3e-06,0.0004687,² t ʏ kː ɛ s,1,V,IND,SG,PASS,PRS,,,,,
tycka,tycktes,V;IND;SG;PASS;PST,9.4e-05,0.0004687,² t ʏ k t ɛ s,4,V,IND,SG,PASS,PST,,,,,
tycka,tycka,V;IND;PL;ACT;PRS,0.00028,0.0004687,² t ʏ kː a,4,V,IND,PL,ACT,PRS,,,,,
tycka,tyckte,V;IND;PL;ACT;PST,0.00098,0.0004687,² t ʏ k t ɛ,2,V,IND,PL,ACT,PST,,,,,
tycka,tyckas,V;IND;PL;PASS;PRS,0.000109,0.0004687,² t ʏ kː a s,4,V,IND,PL,PASS,PRS,,,,,
tycka,tycktes,V;IND;PL;PASS;PST,9.4e-05,0.0004687,² t ʏ k t ɛ s,3,V,IND,PL,PASS,PST,,,,,
tycka,tycke,V;SBJV;ACT;PRS,9e-05,0.0004687,² t ʏ kː ɛ,1,V,SBJV,ACT,PRS,,,,,,
tycka,tyckte,V;SBJV;ACT;PST,0.00098,0.0004687,² t ʏ k t ɛ,4,V,SBJV,ACT,PST,,,,,,
tycka,tyckes,V;SBJV;PASS;PRS,3e-06,0.0004687,² t ʏ kː ɛ s,1,V,SBJV,PASS,PRS,,,,,,
tycka,tycktes,V;SBJV;PASS;PST,9.4e-05,0.0004687,² t ʏ k t ɛ s,3,V,SBJV,PASS,PST,,,,,,
tycka,tyckande,V;V.PTCP;PRS,1.5e-05,0.0004687,² t ʏ k a n d ɛ,0,V,V.PTCP,PRS,,,,,,,
tycka,tyckt,V;V.PTCP;PST,6.8e-05,0.0004687,t ʏ k t,1,V,V.PTCP,PST,,,,,,,
böra,böra,V;NFIN;ACT,2e-05,0.0028895999999999,² b øː r a,2,V,NFIN,ACT,,,,,,,
böra,bort,V;V.CVB;ACT,0.0038,0.0028895999999999,b ɔ ʈ,3,V,V.CVB,ACT,,,,,,,
böra,bör,V;IMP;ACT,0.009288,0.0028895999999999,b øː r,3,V,IMP,ACT,,,,,,,
böra,bör,V;IND;SG;ACT;PRS,0.009288,0.0028895999999999,b øː r,1,V,IND,SG,ACT,PRS,,,,,
böra,borde,V;IND;SG;ACT;PST,0.00216,0.0028895999999999,² b uː r d ɛ,2,V,IND,SG,ACT,PST,,,,,
böra,böra,V;IND;PL;ACT;PRS,2e-05,0.0028895999999999,² b øː r a,2,V,IND,PL,ACT,PRS,,,,,
böra,borde,V;IND;PL;ACT;PST,0.00216,0.0028895999999999,² b uː r d ɛ,4,V,IND,PL,ACT,PST,,,,,
böra,böre,V;SBJV;ACT;PRS,0.0,0.0028895999999999,² b øː r ɛ,0,V,SBJV,ACT,PRS,,,,,,
böra,borde,V;SBJV;ACT;PST,0.00216,0.0028895999999999,² b uː r d ɛ,3,V,SBJV,ACT,PST,,,,,,
böra,börande,V;V.PTCP;PRS,0.0,0.0028895999999999,² b øː r a n d ɛ,0,V,V.PTCP,PRS,,,,,,,
förstå,förstå,V;NFIN;ACT,0.00153,0.0006062631578947,f œ r s t oː,4,V,NFIN,ACT,,,,,,,
förstå,förstås,V;NFIN;PASS,0.001028,0.0006062631578947,f œ r s t oː s,4,V,NFIN,PASS,,,,,,,
förstå,förstått,V;V.CVB;ACT,0.000176,0.0006062631578947,f œ r s t ɔ t,2,V,V.CVB,ACT,,,,,,,
förstå,förståtts,V;V.CVB;PASS,2e-06,0.0006062631578947,f œ r s t ɔ t s,3,V,V.CVB,PASS,,,,,,,
förstå,förstå,V;IMP;ACT,0.00153,0.0006062631578947,f œ r s t oː,4,V,IMP,ACT,,,,,,,
förstå,förstår,V;IND;SG;ACT;PRS,0.000827,0.0006062631578947,f œ r s t oː r,2,V,IND,SG,ACT,PRS,,,,,
förstå,förstod,V;IND;SG;ACT;PST,0.000217,0.0006062631578947,f œ r s t uː d,4,V,IND,SG,ACT,PST,,,,,
förstå,förstås,V;IND;SG;PASS;PRS,0.001028,0.0006062631578947,f œ r s t oː s,0,V,IND,SG,PASS,PRS,,,,,
förstå,förstods,V;IND;SG;PASS;PST,1e-06,0.0006062631578947,f œ r s t uː d s,3,V,IND,SG,PASS,PST,,,,,
förstå,förstå,V;IND;PL;ACT;PRS,0.00153,0.0006062631578947,f œ r s t oː,3,V,IND,PL,ACT,PRS,,,,,
förstå,förstodo,V;IND;PL;ACT;PST,0.0,0.0006062631578947,f œ r s t ʊ d ʊ,1,V,IND,PL,ACT,PST,,,,,
förstå,förstås,V;IND;PL;PASS;PRS,0.001028,0.0006062631578947,f œ r s t oː s,0,V,IND,PL,PASS,PRS,,,,,
förstå,förstodos,V;IND;PL;PASS;PST,0.0,0.0006062631578947,f œ r s t ʊ d uː s,4,V,IND,PL,PASS,PST,,,,,
förstå,förstå,V;SBJV;ACT;PRS,0.00153,0.0006062631578947,f œ r s t oː,4,V,SBJV,ACT,PRS,,,,,,
förstå,förstode,V;SBJV;ACT;PST,0.0,0.0006062631578947,² f œ r s t ʊ d ɛ,3,V,SBJV,ACT,PST,,,,,,
förstå,förstås,V;SBJV;PASS;PRS,0.001028,0.0006062631578947,f œ r s t oː s,2,V,SBJV,PASS,PRS,,,,,,
förstå,förstodes,V;SBJV;PASS;PST,0.0,0.0006062631578947,f œ r s t ʊ d ɛ s,1,V,SBJV,PASS,PST,,,,,,
förstå,förstående,V;V.PTCP;PRS,2.6e-05,0.0006062631578947,f œ r s t oː ɛ n d ɛ,2,V,V.PTCP,PRS,,,,,,,
förstå,förstådd,V;V.PTCP;PST,3.8e-05,0.0006062631578947,f œ r s t oː d,1,V,V.PTCP,PST,,,,,,,
lita,lita,V;NFIN;ACT,0.000194,0.0004300526315789,² l iː t a,1,V,NFIN,ACT,,,,,,,
lita,litas,V;NFIN;PASS,4e-06,0.0004300526315789,² l iː t a s,0,V,NFIN,PASS,,,,,,,
lita,litat,V;V.CVB;ACT,8e-06,0.0004300526315789,l ɪ t ɑː t,2,V,V.CVB,ACT,,,,,,,
lita,litats,V;V.CVB;PASS,0.0,0.0004300526315789,l ɪ t ɑː t s,0,V,V.CVB,PASS,,,,,,,
lita,lita,V;IMP;ACT,0.000194,0.0004300526315789,² l iː t a,2,V,IMP,ACT,,,,,,,
lita,litar,V;IND;SG;ACT;PRS,7e-05,0.0004300526315789,l iː t a r,0,V,IND,SG,ACT,PRS,,,,,
lita,litade,V;IND;SG;ACT;PST,1.4e-05,0.0004300526315789,² l iː t a d ɛ,1,V,IND,SG,ACT,PST,,,,,
lita,litas,V;IND;SG;PASS;PRS,4e-06,0.0004300526315789,² l iː t a s,4,V,IND,SG,PASS,PRS,,,,,
lita,litades,V;IND;SG;PASS;PST,0.0,0.0004300526315789,l iː t a d eː s,3,V,IND,SG,PASS,PST,,,,,
lita,lita,V;IND;PL;ACT;PRS,0.000194,0.0004300526315789,² l iː t a,1,V,IND,PL,ACT,PRS,,,,,
lita,litade,V;IND;PL;ACT;PST,1.4e-05,0.0004300526315789,² l iː t a d ɛ,4,V,IND,PL,ACT,PST,,,,,
lita,litas,V;IND;PL;PASS;PRS,4e-06,0.0004300526315789,² l iː t a s,1,V,IND,PL,PASS,PRS,,,,,
lita,litades,V;IND;PL;PASS;PST,0.0,0.0004300526315789,l iː t a d eː s,0,V,IND,PL,PASS,PST,,,,,
lita,lite,V;SBJV;ACT;PRS,0.007456,0.0004300526315789,² l iː t ɛ,0,V,SBJV,ACT,PRS,,,,,,
lita,litade,V;SBJV;ACT;PST,1.4e-05,0.0004300526315789,² l iː t a d ɛ,3,V,SBJV,ACT,PST,,,,,,
lita,lites,V;SBJV;PASS;PRS,0.0,0.0004300526315789,l iː t ɛ s,0,V,SBJV,PASS,PRS,,,,,,
lita,litades,V;SBJV;PASS;PST,0.0,0.0004300526315789,l iː t a d eː s,1,V,SBJV,PASS,PST,,,,,,
lita,litande,V;V.PTCP;PRS,1e-06,0.0004300526315789,² l iː t a n d ɛ,4,V,V.PTCP,PRS,,,,,,,
lita,litad,V;V.PTCP;PST,0.0,0.0004300526315789,² l iː t a d,2,V,V.PTCP,PST,,,,,,,
