lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
deixar,deixarmos,V;1;PL;SBJV;FUT,4e-05,0.0003271830985915,d e j ʃ a ɻ m o s,0,V,1,PL,SBJV,FUT,,,,,
deixar,deixar,V;1;SG;NFIN,0.00248,0.0003271830985915,d e j ʃ a ɻ,1,V,1,SG,NFIN,,,,,,
deixar,deixar,V;1;SG;SBJV;FUT,0.00248,0.0003271830985915,d e j ʃ a ɻ,0,V,1,SG,SBJV,FUT,,,,,
deixar,deixar,V;3;SG;NFIN,0.00248,0.0003271830985915,d e j ʃ a ɻ,1,V,3,SG,NFIN,,,,,,
deixar,deixar,V;3;SG;SBJV;FUT,0.00248,0.0003271830985915,d e j ʃ a ɻ,4,V,3,SG,SBJV,FUT,,,,,
deixar,deixar,V;NFIN,0.00248,0.0003271830985915,d e j ʃ a ɻ,0,V,NFIN,,,,,,,,
deixar,deixásseis,V;2;PL;SBJV;PST;IPFV,0.0,0.0003271830985915,d e j ʃ a s e j s,1,V,2,PL,SBJV,PST,IPFV,,,,
deixar,deixássemos,V;1;PL;SBJV;PST;IPFV,2e-05,0.0003271830985915,d e j ʃ a s e m o s,0,V,1,PL,SBJV,PST,IPFV,,,,
deixar,deixassem,V;3;PL;SBJV;PST;IPFV,2e-05,0.0003271830985915,d e j ʃ a s ẽ j̃,0,V,3,PL,SBJV,PST,IPFV,,,,
deixar,deixasses,V;2;SG;SBJV;PST;IPFV,0.0,0.0003271830985915,d e j ʃ a s e s,2,V,2,SG,SBJV,PST,IPFV,,,,
deixar,deixasse,V;1;SG;SBJV;PST;IPFV,6e-05,0.0003271830985915,d e j ʃ a s e,3,V,1,SG,SBJV,PST,IPFV,,,,
deixar,deixasse,V;3;SG;SBJV;PST;IPFV,6e-05,0.0003271830985915,d e j ʃ a s e,0,V,3,SG,SBJV,PST,IPFV,,,,
deixar,deixastes,V;2;PL;IND;PST;PFV,0.0,0.0003271830985915,d e j ʃ a s t e s,3,V,2,PL,IND,PST,PFV,,,,
deixar,deixaste,V;2;SG;IND;PST;PFV,2e-05,0.0003271830985915,d e j ʃ a s t e,0,V,2,SG,IND,PST,PFV,,,,
deixar,deixas,V;2;SG;IND;PRS,1e-05,0.0003271830985915,d e j ʃ a s,1,V,2,SG,IND,PRS,,,,,
deixar,deixa,V;2;SG;IMP;POS,0.00171,0.0003271830985915,d e j ʃ a,2,V,2,SG,IMP,POS,,,,,
deixar,deixa,V;3;SG;IND;PRS,0.00171,0.0003271830985915,d e j ʃ a,3,V,3,SG,IND,PRS,,,,,
deixar,deixávamos,V;1;PL;IND;PST;IPFV,0.0,0.0003271830985915,d e j ʃ a v a m o s,2,V,1,PL,IND,PST,IPFV,,,,
deixar,deixavam,V;3;PL;IND;PST;IPFV,3e-05,0.0003271830985915,d e j ʃ a v ɐ̃ w̃,0,V,3,PL,IND,PST,IPFV,,,,
deixar,deixavas,V;2;SG;IND;PST;IPFV,0.0,0.0003271830985915,d e j ʃ a v a s,2,V,2,SG,IND,PST,IPFV,,,,
deixar,deixava,V;1;SG;IND;PST;IPFV,5e-05,0.0003271830985915,d e j ʃ a v a,2,V,1,SG,IND,PST,IPFV,,,,
deixar,deixava,V;3;SG;IND;PST;IPFV,5e-05,0.0003271830985915,d e j ʃ a v a,3,V,3,SG,IND,PST,IPFV,,,,
deixar,deixáveis,V;2;PL;IND;PST;IPFV,0.0,0.0003271830985915,d e j ʃ a v e j s,1,V,2,PL,IND,PST,IPFV,,,,
deixar,deixeis,V;2;PL;IMP;NEG,0.0,0.0003271830985915,d e j ʃ e j s,3,V,2,PL,IMP,NEG,,,,,
deixar,deixeis,V;2;PL;SBJV;PRS,0.0,0.0003271830985915,d e j ʃ e j s,3,V,2,PL,SBJV,PRS,,,,,
deixar,deixei,V;1;SG;IND;PST;PFV,0.00011,0.0003271830985915,d e j ʃ e j,4,V,1,SG,IND,PST,PFV,,,,
deixar,deixemos,V;1;PL;IMP;NEG,4e-05,0.0003271830985915,d e j ʃ e m o s,1,V,1,PL,IMP,NEG,,,,,
deixar,deixemos,V;1;PL;IMP;POS,4e-05,0.0003271830985915,d e j ʃ e m o s,3,V,1,PL,IMP,POS,,,,,
deixar,deixemos,V;1;PL;SBJV;PRS,4e-05,0.0003271830985915,d e j ʃ e m o s,3,V,1,PL,SBJV,PRS,,,,,
deixar,deixem,V;3;PL;IMP;NEG,0.00012,0.0003271830985915,d e j ʃ ẽ j̃,4,V,3,PL,IMP,NEG,,,,,
deixar,deixem,V;3;PL;IMP;POS,0.00012,0.0003271830985915,d e j ʃ ẽ j̃,2,V,3,PL,IMP,POS,,,,,
deixar,deixem,V;3;PL;SBJV;PRS,0.00012,0.0003271830985915,d e j ʃ ẽ j̃,4,V,3,PL,SBJV,PRS,,,,,
deixar,deixes,V;2;SG;IMP;NEG,2e-05,0.0003271830985915,d e j ʃ e s,4,V,2,SG,IMP,NEG,,,,,
deixar,deixes,V;2;SG;SBJV;PRS,2e-05,0.0003271830985915,d e j ʃ e s,1,V,2,SG,SBJV,PRS,,,,,
deixar,deixe,V;1;SG;SBJV;PRS,0.00029,0.0003271830985915,d e j ʃ e,0,V,1,SG,SBJV,PRS,,,,,
deixar,deixe,V;3;SG;IMP;NEG,0.00029,0.0003271830985915,d e j ʃ e,0,V,3,SG,IMP,NEG,,,,,
deixar,deixe,V;3;SG;IMP;POS,0.00029,0.0003271830985915,d e j ʃ e,3,V,3,SG,IMP,POS,,,,,
deixar,deixe,V;3;SG;SBJV;PRS,0.00029,0.0003271830985915,d e j ʃ e,2,V,3,SG,SBJV,PRS,,,,,
deixar,deixou,V;3;SG;IND;PST;PFV,0.00243,0.0003271830985915,d e j ʃ o w,2,V,3,SG,IND,PST,PFV,,,,
deixar,deixo,V;1;SG;IND;PRS,0.00011,0.0003271830985915,d e j ʃ o,1,V,1,SG,IND,PRS,,,,,
vender,vendais,V;2;PL;IMP;NEG,0.0,0.0025311267605633,v ẽ d a j s,2,V,2,PL,IMP,NEG,,,,,
vender,vendais,V;2;PL;SBJV;PRS,0.0,0.0025311267605633,v ẽ d a j s,0,V,2,PL,SBJV,PRS,,,,,
vender,vendamos,V;1;PL;IMP;NEG,0.0,0.0025311267605633,v ẽ d ɐ m o s,3,V,1,PL,IMP,NEG,,,,,
vender,vendamos,V;1;PL;IMP;POS,0.0,0.0025311267605633,v ẽ d ɐ m o s,4,V,1,PL,IMP,POS,,,,,
vender,vendamos,V;1;PL;SBJV;PRS,0.0,0.0025311267605633,v ẽ d ɐ m o s,3,V,1,PL,SBJV,PRS,,,,,
vender,vendam,V;3;PL;IMP;NEG,0.0,0.0025311267605633,v ẽ d ɐ̃ w̃,2,V,3,PL,IMP,NEG,,,,,
vender,vendam,V;3;PL;IMP;POS,0.0,0.0025311267605633,v ẽ d ɐ̃ w̃,2,V,3,PL,IMP,POS,,,,,
vender,vendam,V;3;PL;SBJV;PRS,0.0,0.0025311267605633,v ẽ d ɐ̃ w̃,4,V,3,PL,SBJV,PRS,,,,,
vender,vendas,V;2;SG;IMP;NEG,0.00078,0.0025311267605633,v ẽ d a s,4,V,2,SG,IMP,NEG,,,,,
vender,vendas,V;2;SG;SBJV;PRS,0.00078,0.0025311267605633,v ẽ d a s,3,V,2,SG,SBJV,PRS,,,,,
vender,venda,V;1;SG;SBJV;PRS,0.0436,0.0025311267605633,v ẽ d a,3,V,1,SG,SBJV,PRS,,,,,
vender,venda,V;3;SG;IMP;NEG,0.0436,0.0025311267605633,v ẽ d a,2,V,3,SG,IMP,NEG,,,,,
vender,venda,V;3;SG;IMP;POS,0.0436,0.0025311267605633,v ẽ d a,4,V,3,SG,IMP,POS,,,,,
vender,venda,V;3;SG;SBJV;PRS,0.0436,0.0025311267605633,v ẽ d a,3,V,3,SG,SBJV,PRS,,,,,
vender,vendeis,V;2;PL;IND;PRS,0.0,0.0025311267605633,v ẽ d e j s,1,V,2,PL,IND,PRS,,,,,
vender,vendei,V;2;PL;IMP;POS,0.0,0.0025311267605633,v ẽ d e j,2,V,2,PL,IMP,POS,,,,,
vender,vendemos,V;1;PL;IND;PRS,2e-05,0.0025311267605633,v ẽ d e m o s,1,V,1,PL,IND,PRS,,,,,
vender,vendemos,V;1;PL;IND;PST;PFV,2e-05,0.0025311267605633,v ẽ d e m o s,1,V,1,PL,IND,PST,PFV,,,,
vender,vendem,V;3;PL;IND;PRS,8e-05,0.0025311267605633,v ẽ d ẽ j̃,3,V,3,PL,IND,PRS,,,,,
vender,vendêramos,V;1;PL;IND;PST;PRF,0.0,0.0025311267605633,v ẽ d e ɾ a m o s,3,V,1,PL,IND,PST,PRF,,,,
vender,venderam,V;3;PL;IND;PST;PFV,2e-05,0.0025311267605633,v ẽ d ɛ ɾ ɐ̃ w̃,3,V,3,PL,IND,PST,PFV,,,,
vender,venderam,V;3;PL;IND;PST;PRF,2e-05,0.0025311267605633,v ẽ d ɛ ɾ ɐ̃ w̃,2,V,3,PL,IND,PST,PRF,,,,
vender,venderão,V;3;PL;IND;FUT,1e-05,0.0025311267605633,v ẽ d e ɾ ɐ̃ w̃,4,V,3,PL,IND,FUT,,,,,
vender,venderás,V;2;SG;IND;FUT,0.0,0.0025311267605633,v ẽ d e ɾ a j s,4,V,2,SG,IND,FUT,,,,,
vender,venderas,V;2;SG;IND;PST;PRF,0.0,0.0025311267605633,v ẽ d ɛ ɾ a s,0,V,2,SG,IND,PST,PRF,,,,
vender,vendera,V;1;SG;IND;PST;PRF,0.0,0.0025311267605633,v ẽ d ɛ ɾ a,0,V,1,SG,IND,PST,PRF,,,,
vender,venderá,V;3;SG;IND;FUT,0.0,0.0025311267605633,v ẽ d e ɾ a,2,V,3,SG,IND,FUT,,,,,
vender,vendera,V;3;SG;IND;PST;PRF,0.0,0.0025311267605633,v ẽ d ɛ ɾ a,0,V,3,SG,IND,PST,PRF,,,,
vender,venderdes,V;2;PL;NFIN,0.0,0.0025311267605633,v ẽ d e ɻ d e s,4,V,2,PL,NFIN,,,,,,
vender,venderdes,V;2;PL;SBJV;FUT,0.0,0.0025311267605633,v ẽ d e ɻ d e s,4,V,2,PL,SBJV,FUT,,,,,
vender,vendereis,V;2;PL;IND;FUT,0.0,0.0025311267605633,v ẽ d e ɾ e j s,3,V,2,PL,IND,FUT,,,,,
vender,vendêreis,V;2;PL;IND;PST;PRF,0.0,0.0025311267605633,v ẽ d e ɾ e j s,3,V,2,PL,IND,PST,PRF,,,,
vender,venderei,V;1;SG;IND;FUT,0.0,0.0025311267605633,v ẽ d e ɾ e j,4,V,1,SG,IND,FUT,,,,,
vender,venderemos,V;1;PL;IND;FUT,0.0,0.0025311267605633,v ẽ d e ɾ e m o s,1,V,1,PL,IND,FUT,,,,,
vender,venderem,V;3;PL;NFIN,2e-05,0.0025311267605633,v ẽ d ɛ ɾ ẽ j̃,2,V,3,PL,NFIN,,,,,,
vender,venderem,V;3;PL;SBJV;FUT,2e-05,0.0025311267605633,v ẽ d ɛ ɾ ẽ j̃,3,V,3,PL,SBJV,FUT,,,,,
vender,venderes,V;2;SG;NFIN,0.0,0.0025311267605633,v ẽ d e ɾ e s,3,V,2,SG,NFIN,,,,,,
vender,venderes,V;2;SG;SBJV;FUT,0.0,0.0025311267605633,v ẽ d e ɾ e s,2,V,2,SG,SBJV,FUT,,,,,
vender,venderíamos,V;1;PL;COND,0.0,0.0025311267605633,v ẽ d e ɾ i a m o s,2,V,1,PL,COND,,,,,,
vender,venderiam,V;3;PL;COND,0.0,0.0025311267605633,v ẽ d e ɾ i ɐ̃ w̃,3,V,3,PL,COND,,,,,,
vender,venderias,V;2;SG;COND,0.0,0.0025311267605633,v ẽ d e ɾ i a s,3,V,2,SG,COND,,,,,,
vender,venderia,V;1;SG;COND,0.0,0.0025311267605633,v ẽ d e ɾ i a,4,V,1,SG,COND,,,,,,
vender,venderia,V;3;SG;COND,0.0,0.0025311267605633,v ẽ d e ɾ i a,0,V,3,SG,COND,,,,,,
vender,venderíeis,V;2;PL;COND,0.0,0.0025311267605633,v ẽ d e ɾ i e j s,2,V,2,PL,COND,,,,,,
vender,vendermos,V;1;PL;NFIN,1e-05,0.0025311267605633,v ẽ d e ɻ m o s,4,V,1,PL,NFIN,,,,,,
vender,vendermos,V;1;PL;SBJV;FUT,1e-05,0.0025311267605633,v ẽ d e ɻ m o s,4,V,1,PL,SBJV,FUT,,,,,
vender,vender,V;1;SG;NFIN,0.00058,0.0025311267605633,v ẽ d e ɻ,1,V,1,SG,NFIN,,,,,,
vender,vender,V;1;SG;SBJV;FUT,0.00058,0.0025311267605633,v ẽ d e ɻ,1,V,1,SG,SBJV,FUT,,,,,
vender,vender,V;3;SG;NFIN,0.00058,0.0025311267605633,v ẽ d e ɻ,2,V,3,SG,NFIN,,,,,,
vender,vender,V;3;SG;SBJV;FUT,0.00058,0.0025311267605633,v ẽ d e ɻ,4,V,3,SG,SBJV,FUT,,,,,
vender,vender,V;NFIN,0.00058,0.0025311267605633,v ẽ d e ɻ,2,V,NFIN,,,,,,,,
vender,vendêsseis,V;2;PL;SBJV;PST;IPFV,0.0,0.0025311267605633,v ẽ d e s e j s,1,V,2,PL,SBJV,PST,IPFV,,,,
vender,vendêssemos,V;1;PL;SBJV;PST;IPFV,0.0,0.0025311267605633,v ẽ d e s e m o s,4,V,1,PL,SBJV,PST,IPFV,,,,
vender,vendessem,V;3;PL;SBJV;PST;IPFV,0.0,0.0025311267605633,v ẽ d e s ẽ j̃,0,V,3,PL,SBJV,PST,IPFV,,,,
vender,vendesses,V;2;SG;SBJV;PST;IPFV,0.0,0.0025311267605633,v ẽ d e s e s,0,V,2,SG,SBJV,PST,IPFV,,,,
vender,vendesse,V;1;SG;SBJV;PST;IPFV,0.0,0.0025311267605633,v ẽ d ɛ s e,4,V,1,SG,SBJV,PST,IPFV,,,,
vender,vendesse,V;3;SG;SBJV;PST;IPFV,0.0,0.0025311267605633,v ẽ d ɛ s e,4,V,3,SG,SBJV,PST,IPFV,,,,
vender,vendestes,V;2;PL;IND;PST;PFV,0.0,0.0025311267605633,v ẽ d ɛ s t e s,3,V,2,PL,IND,PST,PFV,,,,
vender,vendeste,V;2;SG;IND;PST;PFV,0.0,0.0025311267605633,v ẽ d ɛ s t e,3,V,2,SG,IND,PST,PFV,,,,
vender,vendes,V;2;SG;IND;PRS,0.0,0.0025311267605633,v ẽ d e s,0,V,2,SG,IND,PRS,,,,,
vender,vendeu,V;3;SG;IND;PST;PFV,0.00014,0.0025311267605633,v ẽ d e w,4,V,3,SG,IND,PST,PFV,,,,
vender,vende,V;2;SG;IMP;POS,0.00015,0.0025311267605633,v ẽ d e,2,V,2,SG,IMP,POS,,,,,
vender,vende,V;3;SG;IND;PRS,0.00015,0.0025311267605633,v ẽ d e,2,V,3,SG,IND,PRS,,,,,
vender,vendíamos,V;1;PL;IND;PST;IPFV,0.0,0.0025311267605633,v ẽ d͡ʒ i a m o s,0,V,1,PL,IND,PST,IPFV,,,,
vender,vendiam,V;3;PL;IND;PST;IPFV,1e-05,0.0025311267605633,v ẽ d͡ʒ i ɐ̃ w̃,1,V,3,PL,IND,PST,IPFV,,,,
vender,vendias,V;2;SG;IND;PST;IPFV,0.0,0.0025311267605633,v ẽ d͡ʒ i a s,4,V,2,SG,IND,PST,IPFV,,,,
vender,vendia,V;1;SG;IND;PST;IPFV,4e-05,0.0025311267605633,v ẽ d͡ʒ i a,0,V,1,SG,IND,PST,IPFV,,,,
vender,vendia,V;3;SG;IND;PST;IPFV,4e-05,0.0025311267605633,v ẽ d͡ʒ i a,0,V,3,SG,IND,PST,IPFV,,,,
vender,vendíeis,V;2;PL;IND;PST;IPFV,0.0,0.0025311267605633,v ẽ d͡ʒ i e j s,3,V,2,PL,IND,PST,IPFV,,,,
vender,vendi,V;1;SG;IND;PST;PFV,1e-05,0.0025311267605633,v ẽ d͡ʒ i,0,V,1,SG,IND,PST,PFV,,,,
vender,vendo,V;1;SG;IND;PRS,8e-05,0.0025311267605633,v ẽ d o,2,V,1,SG,IND,PRS,,,,,
cercar,cercais,V;2;PL;IND;PRS,0.0,0.0004061971830985,s e ɻ k a j s,0,V,2,PL,IND,PRS,,,,,
cercar,cercai,V;2;PL;IMP;POS,0.0,0.0004061971830985,s e ɻ k a j,0,V,2,PL,IMP,POS,,,,,
cercar,cercamos,V;1;PL;IND;PRS,0.0,0.0004061971830985,s e ɻ k ɐ m o s,0,V,1,PL,IND,PRS,,,,,
cercar,cercámos,V;1;PL;IND;PST;PFV,0.0,0.0004061971830985,s e ɻ k a m o s,3,V,1,PL,IND,PST,PFV,,,,
cercar,cercam,V;3;PL;IND;PRS,5e-05,0.0004061971830985,s ɛ ɻ k ɐ̃ w̃,4,V,3,PL,IND,PRS,,,,,
cercar,cercáramos,V;1;PL;IND;PST;PRF,0.0,0.0004061971830985,s e ɻ k a ɾ a m o s,3,V,1,PL,IND,PST,PRF,,,,
cercar,cercaram,V;3;PL;IND;PST;PFV,1e-05,0.0004061971830985,s e ɻ k a ɾ ɐ̃ w̃,0,V,3,PL,IND,PST,PFV,,,,
cercar,cercaram,V;3;PL;IND;PST;PRF,1e-05,0.0004061971830985,s e ɻ k a ɾ ɐ̃ w̃,2,V,3,PL,IND,PST,PRF,,,,
cercar,cercarão,V;3;PL;IND;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ ɐ̃ w̃,4,V,3,PL,IND,FUT,,,,,
cercar,cercarás,V;2;SG;IND;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ a j s,4,V,2,SG,IND,FUT,,,,,
cercar,cercaras,V;2;SG;IND;PST;PRF,0.0,0.0004061971830985,s e ɻ k a ɾ a s,0,V,2,SG,IND,PST,PRF,,,,
cercar,cercara,V;1;SG;IND;PST;PRF,0.0,0.0004061971830985,s e ɻ k a ɾ a,4,V,1,SG,IND,PST,PRF,,,,
cercar,cercará,V;3;SG;IND;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ a,0,V,3,SG,IND,FUT,,,,,
cercar,cercara,V;3;SG;IND;PST;PRF,0.0,0.0004061971830985,s e ɻ k a ɾ a,3,V,3,SG,IND,PST,PRF,,,,
cercar,cercardes,V;2;PL;NFIN,0.0,0.0004061971830985,s e ɻ k a ɻ d e s,1,V,2,PL,NFIN,,,,,,
cercar,cercardes,V;2;PL;SBJV;FUT,0.0,0.0004061971830985,s e ɻ k a ɻ d e s,3,V,2,PL,SBJV,FUT,,,,,
cercar,cercareis,V;2;PL;IND;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ e j s,0,V,2,PL,IND,FUT,,,,,
cercar,cercáreis,V;2;PL;IND;PST;PRF,0.0,0.0004061971830985,s e ɻ k a ɾ e j s,0,V,2,PL,IND,PST,PRF,,,,
cercar,cercarei,V;1;SG;IND;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ e j,4,V,1,SG,IND,FUT,,,,,
cercar,cercaremos,V;1;PL;IND;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ e m o s,1,V,1,PL,IND,FUT,,,,,
cercar,cercarem,V;3;PL;NFIN,0.0,0.0004061971830985,s e ɻ k a ɾ ẽ j̃,1,V,3,PL,NFIN,,,,,,
cercar,cercarem,V;3;PL;SBJV;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ ẽ j̃,2,V,3,PL,SBJV,FUT,,,,,
cercar,cercares,V;2;SG;NFIN,0.0,0.0004061971830985,s e ɻ k a ɾ e s,4,V,2,SG,NFIN,,,,,,
cercar,cercares,V;2;SG;SBJV;FUT,0.0,0.0004061971830985,s e ɻ k a ɾ e s,4,V,2,SG,SBJV,FUT,,,,,
cercar,cercaríamos,V;1;PL;COND,0.0,0.0004061971830985,s e ɻ k a ɾ i a m o s,2,V,1,PL,COND,,,,,,
cercar,cercariam,V;3;PL;COND,0.0,0.0004061971830985,s e ɻ k a ɾ i ɐ̃ w̃,1,V,3,PL,COND,,,,,,
cercar,cercarias,V;2;SG;COND,0.0,0.0004061971830985,s e ɻ k a ɾ i a s,4,V,2,SG,COND,,,,,,
cercar,cercaria,V;1;SG;COND,0.0,0.0004061971830985,s e ɻ k a ɾ i a,2,V,1,SG,COND,,,,,,
cercar,cercaria,V;3;SG;COND,0.0,0.0004061971830985,s e ɻ k a ɾ i a,0,V,3,SG,COND,,,,,,
cercar,cercaríeis,V;2;PL;COND,0.0,0.0004061971830985,s e ɻ k a ɾ i e j s,3,V,2,PL,COND,,,,,,
cercar,cercarmos,V;1;PL;NFIN,0.0,0.0004061971830985,s e ɻ k a ɻ m o s,2,V,1,PL,NFIN,,,,,,
cercar,cercarmos,V;1;PL;SBJV;FUT,0.0,0.0004061971830985,s e ɻ k a ɻ m o s,1,V,1,PL,SBJV,FUT,,,,,
cercar,cercar,V;1;SG;NFIN,0.0,0.0004061971830985,s e ɻ k a ɻ,4,V,1,SG,NFIN,,,,,,
cercar,cercar,V;1;SG;SBJV;FUT,0.0,0.0004061971830985,s e ɻ k a ɻ,2,V,1,SG,SBJV,FUT,,,,,
cercar,cercar,V;3;SG;NFIN,0.0,0.0004061971830985,s e ɻ k a ɻ,2,V,3,SG,NFIN,,,,,,
cercar,cercar,V;3;SG;SBJV;FUT,0.0,0.0004061971830985,s e ɻ k a ɻ,2,V,3,SG,SBJV,FUT,,,,,
cercar,cercar,V;NFIN,0.0,0.0004061971830985,s e ɻ k a ɻ,3,V,NFIN,,,,,,,,
cercar,cercásseis,V;2;PL;SBJV;PST;IPFV,0.0,0.0004061971830985,s e ɻ k a s e j s,2,V,2,PL,SBJV,PST,IPFV,,,,
cercar,cercássemos,V;1;PL;SBJV;PST;IPFV,0.0,0.0004061971830985,s e ɻ k a s e m o s,4,V,1,PL,SBJV,PST,IPFV,,,,
cercar,cercassem,V;3;PL;SBJV;PST;IPFV,0.0,0.0004061971830985,s e ɻ k a s ẽ j̃,4,V,3,PL,SBJV,PST,IPFV,,,,
cercar,cercasses,V;2;SG;SBJV;PST;IPFV,0.0,0.0004061971830985,s e ɻ k a s e s,1,V,2,SG,SBJV,PST,IPFV,,,,
cercar,cercasse,V;1;SG;SBJV;PST;IPFV,0.0,0.0004061971830985,s e ɻ k a s e,4,V,1,SG,SBJV,PST,IPFV,,,,
cercar,cercasse,V;3;SG;SBJV;PST;IPFV,0.0,0.0004061971830985,s e ɻ k a s e,3,V,3,SG,SBJV,PST,IPFV,,,,
cercar,cercastes,V;2;PL;IND;PST;PFV,0.0,0.0004061971830985,s e ɻ k a s t e s,1,V,2,PL,IND,PST,PFV,,,,
cercar,cercaste,V;2;SG;IND;PST;PFV,0.0,0.0004061971830985,s e ɻ k a s t e,4,V,2,SG,IND,PST,PFV,,,,
cercar,cercas,V;2;SG;IND;PRS,1e-05,0.0004061971830985,s ɛ ɻ k a s,3,V,2,SG,IND,PRS,,,,,
cercar,cerca,V;2;SG;IMP;POS,0.01434,0.0004061971830985,s ɛ ɻ k a,1,V,2,SG,IMP,POS,,,,,
