lemma,form,paradigm_slot
lippen,lipp,V;IND;SG;1;PRS
lippen,lipp,V;IND;SG;1;PST
lippen,lippst,V;IND;SG;2;PRS
lippen,lippst,V;IND;SG;2;PST
lippen,lippt,V;IND;SG;3;PRS
lippen,lipp,V;IND;SG;3;PST
lippen,lippt,V;IND;PL;PRS
lippen,lippen,V;IND;PL;PRS
lippen,lippen,V;IND;PL;PST
lippen,lippe,V;IMP;SG;PRS
lippen,lippt,V;IMP;PL;PRS
vergadern,vergadern,V;NFIN
vergadern,vergader,V;IND;SG;1;PRS
vergadern,vergader,V;IND;SG;1;PST
vergadern,vergaderst,V;IND;SG;2;PRS
vergadern,vergaderst,V;IND;SG;2;PST
vergadern,vergadert,V;IND;SG;3;PRS
vergadern,vergader,V;IND;SG;3;PST
vergadern,vergadert,V;IND;PL;PRS
vergadern,vergadern,V;IND;PL;PST
vergadern,vergader,V;IMP;SG;PRS
vergadern,vergadert,V;IMP;PL;PRS
dwingen,dwingen,V;NFIN
dwingen,dwing,V;IND;SG;1;PRS
dwingen,dwung,V;IND;SG;1;PST
dwingen,dwingst,V;IND;SG;2;PRS
dwingen,dwungst,V;IND;SG;2;PST
dwingen,dwingt,V;IND;SG;3;PRS
dwingen,dwung,V;IND;SG;3;PST
dwingen,dwingt,V;IND;PL;PRS
dwingen,dwingen,V;IND;PL;PRS
dwingen,dwungen,V;IND;PL;PST
dwingen,dwing,V;IMP;SG;PRS
dwingen,dwingt,V;IMP;PL;PRS
rüken,rüken,V;NFIN
rüken,rüük,V;IND;SG;1;PRS
rüken,rook,V;IND;SG;1;PST
rüken,rück-,V;IND;SG;2;PRS
rüken,rüükst,V;IND;SG;2;PRS
rüken,rookst,V;IND;SG;2;PST
rüken,rück-,V;IND;SG;3;PRS
rüken,rüükt,V;IND;SG;3;PRS
rüken,rook,V;IND;SG;3;PST
rüken,rüükt,V;IND;PL;PRS
rüken,rüüken,V;IND;PL;PRS
rüken,roken,V;IND;PL;PST
rüken,rüük,V;IMP;SG;PRS
rüken,rüükt,V;IMP;PL;PRS
wanken,wanken,V;NFIN
wanken,wank,V;IND;SG;1;PRS
wanken,wank,V;IND;SG;1;PST
wanken,wankst,V;IND;SG;2;PRS
wanken,wankst,V;IND;SG;2;PST
wanken,wankt,V;IND;SG;3;PRS
wanken,wank,V;IND;SG;3;PST
wanken,wankt,V;IND;PL;PRS
wanken,wanken,V;IND;PL;PRS
wanken,wanken,V;IND;PL;PST
wanken,wanke,V;IMP;SG;PRS
wanken,wankt,V;IMP;PL;PRS
nakamen,nakamen,V;NFIN
nakamen,kaam na,V;IND;SG;1;PRS
nakamen,keem na,V;IND;SG;1;PST
nakamen,nakaam,V;IND;SG;1;PRS;LGSPEC02
nakamen,nakeem,V;IND;SG;1;PST;LGSPEC02
nakamen,kümmst na,V;IND;SG;2;PRS
nakamen,keemst na,V;IND;SG;2;PST
nakamen,nakümmst,V;IND;SG;2;PRS;LGSPEC02
nakamen,nakeemst,V;IND;SG;2;PST;LGSPEC02
nakamen,kümmt na,V;IND;SG;3;PRS
nakamen,keem na,V;IND;SG;3;PST
nakamen,nakümmt,V;IND;SG;3;PRS;LGSPEC02
nakamen,nakeem,V;IND;SG;3;PST;LGSPEC02
nakamen,kaamt na,V;IND;PL;PRS
nakamen,kemen na,V;IND;PL;PST
nakamen,nakaamt,V;IND;PL;PRS;LGSPEC02
nakamen,nakemen,V;IND;PL;PST;LGSPEC02
nakamen,kaam na,V;IMP;SG;PRS
nakamen,kaamt na,V;IMP;PL;PRS
tokamen,tokamen,V;NFIN
tokamen,kaam to,V;IND;SG;1;PRS
tokamen,keem to,V;IND;SG;1;PST
tokamen,tokaam,V;IND;SG;1;PRS;LGSPEC02
tokamen,tokeem,V;IND;SG;1;PST;LGSPEC02
tokamen,kümmst to,V;IND;SG;2;PRS
tokamen,keemst to,V;IND;SG;2;PST
tokamen,tokümmst,V;IND;SG;2;PRS;LGSPEC02
tokamen,tokeemst,V;IND;SG;2;PST;LGSPEC02
tokamen,kümmt to,V;IND;SG;3;PRS
tokamen,keem to,V;IND;SG;3;PST
tokamen,tokümmt,V;IND;SG;3;PRS;LGSPEC02
tokamen,tokeem,V;IND;SG;3;PST;LGSPEC02
tokamen,kaamt to,V;IND;PL;PRS
tokamen,kemen to,V;IND;PL;PST
tokamen,tokaamt,V;IND;PL;PRS;LGSPEC02
tokamen,tokemen,V;IND;PL;PST;LGSPEC02
tokamen,kaam to,V;IMP;SG;PRS
tokamen,kaamt to,V;IMP;PL;PRS
doon,doon,V;NFIN
doon,do,V;IND;SG;1;PRS
doon,dee,V;IND;SG;1;PST
doon,deist,V;IND;SG;2;PRS
doon,deest,V;IND;SG;2;PST
doon,deit,V;IND;SG;3;PRS
doon,dee,V;IND;SG;3;PST
doon,doot,V;IND;PL;PRS
doon,deen,V;IND;PL;PST
doon,do,V;IMP;SG;PRS
doon,doot,V;IMP;PL;PRS
dröven,dröven,V;NFIN
dröven,dröff,V;IND;SG;1;PRS
dröven,dröff,V;IND;SG;1;PST
dröven,dröffst,V;IND;SG;2;PRS
dröven,dröffst,V;IND;SG;2;PST
dröven,dröff,V;IND;SG;3;PRS
dröven,dröff,V;IND;SG;3;PST
dröven,dröövt,V;IND;PL;PRS
dröven,dröffen,V;IND;PL;PST
dröven,dröff,V;IMP;SG;PRS
dröven,dröövt,V;IMP;PL;PRS
bugen,bugen,V;NFIN
bugen,buug,V;IND;SG;1;PRS
bugen,boog,V;IND;SG;1;PST
bugen,büggst,V;IND;SG;2;PRS
bugen,boogst,V;IND;SG;2;PST
bugen,büggt,V;IND;SG;3;PRS
bugen,boog,V;IND;SG;3;PST
bugen,buugt,V;IND;PL;PRS
bugen,buugen,V;IND;PL;PRS
bugen,bogen,V;IND;PL;PST
bugen,buug,V;IMP;SG;PRS
bugen,buugt,V;IMP;PL;PRS
impen,impen,V;NFIN
impen,imp,V;IND;SG;1;PRS
impen,imp,V;IND;SG;1;PST
impen,impst,V;IND;SG;2;PRS
impen,impst,V;IND;SG;2;PST
impen,impt,V;IND;SG;3;PRS
impen,imp,V;IND;SG;3;PST
impen,impt,V;IND;PL;PRS
impen,impen,V;IND;PL;PRS
impen,impen,V;IND;PL;PST
impen,impe,V;IMP;SG;PRS
impen,impt,V;IMP;PL;PRS
scheten,scheten,V;NFIN
scheten,scheet,V;IND;SG;1;PRS
scheten,schoot,V;IND;SG;1;PST
scheten,schüttst,V;IND;SG;2;PRS
scheten,schootst,V;IND;SG;2;PST
scheten,schütt,V;IND;SG;3;PRS
scheten,schoot,V;IND;SG;3;PST
scheten,scheet,V;IND;PL;PRS
scheten,schoten,V;IND;PL;PST
scheten,scheet,V;IMP;SG;PRS
scheten,scheet,V;IMP;PL;PRS
swinneln,swinneln,V;NFIN
swinneln,swinnel,V;IND;SG;1;PRS
swinneln,swinnel,V;IND;SG;1;PST
swinneln,swinnelst,V;IND;SG;2;PRS
swinneln,swinnelst,V;IND;SG;2;PST
swinneln,swinnelt,V;IND;SG;3;PRS
swinneln,swinnel,V;IND;SG;3;PST
swinneln,swinnelt,V;IND;PL;PRS
swinneln,swinneln,V;IND;PL;PST
swinneln,swinnel,V;IMP;SG;PRS
swinneln,swinnelt,V;IMP;PL;PRS
sehn,sehn,V;NFIN
sehn,seh,V;IND;SG;1;PRS
sehn,seeg,V;IND;SG;1;PST
sehn,sühst,V;IND;SG;2;PRS
sehn,seegst,V;IND;SG;2;PST
sehn,süht,V;IND;SG;3;PRS
sehn,seeg,V;IND;SG;3;PST
sehn,seht,V;IND;PL;PRS
sehn,sehen,V;IND;PL;PRS
sehn,segen,V;IND;PL;PST
sehn,seh,V;IMP;SG;PRS
sehn,seht,V;IMP;PL;PRS
maken,maken,V;NFIN
maken,maak,V;IND;SG;1;PRS
maken,möök,V;IND;SG;1;PST
maken,maakst,V;IND;SG;2;PRS
maken,möökst,V;IND;SG;2;PST
maken,maakt,V;IND;SG;3;PRS
maken,möök,V;IND;SG;3;PST
maken,maakt,V;IND;PL;PRS
maken,maaken,V;IND;PL;PRS
maken,möken,V;IND;PL;PST
maken,maake,V;IMP;SG;PRS
maken,maakt,V;IMP;PL;PRS
maken,maak,V;IND;SG;1;PST
maken,maakst,V;IND;SG;2;PST
maken,maak,V;IND;SG;3;PST
maken,maken,V;IND;PL;PST
wählen,wählen,V;NFIN
wählen,wähl,V;IND;SG;1;PRS
wählen,wähl,V;IND;SG;1;PST
wählen,wählst,V;IND;SG;2;PRS
wählen,wählst,V;IND;SG;2;PST
wählen,wählt,V;IND;SG;3;PRS
wählen,wähl,V;IND;SG;3;PST
wählen,wählt,V;IND;PL;PRS
wählen,wählen,V;IND;PL;PRS
wählen,wählen,V;IND;PL;PST
wählen,wähle,V;IMP;SG;PRS
wählen,wählt,V;IMP;PL;PRS
wreilen,wreilen,V;NFIN
wreilen,wreil,V;IND;SG;1;PRS
wreilen,wreil,V;IND;SG;1;PST
wreilen,wreilst,V;IND;SG;2;PRS
wreilen,wreilst,V;IND;SG;2;PST
wreilen,wreilt,V;IND;SG;3;PRS
wreilen,wreil,V;IND;SG;3;PST
wreilen,wreilt,V;IND;PL;PRS
wreilen,wreilen,V;IND;PL;PRS
wreilen,wreilen,V;IND;PL;PST
wreilen,wreile,V;IMP;SG;PRS
wreilen,wreilt,V;IMP;PL;PRS
krepen,krepen,V;NFIN
krepen,kreep,V;IND;SG;1;PRS
krepen,kreep,V;IND;SG;1;PST
krepen,krippst,V;IND;SG;2;PRS
krepen,kreepst,V;IND;SG;2;PST
krepen,krippt,V;IND;SG;3;PRS
krepen,kreep,V;IND;SG;3;PST
krepen,kreept,V;IND;PL;PRS
krepen,kreepen,V;IND;PL;PRS
krepen,krepen,V;IND;PL;PST
krepen,kreep,V;IMP;SG;PRS
krepen,kreept,V;IMP;PL;PRS
dootgahn,dootgahn,V;NFIN
dootgahn,gah doot,V;IND;SG;1;PRS
dootgahn,güng doot,V;IND;SG;1;PST
dootgahn,dootgah,V;IND;SG;1;PRS;LGSPEC02
dootgahn,dootgüng,V;IND;SG;1;PST;LGSPEC02
dootgahn,geihst doot,V;IND;SG;2;PRS
dootgahn,güngst doot,V;IND;SG;2;PST
dootgahn,dootgeihst,V;IND;SG;2;PRS;LGSPEC02
dootgahn,dootgüngst,V;IND;SG;2;PST;LGSPEC02
dootgahn,geiht doot,V;IND;SG;3;PRS
dootgahn,güng doot,V;IND;SG;3;PST
dootgahn,dootgeiht,V;IND;SG;3;PRS;LGSPEC02
dootgahn,dootgüng,V;IND;SG;3;PST;LGSPEC02
dootgahn,gaht doot,V;IND;PL;PRS
dootgahn,güngen doot,V;IND;PL;PST
dootgahn,dootgaht,V;IND;PL;PRS;LGSPEC02
dootgahn,dootgüngen,V;IND;PL;PST;LGSPEC02
dootgahn,gah doot,V;IMP;SG;PRS
dootgahn,gaht doot,V;IMP;PL;PRS
seggen,seggen,V;NFIN
seggen,segg,V;IND;SG;1;PRS
seggen,sä,V;IND;SG;1;PST
seggen,seggst,V;IND;SG;2;PRS
seggen,sääst,V;IND;SG;2;PST
seggen,seggt,V;IND;SG;3;PRS
seggen,sä,V;IND;SG;3;PST
seggen,seggt,V;IND;PL;PRS
seggen,sään,V;IND;PL;PST
seggen,segg,V;IMP;SG;PRS
seggen,seggt,V;IMP;PL;PRS
wrackeln,wrackeln,V;NFIN
wrackeln,wrackel,V;IND;SG;1;PRS
wrackeln,wrackel,V;IND;SG;1;PST
wrackeln,wrackelst,V;IND;SG;2;PRS
wrackeln,wrackelst,V;IND;SG;2;PST
wrackeln,wrackelt,V;IND;SG;3;PRS
wrackeln,wrackel,V;IND;SG;3;PST
wrackeln,wrackelt,V;IND;PL;PRS
wrackeln,wrackeln,V;IND;PL;PST
wrackeln,wrackel,V;IMP;SG;PRS
wrackeln,wrackelt,V;IMP;PL;PRS
wrümmeln,wrümmeln,V;NFIN
wrümmeln,wrümmel,V;IND;SG;1;PRS
wrümmeln,wrümmel,V;IND;SG;1;PST
wrümmeln,wrümmelst,V;IND;SG;2;PRS
wrümmeln,wrümmelst,V;IND;SG;2;PST
wrümmeln,wrümmelt,V;IND;SG;3;PRS
wrümmeln,wrümmel,V;IND;SG;3;PST
wrümmeln,wrümmelt,V;IND;PL;PRS
wrümmeln,wrümmeln,V;IND;PL;PST
wrümmeln,wrümmel,V;IMP;SG;PRS
wrümmeln,wrümmelt,V;IMP;PL;PRS
dootföhren,dootföhren,V;NFIN
dootföhren,föhr doot,V;IND;SG;1;PRS
dootföhren,föhr doot,V;IND;SG;1;PST
dootföhren,dootföhr,V;IND;SG;1;PRS;LGSPEC02
dootföhren,dootföhr,V;IND;SG;1;PST;LGSPEC02
dootföhren,föhrst doot,V;IND;SG;2;PRS
dootföhren,föhrst doot,V;IND;SG;2;PST
dootföhren,dootföhrst,V;IND;SG;2;PRS;LGSPEC02
dootföhren,dootföhrst,V;IND;SG;2;PST;LGSPEC02
dootföhren,föhrt doot,V;IND;SG;3;PRS
dootföhren,föhr doot,V;IND;SG;3;PST
dootföhren,dootföhrt,V;IND;SG;3;PRS;LGSPEC02
dootföhren,dootföhr,V;IND;SG;3;PST;LGSPEC02
dootföhren,föhrt doot,V;IND;PL;PRS
dootföhren,föhren doot,V;IND;PL;PST
dootföhren,dootföhrt,V;IND;PL;PRS;LGSPEC02
dootföhren,dootföhren,V;IND;PL;PST;LGSPEC02
dootföhren,föhr doot,V;IMP;SG;PRS
dootföhren,föhrt doot,V;IMP;PL;PRS
wrangen,wrangen,V;NFIN
wrangen,wrang,V;IND;SG;1;PRS
wrangen,wrang,V;IND;SG;1;PST
wrangen,wrangst,V;IND;SG;2;PRS
wrangen,wrangst,V;IND;SG;2;PST
wrangen,wrangt,V;IND;SG;3;PRS
wrangen,wrang,V;IND;SG;3;PST
wrangen,wrangt,V;IND;PL;PRS
wrangen,wrangen,V;IND;PL;PRS
wrangen,wrangen,V;IND;PL;PST
wrangen,wrange,V;IMP;SG;PRS
wrangen,wrangt,V;IMP;PL;PRS
dootlopen,dootlopen,V;NFIN
dootlopen,loop doot,V;IND;SG;1;PRS
dootlopen,leep doot,V;IND;SG;1;PST
dootlopen,dootloop,V;IND;SG;1;PRS;LGSPEC02
dootlopen,dootleep,V;IND;SG;1;PST;LGSPEC02
dootlopen,löppst doot,V;IND;SG;2;PRS
dootlopen,leepst doot,V;IND;SG;2;PST
dootlopen,dootlöppst,V;IND;SG;2;PRS;LGSPEC02
dootlopen,dootleepst,V;IND;SG;2;PST;LGSPEC02
dootlopen,löppt doot,V;IND;SG;3;PRS
dootlopen,leep doot,V;IND;SG;3;PST
dootlopen,dootlöppt,V;IND;SG;3;PRS;LGSPEC02
dootlopen,dootleep,V;IND;SG;3;PST;LGSPEC02
dootlopen,loopt doot,V;IND;PL;PRS
dootlopen,lepen doot,V;IND;PL;PST
dootlopen,dootloopt,V;IND;PL;PRS;LGSPEC02
dootlopen,dootlepen,V;IND;PL;PST;LGSPEC02
dootlopen,loop doot,V;IMP;SG;PRS
dootlopen,loopt doot,V;IMP;PL;PRS
smölten,smölten,V;NFIN
smölten,smölt,V;IND;SG;1;PRS
smölten,smölt,V;IND;SG;1;PST
smölten,smöltst,V;IND;SG;2;PRS
smölten,smöltst,V;IND;SG;2;PST
smölten,smölt,V;IND;SG;3;PRS
smölten,smölt,V;IND;SG;3;PST
smölten,smölt,V;IND;PL;PRS
smölten,smölten,V;IND;PL;PST
smölten,smölt,V;IMP;SG;PRS
smölten,smölt,V;IMP;PL;PRS
passeren,passeren,V;NFIN
passeren,passeer,V;IND;SG;1;PRS
passeren,passeer,V;IND;SG;1;PST
passeren,passeerst,V;IND;SG;2;PRS
passeren,passeerst,V;IND;SG;2;PST
passeren,passeert,V;IND;SG;3;PRS
passeren,passeer,V;IND;SG;3;PST
passeren,passeert,V;IND;PL;PRS
passeren,passeeren,V;IND;PL;PRS
passeren,passeren,V;IND;PL;PST
passeren,passeere,V;IMP;SG;PRS
passeren,passeert,V;IMP;PL;PRS
adopteren,adopteren,V;NFIN
adopteren,adopteer,V;IND;SG;1;PRS
adopteren,adopteer,V;IND;SG;1;PST
adopteren,adopteerst,V;IND;SG;2;PRS
adopteren,adopteerst,V;IND;SG;2;PST
adopteren,adopteert,V;IND;SG;3;PRS
adopteren,adopteer,V;IND;SG;3;PST
adopteren,adopteert,V;IND;PL;PRS
adopteren,adopteeren,V;IND;PL;PRS
adopteren,adopteeren,V;IND;PL;PST
adopteren,adopteere,V;IMP;SG;PRS
adopteren,adopteert,V;IMP;PL;PRS
splitten,splitten,V;NFIN
splitten,splitt,V;IND;SG;1;PRS
splitten,splitt,V;IND;SG;1;PST
splitten,splittst,V;IND;SG;2;PRS
splitten,splittst,V;IND;SG;2;PST
splitten,splitt,V;IND;SG;3;PRS
splitten,splitt,V;IND;SG;3;PST
splitten,splitt,V;IND;PL;PRS
splitten,splitten,V;IND;PL;PST
splitten,splitt,V;IMP;SG;PRS
splitten,splitt,V;IMP;PL;PRS
strieden,strieden,V;NFIN
strieden,stried,V;IND;SG;1;PRS
strieden,streed,V;IND;SG;1;PST
strieden,striddst,V;IND;SG;2;PRS
strieden,streedst,V;IND;SG;2;PST
strieden,stridd,V;IND;SG;3;PRS
strieden,streed,V;IND;SG;3;PST
strieden,striedt,V;IND;PL;PRS
strieden,streden,V;IND;PL;PST
strieden,stritt,V;IMP;SG;PRS
strieden,striedt,V;IMP;PL;PRS
visenteren,visenteren,V;NFIN
visenteren,visenteer,V;IND;SG;1;PRS
visenteren,visenteer,V;IND;SG;1;PST
visenteren,visenteerst,V;IND;SG;2;PRS
visenteren,visenteerst,V;IND;SG;2;PST
visenteren,visenteert,V;IND;SG;3;PRS
visenteren,visenteer,V;IND;SG;3;PST
visenteren,visenteert,V;IND;PL;PRS
visenteren,visenteeren,V;IND;PL;PRS
visenteren,visenteren,V;IND;PL;PST
visenteren,visenteere,V;IMP;SG;PRS
visenteren,visenteert,V;IMP;PL;PRS
geneten,geneten,V;NFIN
geneten,geneet,V;IND;SG;1;PRS
geneten,genoot,V;IND;SG;1;PST
geneten,genütst,V;IND;SG;2;PRS
geneten,genootst,V;IND;SG;2;PST
geneten,genütt,V;IND;SG;3;PRS
geneten,genoot,V;IND;SG;3;PST
geneten,geneett,V;IND;PL;PRS
geneten,geneeten,V;IND;PL;PRS
geneten,genoten,V;IND;PL;PST
geneten,geneet,V;IMP;SG;PRS
geneten,geneett,V;IMP;PL;PRS
halen,halen,V;NFIN
halen,haal,V;IND;SG;1;PRS
halen,haal,V;IND;SG;1;PST
halen,haalst,V;IND;SG;2;PRS
halen,haalst,V;IND;SG;2;PST
halen,haalt,V;IND;SG;3;PRS
halen,haal,V;IND;SG;3;PST
halen,haalt,V;IND;PL;PRS
halen,haalen,V;IND;PL;PRS
halen,halen,V;IND;PL;PST
halen,haale,V;IMP;SG;PRS
halen,haalt,V;IMP;PL;PRS
krünkeln,krünkeln,V;NFIN
krünkeln,krünkel,V;IND;SG;1;PRS
krünkeln,krünkel,V;IND;SG;1;PST
krünkeln,krünkelst,V;IND;SG;2;PRS
krünkeln,krünkelst,V;IND;SG;2;PST
krünkeln,krünkelt,V;IND;SG;3;PRS
krünkeln,krünkel,V;IND;SG;3;PST
krünkeln,krünkelt,V;IND;PL;PRS
krünkeln,krünkeln,V;IND;PL;PST
krünkeln,krünkel,V;IMP;SG;PRS
krünkeln,krünkelt,V;IMP;PL;PRS
achterangahn,achterangahn,V;NFIN
achterangahn,gah achteran,V;IND;SG;1;PRS
achterangahn,güng achteran,V;IND;SG;1;PST
achterangahn,achterangah,V;IND;SG;1;PRS;LGSPEC02
achterangahn,achterangüng,V;IND;SG;1;PST;LGSPEC02
achterangahn,geihst achteran,V;IND;SG;2;PRS
achterangahn,güngst achteran,V;IND;SG;2;PST
achterangahn,achterangeihst,V;IND;SG;2;PRS;LGSPEC02
achterangahn,achterangüngst,V;IND;SG;2;PST;LGSPEC02
achterangahn,geiht achteran,V;IND;SG;3;PRS
achterangahn,güng achteran,V;IND;SG;3;PST
