lemma,form,paradigm_slot
súga,saugt,"V;IND;SG;2;PST;ACT;LGSPEC01"
súga,sótt,"V;IND;SG;2;PST;ACT;LGSPEC01"
súga,sýgr,"V;IND;SG;3;PRS;ACT;LGSPEC01"
súga,saug,"V;IND;SG;3;PST;ACT;LGSPEC01"
súga,só,"V;IND;SG;3;PST;ACT;LGSPEC01"
súga,súgum,"V;IND;PL;1;PRS;ACT;LGSPEC01"
súga,sugum,"V;IND;PL;1;PST;ACT;LGSPEC01"
súga,súgið,"V;IND;PL;2;PRS;ACT;LGSPEC01"
súga,suguð,"V;IND;PL;2;PST;ACT;LGSPEC01"
súga,súga,"V;IND;PL;3;PRS;ACT;LGSPEC01"
súga,sugu,"V;IND;PL;3;PST;ACT;LGSPEC01"
súga,súga,"V;SBJV;SG;1;PRS;ACT;LGSPEC01"
súga,syga,"V;SBJV;SG;1;PST;ACT;LGSPEC01"
súga,súgir,"V;SBJV;SG;2;PRS;ACT;LGSPEC01"
súga,sygir,"V;SBJV;SG;2;PST;ACT;LGSPEC01"
súga,súgi,"V;SBJV;SG;3;PRS;ACT;LGSPEC01"
súga,sygi,"V;SBJV;SG;3;PST;ACT;LGSPEC01"
súga,súgim,"V;SBJV;PL;1;PRS;ACT;LGSPEC01"
súga,sygim,"V;SBJV;PL;1;PST;ACT;LGSPEC01"
súga,súgið,"V;SBJV;PL;2;PRS;ACT;LGSPEC01"
súga,sygið,"V;SBJV;PL;2;PST;ACT;LGSPEC01"
súga,súgi,"V;SBJV;PL;3;PRS;ACT;LGSPEC01"
súga,sygi,"V;SBJV;PL;3;PST;ACT;LGSPEC01"
súga,súg,"V;IMP;SG;2;PRS;ACT;LGSPEC01"
súga,súgum,"V;IMP;PL;1;PRS;ACT;LGSPEC01"
súga,súgið,"V;IMP;PL;2;PRS;ACT;LGSPEC01"
súga,súgask,"V;NFIN;MID+PASS;LGSPEC01"
súga,súgumk,"V;IND;SG;1;PRS;MID+PASS;LGSPEC01"
súga,sugumk,"V;IND;SG;1;PST;MID+PASS;LGSPEC01"
súga,sýgsk,"V;IND;SG;2;PRS;MID+PASS;LGSPEC01"
súga,saugzk,"V;IND;SG;2;PST;MID+PASS;LGSPEC01"
súga,sózk,"V;IND;SG;2;PST;MID+PASS;LGSPEC01"
súga,sýgsk,"V;IND;SG;3;PRS;MID+PASS;LGSPEC01"
súga,saugsk,"V;IND;SG;3;PST;MID+PASS;LGSPEC01"
súga,sósk,"V;IND;SG;3;PST;MID+PASS;LGSPEC01"
súga,súgumsk,"V;IND;PL;1;PRS;MID+PASS;LGSPEC01"
súga,sugumsk,"V;IND;PL;1;PST;MID+PASS;LGSPEC01"
súga,súgizk,"V;IND;PL;2;PRS;MID+PASS;LGSPEC01"
súga,suguzk,"V;IND;PL;2;PST;MID+PASS;LGSPEC01"
súga,súgask,"V;IND;PL;3;PRS;MID+PASS;LGSPEC01"
súga,sugusk,"V;IND;PL;3;PST;MID+PASS;LGSPEC01"
súga,súgumk,"V;SBJV;SG;1;PRS;MID+PASS;LGSPEC01"
súga,sygumk,"V;SBJV;SG;1;PST;MID+PASS;LGSPEC01"
súga,súgisk,"V;SBJV;SG;2;PRS;MID+PASS;LGSPEC01"
súga,sygisk,"V;SBJV;SG;2;PST;MID+PASS;LGSPEC01"
súga,súgisk,"V;SBJV;SG;3;PRS;MID+PASS;LGSPEC01"
súga,sygisk,"V;SBJV;SG;3;PST;MID+PASS;LGSPEC01"
súga,súgimsk,"V;SBJV;PL;1;PRS;MID+PASS;LGSPEC01"
súga,sygimsk,"V;SBJV;PL;1;PST;MID+PASS;LGSPEC01"
súga,súgizk,"V;SBJV;PL;2;PRS;MID+PASS;LGSPEC01"
súga,sygizk,"V;SBJV;PL;2;PST;MID+PASS;LGSPEC01"
súga,súgisk,"V;SBJV;PL;3;PRS;MID+PASS;LGSPEC01"
súga,sygisk,"V;SBJV;PL;3;PST;MID+PASS;LGSPEC01"
súga,súgsk,"V;IMP;SG;2;PRS;MID+PASS;LGSPEC01"
súga,súgumsk,"V;IMP;PL;1;PRS;MID+PASS;LGSPEC01"
súga,súgizk,"V;IMP;PL;2;PRS;MID+PASS;LGSPEC01"
ydda,ydda,"V;NFIN;ACT;LGSPEC02"
ydda,yddi,"V;IND;SG;1;PRS;ACT;LGSPEC02"
ydda,ydda,"V;IND;SG;1;PST;ACT;LGSPEC02"
ydda,yddir,"V;IND;SG;2;PRS;ACT;LGSPEC02"
ydda,yddir,"V;IND;SG;2;PST;ACT;LGSPEC02"
ydda,yddir,"V;IND;SG;3;PRS;ACT;LGSPEC02"
ydda,yddi,"V;IND;SG;3;PST;ACT;LGSPEC02"
ydda,yddum,"V;IND;PL;1;PRS;ACT;LGSPEC02"
ydda,yddum,"V;IND;PL;1;PST;ACT;LGSPEC02"
ydda,yddið,"V;IND;PL;2;PRS;ACT;LGSPEC02"
ydda,ydduð,"V;IND;PL;2;PST;ACT;LGSPEC02"
ydda,ydda,"V;IND;PL;3;PRS;ACT;LGSPEC02"
ydda,yddu,"V;IND;PL;3;PST;ACT;LGSPEC02"
ydda,ydda,"V;SBJV;SG;1;PRS;ACT;LGSPEC02"
ydda,ydda,"V;SBJV;SG;1;PST;ACT;LGSPEC02"
ydda,yddir,"V;SBJV;SG;2;PRS;ACT;LGSPEC02"
ydda,yddir,"V;SBJV;SG;2;PST;ACT;LGSPEC02"
ydda,yddi,"V;SBJV;SG;3;PRS;ACT;LGSPEC02"
ydda,yddi,"V;SBJV;SG;3;PST;ACT;LGSPEC02"
ydda,yddim,"V;SBJV;PL;1;PRS;ACT;LGSPEC02"
ydda,yddim,"V;SBJV;PL;1;PST;ACT;LGSPEC02"
ydda,yddið,"V;SBJV;PL;2;PRS;ACT;LGSPEC02"
ydda,yddið,"V;SBJV;PL;2;PST;ACT;LGSPEC02"
ydda,yddi,"V;SBJV;PL;3;PRS;ACT;LGSPEC02"
ydda,yddi,"V;SBJV;PL;3;PST;ACT;LGSPEC02"
ydda,ydd,"V;IMP;SG;2;PRS;ACT;LGSPEC02"
ydda,yddi,"V;IMP;SG;2;PRS;ACT;LGSPEC02"
ydda,yddum,"V;IMP;PL;1;PRS;ACT;LGSPEC02"
ydda,yddið,"V;IMP;PL;2;PRS;ACT;LGSPEC02"
ydda,yddask,"V;NFIN;MID+PASS;LGSPEC02"
ydda,yddumk,"V;IND;SG;1;PRS;MID+PASS;LGSPEC02"
ydda,yddumk,"V;IND;SG;1;PST;MID+PASS;LGSPEC02"
ydda,yddisk,"V;IND;SG;2;PRS;MID+PASS;LGSPEC02"
ydda,yddisk,"V;IND;SG;2;PST;MID+PASS;LGSPEC02"
ydda,yddisk,"V;IND;SG;3;PRS;MID+PASS;LGSPEC02"
ydda,yddisk,"V;IND;SG;3;PST;MID+PASS;LGSPEC02"
ydda,yddumsk,"V;IND;PL;1;PRS;MID+PASS;LGSPEC02"
ydda,yddumsk,"V;IND;PL;1;PST;MID+PASS;LGSPEC02"
ydda,yddizk,"V;IND;PL;2;PRS;MID+PASS;LGSPEC02"
ydda,ydduzk,"V;IND;PL;2;PST;MID+PASS;LGSPEC02"
ydda,yddask,"V;IND;PL;3;PRS;MID+PASS;LGSPEC02"
ydda,yddusk,"V;IND;PL;3;PST;MID+PASS;LGSPEC02"
ydda,yddumk,"V;SBJV;SG;1;PRS;MID+PASS;LGSPEC02"
ydda,yddumk,"V;SBJV;SG;1;PST;MID+PASS;LGSPEC02"
ydda,yddisk,"V;SBJV;SG;2;PRS;MID+PASS;LGSPEC02"
ydda,yddisk,"V;SBJV;SG;2;PST;MID+PASS;LGSPEC02"
ydda,yddisk,"V;SBJV;SG;3;PRS;MID+PASS;LGSPEC02"
ydda,yddisk,"V;SBJV;SG;3;PST;MID+PASS;LGSPEC02"
ydda,yddimsk,"V;SBJV;PL;1;PRS;MID+PASS;LGSPEC02"
ydda,yddimsk,"V;SBJV;PL;1;PST;MID+PASS;LGSPEC02"
ydda,yddizk,"V;SBJV;PL;2;PRS;MID+PASS;LGSPEC02"
ydda,yddizk,"V;SBJV;PL;2;PST;MID+PASS;LGSPEC02"
ydda,yddisk,"V;SBJV;PL;3;PRS;MID+PASS;LGSPEC02"
ydda,yddisk,"V;SBJV;PL;3;PST;MID+PASS;LGSPEC02"
ydda,yzk,"V;IMP;SG;2;PRS;MID+PASS;LGSPEC02"
ydda,yddisk,"V;IMP;SG;2;PRS;MID+PASS;LGSPEC02"
ydda,yddumsk,"V;IMP;PL;1;PRS;MID+PASS;LGSPEC02"
ydda,yddizk,"V;IMP;PL;2;PRS;MID+PASS;LGSPEC02"
dróttna,dróttna,"V;NFIN;ACT;LGSPEC02"
dróttna,dróttna,"V;IND;SG;1;PRS;ACT;LGSPEC02"
dróttna,dróttnaða,"V;IND;SG;1;PST;ACT;LGSPEC02"
dróttna,dróttnar,"V;IND;SG;2;PRS;ACT;LGSPEC02"
dróttna,dróttnaðir,"V;IND;SG;2;PST;ACT;LGSPEC02"
dróttna,dróttnar,"V;IND;SG;3;PRS;ACT;LGSPEC02"
dróttna,dróttnaði,"V;IND;SG;3;PST;ACT;LGSPEC02"
dróttna,dróttnum,"V;IND;PL;1;PRS;ACT;LGSPEC02"
dróttna,dróttnuðum,"V;IND;PL;1;PST;ACT;LGSPEC02"
dróttna,dróttnið,"V;IND;PL;2;PRS;ACT;LGSPEC02"
dróttna,dróttnuðuð,"V;IND;PL;2;PST;ACT;LGSPEC02"
dróttna,dróttna,"V;IND;PL;3;PRS;ACT;LGSPEC02"
dróttna,dróttnuðu,"V;IND;PL;3;PST;ACT;LGSPEC02"
dróttna,dróttna,"V;SBJV;SG;1;PRS;ACT;LGSPEC02"
dróttna,dróttnaða,"V;SBJV;SG;1;PST;ACT;LGSPEC02"
dróttna,dróttnir,"V;SBJV;SG;2;PRS;ACT;LGSPEC02"
dróttna,dróttnaðir,"V;SBJV;SG;2;PST;ACT;LGSPEC02"
dróttna,dróttni,"V;SBJV;SG;3;PRS;ACT;LGSPEC02"
dróttna,dróttnaði,"V;SBJV;SG;3;PST;ACT;LGSPEC02"
dróttna,dróttnim,"V;SBJV;PL;1;PRS;ACT;LGSPEC02"
dróttna,dróttnaðim,"V;SBJV;PL;1;PST;ACT;LGSPEC02"
dróttna,dróttnið,"V;SBJV;PL;2;PRS;ACT;LGSPEC02"
dróttna,dróttnaðið,"V;SBJV;PL;2;PST;ACT;LGSPEC02"
dróttna,dróttni,"V;SBJV;PL;3;PRS;ACT;LGSPEC02"
dróttna,dróttnaði,"V;SBJV;PL;3;PST;ACT;LGSPEC02"
dróttna,dróttna,"V;IMP;SG;2;PRS;ACT;LGSPEC02"
dróttna,dróttnum,"V;IMP;PL;1;PRS;ACT;LGSPEC02"
dróttna,dróttnið,"V;IMP;PL;2;PRS;ACT;LGSPEC02"
dróttna,dróttnask,"V;NFIN;MID+PASS;LGSPEC02"
dróttna,dróttnumk,"V;IND;SG;1;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnuðumk,"V;IND;SG;1;PST;MID+PASS;LGSPEC02"
dróttna,dróttnask,"V;IND;SG;2;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnaðisk,"V;IND;SG;2;PST;MID+PASS;LGSPEC02"
dróttna,dróttnask,"V;IND;SG;3;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnaðisk,"V;IND;SG;3;PST;MID+PASS;LGSPEC02"
dróttna,dróttnumsk,"V;IND;PL;1;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnuðumsk,"V;IND;PL;1;PST;MID+PASS;LGSPEC02"
dróttna,dróttnizk,"V;IND;PL;2;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnuðuzk,"V;IND;PL;2;PST;MID+PASS;LGSPEC02"
dróttna,dróttnask,"V;IND;PL;3;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnuðusk,"V;IND;PL;3;PST;MID+PASS;LGSPEC02"
dróttna,dróttnumk,"V;SBJV;SG;1;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnuðumk,"V;SBJV;SG;1;PST;MID+PASS;LGSPEC02"
dróttna,dróttnisk,"V;SBJV;SG;2;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnaðisk,"V;SBJV;SG;2;PST;MID+PASS;LGSPEC02"
dróttna,dróttnisk,"V;SBJV;SG;3;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnaðisk,"V;SBJV;SG;3;PST;MID+PASS;LGSPEC02"
dróttna,dróttnimsk,"V;SBJV;PL;1;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnaðimsk,"V;SBJV;PL;1;PST;MID+PASS;LGSPEC02"
dróttna,dróttnizk,"V;SBJV;PL;2;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnaðizk,"V;SBJV;PL;2;PST;MID+PASS;LGSPEC02"
dróttna,dróttnisk,"V;SBJV;PL;3;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnaðisk,"V;SBJV;PL;3;PST;MID+PASS;LGSPEC02"
dróttna,dróttnask,"V;IMP;SG;2;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnumsk,"V;IMP;PL;1;PRS;MID+PASS;LGSPEC02"
dróttna,dróttnizk,"V;IMP;PL;2;PRS;MID+PASS;LGSPEC02"
þiggja,þiggja,"V;NFIN;ACT;LGSPEC01"
þiggja,þigg,"V;IND;SG;1;PRS;ACT;LGSPEC01"
þiggja,þá,"V;IND;SG;1;PST;ACT;LGSPEC01"
þiggja,þiggr,"V;IND;SG;2;PRS;ACT;LGSPEC01"
þiggja,þátt,"V;IND;SG;2;PST;ACT;LGSPEC01"
þiggja,þiggr,"V;IND;SG;3;PRS;ACT;LGSPEC01"
þiggja,þá,"V;IND;SG;3;PST;ACT;LGSPEC01"
þiggja,þiggjum,"V;IND;PL;1;PRS;ACT;LGSPEC01"
þiggja,þágum,"V;IND;PL;1;PST;ACT;LGSPEC01"
þiggja,þiggið,"V;IND;PL;2;PRS;ACT;LGSPEC01"
þiggja,þáguð,"V;IND;PL;2;PST;ACT;LGSPEC01"
þiggja,þiggja,"V;IND;PL;3;PRS;ACT;LGSPEC01"
þiggja,þágu,"V;IND;PL;3;PST;ACT;LGSPEC01"
þiggja,þiggja,"V;SBJV;SG;1;PRS;ACT;LGSPEC01"
þiggja,þæga,"V;SBJV;SG;1;PST;ACT;LGSPEC01"
þiggja,þiggir,"V;SBJV;SG;2;PRS;ACT;LGSPEC01"
þiggja,þægir,"V;SBJV;SG;2;PST;ACT;LGSPEC01"
þiggja,þiggi,"V;SBJV;SG;3;PRS;ACT;LGSPEC01"
þiggja,þægi,"V;SBJV;SG;3;PST;ACT;LGSPEC01"
þiggja,þiggim,"V;SBJV;PL;1;PRS;ACT;LGSPEC01"
þiggja,þægim,"V;SBJV;PL;1;PST;ACT;LGSPEC01"
þiggja,þiggið,"V;SBJV;PL;2;PRS;ACT;LGSPEC01"
þiggja,þægið,"V;SBJV;PL;2;PST;ACT;LGSPEC01"
þiggja,þiggi,"V;SBJV;PL;3;PRS;ACT;LGSPEC01"
þiggja,þægi,"V;SBJV;PL;3;PST;ACT;LGSPEC01"
þiggja,þigg,"V;IMP;SG;2;PRS;ACT;LGSPEC01"
þiggja,þiggjum,"V;IMP;PL;1;PRS;ACT;LGSPEC01"
þiggja,þiggið,"V;IMP;PL;2;PRS;ACT;LGSPEC01"
þiggja,þiggjask,"V;NFIN;MID+PASS;LGSPEC01"
þiggja,þiggjumk,"V;IND;SG;1;PRS;MID+PASS;LGSPEC01"
þiggja,þágumk,"V;IND;SG;1;PST;MID+PASS;LGSPEC01"
þiggja,þiggsk,"V;IND;SG;2;PRS;MID+PASS;LGSPEC01"
þiggja,þázk,"V;IND;SG;2;PST;MID+PASS;LGSPEC01"
þiggja,þiggsk,"V;IND;SG;3;PRS;MID+PASS;LGSPEC01"
þiggja,þásk,"V;IND;SG;3;PST;MID+PASS;LGSPEC01"
þiggja,þiggjumsk,"V;IND;PL;1;PRS;MID+PASS;LGSPEC01"
þiggja,þágumsk,"V;IND;PL;1;PST;MID+PASS;LGSPEC01"
þiggja,þiggizk,"V;IND;PL;2;PRS;MID+PASS;LGSPEC01"
þiggja,þáguzk,"V;IND;PL;2;PST;MID+PASS;LGSPEC01"
þiggja,þiggjask,"V;IND;PL;3;PRS;MID+PASS;LGSPEC01"
þiggja,þágusk,"V;IND;PL;3;PST;MID+PASS;LGSPEC01"
þiggja,þiggjumk,"V;SBJV;SG;1;PRS;MID+PASS;LGSPEC01"
þiggja,þægumk,"V;SBJV;SG;1;PST;MID+PASS;LGSPEC01"
þiggja,þiggisk,"V;SBJV;SG;2;PRS;MID+PASS;LGSPEC01"
þiggja,þægisk,"V;SBJV;SG;2;PST;MID+PASS;LGSPEC01"
þiggja,þiggisk,"V;SBJV;SG;3;PRS;MID+PASS;LGSPEC01"
þiggja,þægisk,"V;SBJV;SG;3;PST;MID+PASS;LGSPEC01"
þiggja,þiggimsk,"V;SBJV;PL;1;PRS;MID+PASS;LGSPEC01"
þiggja,þægimsk,"V;SBJV;PL;1;PST;MID+PASS;LGSPEC01"
þiggja,þiggizk,"V;SBJV;PL;2;PRS;MID+PASS;LGSPEC01"
þiggja,þægizk,"V;SBJV;PL;2;PST;MID+PASS;LGSPEC01"
þiggja,þiggisk,"V;SBJV;PL;3;PRS;MID+PASS;LGSPEC01"
þiggja,þægisk,"V;SBJV;PL;3;PST;MID+PASS;LGSPEC01"
þiggja,þiggsk,"V;IMP;SG;2;PRS;MID+PASS;LGSPEC01"
þiggja,þiggjumsk,"V;IMP;PL;1;PRS;MID+PASS;LGSPEC01"
þiggja,þiggizk,"V;IMP;PL;2;PRS;MID+PASS;LGSPEC01"
deila,deila,"V;NFIN;ACT;LGSPEC02"
deila,deili,"V;IND;SG;1;PRS;ACT;LGSPEC02"
deila,deilda,"V;IND;SG;1;PST;ACT;LGSPEC02"
deila,deilir,"V;IND;SG;2;PRS;ACT;LGSPEC02"
deila,deildir,"V;IND;SG;2;PST;ACT;LGSPEC02"
deila,deilir,"V;IND;SG;3;PRS;ACT;LGSPEC02"
deila,deildi,"V;IND;SG;3;PST;ACT;LGSPEC02"
deila,deilum,"V;IND;PL;1;PRS;ACT;LGSPEC02"
deila,deildum,"V;IND;PL;1;PST;ACT;LGSPEC02"
deila,deilið,"V;IND;PL;2;PRS;ACT;LGSPEC02"
deila,deilduð,"V;IND;PL;2;PST;ACT;LGSPEC02"
deila,deila,"V;IND;PL;3;PRS;ACT;LGSPEC02"
deila,deildu,"V;IND;PL;3;PST;ACT;LGSPEC02"
deila,deila,"V;SBJV;SG;1;PRS;ACT;LGSPEC02"
deila,deilda,"V;SBJV;SG;1;PST;ACT;LGSPEC02"
deila,deilir,"V;SBJV;SG;2;PRS;ACT;LGSPEC02"
deila,deildir,"V;SBJV;SG;2;PST;ACT;LGSPEC02"
deila,deili,"V;SBJV;SG;3;PRS;ACT;LGSPEC02"
deila,deildi,"V;SBJV;SG;3;PST;ACT;LGSPEC02"
deila,deilim,"V;SBJV;PL;1;PRS;ACT;LGSPEC02"
deila,deildim,"V;SBJV;PL;1;PST;ACT;LGSPEC02"
deila,deilið,"V;SBJV;PL;2;PRS;ACT;LGSPEC02"
deila,deildið,"V;SBJV;PL;2;PST;ACT;LGSPEC02"
deila,deili,"V;SBJV;PL;3;PRS;ACT;LGSPEC02"
deila,deildi,"V;SBJV;PL;3;PST;ACT;LGSPEC02"
deila,deil,"V;IMP;SG;2;PRS;ACT;LGSPEC02"
deila,deili,"V;IMP;SG;2;PRS;ACT;LGSPEC02"
deila,deilum,"V;IMP;PL;1;PRS;ACT;LGSPEC02"
deila,deilið,"V;IMP;PL;2;PRS;ACT;LGSPEC02"
deila,deilask,"V;NFIN;MID+PASS;LGSPEC02"
deila,deilumk,"V;IND;SG;1;PRS;MID+PASS;LGSPEC02"
deila,deildumk,"V;IND;SG;1;PST;MID+PASS;LGSPEC02"
deila,deilisk,"V;IND;SG;2;PRS;MID+PASS;LGSPEC02"
deila,deildisk,"V;IND;SG;2;PST;MID+PASS;LGSPEC02"
deila,deilisk,"V;IND;SG;3;PRS;MID+PASS;LGSPEC02"
deila,deildisk,"V;IND;SG;3;PST;MID+PASS;LGSPEC02"
deila,deilumsk,"V;IND;PL;1;PRS;MID+PASS;LGSPEC02"
deila,deildumsk,"V;IND;PL;1;PST;MID+PASS;LGSPEC02"
deila,deilizk,"V;IND;PL;2;PRS;MID+PASS;LGSPEC02"
deila,deilduzk,"V;IND;PL;2;PST;MID+PASS;LGSPEC02"
deila,deilask,"V;IND;PL;3;PRS;MID+PASS;LGSPEC02"
deila,deildusk,"V;IND;PL;3;PST;MID+PASS;LGSPEC02"
deila,deilumk,"V;SBJV;SG;1;PRS;MID+PASS;LGSPEC02"
deila,deildumk,"V;SBJV;SG;1;PST;MID+PASS;LGSPEC02"
deila,deilisk,"V;SBJV;SG;2;PRS;MID+PASS;LGSPEC02"
deila,deildisk,"V;SBJV;SG;2;PST;MID+PASS;LGSPEC02"
deila,deilisk,"V;SBJV;SG;3;PRS;MID+PASS;LGSPEC02"
deila,deildisk,"V;SBJV;SG;3;PST;MID+PASS;LGSPEC02"
deila,deilimsk,"V;SBJV;PL;1;PRS;MID+PASS;LGSPEC02"
deila,deildimsk,"V;SBJV;PL;1;PST;MID+PASS;LGSPEC02"
deila,deilizk,"V;SBJV;PL;2;PRS;MID+PASS;LGSPEC02"
deila,deildizk,"V;SBJV;PL;2;PST;MID+PASS;LGSPEC02"
deila,deilisk,"V;SBJV;PL;3;PRS;MID+PASS;LGSPEC02"
deila,deildisk,"V;SBJV;PL;3;PST;MID+PASS;LGSPEC02"
deila,deilsk,"V;IMP;SG;2;PRS;MID+PASS;LGSPEC02"
deila,deilisk,"V;IMP;SG;2;PRS;MID+PASS;LGSPEC02"
deila,deilumsk,"V;IMP;PL;1;PRS;MID+PASS;LGSPEC02"
deila,deilizk,"V;IMP;PL;2;PRS;MID+PASS;LGSPEC02"
styðja,styðja,"V;NFIN;ACT;LGSPEC02"
styðja,styð,"V;IND;SG;1;PRS;ACT;LGSPEC02"
styðja,studda,"V;IND;SG;1;PST;ACT;LGSPEC02"
styðja,styðr,"V;IND;SG;2;PRS;ACT;LGSPEC02"
styðja,studdir,"V;IND;SG;2;PST;ACT;LGSPEC02"
styðja,styðr,"V;IND;SG;3;PRS;ACT;LGSPEC02"
styðja,studdi,"V;IND;SG;3;PST;ACT;LGSPEC02"
styðja,styðjum,"V;IND;PL;1;PRS;ACT;LGSPEC02"
styðja,studdum,"V;IND;PL;1;PST;ACT;LGSPEC02"
styðja,styðið,"V;IND;PL;2;PRS;ACT;LGSPEC02"
