lemma,form,paradigm_slot
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌿,V;SBJV;SG;1;PRS;ACT
anaslēpan,anaslēpau,V;SBJV;SG;1;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌾𐌰𐌿,V;SBJV;SG;1;PST;ACT
anaslēpan,anasaislēpjau,V;SBJV;SG;1;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌳𐌰𐌿,V;SBJV;SG;1;PRS;PASS
anaslēpan,anaslēpaidau,V;SBJV;SG;1;PRS;PASS
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐍃,V;SBJV;SG;2;PRS;ACT
anaslēpan,anaslēpais,V;SBJV;SG;2;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌴𐌹𐍃,V;SBJV;SG;2;PST;ACT
anaslēpan,anasaislēpeis,V;SBJV;SG;2;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌶𐌰𐌿,V;SBJV;SG;2;PRS;PASS
anaslēpan,anaslēpaizau,V;SBJV;SG;2;PRS;PASS
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹,V;SBJV;SG;3;PRS;ACT
anaslēpan,anaslēpai,V;SBJV;SG;3;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌹,V;SBJV;SG;3;PST;ACT
anaslēpan,anasaislēpi,V;SBJV;SG;3;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌳𐌰𐌿,V;SBJV;SG;3;PRS;PASS
anaslēpan,anaslēpaidau,V;SBJV;SG;3;PRS;PASS
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐍅𐌰,V;SBJV;DU;1;PRS;ACT
anaslēpan,anaslēpaiwa,V;SBJV;DU;1;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌴𐌹𐍅𐌰,V;SBJV;DU;1;PST;ACT
anaslēpan,anasaislēpeiwa,V;SBJV;DU;1;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐍄𐍃,V;SBJV;DU;2;PRS;ACT
anaslēpan,anaslēpaits,V;SBJV;DU;2;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌴𐌹𐍄𐍃,V;SBJV;DU;2;PST;ACT
anaslēpan,anasaislēpeits,V;SBJV;DU;2;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌼𐌰,V;SBJV;PL;1;PRS;ACT
anaslēpan,anaslēpaima,V;SBJV;PL;1;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌴𐌹𐌼𐌰,V;SBJV;PL;1;PST;ACT
anaslēpan,anasaislēpeima,V;SBJV;PL;1;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌽𐌳𐌰𐌿,V;SBJV;PL;1;PRS;PASS
anaslēpan,anaslēpaindau,V;SBJV;PL;1;PRS;PASS
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌸,V;SBJV;PL;2;PRS;ACT
anaslēpan,anaslēpaiþ,V;SBJV;PL;2;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌴𐌹𐌸,V;SBJV;PL;2;PST;ACT
anaslēpan,anasaislēpeiþ,V;SBJV;PL;2;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌽𐌳𐌰𐌿,V;SBJV;PL;2;PRS;PASS
anaslēpan,anaslēpaindau,V;SBJV;PL;2;PRS;PASS
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌽𐌰,V;SBJV;PL;3;PRS;ACT
anaslēpan,anaslēpaina,V;SBJV;PL;3;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌰𐌹𐍃𐌻𐌴𐍀𐌴𐌹𐌽𐌰,V;SBJV;PL;3;PST;ACT
anaslēpan,anasaislēpeina,V;SBJV;PL;3;PST;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌹𐌽𐌳𐌰𐌿,V;SBJV;PL;3;PRS;PASS
anaslēpan,anaslēpaindau,V;SBJV;PL;3;PRS;PASS
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀,V;IMP;SG;2;PRS;ACT
anaslēpan,anaslēp,V;IMP;SG;2;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌳𐌰𐌿,V;IMP;SG;3;PRS;ACT
anaslēpan,anaslēpadau,V;IMP;SG;3;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐍄𐍃,V;IMP;DU;2;PRS;ACT
anaslēpan,anaslēpats,V;IMP;DU;2;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌹𐌸,V;IMP;PL;2;PRS;ACT
anaslēpan,anaslēpiþ,V;IMP;PL;2;PRS;ACT
𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽,𐌰𐌽𐌰𐍃𐌻𐌴𐍀𐌰𐌽𐌳𐌰𐌿,V;IMP;PL;3;PRS;ACT
anaslēpan,anaslēpandau,V;IMP;PL;3;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,V;NFIN
athaitan,athaitan,V;NFIN
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰,V;IND;SG;1;PRS;ACT
athaitan,athaita,V;IND;SG;1;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄,V;IND;SG;1;PST;ACT
athaitan,athaihait,V;IND;SG;1;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌳𐌰,V;IND;SG;1;PRS;PASS
athaitan,athaitada,V;IND;SG;1;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌹𐍃,V;IND;SG;2;PRS;ACT
athaitan,athaitis,V;IND;SG;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍃𐍄,V;IND;SG;2;PST;ACT
athaitan,athaihaist,V;IND;SG;2;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌶𐌰,V;IND;SG;2;PRS;PASS
athaitan,athaitaza,V;IND;SG;2;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌹𐌸,V;IND;SG;3;PRS;ACT
athaitan,athaitiþ,V;IND;SG;3;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄,V;IND;SG;3;PST;ACT
athaitan,athaihait,V;IND;SG;3;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌳𐌰,V;IND;SG;3;PRS;PASS
athaitan,athaitada,V;IND;SG;3;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐍉𐍃,V;IND;DU;1;PRS;ACT
athaitan,athaitōs,V;IND;DU;1;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌿,V;IND;DU;1;PST;ACT
athaitan,athaihaitu,V;IND;DU;1;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐍄𐍃,V;IND;DU;2;PRS;ACT
athaitan,athaitats,V;IND;DU;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌿𐍄𐍃,V;IND;DU;2;PST;ACT
athaitan,athaihaituts,V;IND;DU;2;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌼,V;IND;PL;1;PRS;ACT
athaitan,athaitam,V;IND;PL;1;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌿𐌼,V;IND;PL;1;PST;ACT
athaitan,athaihaitum,V;IND;PL;1;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳𐌰,V;IND;PL;1;PRS;PASS
athaitan,athaitanda,V;IND;PL;1;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌹𐌸,V;IND;PL;2;PRS;ACT
athaitan,athaitiþ,V;IND;PL;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌿𐌸,V;IND;PL;2;PST;ACT
athaitan,athaihaituþ,V;IND;PL;2;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳𐌰,V;IND;PL;2;PRS;PASS
athaitan,athaitanda,V;IND;PL;2;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳,V;IND;PL;3;PRS;ACT
athaitan,athaitand,V;IND;PL;3;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌿𐌽,V;IND;PL;3;PST;ACT
athaitan,athaihaitun,V;IND;PL;3;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳𐌰,V;IND;PL;3;PRS;PASS
athaitan,athaitanda,V;IND;PL;3;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌿,V;SBJV;SG;1;PRS;ACT
athaitan,athaitau,V;SBJV;SG;1;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌾𐌰𐌿,V;SBJV;SG;1;PST;ACT
athaitan,athaihaitjau,V;SBJV;SG;1;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌳𐌰𐌿,V;SBJV;SG;1;PRS;PASS
athaitan,athaitaidau,V;SBJV;SG;1;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐍃,V;SBJV;SG;2;PRS;ACT
athaitan,athaitais,V;SBJV;SG;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌴𐌹𐍃,V;SBJV;SG;2;PST;ACT
athaitan,athaihaiteis,V;SBJV;SG;2;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌶𐌰𐌿,V;SBJV;SG;2;PRS;PASS
athaitan,athaitaizau,V;SBJV;SG;2;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹,V;SBJV;SG;3;PRS;ACT
athaitan,athaitai,V;SBJV;SG;3;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌹,V;SBJV;SG;3;PST;ACT
athaitan,athaihaiti,V;SBJV;SG;3;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌳𐌰𐌿,V;SBJV;SG;3;PRS;PASS
athaitan,athaitaidau,V;SBJV;SG;3;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐍅𐌰,V;SBJV;DU;1;PRS;ACT
athaitan,athaitaiwa,V;SBJV;DU;1;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌴𐌹𐍅𐌰,V;SBJV;DU;1;PST;ACT
athaitan,athaihaiteiwa,V;SBJV;DU;1;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐍄𐍃,V;SBJV;DU;2;PRS;ACT
athaitan,athaitaits,V;SBJV;DU;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌴𐌹𐍄𐍃,V;SBJV;DU;2;PST;ACT
athaitan,athaihaiteits,V;SBJV;DU;2;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌼𐌰,V;SBJV;PL;1;PRS;ACT
athaitan,athaitaima,V;SBJV;PL;1;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌴𐌹𐌼𐌰,V;SBJV;PL;1;PST;ACT
athaitan,athaihaiteima,V;SBJV;PL;1;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿,V;SBJV;PL;1;PRS;PASS
athaitan,athaitaindau,V;SBJV;PL;1;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌸,V;SBJV;PL;2;PRS;ACT
athaitan,athaitaiþ,V;SBJV;PL;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌴𐌹𐌸,V;SBJV;PL;2;PST;ACT
athaitan,athaihaiteiþ,V;SBJV;PL;2;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿,V;SBJV;PL;2;PRS;PASS
athaitan,athaitaindau,V;SBJV;PL;2;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌽𐌰,V;SBJV;PL;3;PRS;ACT
athaitan,athaitaina,V;SBJV;PL;3;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐌷𐌰𐌹𐍄𐌴𐌹𐌽𐌰,V;SBJV;PL;3;PST;ACT
athaitan,athaihaiteina,V;SBJV;PL;3;PST;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿,V;SBJV;PL;3;PRS;PASS
athaitan,athaitaindau,V;SBJV;PL;3;PRS;PASS
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄,V;IMP;SG;2;PRS;ACT
athaitan,athait,V;IMP;SG;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌳𐌰𐌿,V;IMP;SG;3;PRS;ACT
athaitan,athaitadau,V;IMP;SG;3;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐍄𐍃,V;IMP;DU;2;PRS;ACT
athaitan,athaitats,V;IMP;DU;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌹𐌸,V;IMP;PL;2;PRS;ACT
athaitan,athaitiþ,V;IMP;PL;2;PRS;ACT
𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽,𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳𐌰𐌿,V;IMP;PL;3;PRS;ACT
athaitan,athaitandau,V;IMP;PL;3;PRS;ACT
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌽,V;NFIN
hōrinōn,hōrinōn,V;NFIN
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉,V;IND;SG;1;PRS;ACT
hōrinōn,hōrinō,V;IND;SG;1;PRS;ACT
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌳𐌰,V;IND;SG;1;PST;ACT
hōrinōn,hōrinōda,V;IND;SG;1;PST;ACT
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌳𐌰,V;IND;SG;1;PRS;PASS
hōrinōn,hōrinōda,V;IND;SG;1;PRS;PASS
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐍃,V;IND;SG;2;PRS;ACT
hōrinōn,hōrinōs,V;IND;SG;2;PRS;ACT
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌳𐌴𐍃,V;IND;SG;2;PST;ACT
hōrinōn,hōrinōdēs,V;IND;SG;2;PST;ACT
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌶𐌰,V;IND;SG;2;PRS;PASS
hōrinōn,hōrinōza,V;IND;SG;2;PRS;PASS
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌸,V;IND;SG;3;PRS;ACT
hōrinōn,hōrinōþ,V;IND;SG;3;PRS;ACT
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌳𐌰,V;IND;SG;3;PST;ACT
hōrinōn,hōrinōda,V;IND;SG;3;PST;ACT
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐌳𐌰,V;IND;SG;3;PRS;PASS
hōrinōn,hōrinōda,V;IND;SG;3;PRS;PASS
𐌷𐍉𐍂𐌹𐌽𐍉𐌽,𐌷𐍉𐍂𐌹𐌽𐍉𐍃,V;IND;DU;1;PRS;ACT
