lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
পরা,পরছিলে,V;3;PST;PROG;INFM,0.0,0.0005562608695652,p ɔ ɹ t͡ʃʰ i l e,3,V,3,PST,PROG,INFM,,,,,
পরা,পরেছিলাম,V;1;PST;PRF,8e-06,0.0005562608695652,p ɔ ɹ e t͡ʃʰ i l a m,1,V,1,PST,PRF,,,,,,
পরা,পরিস,V;2;PRS;LGSPEC1,0.0,0.0005562608695652,p ɔ ɹ i ʃ,0,V,2,PRS,LGSPEC1,,,,,,
প্রশ্ন করা,প্রশ্ন করলো,V;2;PST;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o l o,3,V,2,PST,POL,,,,,,
প্রশ্ন করা,প্রশ্ন করেছি,V;1;PRS;PRF,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ i,1,V,1,PRS,PRF,,,,,,
প্রশ্ন করা,প্রশ্ন করছিলো,V;2;PST;PROG;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ t͡ʃʰ i l o,2,V,2,PST,PROG,POL,,,,,
প্রশ্ন করা,প্রশ্ন করছিস,V;2;PRS;PROG;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t͡ʃʰ i ʃ,2,V,2,PRS,PROG,LGSPEC1,,,,,
প্রশ্ন করা,প্রশ্ন করলে,V;3;PST;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ l e,0,V,3,PST,INFM,,,,,,
প্রশ্ন করা,প্রশ্ন করতেকরতে,V;V.PTCP;PROG,0.0,0.0,p ɹ o ʃː o k ɔ ɹ t̪ e k ɔ r o t̪ e,2,V,V.PTCP,PROG,,,,,,,
প্রশ্ন করা,প্রশ্ন করলেন,V;3;PST;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ l e n,4,V,3,PST,POL,,,,,,
প্রশ্ন করা,প্রশ্ন করেছেন,V;3;PRS;PRF;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ e n,2,V,3,PRS,PRF,POL,,,,,
প্রশ্ন করা,প্রশ্ন করবে,V;3;FUT;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o b e,1,V,3,FUT,INFM,,,,,,
প্রশ্ন করা,প্রশ্ন করলি,V;2;PST;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o l i,3,V,2,PST,LGSPEC1,,,,,,
প্রশ্ন করা,প্রশ্ন করেকরে,V;V.PTCP;HAB,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e k ɔ ɹ e,1,V,V.PTCP,HAB,,,,,,,
প্রশ্ন করা,প্রশ্ন করেছিলেন,V;3;PST;PRF;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ i l e n,3,V,3,PST,PRF,POL,,,,,
প্রশ্ন করা,প্রশ্ন করো,V;3;PRS;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o,0,V,3,PRS,INFM,,,,,,
প্রশ্ন করা,প্রশ্ন করেছিস,V;2;PRS;PRF;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ i ʃ,2,V,2,PRS,PRF,LGSPEC1,,,,,
প্রশ্ন করা,প্রশ্ন করছিলেন,V;3;PST;PROG;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ t͡ʃʰ i l e n,0,V,3,PST,PROG,POL,,,,,
প্রশ্ন করা,প্রশ্ন করছেন,V;3;PRS;PROG;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t͡ʃʰ e n,3,V,3,PRS,PROG,POL,,,,,
প্রশ্ন করা,প্রশ্ন করতে,V;3;PST;HAB;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t̪ e,2,V,3,PST,HAB,INFM,,,,,
প্রশ্ন করা,প্রশ্ন করবি,V;2;FUT;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o b i,4,V,2,FUT,LGSPEC1,,,,,,
প্রশ্ন করা,প্রশ্ন করছিলাম,V;1;PST;PROG,0.0,0.0,p ɹ o ʃː o k ɔ ɹ t͡ʃʰ i l a m,1,V,1,PST,PROG,,,,,,
প্রশ্ন করা,প্রশ্ন করছি,V;1;PRS;PROG,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t͡ʃʰ i,0,V,1,PRS,PROG,,,,,,
প্রশ্ন করা,প্রশ্ন করেছিলো,V;2;PST;PRF;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ i l o,3,V,2,PST,PRF,POL,,,,,
প্রশ্ন করা,প্রশ্ন করে,V;V.PTCP;PRF,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e,2,V,V.PTCP,PRF,,,,,,,
প্রশ্ন করা,প্রশ্ন করতে,V;V.NFIN,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t̪ e,2,V,V.NFIN,,,,,,,,
প্রশ্ন করা,প্রশ্ন করেছো,V;3;PRS;PRF;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ o,3,V,3,PRS,PRF,INFM,,,,,
প্রশ্ন করা,প্রশ্ন করবেন,V;3;FUT;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ b e n,4,V,3,FUT,POL,,,,,,
প্রশ্ন করা,প্রশ্ন করছে,V;2;PRS;PROG;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t͡ʃʰ e,4,V,2,PRS,PROG,POL,,,,,
প্রশ্ন করা,প্রশ্ন করে,V;2;PRS;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e,0,V,2,PRS,POL,,,,,,
প্রশ্ন করা,প্রশ্ন করতো,V;2;PST;HAB;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t̪ o,2,V,2,PST,HAB,POL,,,,,
প্রশ্ন করা,প্রশ্ন করেছিলে,V;3;PST;PRF;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ i l e,3,V,3,PST,PRF,INFM,,,,,
প্রশ্ন করা,প্রশ্ন করবো,V;1;FUT,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o b o,0,V,1,FUT,,,,,,,
প্রশ্ন করা,প্রশ্ন করতিস,V;2;PST;HAB;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t̪ i ʃ,2,V,2,PST,HAB,LGSPEC1,,,,,
প্রশ্ন করা,প্রশ্ন করি,V;1;PRS,0.0,0.0,p ɹ o ʃː o k ɔ ɹ i,4,V,1,PRS,,,,,,,
প্রশ্ন করা,প্রশ্ন করছিলি,V;2;PST;PROG;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ t͡ʃʰ i l i,3,V,2,PST,PROG,LGSPEC1,,,,,
প্রশ্ন করা,প্রশ্ন করবে,V;2;FUT;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o b e,0,V,2,FUT,POL,,,,,,
প্রশ্ন করা,প্রশ্ন করা,V;V.MSDR,0.0,0.0,p ɹ o ʃː o k ɔ ɹ a,2,V,V.MSDR,,,,,,,,
প্রশ্ন করা,প্রশ্ন করলাম,V;1;PST,0.0,0.0,p ɹ o ʃː o k ɔ ɹ l a m,1,V,1,PST,,,,,,,
প্রশ্ন করা,প্রশ্ন করেন,V;3;PRS;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e n,1,V,3,PRS,POL,,,,,,
প্রশ্ন করা,প্রশ্ন করতেন,V;3;PST;HAB;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t̪ e n,0,V,3,PST,HAB,POL,,,,,
প্রশ্ন করা,প্রশ্ন করেছিলি,V;2;PST;PRF;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ i l i,3,V,2,PST,PRF,LGSPEC1,,,,,
প্রশ্ন করা,প্রশ্ন করলে,V;V.PTCP;COND,0.0,0.0,p ɹ o ʃː o k ɔ ɹ l e,3,V,V.PTCP,COND,,,,,,,
প্রশ্ন করা,প্রশ্ন করছো,V;3;PRS;PROG;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t͡ʃʰ o,4,V,3,PRS,PROG,INFM,,,,,
প্রশ্ন করা,প্রশ্ন করতাম,V;1;PST;HAB,0.0,0.0,p ɹ o ʃː o k ɔ ɹ o t̪ a m,1,V,1,PST,HAB,,,,,,
প্রশ্ন করা,প্রশ্ন করেছে,V;2;PRS;PRF;POL,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ e,3,V,2,PRS,PRF,POL,,,,,
প্রশ্ন করা,প্রশ্ন করছিলে,V;3;PST;PROG;INFM,0.0,0.0,p ɹ o ʃː o k ɔ ɹ t͡ʃʰ i l e,0,V,3,PST,PROG,INFM,,,,,
প্রশ্ন করা,প্রশ্ন করেছিলাম,V;1;PST;PRF,0.0,0.0,p ɹ o ʃː o k ɔ ɹ e t͡ʃʰ i l a m,2,V,1,PST,PRF,,,,,,
প্রশ্ন করা,প্রশ্ন করিস,V;2;PRS;LGSPEC1,0.0,0.0,p ɹ o ʃː o k ɔ ɹ i ʃ,1,V,2,PRS,LGSPEC1,,,,,,
আগানো,আগালো,V;2;PST;POL,0.0,1.521739130434783e-06,a ɡ a l o,4,V,2,PST,POL,,,,,,
আগানো,আগিয়েছি,V;1;PRS;PRF,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ i,0,V,1,PRS,PRF,,,,,,
আগানো,আগাচ্ছিলো,V;2;PST;PROG;POL,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː i l o,0,V,2,PST,PROG,POL,,,,,
আগানো,আগাচ্ছিস,V;2;PRS;PROG;LGSPEC1,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː i ʃ,4,V,2,PRS,PROG,LGSPEC1,,,,,
আগানো,আগালে,V;3;PST;INFM,3e-06,1.521739130434783e-06,a ɡ a l e,4,V,3,PST,INFM,,,,,,
আগানো,আগাতে,V;V.PTCP;PROG,1.5e-05,1.521739130434783e-06,a ɡ a t̪ e,3,V,V.PTCP,PROG,,,,,,,
আগানো,আগালেন,V;3;PST;POL,0.0,1.521739130434783e-06,a ɡ a l e n,0,V,3,PST,POL,,,,,,
আগানো,আগিয়েছেন,V;3;PRS;PRF;POL,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ e n,0,V,3,PRS,PRF,POL,,,,,
আগানো,আগাবে,V;3;FUT;INFM,1e-06,1.521739130434783e-06,a ɡ a b e,4,V,3,FUT,INFM,,,,,,
আগানো,আগালি,V;2;PST;LGSPEC1,0.0,1.521739130434783e-06,a ɡ a l i,2,V,2,PST,LGSPEC1,,,,,,
আগানো,আগায়,V;V.PTCP;HAB,0.0,1.521739130434783e-06,a ɡ a e̯,0,V,V.PTCP,HAB,,,,,,,
আগানো,আগিয়েছিলেন,V;3;PST;PRF;POL,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ i l e n,1,V,3,PST,PRF,POL,,,,,
আগানো,আগাও,V;3;PRS;INFM,1e-06,1.521739130434783e-06,a ɡ a o̯,2,V,3,PRS,INFM,,,,,,
আগানো,আগিয়েছিস,V;2;PRS;PRF;LGSPEC1,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ i ʃ,4,V,2,PRS,PRF,LGSPEC1,,,,,
আগানো,আগাচ্ছিলেন,V;3;PST;PROG;POL,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː i l e n,3,V,3,PST,PROG,POL,,,,,
আগানো,আগাচ্ছেন,V;3;PRS;PROG;POL,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː e n,0,V,3,PRS,PROG,POL,,,,,
আগানো,আগাতে,V;3;PST;HAB;INFM,1.5e-05,1.521739130434783e-06,a ɡ a t̪ e,0,V,3,PST,HAB,INFM,,,,,
আগানো,আগাবি,V;2;FUT;LGSPEC1,0.0,1.521739130434783e-06,a ɡ a b i,4,V,2,FUT,LGSPEC1,,,,,,
আগানো,আগাচ্ছিলাম,V;1;PST;PROG,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː i l a m,0,V,1,PST,PROG,,,,,,
আগানো,আগাচ্ছি,V;1;PRS;PROG,1e-06,1.521739130434783e-06,a ɡ a t͡ʃʰː i,0,V,1,PRS,PROG,,,,,,
আগানো,আগিয়েছিলো,V;2;PST;PRF;POL,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ i l o,4,V,2,PST,PRF,POL,,,,,
আগানো,আগায়,V;V.PTCP;PRF,0.0,1.521739130434783e-06,a ɡ a e̯,3,V,V.PTCP,PRF,,,,,,,
আগানো,আগাতে,V;V.NFIN,1.5e-05,1.521739130434783e-06,a ɡ a t̪ e,4,V,V.NFIN,,,,,,,,
আগানো,আগিয়েছো,V;3;PRS;PRF;INFM,0.0,1.521739130434783e-06,a ɡ i̯ e s o,2,V,3,PRS,PRF,INFM,,,,,
আগানো,আগাবেন,V;3;FUT;POL,4e-06,1.521739130434783e-06,a ɡ a b e n,4,V,3,FUT,POL,,,,,,
আগানো,আগাচ্ছে,V;2;PRS;PROG;POL,6e-06,1.521739130434783e-06,a ɡ a t͡ʃʰː e,3,V,2,PRS,PROG,POL,,,,,
আগানো,আগায়,V;2;PRS;POL,0.0,1.521739130434783e-06,a ɡ a e̯,4,V,2,PRS,POL,,,,,,
আগানো,আগাতো,V;2;PST;HAB;POL,0.0,1.521739130434783e-06,a ɡ a t̪ o,1,V,2,PST,HAB,POL,,,,,
আগানো,আগিয়েছিলে,V;3;PST;PRF;INFM,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ i l e,1,V,3,PST,PRF,INFM,,,,,
আগানো,আগাবো,V;1;FUT,1e-06,1.521739130434783e-06,a ɡ a b o,3,V,1,FUT,,,,,,,
আগানো,আগাতিস,V;2;PST;HAB;LGSPEC1,0.0,1.521739130434783e-06,a ɡ a t̪ i ʃ,4,V,2,PST,HAB,LGSPEC1,,,,,
আগানো,আগাই,V;1;PRS,0.0,1.521739130434783e-06,a ɡ a i̯,0,V,1,PRS,,,,,,,
আগানো,আগাচ্ছিলি,V;2;PST;PROG;LGSPEC1,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː i l i,1,V,2,PST,PROG,LGSPEC1,,,,,
আগানো,আগাবে,V;2;FUT;POL,1e-06,1.521739130434783e-06,a ɡ a b e,2,V,2,FUT,POL,,,,,,
আগানো,আগানো,V;V.MSDR,4e-06,1.521739130434783e-06,a ɡ a n o,0,V,V.MSDR,,,,,,,,
আগানো,আগালাম,V;1;PST,0.0,1.521739130434783e-06,a ɡ a l a m,3,V,1,PST,,,,,,,
আগানো,আগান,V;3;PRS;POL,0.0,1.521739130434783e-06,a ɡ a n,2,V,3,PRS,POL,,,,,,
আগানো,আগাতেন,V;3;PST;HAB;POL,0.0,1.521739130434783e-06,a ɡ a t̪ e n,4,V,3,PST,HAB,POL,,,,,
আগানো,আগিয়েছিলি,V;2;PST;PRF;LGSPEC1,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ i l i,2,V,2,PST,PRF,LGSPEC1,,,,,
আগানো,আগালে,V;V.PTCP;COND,3e-06,1.521739130434783e-06,a ɡ a l e,3,V,V.PTCP,COND,,,,,,,
আগানো,আগাচ্ছো,V;3;PRS;PROG;INFM,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː o,1,V,3,PRS,PROG,INFM,,,,,
আগানো,আগাতাম,V;1;PST;HAB,0.0,1.521739130434783e-06,a ɡ a t̪ a m,0,V,1,PST,HAB,,,,,,
আগানো,আগিয়েছে,V;2;PRS;PRF;POL,0.0,1.521739130434783e-06,a ɡ i̯ e s e,1,V,2,PRS,PRF,POL,,,,,
আগানো,আগাচ্ছিলে,V;3;PST;PROG;INFM,0.0,1.521739130434783e-06,a ɡ a t͡ʃʰː i l e,3,V,3,PST,PROG,INFM,,,,,
আগানো,আগিয়েছিলাম,V;1;PST;PRF,0.0,1.521739130434783e-06,a ɡ i̯ e t͡ʃʰ i l a m,0,V,1,PST,PRF,,,,,,
আগানো,আগাস,V;2;PRS;LGSPEC1,0.0,1.521739130434783e-06,a ɡ a ʃ,0,V,2,PRS,LGSPEC1,,,,,,
জাগানো,জাগালো,V;2;PST;POL,1e-06,4.17391304347826e-06,d͡ʒ a ɡ a l o,1,V,2,PST,POL,,,,,,
জাগানো,জাগিয়েছি,V;1;PRS;PRF,0.0,4.17391304347826e-06,d͡ʒ a ɡ i̯ e t͡ʃʰ i,2,V,1,PRS,PRF,,,,,,
জাগানো,জাগাচ্ছিলো,V;2;PST;PROG;POL,0.0,4.17391304347826e-06,d͡ʒ a ɡ a t͡ʃʰː i l o,2,V,2,PST,PROG,POL,,,,,
জাগানো,জাগাচ্ছিস,V;2;PRS;PROG;LGSPEC1,0.0,4.17391304347826e-06,d͡ʒ a ɡ a t͡ʃʰː i ʃ,3,V,2,PRS,PROG,LGSPEC1,,,,,
জাগানো,জাগালে,V;3;PST;INFM,0.0,4.17391304347826e-06,d͡ʒ a ɡ a l e,3,V,3,PST,INFM,,,,,,
জাগানো,জাগাতে,V;V.PTCP;PROG,3.6e-05,4.17391304347826e-06,d͡ʒ a ɡ a t̪ e,4,V,V.PTCP,PROG,,,,,,,
জাগানো,জাগালেন,V;3;PST;POL,1e-06,4.17391304347826e-06,d͡ʒ a ɡ a l e n,4,V,3,PST,POL,,,,,,
জাগানো,জাগিয়েছেন,V;3;PRS;PRF;POL,0.0,4.17391304347826e-06,d͡ʒ a ɡ i̯ e t͡ʃʰ e n,4,V,3,PRS,PRF,POL,,,,,
জাগানো,জাগাবে,V;3;FUT;INFM,2e-06,4.17391304347826e-06,d͡ʒ a ɡ a b e,1,V,3,FUT,INFM,,,,,,
জাগানো,জাগালি,V;2;PST;LGSPEC1,0.0,4.17391304347826e-06,d͡ʒ a ɡ a l i,3,V,2,PST,LGSPEC1,,,,,,
জাগানো,জাগায়,V;V.PTCP;HAB,8e-06,4.17391304347826e-06,d͡ʒ a ɡ a e̯,2,V,V.PTCP,HAB,,,,,,,
জাগানো,জাগিয়েছিলেন,V;3;PST;PRF;POL,0.0,4.17391304347826e-06,d͡ʒ a ɡ i̯ e t͡ʃʰ i l e n,2,V,3,PST,PRF,POL,,,,,
জাগানো,জাগাও,V;3;PRS;INFM,0.0,4.17391304347826e-06,d͡ʒ a ɡ a o̯,4,V,3,PRS,INFM,,,,,,
জাগানো,জাগিয়েছিস,V;2;PRS;PRF;LGSPEC1,0.0,4.17391304347826e-06,d͡ʒ a ɡ i̯ e t͡ʃʰ i ʃ,1,V,2,PRS,PRF,LGSPEC1,,,,,
জাগানো,জাগাচ্ছিলেন,V;3;PST;PROG;POL,0.0,4.17391304347826e-06,d͡ʒ a ɡ a t͡ʃʰː i l e n,4,V,3,PST,PROG,POL,,,,,
জাগানো,জাগাচ্ছেন,V;3;PRS;PROG;POL,0.0,4.17391304347826e-06,d͡ʒ a ɡ a t͡ʃʰː e n,4,V,3,PRS,PROG,POL,,,,,
জাগানো,জাগাতে,V;3;PST;HAB;INFM,3.6e-05,4.17391304347826e-06,d͡ʒ a ɡ a t̪ e,1,V,3,PST,HAB,INFM,,,,,
জাগানো,জাগাবি,V;2;FUT;LGSPEC1,0.0,4.17391304347826e-06,d͡ʒ a ɡ a b i,4,V,2,FUT,LGSPEC1,,,,,,
জাগানো,জাগাচ্ছিলাম,V;1;PST;PROG,0.0,4.17391304347826e-06,d͡ʒ a ɡ a t͡ʃʰː i l a m,3,V,1,PST,PROG,,,,,,
জাগানো,জাগাচ্ছি,V;1;PRS;PROG,0.0,4.17391304347826e-06,d͡ʒ a ɡ a t͡ʃʰː i,1,V,1,PRS,PROG,,,,,,
জাগানো,জাগিয়েছিলো,V;2;PST;PRF;POL,0.0,4.17391304347826e-06,d͡ʒ a ɡ i̯ e t͡ʃʰ i l o,2,V,2,PST,PRF,POL,,,,,
জাগানো,জাগায়,V;V.PTCP;PRF,8e-06,4.17391304347826e-06,d͡ʒ a ɡ a e̯,3,V,V.PTCP,PRF,,,,,,,
জাগানো,জাগাতে,V;V.NFIN,3.6e-05,4.17391304347826e-06,d͡ʒ a ɡ a t̪ e,2,V,V.NFIN,,,,,,,,
জাগানো,জাগিয়েছো,V;3;PRS;PRF;INFM,0.0,4.17391304347826e-06,d͡ʒ a ɡ i̯ e s o,0,V,3,PRS,PRF,INFM,,,,,
জাগানো,জাগাবেন,V;3;FUT;POL,2e-06,4.17391304347826e-06,d͡ʒ a ɡ a b e n,4,V,3,FUT,POL,,,,,,
জাগানো,জাগাচ্ছে,V;2;PRS;PROG;POL,2e-06,4.17391304347826e-06,d͡ʒ a ɡ a t͡ʃʰː e,3,V,2,PRS,PROG,POL,,,,,
জাগানো,জাগায়,V;2;PRS;POL,8e-06,4.17391304347826e-06,d͡ʒ a ɡ a e̯,3,V,2,PRS,POL,,,,,,
জাগানো,জাগাতো,V;2;PST;HAB;POL,1e-06,4.17391304347826e-06,d͡ʒ a ɡ a t̪ o,0,V,2,PST,HAB,POL,,,,,
