lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
vedere,vedresti,V;COND;2;SG,0.0,6.227083333333333e-05,v e d r e s t i,3,V,COND,2,SG,,,,,,
vedere,vedrete,V;IND;FUT;2;PL,1.6e-05,6.227083333333333e-05,v e d r e t e,4,V,IND,FUT,2,PL,,,,,
vedere,vedrò,V;IND;FUT;1;SG,9e-06,6.227083333333333e-05,v e d r ɔ,0,V,IND,FUT,1,SG,,,,,
vedere,videro,V;IND;PST;3;PL;PFV,2e-06,6.227083333333333e-05,v i d e r o,4,V,IND,PST,3,PL,PFV,,,,
vedere,vide,V;IND;PST;3;SG;PFV,1e-05,6.227083333333333e-05,v i d e,4,V,IND,PST,3,SG,PFV,,,,
vedere,vidi,V;IND;PST;1;SG;PFV,6e-06,6.227083333333333e-05,v i d i,3,V,IND,PST,1,SG,PFV,,,,
centrare,centrai,V;IND;PST;1;SG;PFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a j,3,V,IND,PST,1,SG,PFV,,,,
centrare,centrammo,V;IND;PST;1;PL;PFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a m m o,2,V,IND,PST,1,PL,PFV,,,,
centrare,centrano,V;IND;PRS;3;PL,2.9e-05,6.764583333333334e-05,t͡ʃ e n t r a n o,1,V,IND,PRS,3,PL,,,,,
centrare,centrare,V;NFIN,2.6e-05,6.764583333333334e-05,t͡ʃ e n t r a r e,4,V,NFIN,,,,,,,,
centrare,centrarono,V;IND;PST;3;PL;PFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a r o n o,4,V,IND,PST,3,PL,PFV,,,,
centrare,centrassero,V;SBJV;PST;3;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r a s s e r o,2,V,SBJV,PST,3,PL,,,,,
centrare,centrasse,V;SBJV;PST;3;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r a s s e,2,V,SBJV,PST,3,SG,,,,,
centrare,centrassimo,V;SBJV;PST;1;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r a s s i m o,3,V,SBJV,PST,1,PL,,,,,
centrare,centrassi,V;SBJV;PST;1;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r a s s i,0,V,SBJV,PST,1,SG,,,,,
centrare,centrassi,V;SBJV;PST;2;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r a s s i,3,V,SBJV,PST,2,SG,,,,,
centrare,centraste,V;IND;PST;2;PL;PFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a s t e,2,V,IND,PST,2,PL,PFV,,,,
centrare,centraste,V;SBJV;PST;2;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r a s t e,1,V,SBJV,PST,2,PL,,,,,
centrare,centrasti,V;IND;PST;2;SG;PFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a s t i,1,V,IND,PST,2,SG,PFV,,,,
centrare,centrate,V;IND;PRS;2;PL,2e-06,6.764583333333334e-05,t͡ʃ e n t r a t e,1,V,IND,PRS,2,PL,,,,,
centrare,centrate,V;POS;IMP;2;PL,2e-06,6.764583333333334e-05,t͡ʃ e n t r a t e,3,V,POS,IMP,2,PL,,,,,
centrare,centravamo,V;IND;PST;1;PL;IPFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a v a m o,3,V,IND,PST,1,PL,IPFV,,,,
centrare,centravano,V;IND;PST;3;PL;IPFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a v a n o,4,V,IND,PST,3,PL,IPFV,,,,
centrare,centravate,V;IND;PST;2;PL;IPFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a v a t e,1,V,IND,PST,2,PL,IPFV,,,,
centrare,centrava,V;IND;PST;3;SG;IPFV,1e-06,6.764583333333334e-05,t͡ʃ e n t r a v a,3,V,IND,PST,3,SG,IPFV,,,,
centrare,centra,V;IND;PRS;3;SG,0.000158,6.764583333333334e-05,t͡ʃ e n t r a,3,V,IND,PRS,3,SG,,,,,
centrare,centravi,V;IND;PST;2;SG;IPFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a v i,3,V,IND,PST,2,SG,IPFV,,,,
centrare,centravo,V;IND;PST;1;SG;IPFV,0.0,6.764583333333334e-05,t͡ʃ e n t r a v o,0,V,IND,PST,1,SG,IPFV,,,,
centrare,centra,V;POS;IMP;2;SG,0.000158,6.764583333333334e-05,t͡ʃ e n t r a,0,V,POS,IMP,2,SG,,,,,
centrare,centrerai,V;IND;FUT;2;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r e r a j,1,V,IND,FUT,2,SG,,,,,
centrare,centreranno,V;IND;FUT;3;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r e r a n n o,3,V,IND,FUT,3,PL,,,,,
centrare,centrerà,V;IND;FUT;3;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r e r a,1,V,IND,FUT,3,SG,,,,,
centrare,centrerebbero,V;COND;3;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r e r ɛ b b e r o,1,V,COND,3,PL,,,,,,
centrare,centrerebbe,V;COND;3;SG,1e-06,6.764583333333334e-05,t͡ʃ e n t r e r ɛ b b e,3,V,COND,3,SG,,,,,,
centrare,centrerei,V;COND;1;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r e r ɛ j,0,V,COND,1,SG,,,,,,
centrare,centreremmo,V;COND;1;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r e r e m m o,2,V,COND,1,PL,,,,,,
centrare,centreremo,V;IND;FUT;1;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r e r e m o,4,V,IND,FUT,1,PL,,,,,
centrare,centrereste,V;COND;2;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r e r e s t e,3,V,COND,2,PL,,,,,,
centrare,centreresti,V;COND;2;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r e r e s t i,2,V,COND,2,SG,,,,,,
centrare,centrerete,V;IND;FUT;2;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r e r e t e,3,V,IND,FUT,2,PL,,,,,
centrare,centrerò,V;IND;FUT;1;SG,0.0,6.764583333333334e-05,t͡ʃ e n t r e r ɔ,4,V,IND,FUT,1,SG,,,,,
centrare,centriamo,V;IND;PRS;1;PL,7e-06,6.764583333333334e-05,t͡ʃ e n t r j a m o,3,V,IND,PRS,1,PL,,,,,
centrare,centriamo,V;POS;IMP;1;PL,7e-06,6.764583333333334e-05,t͡ʃ e n t r j a m o,1,V,POS,IMP,1,PL,,,,,
centrare,centriamo,V;SBJV;PRS;1;PL,7e-06,6.764583333333334e-05,t͡ʃ e n t r j a m o,2,V,SBJV,PRS,1,PL,,,,,
centrare,centriate,V;SBJV;PRS;2;PL,0.0,6.764583333333334e-05,t͡ʃ e n t r i a t e,0,V,SBJV,PRS,2,PL,,,,,
centrare,centrino,V;POS;IMP;3;PL,2e-06,6.764583333333334e-05,t͡ʃ e n t r i n o,1,V,POS,IMP,3,PL,,,,,
centrare,centrino,V;SBJV;PRS;3;PL,2e-06,6.764583333333334e-05,t͡ʃ e n t r i n o,4,V,SBJV,PRS,3,PL,,,,,
centrare,centri,V;IND;PRS;2;SG,0.000184,6.764583333333334e-05,t͡ʃ e n t r i,1,V,IND,PRS,2,SG,,,,,
centrare,centri,V;POS;IMP;3;SG,0.000184,6.764583333333334e-05,t͡ʃ e n t r i,0,V,POS,IMP,3,SG,,,,,
centrare,centri,V;SBJV;PRS;1;SG,0.000184,6.764583333333334e-05,t͡ʃ e n t r i,2,V,SBJV,PRS,1,SG,,,,,
centrare,centri,V;SBJV;PRS;2;SG,0.000184,6.764583333333334e-05,t͡ʃ e n t r i,2,V,SBJV,PRS,2,SG,,,,,
centrare,centri,V;SBJV;PRS;3;SG,0.000184,6.764583333333334e-05,t͡ʃ e n t r i,1,V,SBJV,PRS,3,SG,,,,,
centrare,centro,V;IND;PRS;1;SG,0.001925,6.764583333333334e-05,t͡ʃ e n t r o,0,V,IND,PRS,1,SG,,,,,
centrare,centrò,V;IND;PST;3;SG;PFV,0.0,6.764583333333334e-05,t͡ʃ e n t r ɔ,3,V,IND,PST,3,SG,PFV,,,,
immaginare,immaginai,V;IND;PST;1;SG;PFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a j,1,V,IND,PST,1,SG,PFV,,,,
immaginare,immaginammo,V;IND;PST;1;PL;PFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a m m o,1,V,IND,PST,1,PL,PFV,,,,
immaginare,immaginano,V;IND;PRS;3;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a n o,4,V,IND,PRS,3,PL,,,,,
immaginare,immaginare,V;NFIN,6.2e-05,6.645833333333333e-05,i m m a d͡ʒ i n a r e,2,V,NFIN,,,,,,,,
immaginare,immaginarono,V;IND;PST;3;PL;PFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a r o n o,0,V,IND,PST,3,PL,PFV,,,,
immaginare,immaginassero,V;SBJV;PST;3;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s s e r o,1,V,SBJV,PST,3,PL,,,,,
immaginare,immaginasse,V;SBJV;PST;3;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s s e,3,V,SBJV,PST,3,SG,,,,,
immaginare,immaginassimo,V;SBJV;PST;1;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s s i m o,4,V,SBJV,PST,1,PL,,,,,
immaginare,immaginassi,V;SBJV;PST;1;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s s i,2,V,SBJV,PST,1,SG,,,,,
immaginare,immaginassi,V;SBJV;PST;2;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s s i,4,V,SBJV,PST,2,SG,,,,,
immaginare,immaginaste,V;IND;PST;2;PL;PFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s t e,1,V,IND,PST,2,PL,PFV,,,,
immaginare,immaginaste,V;SBJV;PST;2;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s t e,3,V,SBJV,PST,2,PL,,,,,
immaginare,immaginasti,V;IND;PST;2;SG;PFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a s t i,0,V,IND,PST,2,SG,PFV,,,,
immaginare,immaginate,V;IND;PRS;2;PL,3e-06,6.645833333333333e-05,i m m a d͡ʒ i n a t e,2,V,IND,PRS,2,PL,,,,,
immaginare,immaginate,V;POS;IMP;2;PL,3e-06,6.645833333333333e-05,i m m a d͡ʒ i n a t e,2,V,POS,IMP,2,PL,,,,,
immaginare,immaginavamo,V;IND;PST;1;PL;IPFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a v a m o,0,V,IND,PST,1,PL,IPFV,,,,
immaginare,immaginavano,V;IND;PST;3;PL;IPFV,1e-06,6.645833333333333e-05,i m m a d͡ʒ i n a v a n o,4,V,IND,PST,3,PL,IPFV,,,,
immaginare,immaginavate,V;IND;PST;2;PL;IPFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a v a t e,2,V,IND,PST,2,PL,IPFV,,,,
immaginare,immaginava,V;IND;PST;3;SG;IPFV,4e-06,6.645833333333333e-05,i m m a d͡ʒ i n a v a,1,V,IND,PST,3,SG,IPFV,,,,
immaginare,immagina,V;IND;PRS;3;SG,3.3e-05,6.645833333333333e-05,i m m a d͡ʒ i n a,4,V,IND,PRS,3,SG,,,,,
immaginare,immaginavi,V;IND;PST;2;SG;IPFV,0.0,6.645833333333333e-05,i m m a d͡ʒ i n a v i,4,V,IND,PST,2,SG,IPFV,,,,
immaginare,immaginavo,V;IND;PST;1;SG;IPFV,4e-06,6.645833333333333e-05,i m m a d͡ʒ i n a v o,3,V,IND,PST,1,SG,IPFV,,,,
immaginare,immagina,V;POS;IMP;2;SG,3.3e-05,6.645833333333333e-05,i m m a d͡ʒ i n a,4,V,POS,IMP,2,SG,,,,,
immaginare,immaginerai,V;IND;FUT;2;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r a j,3,V,IND,FUT,2,SG,,,,,
immaginare,immagineranno,V;IND;FUT;3;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r a n n o,4,V,IND,FUT,3,PL,,,,,
immaginare,immaginerà,V;IND;FUT;3;SG,1e-06,6.645833333333333e-05,i m m a d͡ʒ i n e r a,0,V,IND,FUT,3,SG,,,,,
immaginare,immaginerebbero,V;COND;3;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r ɛ b b e r o,0,V,COND,3,PL,,,,,,
immaginare,immaginerebbe,V;COND;3;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r ɛ b b e,3,V,COND,3,SG,,,,,,
immaginare,immaginerei,V;COND;1;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r ɛ i,3,V,COND,1,SG,,,,,,
immaginare,immagineremmo,V;COND;1;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r e m m o,2,V,COND,1,PL,,,,,,
immaginare,immagineremo,V;IND;FUT;1;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r e m o,4,V,IND,FUT,1,PL,,,,,
immaginare,immaginereste,V;COND;2;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r e s t e,1,V,COND,2,PL,,,,,,
immaginare,immagineresti,V;COND;2;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r e s t i,4,V,COND,2,SG,,,,,,
immaginare,immaginerete,V;IND;FUT;2;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r e t e,0,V,IND,FUT,2,PL,,,,,
immaginare,immaginerò,V;IND;FUT;1;SG,0.0,6.645833333333333e-05,i m m a d͡ʒ i n e r ɔ,3,V,IND,FUT,1,SG,,,,,
immaginare,immaginiamo,V;IND;PRS;1;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n j a m o,1,V,IND,PRS,1,PL,,,,,
immaginare,immaginiamo,V;POS;IMP;1;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n j a m o,4,V,POS,IMP,1,PL,,,,,
immaginare,immaginiamo,V;SBJV;PRS;1;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n j a m o,3,V,SBJV,PRS,1,PL,,,,,
immaginare,immaginiate,V;SBJV;PRS;2;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n j a t e,0,V,SBJV,PRS,2,PL,,,,,
immaginare,immaginino,V;POS;IMP;3;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n i n o,3,V,POS,IMP,3,PL,,,,,
immaginare,immaginino,V;SBJV;PRS;3;PL,0.0,6.645833333333333e-05,i m m a d͡ʒ i n i n o,3,V,SBJV,PRS,3,PL,,,,,
immaginare,immagini,V;IND;PRS;2;SG,0.000606,6.645833333333333e-05,i m m a d͡ʒ i n i,0,V,IND,PRS,2,SG,,,,,
immaginare,immagini,V;POS;IMP;3;SG,0.000606,6.645833333333333e-05,i m m a d͡ʒ i n i,3,V,POS,IMP,3,SG,,,,,
immaginare,immagini,V;SBJV;PRS;1;SG,0.000606,6.645833333333333e-05,i m m a d͡ʒ i n i,1,V,SBJV,PRS,1,SG,,,,,
immaginare,immagini,V;SBJV;PRS;2;SG,0.000606,6.645833333333333e-05,i m m a d͡ʒ i n i,0,V,SBJV,PRS,2,SG,,,,,
immaginare,immagini,V;SBJV;PRS;3;SG,0.000606,6.645833333333333e-05,i m m a d͡ʒ i n i,0,V,SBJV,PRS,3,SG,,,,,
immaginare,immagino,V;IND;PRS;1;SG,1.6e-05,6.645833333333333e-05,i m m a d͡ʒ i n o,1,V,IND,PRS,1,SG,,,,,
